"","y.actual_yield","y.marketable_yield","x.photosynthetic_active_days","x.photosynthetic_active_days_needed","x.water_stress_risk","x.water_stress_damage","x.disease_risk","x.disease_damage","x.insect_risk","x.insect_damage","x.weather_damage_risk","x.weather_damage","x.chill_need","x.chill_portions","x.growth_start_doy","x.season_end_doy","x.expected_yield","x.expected_season_length","x.speargrowth","x.late_frost_risk","x.late_frost_damage","x.temp_fluctuation_risk","x.temp_fluctuation_damage","x.extreme_rainfall_risk","x.extreme_rainfall_damage","x.extreme_heat_risk","x.extreme_heat_damage","x.id","x.Tsoil_mean"
"18",102.954731910078,102.954731910078,89,103.720876449793,0.41,0.264776601220001,0,0.1500821885153,0.39,0.212948518445568,0.1,0.263848030482622,46.4513214635055,97.27,75,175.197597944224,8748.63504898148,67.4067264528028,6,0,0.209416196439987,0.1,0.145911252756125,0.1,0.206966046165128,0,0.264086387172554,94.4793549728813,19.1685145467463
"19",70.2633340590511,21.3768112019732,74,101.395635766905,0.29,0.207577029145753,0,0.215404216597943,0.23,0.151543508900272,0.1,0.113618691066747,53.3418656879426,73.11,46,175.263458517302,10424.0267934764,72.8739594827104,6,0.6,0.169802817485133,0.7,0.220764650049069,0.1,0.305194034702404,0.65,0.123829602697864,8.98614243457559,17.6162018859983
"20",80.4693916087737,56.9680138414044,95,102.51445073528,0.4,0.224839412969165,0,0.0940856771755725,0.33,0.280136808807593,0.1,0.170335424297275,45.2563052340428,75.81,44,175.772765679742,7953.7383219099,61.5408469099681,6,0.2,0.255665252980514,0.8,0.292053628063057,0,0.154844938257342,0,0.237420783132098,24.2061642552726,17.771918986277
"21",59.3466617626777,43.7383276164283,85,100.187534017293,0.46,0.137014403117255,0,0.344013400800607,0.13,0.204147738096952,0.1,0.187086087461981,45.2974464757144,74.26,45,175.536882686425,9351.43671986009,63.2014163024304,41,0.1,0.230221591311279,0.8,0.263002731453806,0.1,0.300046038367791,0,0.2214472064025,83.2282398355892,17.1704147637844
"22",62.5697622116262,41.659852942948,87,102.484102498366,0.44,0.167516125610088,0,0.34773395685049,0.11,0.240245004242143,0,0.18313288079439,48.4738471685164,85.92,70,176.624635715842,9412.1078537572,67.2446612405452,6,0.5,0.349373007946612,0.6,0.151371902616688,0.1,0.21874503181437,0.05,0.182813629333326,17.7397424721159,17.5282701262163
"23",81.4154508103684,81.4154508103684,103,98.7572403501382,0.49,0.188903776611889,0,0.112632303717458,0.21,0.208841962412052,0,0.298254514814366,49.8595753678378,79.88,51,175.537504466064,10075.0123519471,71.9968938703231,23,0.3,0.0895867680700886,0.4,0.121255655762748,0,0.190213052801668,0.2,0.225867314464253,41.5360841788584,17.9157884304761
"24",42.1548909937586,31.4302922819852,77,97.8725760504182,0.42,0.155147114332602,0,0.248902526920528,0.22,0.20209711068635,0,0.156876126560059,59.7124381458039,100.46,80,175.985308872359,10977.6888432372,87.5979119382044,10,0.3,0.122241887604761,0.6,0.254409356991607,0,0.228100448553961,0,0.240515044200477,91.9706389337313,18.1198647504091
"25",46.2402667378361,40.7988367588745,77,97.9890233861476,0.42,0.324349078226734,0,0.142388943609871,0.22,0.154670394806641,0,0.225147778854215,37.2000969344416,100.46,80,175.395830948602,8781.71465361043,63.590678064617,10,0.3,0.241511711769592,0.6,0.11767730514645,0,0.245412513738379,0,0.177679891100325,91.5133259288967,18.1198647504091
"26",49.7098711292697,36.3704365218069,77,98.6074095694145,0.41,0.20632861471798,0,0.339893104560421,0.3,0.214402890460396,0.4,0.244951703173682,41.3448057473194,83.78,60,175.310569312817,10840.9907019995,74.5966637999156,24,0,0.275411603749063,0.3,0.190769692518871,0.1,0.120604999030509,0.2,0.268345789365934,48.8802227979992,18.3857563364555
"27",90.3329335823829,71.693778460841,89,105.459046382748,0.18,0.213234842543868,0,0.221693951450006,0.3,0.1751843900192,0,0.157335304025429,41.3397723051614,93.2,76,175.560845426514,10386.1742256451,70.8929870955352,6,0.1,0.238580183350986,0.9,0.206338423677374,0.2,0.313295795968218,0.2,0.161286644955083,66.3869003862608,18.8388059415391
"28",79.6114948074313,79.6114948074313,94,97.2827710393882,0.35,0.245558071657928,0,0.198308341648213,0.2,0.195708663449554,0.2,0.199478589726374,51.3756582347143,79.18,64,175.42928081787,8518.84780110163,79.7458783150915,18,0,0.291563343057872,0,0.128771155280707,0.1,0.227920936805752,0.25,0.266799263810441,21.1100990646984,18.5673798729626
"29",46.6688616904315,46.6688616904315,87,102.417270214577,0.41,0.222340503843343,0,0.21926096826073,0.12,0.18514572691271,0.3,0.2404805864022,44.6142810091854,74.81,50,175.016043592732,8778.81718687674,63.6054993448667,6,0.2,0.270844597017512,0.2,0.20721267597021,0,0.131805332902359,0.05,0.177485506285551,71.9900690231705,16.7066745680883
"30",60.7374288742696,47.8413563961242,81,100.78911379312,0.28,0.290879390997827,0,0.178419207348783,0,0.239223034155007,0.2,0.0926110911897245,44.5491264521634,84.05,60,175.811844956553,9084.88888864707,60.2582424919833,32,0,0.206737107576845,0.3,0.21232496530008,0.1,0.154791189799404,0,0.339107169296457,4.09176420802251,18.9941571210787
"31",70.4444701910804,58.3747415819971,90,100.842492609857,0.29,0.177602485423112,0,0.239403665184849,0.25,0.0704031438870782,0.3,0.102904526681243,56.5311869711287,80.19,52,175.30189774495,8961.9382411144,75.3738617137429,31,0,0.163523318842657,0.6,0.107283549916626,0.4,0.171336778832238,0.3,0.165758978837608,6.12811908856966,18.6018170393669
"32",65.054112913545,65.054112913545,76,98.0997240559384,0.44,0.162814797993244,0,0.192777658649165,0,0.181913984679197,0,0.170472035784128,47.4773567622395,72.19,42,175.175304229211,11065.5651699498,72.6297385971533,42,0.3,0.195208534365456,0.4,0.268542312889543,0.1,0.280781325188023,0.35,0.207992783161995,14.6710925446823,17.539876832905
"33",67.2261628634152,67.2261628634152,69,100.340215811505,0.3,0.0494246658132149,0.2,0.188000228560059,0,0.205311918081124,0.25,0.211899739004297,55.3073334538361,78.24,48,175.489152762391,10878.4394474903,58.0908575187987,6,0,0.153614654312252,0.3,0.18207643868502,0,0.250898117188788,0,0.105280102857818,52.7731221007183,17.2863416902099
"34",62.0700253381304,56.1628191710008,74,100.18287726807,0.12,0.135131139973104,0,0.257517341962896,0.32,0.102005820801483,0.3,0.243962187021948,53.2065766922085,98.35,81,174.897741638684,10332.5292527042,70.5034873602335,6,0,0.253694350463873,0.7,0.0951700298968744,0,0.0866180311773831,0.15,0.190937135699262,86.1998328558868,19.277415508204
"35",42.5986789187913,25.6509316480442,70,100.880428761709,0.27,0.281515027236654,0,0.144706236119035,0.36,0.132685686382961,0,0.153622074774074,51.156570577931,70.9,42,175.578657471536,9747.79085714179,70.4382808261329,6,0.9,0.185952187275609,0.5,0.211894593443946,0,0.126153426064231,0,0.162302919248987,62.7188799392432,16.3511580488613
"36",94.0978495040481,67.314439726458,95,100.781263413778,0.4,0.234581755326359,0,0.17264076496773,0.33,0.0880120600761839,0.1,0.303567184521754,42.641484219309,75.81,44,175.312296997789,10018.7026214012,85.2059793201788,6,0.2,0.136597729248096,0.8,0.148035872037742,0,0.222616663978296,0,0.160392649460002,24.9081492531579,17.771918986277
"37",144.543094048756,144.543094048756,89,95.1316418472518,0.41,0.140980970699963,0,0.230861135822993,0.39,0.139020354571157,0.1,0.134187460639679,46.1823513665659,97.27,75,175.49444568843,13008.7415129127,61.5200137296717,6,0,0.237459686122737,0.1,0.217012469569453,0.1,0.126786174386148,0,0.170073896777312,94.8715624547796,19.1685145467463
"38",39.9275224816656,32.0560211254708,85,97.9702133608865,0.29,0.131533033932115,0,0.164153379602155,0.15,0.0729841292381165,0,0.24505922365529,39.2990694680754,87.2,59,175.221248459491,9394.06825138508,62.9218607644295,6,0.4,0.197144747956985,0.7,0.141428000282517,0,0.279360738289705,0.45,0.14739433693193,39.4701914239209,16.3998880827003
"39",84.0432344132623,67.9682633574352,88,101.182320972712,0.24,0.148581964526873,0,0.193434584191626,0.3,0.140011730798824,0,0.2463842469901,51.7015351700073,109.83,91,175.616628106759,8818.34560913814,62.8637865905231,6,0,0.278652565120059,0.3,0.191270257124831,0.1,0.291317612567603,0.15,0.168372020578391,43.0880441782298,18.6589761282333
"40",48.1572959754723,38.8298494651362,64,96.5027913947414,0.34,0.146025407458574,0,0.192056799603428,0.26,0.0626985393488741,0.1,0.17373685610035,43.4990058307821,87.76,67,175.508408952704,8565.38027720801,70.7352347294964,6,0.2,0.260487868078123,0.7,0.193687089804353,0.1,0.0999970046243502,0.4,0.0731771893857191,27.6821576441173,18.2501336339828
"41",86.8182636264456,86.8182636264456,79,96.0460914399108,0.53,0.229818741695595,0,0.119851328118441,0.22,0.229514032766298,0,0.185914396943829,54.9233071897831,90.29,66,175.588027666162,9569.93485851573,64.44303383392,6,0.1,0.28265037278948,0.2,0.173944591317502,0.1,0.210040892146974,0,0.218920782924382,67.4690318589099,17.9496577389531
"42",29.425348338028,29.425348338028,80,101.097991530399,0.16,0.224141044929456,0,0.28433292579841,0.2,0.175008577846178,0.1,0.180691812915266,47.4357558356248,60.55,42,175.287664261701,7536.15723403047,71.0912175380335,6,0.1,0.139078803925704,0.3,0.275313492351163,0,0.149677017200786,0,0.163012792506555,96.3664807842579,16.2794473642033
"43",94.0222423857124,94.0222423857124,101,95.1593885627889,0.38,0.166417463527312,0,0.249138548728954,0.15,0.228444979582994,0.1,0.167145429245257,43.3045712281172,83.88,58,175.843020028602,11564.0708727905,70.4530130532694,11,0.1,0.255722218605897,0.4,0.220364842569596,0,0.248187401127476,0.2,0.250088998673054,53.0730345039163,17.2085592451238
"44",81.3661060869258,59.3933359903883,88,99.4099741222411,0.25,0.229648863724151,0,0.226166480742035,0.23,0.20367828045569,0,0.203360396702569,46.0036223922353,97.07,78,175.545818970451,11776.5135229281,67.3906350644254,6,0.4,0.103954651876327,0.7,0.270048195166957,0,0.272567548555004,0,0.267464030436426,68.729055869882,18.1048589033579
"45",81.348522634904,40.0523144444839,86,98.7627916021489,0.33,0.134072776065507,0,0.297572637535199,0.27,0.214354770679984,0.1,0.111640168249413,44.4824254031146,93.64,66,175.63436711842,8409.21203097025,78.3031797070184,6,0,0.238920072205758,0.6,0.293096531802693,0,0.219841227925079,0.15,0.214548928161704,9.40891019832343,18.5742190825613
"46",51.8117149382938,51.8117149382938,80,102.770257412377,0.27,0.197651470283119,0,0.102407274070495,0,0.192203103941989,0.3,0.246766937139821,49.0257160586158,81.07,47,175.979319679969,7801.55482232537,78.3532244650988,55,0,0.352488471495179,0,0.134592238796894,0.1,0.282529377526942,0,0.134241601198204,10.3333593796007,18.7316015083974
"47",37.6900452090614,31.3825041087755,71,101.006420485903,0.26,0.229307133285522,0,0.181320126978922,0.1,0.293989231695938,0.1,0.11104849577494,43.3927722545643,71.35,43,175.333927824549,8144.39937729127,75.7436348992637,6,0.6,0.185371511625308,0.3,0.167352972523617,0.1,0.151944487219338,0.35,0.280606833691801,1.95131391519681,17.0863722301346
"48",71.6585721533864,71.6585721533864,89,102.076839079141,0.3,0.150517909555289,0,0.178417818401003,0.37,0.167510429577044,0,0.322906078145883,50.6422021333012,85.53,64,175.590497060589,8476.44953319554,65.2212261998228,12,0.1,0.216098397844911,0.2,0.303606524942232,0.3,0.170575864911185,0.05,0.21051384469741,36.9453048713272,17.5640403759542
"49",62.5404928318652,44.7000002988733,77,101.843670031974,0.36,0.169151586606094,0,0.22375008752809,0.24,0.243682464913616,0,0.232166754700574,46.1120955709154,91.85,67,175.327976997344,10590.4835215499,65.7512018883891,8,0,0.331488406707623,0,0.163690608784482,0.1,0.329531690726688,0.4,0.285263062780054,54.8658449937357,17.7399264914215
"50",99.5213511535924,75.5226067964643,100,98.431839858223,0.24,0.253192176842302,0,0.187296663715472,0,0.212142390310717,0,0.257208373055053,41.8359006369204,96.6,77,175.452165929977,9332.88982594723,71.4968461722924,6,0.1,0.196911779393084,0.2,0.229351473773645,0.3,0.241141665370787,0,0.248392497116496,92.7475576408673,18.4476001016416
"51",72.0310751674218,72.0310751674218,88,100.456043232429,0.24,0.14048716381219,0,0.130139168684998,0.3,0.256907233818797,0,0.247873722142122,52.0181430231832,109.83,91,175.553232230161,8878.6179319322,73.7889442304306,6,0,0.226211432846577,0.3,0.182703157321303,0.1,0.115455077936487,0.15,0.167526529800047,43.2538572689751,18.6589761282333
"52",71.3736573182291,57.1017934131098,102,103.629675992328,0.1,0.213769005091315,0,0.252243093486646,0.54,0.125639063875361,0.2,0.224608790095844,60.7289966069405,78.47,50,175.323801937308,10948.6643147593,68.6251399520002,31,0.4,0.199959823292874,0.8,0.23736059145371,0,0.135063774069362,0.05,0.185789894265294,95.3266829843866,17.1904427850329
"53",116.820711395196,116.820711395196,94,98.6980083296641,0.35,0.241926136329716,0,0.238772211043977,0.2,0.215513647856856,0.2,0.147709691392417,47.2102732583499,79.18,64,176.071232546883,11265.7074226282,72.3628419766387,18,0,0.181290867624734,0,0.210814689023732,0.1,0.212178104121817,0.25,0.232374292032309,21.463502702862,18.5673798729626
"54",73.4713914743807,59.9337195344345,87,97.9433510738269,0.11,0.232482679188096,0,0.261103528105503,0.2,0.107514316143185,0.1,0.092136102672292,46.4337744239383,98.43,81,175.125323812181,12168.9256829321,71.1653601275871,6,0.4,0.24716510159607,0.5,0.184257731727685,0.1,0.278773059121639,0.35,0.274046503020754,37.2996558559127,17.3095857551084
"55",64.8370681838707,64.8370681838707,58,101.194220269577,0.24,0.178287253256387,0,0.101148920716256,0.21,0.372979167808461,0,0.164455227872124,40.1610718692971,98.55,85,175.326840264253,10226.2138128022,74.354292157992,6,0,0.170730952126658,0.2,0.200086339520845,0.1,0.175292373752275,0.1,0.183911428093038,20.5312334972434,19.3218255487775
"56",73.6566512698133,50.1962250316722,81,96.218049394652,0.05,0.154876064724095,0,0.185776208666142,0.24,0.244221487625852,0.2,0.236707387407633,44.5563890989087,73.99,43,175.628452614619,8885.23637764362,68.7300671824501,10,0.6,0.318510627807429,0.7,0.229763663901181,0.1,0.131772833642419,0.15,0.112705383739938,64.3267147091217,17.3641581282894
"57",89.0558756967133,64.5977059059401,82,93.7935941607241,0.23,0.148010461994737,0,0.231732385165656,0.27,0.122443045024796,0.2,0.206009681163422,56.9920252127122,85.7,58,175.782033759247,12230.1321841279,71.3056282849955,12,0.2,0.156173401543705,0.4,0.24019998974882,0,0.231486952876608,0.3,0.274638473873048,98.1660489784554,17.8994128191147
"58",39.4545494783325,39.4545494783325,80,99.9165067428743,0.16,0.245433650848007,0,0.114831475639466,0.2,0.126044329912763,0.1,0.19180314225204,48.7739648088321,60.55,42,175.469061907002,10596.74089494,63.9202466405379,6,0.1,0.248831228485073,0.3,0.19343781172998,0,0.230385924146555,0,0.265492776389667,96.0555113409413,16.2794473642033
"59",88.6433988676394,88.6433988676394,100,101.488421102302,0.24,0.236975653361472,0,0.239457601362221,0,0.221265338111866,0,0.184888283397884,41.2687501249528,96.6,77,175.603414409042,9211.18802795958,79.3535146821834,6,0.1,0.190832154252488,0.2,0.169639701752998,0.3,0.282484882127604,0,0.171311115942825,92.289627804351,18.4476001016416
"60",62.9894815316832,57.378568818747,85,99.5833285787628,0.4,0.238055119635845,0,0.222753476971931,0.26,0.171616185148243,0.3,0.075293744939957,51.228799467612,76.07,43,175.495390169194,8711.31776012207,70.5368206406163,6,0.7,0.188712615732809,0.9,0.089076978830409,0.1,0.285240311325556,0.05,0.0682647265331863,23.1011076875962,16.9467384300858
"61",62.9349335041587,62.9349335041587,84,95.3146841375578,0.39,0.194523158317053,0,0.236301717769041,0.2,0.176984558732059,0,0.22276432717675,51.3747194045151,86.19,59,175.769443143452,9345.26174354715,76.5960224119162,22,0,0.245608480204589,0.4,0.0993039718803869,0.2,0.261733231104498,0,0.305193768969088,72.2248628196074,18.2711227387288
"62",37.9762874193202,18.169264424976,102,101.569560229475,0.1,0.344423131605075,0,0.0181360165030851,0.54,0.233018470841283,0.2,0.159198921801241,53.2338125024134,78.47,50,175.623663833256,7343.44553340929,74.631105653424,31,0.4,0.210192931312284,0.8,0.100816163832564,0,0.283466313466001,0.05,0.210553815300882,95.1648912778823,17.1904427850329
"63",68.6352786617749,68.6352786617749,84,97.1054337198453,0.39,0.19105835690022,0,0.188712178683623,0.2,0.123389110831738,0,0.22936864456956,57.651428968937,86.19,59,175.527275665908,9317.75741730232,68.6544268669221,22,0,0.168162921487559,0.4,0.134708253607896,0.2,0.14027543698148,0,0.200191936412051,72.9462250533281,18.2711227387288
"64",63.0719067642175,32.1355702817606,71,101.611296301974,0.24,0.179903988410669,0,0.294424868197698,0.2,0.22302423417688,0.1,0.150480464430042,54.7351787516657,87.3,64,175.094673051052,11754.4317396302,85.4162793560176,6,0.2,0.183942560502636,0.4,0.319766813580612,0.1,0.170726308786951,0.05,0.151178381091994,49.9462065741187,18.0992084001846
"65",75.6452388435634,30.8548566099383,64,103.173683926584,0.34,0.208641601891839,0,0.283922485321031,0.26,0.238546050559812,0.1,0.159181502626975,41.339847515959,87.76,67,174.979052035381,10274.6135663108,69.3887309010616,6,0.2,0.124788260975634,0.7,0.194741173057631,0.1,0.19596109416755,0.4,0.27258162171015,27.0718955013435,18.2501336339828
"66",93.026042069069,77.6428699219335,79,102.594110463067,0.2,0.18822155375075,0,0.319186378364592,0.24,0.324315832851634,0,0.263823742009488,51.133317401264,91.52,72,175.370019999416,10136.4048564535,55.7946556618056,11,0.1,0.121448747166195,0.4,0.165364147554659,0.2,0.0928278127688307,0,0.279190823092087,87.2070690273773,17.8957155405325
"67",27.2841857536733,17.816920967144,70,103.642654352106,0.27,0.189640047986301,0,0.231032916135621,0.36,0.176062436701194,0,0.270832845070083,71.4706426082845,70.9,42,175.339412373073,10513.2805240895,78.4154367811584,6,0.9,0.346987257453879,0.5,0.195829385090528,0,0.194446004068394,0,0.132497312025689,62.4627921038307,16.3511580488613
"68",61.6875194814767,61.6875194814767,79,101.28599653353,0.2,0.129809272601743,0,0.170026517002233,0.24,0.182529420133532,0,0.277160986327254,47.2671505626624,91.52,72,175.622448294855,8699.53197501787,59.1928334204069,11,0.1,0.192234113922309,0.4,0.149226654091053,0.2,0.221434689126562,0,0.255601670493271,87.2154838414863,17.8957155405325
"69",52.255761318989,52.255761318989,86,103.578737440116,0.3,0.217172604419307,0,0.296724674924501,0,0.173468036027118,0,0.158267718023814,57.6674313039121,97.82,83,175.316456048752,7682.71137523269,76.923614523051,6,0.1,0.182962165873878,0.4,0.23143494838793,0.1,0.232031598613843,0.05,0.211221936990313,15.11714979026,17.9089717351218
"70",69.3598771046729,49.4447325165493,85,97.8371870574355,0.08,0.184887150494119,0,0.29435378111408,0.11,0.213882150250067,0.1,0.218953249935637,53.7419162018284,74.4,45,175.556689121739,10906.6283273611,75.0773393416186,6,0,0.135376919266295,0.5,0.183242379858469,0.4,0.287127737525675,0.5,0.145121751913319,30.9413004486822,16.8449039557946
"71",87.1543634567823,87.1543634567823,82,97.600767640017,0.23,0.145105620665521,0,0.0950322199577101,0.27,0.191819270267505,0.2,0.100711503825814,48.725667459842,85.7,58,175.088941971472,10583.961951573,73.523338376313,12,0.2,0.146081990415979,0.4,0.0865905885689277,0,0.194837350965818,0.3,0.16897314950485,98.2373379535042,17.8994128191147
"72",47.6253236117775,47.6253236117775,69,96.844089595612,0.3,0.209516822431831,0.2,0.0971823126541776,0,0.302885875819215,0.25,0.222599643474935,46.5857272901511,78.24,48,175.479924840381,8920.85755296878,68.8597390110345,6,0,0.254197385057431,0.3,0.187844777348096,0,0.186923672217056,0,0.209981192945908,52.3134140721057,17.2863416902099
"73",49.6952251870133,38.4826830168286,86,98.2595881560406,0.3,0.354230810176376,0,0.219484163096229,0,0.163700108472414,0,0.198109793464963,46.7504361689346,97.82,83,175.62107749599,10602.5937307177,72.3409326176968,6,0.1,0.267624883957468,0.4,0.253429205917308,0.1,0.138570922140081,0.05,0.225626146737228,15.7978764903499,17.9089717351218
"74",77.280268504793,77.280268504793,80,102.258630952492,0.27,0.257747581663781,0,0.27116883962727,0,0.17315942536011,0.3,0.170259243247333,46.1803950683264,81.07,47,175.975542131225,11507.1805796005,77.4786073633428,55,0,0.121274099601387,0,0.270833245015877,0.1,0.121527519514896,0,0.261921868404076,10.6471443298273,18.7316015083974
"75",43.3315068485886,38.1706432041341,68,104.903996501635,0.24,0.159990631331459,0.3,0.323015410562251,0.26,0.226023508569242,0,0.115156064997,45.1097425819717,104.36,95,175.578406011082,10337.2684298851,76.337373441182,6,0.2,0.260136243521649,0.1,0.213337642940565,0,0.274787126023216,0.15,0.119101873435601,61.3322258386528,18.4020605363658
"76",108.295566144519,75.523352317311,88,102.440154315413,0.41,0.3089723409415,0,0.156132107023031,0.19,0.18363672994786,0.1,0.243890337423192,42.6640197495632,78.73,52,175.531799120141,11833.620248735,71.5040598710003,33,0,0.210527730610561,0.5,0.302618241853724,0,0.202316362097886,0.25,0.238383880843668,5.12437666303012,18.4316445967092
"77",46.4792643168228,42.1509796662181,85,96.423743050123,0.4,0.268468258037302,0,0.0640712037649917,0.26,0.242670263066519,0.3,0.0609519874730169,40.8066707078472,76.07,43,175.53051395666,8837.1387206107,73.4612085113765,6,0.7,0.140992292243814,0.9,0.0931229165139364,0.1,0.21096574761344,0.05,0.146020260601644,23.1461679702159,16.9467384300858
