"","y.actual_yield","y.marketable_yield","y.quality_loss","y.growth_pot","x.photosynthetic_active_days","x.photosynthetic_active_days_needed","x.water_stress_risk","x.water_stress_damage","x.disease_risk","x.disease_damage","x.insect_risk","x.insect_damage","x.weather_damage_risk","x.weather_damage","x.chill_need","x.chill_portions","x.growth_start_doy","x.season_end_doy","x.expected_yield","x.expected_season_length","x.speargrowth","x.late_frost_risk","x.late_frost_damage","x.temp_fluctuation_risk","x.temp_fluctuation_damage","x.extreme_rainfall_risk","x.extreme_rainfall_damage","x.extreme_heat_risk","x.extreme_heat_damage","x.quality_loss","x.growth_potential","x.id","x.Tsoil_mean"
"1",65.068721480483,65.068721480483,0,0.93,93,96.796878409144,0.48,0.227593908757029,0,0.196111326521009,0.28,0.257657782878798,0.3,0.178932337368455,40.1364781668783,76.89,64,175.394292773243,8924.47209554516,77.1566089195097,6,0.2,0.238943610185859,0,0.171430161471389,0.1,0.190351585423073,0,0.16230791391085,0,0,2113.81243800665,17.3655198326643
"2",75.4005817291088,61.8762903902688,0.179365875285003,0.9,90,97.5261237943023,0.18,0.203417479317118,0,0.208429096223406,0.21,0.162655537076679,0.2,0.146456626931269,43.718818408118,73.24,42,175.442519442107,11683.4859545116,77.4560155232122,6,0.6,0.179365875285003,0.1,0.208689894525404,0.3,0.155903143238859,0,0.183299472476978,0,0,2007.2373897017,16.7779254035209
"3",93.7538860297497,93.7538860297497,0,0.9,90,98.4749230815226,0.25,0.366670625001641,0,0.175501179803167,0.14,0.230104840187517,0.1,0.122869308549954,47.8664857798188,94.45,72,175.309923333972,9043.66626598693,67.8701991335593,6,0.2,0.155691795817786,0.1,0.172260626272572,0.1,0.121446933579291,0,0.236396960337606,0,0,3091.27818596926,18.3457628602244
"4",87.4434651099412,77.0332494106995,0.119050813987678,0.534017733073248,108,98.385707282896,0.38,0.298635651230298,0,0.245648177757423,0.29,0.238601542821509,0.2,0.176432277914438,50.4898975113153,73.15,57,175.999619387272,11055.1572085399,65.6016420963746,21,0,0.232652872188964,0.4,0.201632117801977,0.4,0.265976628547204,0.35,0.119050813987678,0,0,1873.64866580684,19.6735361626736
"5",60.3661583693253,60.3661583693253,0,0.483574953272426,89,103.229827665344,0.11,0.353236205198362,0,0.149475810460962,0.43,0.245161833591289,0.3,0.159905596922036,41.1933349873358,86.2,64,175.634168645506,9962.98889896443,64.189913652365,6,0,0.2407435382654,0,0.119549446826401,0.1,0.273540178877449,0.05,0.135261386264281,0,0,2136.88729653894,18.1539894518633
"6",113.687159451696,85.165828512966,0.250875570084486,0.805578622190619,103,100.346963009516,0.49,0.24765966624971,0,0.162775174880657,0.45,0.194421377809381,0.2,0.174275668023122,51.7696100256653,68.51,42,175.666050897461,9905.70020123533,71.9484548715662,6,0,0.135391061020857,0.2,0.208850936075326,0.2,0.195961900709022,0.35,0.250875570084486,0,0,2838.69894175623,18.3435035229481
"7",72.9146468310198,72.9146468310198,0,0.555322163966399,96,99.0951859755976,0.36,0.249518760142195,0,0.214638431411202,0.12,0.234395303822093,0.4,0.229213794105499,51.7939218341145,91.24,73,175.53193526698,10655.4112378786,72.5348708659461,6,0,0.235210477461079,0.1,0.190575725345826,0,0.245196813710142,0.05,0.149741259349344,0,0,2344.16677327626,19.0191647356172
"8",105.730298241239,84.228858152487,0.203361197749518,0.660427066094152,81,103.293909479102,0.26,0.248409205721915,0,0.363189775096179,0.32,0.165914004220862,0.7,0.18465794309364,57.2931064171015,75.81,50,175.106087211972,10683.2310929672,71.9415353327213,6,0,0.208493654640516,0.4,0.227481123477553,0.2,0.203361197749518,0.2,0.221666911476237,0,0,1875.42138675917,18.8838618817585
"9",64.6522784644275,64.6522784644275,0,0.546261720965639,76,104.765080077651,0.25,0.146554284449163,0,0.209827399895996,0.24,0.157807685683561,0,0.266467615312875,55.7929261681568,89.68,66,175.706584028302,8206.61735361392,66.5110070646067,6,0,0.197190099414708,0.2,0.17925011272923,0.2,0.150355123944454,0.25,0.265866263716618,0,0,3027.09078235584,19.0123029093031
"10",83.8810512898195,68.4787684076057,0.183620527465697,0.694811210320288,95,100.485258204231,0.39,0.195731444405967,0,0.219083841541697,0.53,0.268619778610224,0.1,0.2079112413388,45.2513194595207,90.17,66,175.054509162721,9470.81806543217,72.4128823096713,10,0.4,0.237660033266813,0.3,0.183620527465697,0.3,0.17750902832451,0,0.211379713936115,0,0,2268.3218471833,19.0607741735643
"11",100.751691259943,100.751691259943,0,0.763879846344032,108,100.164575512554,0.14,0.170806693236988,0,0.11354009657956,0.29,0.287682160321883,0.4,0.236120153655968,38.9898452956459,94.8,74,175.371772491894,10206.2894092728,65.0402605244469,6,0,0.306734413659061,0,0.212528257063382,0.2,0.291300442395738,0.05,0.161288925299911,0,0,2345.05217591482,18.7432101843055
"12",124.822558932311,89.6844315039954,0.28150462327383,0.92,92,97.4474010472531,0.36,0.133395715791951,0,0.154788005370013,0.23,0.098042866442025,0.1,0.345053984962395,57.7471464506397,73.49,42,175.086600316103,9622.10412458176,70.9540474525998,12,0.1,0.146249047657645,0.1,0.135255575616185,0.4,0.207927909912292,0.25,0.298317082721985,0,0,1998.70937749818,18.4554661112658
"13",115.192997301202,115.192997301202,0,0.815965384224362,98,104.783537680703,0.17,0.226761539016073,0,0.0854742965483449,0.55,0.167382260995549,0.2,0.162537121140021,48.5828672526497,76.18,48,175.875587558957,11353.0326771362,75.9758488054887,6,0,0.111249632143453,0,0.187786869897033,0.2,0.218123276420674,0.05,0.296670935107773,0,0,1971.5943175856,18.215823258689
"14",103.026287092379,96.1177447635185,0.0670561128022243,0.740544843256405,107,101.112463360618,0.23,0.204212416262106,0,0.203266067833452,0.36,0.151709665692211,0.2,0.259455156743595,52.09627834389,73.77,46,175.703130691137,9667.50987692636,68.7019660579778,16,0.1,0.0715082967445303,0.1,0.268541675325702,0.2,0.0670561128022243,0,0.221307162979405,0,0,2292.76311894264,18.6779952809771
"15",45.6050949459772,45.6050949459772,0,0.563146698376634,104,96.1413270796526,0.51,0.270527938541306,0,0.188153396297341,0.24,0.0879484753956804,0.2,0.153565209891753,52.4529179399856,78,45,175.923446506594,8060.06874839978,78.0683858289778,51,0,0.114983327214069,0,0.332947659332306,0.1,0.253616628192734,0,0.22674877312199,0,0,2810.27798955408,19.5157906946063
"16",78.8132875017794,66.6419545998858,0.154432498474559,0.69,69,97.7268020535839,0.14,0.189644256929511,0,0.386432944382416,0.24,0.194247554425066,0,0.187566868810105,50.8499530893179,88.88,66,175.330525689257,8678.63569316922,71.7668212697166,6,0,0.108768175714907,0.5,0.154432498474559,0.2,0.126149638556944,0.3,0.148270085676497,0,0,2627.96146867629,18.9404322125579
"17",94.5242037860307,80.6007511339368,0.147300396029907,0.743887694080217,91,100.773545053889,0.46,0.0511840486241728,0,0.225912878028635,0.28,0.143183043360623,0.3,0.182540995516245,59.6242420419154,76.66,62,175.867683846739,13749.1361587223,73.3673946560343,6,0.2,0.147300396029907,0,0.267256475244482,0.1,0.212784961209365,0,0.284622328628957,0,0,2213.23934329478,17.590991740511
"18",116.278856785401,108.029195178004,0.0709472197737766,0.86542079416147,97,98.1783975725372,0.33,0.211251110894753,0,0.232977363202008,0.43,0.107813614266525,0,0.188216382115587,58.2676560987952,76.23,47,175.357523883683,13117.0817613788,71.7288273101131,30,0,0.281960508026961,0,0.182656360064709,0.1,0.0709472197737766,0,0.116024988588307,0,0,2231.47664228347,18.0905299179226
"19",115.174356701486,81.8113706817473,0.289673734459922,0.86,86,101.551062437089,0.23,0.185950304798928,0.2,0.264883426819019,0,0.218163973580893,0.2,0.305696069271649,48.0731863975342,92.78,71,175.641842071468,9892.20734394172,56.4797442432969,6,0.1,0.22111266713469,0.3,0.289673734459922,0.2,0.20052506292879,0,0.0876066335786557,0,0,2381.55135686146,18.2157779828054
"20",123.917144263228,82.17976547909,0.336816822500995,1,100,99.6109177284708,0.18,0.157453705108696,0,0.161462510320294,0.21,0.17873188138267,0.1,0.23501643531461,43.1088290081039,76.29,42,175.848016360136,10483.2615424081,67.990533048075,6,0.3,0.153255129774881,0.2,0.243819823134793,0.3,0.336816822500995,0.05,0.112194240741931,0,0,2807.10324986153,17.591095946407
"21",94.3101911489303,66.7247173675364,0.292497273574943,0.85,85,100.550882932735,0.2,0.18002536038048,0,0.159854594026175,0.13,0.223484587459579,0.3,0.178928581773717,55.813668321192,99.24,79,175.825048502948,8987.41988354461,70.4506632919651,6,0,0.341946208860225,0.2,0.292497273574943,0.1,0.112171227980659,0.05,0.203062961854461,0,0,3058.43665897944,19.2640892064524
"22",147.437920486364,147.437920486364,0,0.96,96,100.57429005254,0.28,0.158741940843712,0,0.27469703082753,0.1,0.237174306602961,0.25,0.264589376614034,55.9678013012257,73.88,42,175.149882427406,11893.2952103324,74.0140115670066,32,0,0.190241329088218,0,0.210672794679081,0,0.186980366605221,0,0.326447645241503,0,0,2182.29425324262,19.1582779300046
"23",41.3532986495901,41.3532986495901,0,0.413638240895992,83,101.193060587108,0.34,0.205908108995765,0,0.198793332091069,0.32,0.227110839698078,0.5,0.18800264877107,51.1413486488647,74.06,47,175.479195243026,10652.8525089831,75.875361398012,41,0.1,0.244754923045121,0.2,0.349957194757659,0.1,0.209108666418138,0.1,0.267043746216392,0,0,2950.97408519392,18.3960748110818
"24",98.2976436704251,98.2976436704251,0,0.647186289313297,103,94.7519817296093,0.33,0.196473613399732,0,0.307327247189529,0.42,0.194567471453487,0.2,0.20520844794071,49.4271093515248,85.41,57,175.540659080562,10220.5674143903,70.6328552891731,6,0,0.115532081864263,0.1,0.0591875488238032,0.3,0.317592346996124,0.3,0.22133320064461,0,0,1894.92399840369,19.0666913435096
"25",92.9890431544681,64.0194916470745,0.311537257774242,0.721259246270037,88,102.072163710005,0.22,0.0542568179307945,0,0.152758104426676,0.13,0.181816197693326,0.2,0.180387220147686,40.45064238274,74.01,53,175.7457676895,9197.9545596087,75.538786057057,6,0.1,0.280151749286062,0.4,0.271316073773008,0,0.153626952878623,0.4,0.311537257774242,0,0,2334.05179885449,18.8950095723811
"26",60.5615931867981,47.4647509923971,0.216256566335774,0.931925369275636,105,102.346634711691,0.33,0.263561075463248,0,0.189081081836769,0.54,0.0680746307243642,0.1,0.160938175965684,43.869541975274,75.02,57,175.563563876829,8044.52015637354,75.5394975877722,14,0.3,0.170116406754312,0.2,0.173577441921998,0.1,0.275334521515813,0.5,0.216256566335774,0,0,2893.52179118623,17.4054088619472
"27",96.8923229994228,80.3815551916909,0.170403261028537,0.92,92,100.120393113366,0.12,0.141224754124071,0.2,0.135842374071398,0,0.233524983355253,0,0.249510724146081,51.1996292654271,101.49,75,175.676261850372,9376.02018521568,73.3977617145838,6,0.1,0.19914230319685,0.4,0.208127600028588,0.4,0.224118801404158,0.45,0.170403261028537,0,0,2403.07783490256,18.6850454326828
"28",87.4793347617411,87.4793347617411,0,0.740059452303888,85,95.3609366833636,0.2,0.308920288097899,0,0.226596370089031,0.13,0.272976489957421,0.3,0.129341820818956,40.9650215945105,99.24,79,175.614789720352,9952.16531365856,73.0570146974911,6,0,0.239966254647645,0.2,0.222826939119916,0.1,0.0661711026071324,0.05,0.12914961588246,0,0,3058.6516868168,19.2640892064524
"29",78.2202871535127,78.2202871535127,0,0.88,88,101.681627734136,0.13,0.181844201367889,0,0.216624908454983,0.11,0.27257686549202,0.2,0.0969373592888361,52.7495140446392,60.97,42,175.269167695355,9235.80911025646,68.7269929681012,6,0,0.107947296451725,0.1,0.202595826113999,0.2,0.25725194719825,0,0.231596000643231,0,0,3096.0385446487,17.1397702324945
"30",95.1790840987255,95.1790840987255,0,1,112,103.288260092742,0.29,0.157950785740318,0,0.15481804576002,0.57,0.289807940344455,0,0.196945007919127,56.482248734314,67.41,42,175.299634045639,7945.03774727146,77.136924216251,9,0.1,0.153324798861654,0,0.234152552680318,0,0.281437781552566,0.15,0.199612834005641,0,0,1741.65649027065,18.0748850476418
"31",75.4099425715398,64.7871440822812,0.140867346227999,0.725809301200979,88,97.5978359237591,0.52,0.175216703180706,0,0.1667185255849,0.23,0.197503870392545,0.1,0.178112044232532,47.4518871228812,80.53,59,175.586332298199,8691.56233270022,81.1203821660963,6,0,0.24731145837109,0.1,0.223802873473471,0.1,0.140867346227999,0,0.250692818984861,0,0,2632.85261736354,18.7184337994545
"32",61.0716835625363,56.9096575531266,0.0681498489418226,0.598583201059381,79,96.85450651839,0.21,0.242299745494454,0,0.132540121731685,0.1,0.202050454522821,0.5,0.201654379879983,51.0379033123084,79.95,52,175.553947574945,7054.19529417869,66.5850798642438,6,0,0.0970565900377819,0.1,0.180449442414238,0.2,0.0681498489418226,0.15,0.196687922740818,0,0,2275.53723576465,18.421288587696
"33",76.519773737702,76.519773737702,0,0.702630570207594,92,103.813199743087,0.51,0.236271119339572,0,0.2328263163819,0.24,0.162312118017824,0.3,0.264571908759075,54.4478366065715,114.73,98,175.095529288552,10292.1705953453,64.6189277177827,6,0,0.197591966937055,0,0.0972468389330071,0.2,0.223490625731499,0,0.215626309453229,0,0,2010.90608384865,19.3016767028419
"34",119.875756822872,119.875756822872,0,0.89,89,97.2307578609197,0.06,0.219086778591699,0,0.189794769316558,0.25,0.121297706894764,0.6,0.213495670693817,54.8991102490622,73.01,42,175.858790731022,11049.4313601856,63.483809809657,36,0,0.218530713910699,0.4,0.173473050191939,0.1,0.170436531621015,0.65,0.282227184977514,0,0,2437.55401305933,18.2871258984044
"35",82.2001551484443,82.2001551484443,0,0.572588710959642,90,106.510385459251,0.17,0.363790321155953,0,0.351154316280608,0.2,0.227146237731147,0.2,0.173448167271185,42.4392212759334,84.2,59,175.445484254196,10894.0754499653,65.2393357777698,30,0,0.225801810642359,0.1,0.274722887742815,0.1,0.161118801845876,0,0.206895306845185,0,0,3119.3377016441,19.7375408303353
"36",63.1743579242503,47.3659992630817,0.250233784411766,1,105,98.7910490968256,0.37,0.342817375357,0,0.136084337588746,0,0.274934699523377,0,0.300791121823991,42.7840026928769,68.48,42,175.720637791392,10866.2407715559,72.0740896460448,6,0.7,0.250233784411766,0.3,0.24867300987856,0,0.225395700582593,0,0.186622072954398,0,0,2674.9843648328,16.2675441093373
"37",106.567138542183,106.567138542183,0,0.759592041220261,94,96.3001107707612,0.15,0.177563447191238,0,0.21149958814155,0.43,0.199893866783595,0.2,0.191923360403978,52.2631002825835,87.29,63,175.748951542893,9314.20322671597,65.799893343161,6,0,0.23908256011791,0,0.0694783093598735,0.2,0.197839567028067,0,0.233049249732593,0,0,2559.22422349034,19.0366841329067
"38",128.606476195937,97.3650769156297,0.242922442200423,0.701623381412732,88,97.8241899762531,0.33,0.202700702940077,0,0.289927140548469,0.23,0.183044068499911,0,0.300576257007156,53.6323293974439,70.64,43,175.434054008411,10878.6505711287,59.1165560278964,6,0.1,0.298379992555493,0.4,0.242922442200423,0.1,0.219501305052302,0.1,0.11095232475513,0,0,2402.44335360108,18.2734374649965
"39",78.5808832370227,78.5808832370227,0,0.95,95,98.9194931609649,0.39,0.19628926948745,0,0.163763794088767,0.54,0.284406954304537,0,0.159963976809268,44.1056710139237,95.45,74,175.859598325321,6766.04275737134,69.5609231602883,6,0.4,0.203205268546229,0.1,0.204747559590403,0.3,0.13424700610745,0,0.34674697577822,0,0,2168.42645025128,18.7764734523223
"40",119.755264331452,119.755264331452,0,1,114,97.7204975426523,0.22,0.1796279529812,0,0.163007329632786,0.58,0.194905036761403,0.1,0.197653109582804,44.8391757983513,94.77,75,174.875977570244,8609.18034103727,62.0474854092377,6,0,0.254084710322547,0,0.271862217235768,0.2,0.269370215112775,0.05,0.120542401383852,0,0,1745.40059136557,18.975069819189
"41",47.1409954615114,24.4743417929246,0.480826793042442,0.703246742743244,97,103.676938139257,0.25,0.208435151243847,0,0.208205787458476,0.27,0.16137023155025,0.3,0.275003357996655,51.5244465631004,82.29,54,174.746636667841,9837.32337170599,67.7035431727674,6,0.8,0.135723294783995,0.3,0.198058652939439,0,0.171256338605502,0.3,0.147044845319008,0,0,3135.65306700384,16.6251550077672
"42",122.611517151551,122.611517151551,0,0.849803090943111,97,94.8789853886484,0.26,0.150196909056889,0,0.147340597588059,0.33,0.280342861714917,0.1,0.161131181764176,40.7425695373553,75.8,44,175.326494904298,9373.75836410379,72.0659742239019,6,0,0.0711161972329947,0.3,0.23204714649986,0.3,0.12689939532647,0,0.28175556298513,0,0,2324.2981547297,18.7647473736418
"43",87.8369219253375,87.8369219253375,0,0.791628469135957,99,98.2229285869756,0.28,0.208371530864043,0,0.207483615363324,0.13,0.267142761612431,0.1,0.129976053570148,37.1429864782307,96.05,81,175.728437856501,8522.18560334296,64.3015770226362,6,0,0.203821847106843,0.3,0.173280260720754,0,0.184627371396021,0,0.33339913776808,0,0,3156.17043947927,19.1477296633958
"44",92.4947287997317,92.4947287997317,0,0.631408965206456,89,99.102805028644,0.33,0.112768024728076,0,0.282365716609285,0.23,0.206004084661641,0.2,0.290551724487128,38.1284378934363,76.09,47,175.48472249188,12099.0784425602,67.2395369766943,31,0,0.279267422151792,0,0.255191111094546,0.1,0.260933796785217,0,0.18931006954266,0,0,2331.37798211435,18.4991857589116
"45",116.954261268327,116.954261268327,0,0.96,96,97.2879627453087,0.37,0.273139254826562,0,0.301208683924383,0.55,0.24129088176114,0,0.279576211727438,42.519492236214,95.28,77,175.462819117559,10731.2721801449,68.2026928475996,14,0,0.194437758837644,0.1,0.265674828290677,0.1,0.197994549486801,0.1,0.285334258777315,0,0,2784.01344532156,18.9573491690444
"46",98.3829148173043,98.3829148173043,0,0.88,88,98.8378769314942,0.31,0.167230510813899,0,0.172112051970257,0.22,0.276138388107789,0.2,0.211825585962869,45.3160460748649,85.77,61,176.251448556074,9531.05206798076,77.7301163886877,13,0,0.141249386582131,0.1,0.234599207429472,0.3,0.172964397241778,0,0.235342677876669,0,0,2300.25625643134,18.802962769981
"47",150.025242348953,111.101192900645,0.259450002138785,1,102,103.535515023572,0.3,0.18164274027428,0,0.213924519124665,0,0.147165703371729,0,0.218930519287661,47.3165785141651,82.54,57,175.371158018404,10247.2778308478,74.6722476707637,6,0,0.154544867575032,0.2,0.256721506298287,0.3,0.259450002138785,0.1,0.234455550527101,0,0,2442.62965489272,19.4137788295849
"48",94.7554930332074,70.6703765591633,0.254181744013546,0.605717211928315,100,98.1943443345285,0.4,0.225122268585825,0,0.267212047140344,0.67,0.218306079305101,0,0.14565716286871,47.2089505632316,88.7,66,176.049887885705,11113.5785882545,66.6237976323881,10,0.4,0.254181744013546,0.2,0.177421765002278,0.2,0.149671946765536,0.1,0.232367884338374,0,0,2868.77562178778,19.100569695625
"49",91.8361526950839,91.8361526950839,0,0.621453005149398,93,99.1606651734996,0.43,0.195842919566313,0,0.331594780598798,0.44,0.1690317053048,0.1,0.183472760323043,48.699332032442,67.23,42,175.598287324821,11850.6932912981,71.1269826167939,28,0.1,0.0855285984879492,0.2,0.212678707869012,0.1,0.125967642841196,0.15,0.234412344481997,0,0,2151.9839525952,18.5233237342007
"50",109.15368039404,88.6070803182379,0.188235522628552,1,107,95.3689892284284,0.28,0.0840793746010422,0,0.174907196678647,0.57,0.0970450804522358,0.1,0.156507242957342,46.6504238447309,72.85,42,175.695186934252,8948.75475969588,71.224643150709,6,0.3,0.188235522628552,0.3,0.331193875132433,0.3,0.114723493335669,0.2,0.217310353390755,0,0,3207.3272247571,17.8058319252783
"51",133.771918283618,100.620757986367,0.247818531143176,0.871657421326326,96,102.139447142114,0.37,0.219400447624447,0,0.180717814566744,0.55,0.0920235194517435,0,0.119213051502961,40.3535293789645,95.28,77,175.957531615848,11591.3293760413,58.8227827801957,14,0,0.28785377281171,0.1,0.247818531143176,0.1,0.0874029157170421,0.1,0.223650969364928,0,0,2784.26831835639,18.9573491690444
"52",58.3812636065049,58.3812636065049,0,0.708936514814256,82,96.5869350636703,0.26,0.135443274616761,0,0.158398299653105,0.29,0.197989292284898,0.1,0.227745048725187,48.0769409772761,72.33,42,175.035361258456,7871.97390813181,67.3764564656068,39,0.1,0.189012330669843,0.3,0.185339608979589,0,0.166225805253824,0.4,0.0629427832891256,0,0,2614.85716284183,18.1016952331511
"53",165.965720652172,165.965720652172,0,1,102,96.7868702143594,0.11,0.144594753430523,0,0.190415156648182,0.53,0.225026422226476,0,0.196463510199597,41.5058095132953,82.86,69,175.383256425907,12290.7402773609,62.6362939452391,11,0.2,0.17773301947499,0,0.260386418309685,0.1,0.309237652243272,0.25,0.224779410586762,0,0,2125.09085196089,18.7741933663528
"54",134.616243108673,134.616243108673,0,0.97,97,97.845286669817,0,0.149187901932281,0,0.24572001049344,0.14,0.258043485830526,0,0.170057321060513,49.7875610329816,78.33,48,175.688844501375,10057.1369127703,74.353614867426,6,0,0.300397575013919,0,0.141509943560271,0.1,0.195908679693711,0,0.298806153869366,0,0,2252.22183858673,18.5396260654679
"55",108.577082281053,75.6442996329876,0.303312466647597,0.804183815522913,108,100.465747802646,0.14,0.234899877107864,0,0.153163572604856,0.29,0.195816184477087,0.4,0.164467158701444,57.4684576137388,94.8,74,176.219982859404,10774.1450021068,67.6685834199362,6,0,0.236607927340023,0,0.14098808329189,0.2,0.303312466647597,0.05,0.22844727734733,0,0,2345.0059988955,18.7432101843055
