"DATE","Year","Month","Day","Tmin","Tmax","Prec","ssp","gcm","scenario_year","yday","season","id","rain","soil_wet","Tmean","alpha","T_soil","photosynhthesis_day","drought_stress","disease_risk","insect_risk","risk_rain","yday_plot"
"2000-11-25 12:00:00",2000,11,25,6.79,14.11,2.41,"ssp126","ACCESS-CM2","2075",330,2001,"ssp126--ACCESS-CM2--2075",TRUE,TRUE,10.45,0.16,12.4852174404008,FALSE,0.9,0,0.25,0,-36
"2000-11-26 12:00:00",2000,11,26,4.51,9.56,2.63,"ssp126","ACCESS-CM2","2075",331,2001,"ssp126--ACCESS-CM2--2075",TRUE,TRUE,7.035,0.16,11.6131826499367,FALSE,0.9,0,0.25,0,-35
"2000-11-27 12:00:00",2000,11,27,5.57,10.62,3.79,"ssp126","ACCESS-CM2","2075",332,2001,"ssp126--ACCESS-CM2--2075",TRUE,TRUE,8.095,0.16,11.0502734259468,FALSE,0.9,0,0.25,0,-34
"2000-11-28 12:00:00",2000,11,28,7.06,13.38,0.66,"ssp126","ACCESS-CM2","2075",333,2001,"ssp126--ACCESS-CM2--2075",FALSE,TRUE,10.22,0.16,10.9174296777953,FALSE,0.9,0,0.25,0,-33
"2000-11-29 12:00:00",2000,11,29,6.47,10.55,1.55,"ssp126","ACCESS-CM2","2075",334,2001,"ssp126--ACCESS-CM2--2075",TRUE,TRUE,8.51,0.16,10.5322409293481,FALSE,0.9,0,0.25,0,-32
"2000-11-30 12:00:00",2000,11,30,7.21,14.73,1.9,"ssp126","ACCESS-CM2","2075",335,2001,"ssp126--ACCESS-CM2--2075",TRUE,TRUE,10.97,0.16,10.6022823806524,FALSE,0.9,0,0.25,0,-31
"2000-12-01 12:00:00",2000,12,1,7.34,11.78,0,"ssp126","ACCESS-CM2","2075",336,2001,"ssp126--ACCESS-CM2--2075",FALSE,TRUE,9.56,0.16,10.435517199748,FALSE,0.9,0,0.25,0,-30
"2000-12-02 12:00:00",2000,12,2,3.66,10.6,5.32,"ssp126","ACCESS-CM2","2075",337,2001,"ssp126--ACCESS-CM2--2075",TRUE,TRUE,7.13,0.16,9.90663444778832,FALSE,0.9,0,0.25,0,-29
"2000-12-03 12:00:00",2000,12,3,6.61,11.85,3.85,"ssp126","ACCESS-CM2","2075",338,2001,"ssp126--ACCESS-CM2--2075",TRUE,TRUE,9.23,0.16,9.79837293614219,FALSE,0.9,0,0.25,0,-28
"2000-12-04 12:00:00",2000,12,4,9.14,13.92,0.27,"ssp126","ACCESS-CM2","2075",339,2001,"ssp126--ACCESS-CM2--2075",FALSE,TRUE,11.53,0.16,10.0754332663594,FALSE,0.9,0,0.25,0,-27
"2000-12-05 12:00:00",2000,12,5,8.1,14.19,0,"ssp126","ACCESS-CM2","2075",340,2001,"ssp126--ACCESS-CM2--2075",FALSE,FALSE,11.145,0.2,10.2893466130876,FALSE,0.9,0,0.25,0,-26
"2000-12-06 12:00:00",2000,12,6,5.01,11.86,0,"ssp126","ACCESS-CM2","2075",341,2001,"ssp126--ACCESS-CM2--2075",FALSE,FALSE,8.435,0.2,9.91847729047004,FALSE,0.9,0,0.25,0,-25
"2000-12-07 12:00:00",2000,12,7,6.45,13.66,2.19,"ssp126","ACCESS-CM2","2075",342,2001,"ssp126--ACCESS-CM2--2075",TRUE,TRUE,10.055,0.16,9.94032092399483,FALSE,0.9,0,0.25,0,-24
"2000-12-08 12:00:00",2000,12,8,10.1,14.77,2.45,"ssp126","ACCESS-CM2","2075",343,2001,"ssp126--ACCESS-CM2--2075",TRUE,TRUE,12.435,0.16,10.3394695761557,FALSE,0.9,0,0.25,0,-23
"2000-12-09 12:00:00",2000,12,9,8.64,11.27,1.45,"ssp126","ACCESS-CM2","2075",344,2001,"ssp126--ACCESS-CM2--2075",TRUE,TRUE,9.955,0.16,10.2779544439708,FALSE,0.9,0,0.25,0,-22
"2000-12-10 12:00:00",2000,12,10,8.73,10.86,10.41,"ssp126","ACCESS-CM2","2075",345,2001,"ssp126--ACCESS-CM2--2075",TRUE,TRUE,9.795,0.16,10.2006817329354,FALSE,0.9,0,0.25,0,-21
"2000-12-11 12:00:00",2000,12,11,3.04,9.62,6.16,"ssp126","ACCESS-CM2","2075",346,2001,"ssp126--ACCESS-CM2--2075",TRUE,TRUE,6.33,0.16,9.58137265566577,FALSE,0.9,0,0.25,0,-20
"2000-12-12 12:00:00",2000,12,12,2.35,11.65,1.78,"ssp126","ACCESS-CM2","2075",347,2001,"ssp126--ACCESS-CM2--2075",TRUE,TRUE,7,0.16,9.16835303075924,FALSE,0.9,0,0.25,0,-19
"2000-12-13 12:00:00",2000,12,13,7.28,15.97,0,"ssp126","ACCESS-CM2","2075",348,2001,"ssp126--ACCESS-CM2--2075",FALSE,TRUE,11.625,0.16,9.56141654583776,FALSE,0.9,0,0.25,0,-18
"2000-12-14 12:00:00",2000,12,14,9.17,14.96,5.2,"ssp126","ACCESS-CM2","2075",349,2001,"ssp126--ACCESS-CM2--2075",TRUE,TRUE,12.065,0.16,9.96198989850372,FALSE,0.9,0,0.25,0,-17
"2000-12-15 12:00:00",2000,12,15,5.76,10.53,0,"ssp126","ACCESS-CM2","2075",350,2001,"ssp126--ACCESS-CM2--2075",FALSE,TRUE,8.145,0.16,9.67127151474313,FALSE,0.9,0,0.25,0,-16
"2000-12-16 12:00:00",2000,12,16,8.88,14.16,0,"ssp126","ACCESS-CM2","2075",351,2001,"ssp126--ACCESS-CM2--2075",FALSE,FALSE,11.52,0.2,10.0410172117945,FALSE,0.9,0,0.25,0,-15
"2000-12-17 12:00:00",2000,12,17,2.57,7.57,0,"ssp126","ACCESS-CM2","2075",352,2001,"ssp126--ACCESS-CM2--2075",FALSE,FALSE,5.07,0.2,9.0468137694356,FALSE,0.9,0,0.25,0,-14
"2000-12-18 12:00:00",2000,12,18,-3.73,4.25,0.14,"ssp126","ACCESS-CM2","2075",353,2001,"ssp126--ACCESS-CM2--2075",FALSE,FALSE,0.26,0.2,7.28945101554848,FALSE,0.9,0,0.25,0,-13
"2000-12-19 12:00:00",2000,12,19,1.86,3.58,16.49,"ssp126","ACCESS-CM2","2075",354,2001,"ssp126--ACCESS-CM2--2075",TRUE,TRUE,2.72,0.16,6.55833885306072,FALSE,0.9,0,0.25,0,-12
"2000-12-20 12:00:00",2000,12,20,2.35,3.46,2.08,"ssp126","ACCESS-CM2","2075",355,2001,"ssp126--ACCESS-CM2--2075",TRUE,TRUE,2.905,0.16,5.97380463657101,FALSE,0.9,0,0.25,0,-11
"2000-12-21 12:00:00",2000,12,21,5.26,7.38,1.6,"ssp126","ACCESS-CM2","2075",356,2001,"ssp126--ACCESS-CM2--2075",TRUE,TRUE,6.32,0.16,6.02919589471965,FALSE,0.9,0,0.25,0,-10
"2000-12-22 12:00:00",2000,12,22,0.91,6.93,2.59,"ssp126","ACCESS-CM2","2075",357,2001,"ssp126--ACCESS-CM2--2075",TRUE,TRUE,3.92,0.16,5.6917245515645,FALSE,0.9,0,0.25,0,-9
"2000-12-23 12:00:00",2000,12,23,-2.33,4.27,1.32,"ssp126","ACCESS-CM2","2075",358,2001,"ssp126--ACCESS-CM2--2075",TRUE,TRUE,0.97,0.16,4.93624862331418,FALSE,0.9,0,0.25,0,-8
"2000-12-24 12:00:00",2000,12,24,0.76,6.17,0,"ssp126","ACCESS-CM2","2075",359,2001,"ssp126--ACCESS-CM2--2075",FALSE,TRUE,3.465,0.16,4.70084884358391,FALSE,0.9,0,0.25,0,-7
"2000-12-25 12:00:00",2000,12,25,-1.07,2.28,0,"ssp126","ACCESS-CM2","2075",360,2001,"ssp126--ACCESS-CM2--2075",FALSE,FALSE,0.605,0.2,3.88167907486713,FALSE,0.9,0,0.25,0,-6
"2000-12-26 12:00:00",2000,12,26,-3.01,3.43,0.55,"ssp126","ACCESS-CM2","2075",361,2001,"ssp126--ACCESS-CM2--2075",FALSE,FALSE,0.21,0.2,3.1473432598937,FALSE,0.9,0,0.25,0,-5
"2000-12-27 12:00:00",2000,12,27,3.85,6.69,3.26,"ssp126","ACCESS-CM2","2075",362,2001,"ssp126--ACCESS-CM2--2075",TRUE,TRUE,5.27,0.16,3.48696833831071,FALSE,0.9,0,0.25,0,-4
"2000-12-28 12:00:00",2000,12,28,5.61,8.05,3.54,"ssp126","ACCESS-CM2","2075",363,2001,"ssp126--ACCESS-CM2--2075",TRUE,TRUE,6.83,0.16,4.021853404181,FALSE,0.9,0,0.25,0,-3
"2000-12-29 12:00:00",2000,12,29,3.52,6.77,5.36,"ssp126","ACCESS-CM2","2075",364,2001,"ssp126--ACCESS-CM2--2075",TRUE,TRUE,5.145,0.16,4.20155685951204,FALSE,0.9,0,0.25,0,-2
"2000-12-30 12:00:00",2000,12,30,1.87,8.22,2.52,"ssp126","ACCESS-CM2","2075",365,2001,"ssp126--ACCESS-CM2--2075",TRUE,TRUE,5.045,0.16,4.33650776199011,FALSE,0.9,0,0.25,0,-1
"2000-12-31 12:00:00",2000,12,31,3.35,6.7,9.44,"ssp126","ACCESS-CM2","2075",366,2001,"ssp126--ACCESS-CM2--2075",TRUE,TRUE,5.025,0.16,4.44666652007169,FALSE,0.9,0,0.25,0,0
"2001-01-01 12:00:00",2001,1,1,0.5,7.08,2.43,"ssp126","ACCESS-CM2","2075",1,2001,"ssp126--ACCESS-CM2--2075",TRUE,TRUE,3.79,0.16,4.34159987686022,FALSE,0.9,0,0.25,0,1
"2001-01-02 12:00:00",2001,1,2,0.92,6.38,1.05,"ssp126","ACCESS-CM2","2075",2,2001,"ssp126--ACCESS-CM2--2075",TRUE,TRUE,3.65,0.16,4.23094389656259,FALSE,0.9,0,0.25,0,2
"2001-01-03 12:00:00",2001,1,3,2.84,6.95,0,"ssp126","ACCESS-CM2","2075",3,2001,"ssp126--ACCESS-CM2--2075",FALSE,TRUE,4.895,0.16,4.33719287311257,FALSE,0.9,0,0.25,0,3
"2001-01-04 12:00:00",2001,1,4,4.19,14.21,4.25,"ssp126","ACCESS-CM2","2075",4,2001,"ssp126--ACCESS-CM2--2075",TRUE,TRUE,9.2,0.16,5.11524201341456,FALSE,0.9,0,0.25,0,4
"2001-01-05 12:00:00",2001,1,5,8.83,19.45,3.37,"ssp126","ACCESS-CM2","2075",5,2001,"ssp126--ACCESS-CM2--2075",TRUE,TRUE,14.14,0.16,6.55920329126823,FALSE,0.9,0,0.25,0,5
"2001-01-06 12:00:00",2001,1,6,6.82,11.43,2.63,"ssp126","ACCESS-CM2","2075",6,2001,"ssp126--ACCESS-CM2--2075",TRUE,TRUE,9.125,0.16,6.96973076466532,FALSE,0.9,0,0.25,0,6
"2001-01-07 12:00:00",2001,1,7,6.36,9.35,0.65,"ssp126","ACCESS-CM2","2075",7,2001,"ssp126--ACCESS-CM2--2075",FALSE,TRUE,7.855,0.16,7.11137384231886,FALSE,0.9,0,0.25,0,7
"2001-01-08 12:00:00",2001,1,8,7.67,9.95,0,"ssp126","ACCESS-CM2","2075",8,2001,"ssp126--ACCESS-CM2--2075",FALSE,FALSE,8.81,0.2,7.45109907385509,FALSE,0.9,0,0.25,0,8
"2001-01-09 12:00:00",2001,1,9,2.96,6.05,0,"ssp126","ACCESS-CM2","2075",9,2001,"ssp126--ACCESS-CM2--2075",FALSE,FALSE,4.505,0.2,6.86187925908407,FALSE,0.9,0,0.25,0,9
"2001-01-10 12:00:00",2001,1,10,-0.6,8.71,1.19,"ssp126","ACCESS-CM2","2075",10,2001,"ssp126--ACCESS-CM2--2075",TRUE,TRUE,4.055,0.16,6.41277857763062,FALSE,0.9,0,0.25,0,10
"2001-01-11 12:00:00",2001,1,11,-5.33,5.2,0,"ssp126","ACCESS-CM2","2075",11,2001,"ssp126--ACCESS-CM2--2075",FALSE,TRUE,-0.0649999999999999,0.16,5.37633400520972,FALSE,0.9,0,0.25,0,11
"2001-01-12 12:00:00",2001,1,12,-0.28,8.44,0.12,"ssp126","ACCESS-CM2","2075",12,2001,"ssp126--ACCESS-CM2--2075",FALSE,FALSE,4.08,0.2,5.11706720416778,FALSE,0.9,0,0.25,0,12
"2001-01-13 12:00:00",2001,1,13,0.44,6.32,0.65,"ssp126","ACCESS-CM2","2075",13,2001,"ssp126--ACCESS-CM2--2075",FALSE,FALSE,3.38,0.2,4.76965376333422,FALSE,0.9,0,0.25,0,13
"2001-01-14 12:00:00",2001,1,14,1.26,5.92,0,"ssp126","ACCESS-CM2","2075",14,2001,"ssp126--ACCESS-CM2--2075",FALSE,FALSE,3.59,0.2,4.53372301066738,FALSE,0.9,0,0.25,0,14
"2001-01-15 12:00:00",2001,1,15,2.88,5.28,5.48,"ssp126","ACCESS-CM2","2075",15,2001,"ssp126--ACCESS-CM2--2075",TRUE,TRUE,4.08,0.16,4.4611273289606,FALSE,0.9,0,0.25,0,15
"2001-01-16 12:00:00",2001,1,16,-2.66,2.01,2.99,"ssp126","ACCESS-CM2","2075",16,2001,"ssp126--ACCESS-CM2--2075",TRUE,TRUE,-0.325,0.16,3.6953469563269,FALSE,0.9,0,0.25,0,16
"2001-01-17 12:00:00",2001,1,17,1.9,3.92,6.55,"ssp126","ACCESS-CM2","2075",17,2001,"ssp126--ACCESS-CM2--2075",TRUE,TRUE,2.91,0.16,3.5696914433146,FALSE,0.9,0,0.25,0,17
"2001-01-18 12:00:00",2001,1,18,-2.1,-0.82,0,"ssp126","ACCESS-CM2","2075",18,2001,"ssp126--ACCESS-CM2--2075",FALSE,TRUE,-1.46,0.16,2.76494081238426,FALSE,0.9,0,0.25,0,18
"2001-01-19 12:00:00",2001,1,19,-3.49,1.66,2.57,"ssp126","ACCESS-CM2","2075",19,2001,"ssp126--ACCESS-CM2--2075",TRUE,TRUE,-0.915,0.16,2.17615028240278,FALSE,0.9,0,0.25,0,19
"2001-01-20 12:00:00",2001,1,20,-7.06,0.18,2.52,"ssp126","ACCESS-CM2","2075",20,2001,"ssp126--ACCESS-CM2--2075",TRUE,TRUE,-3.44,0.16,1.27756623721834,FALSE,0.9,0,0.25,0,20
"2001-01-21 12:00:00",2001,1,21,-10.24,-3.33,0,"ssp126","ACCESS-CM2","2075",21,2001,"ssp126--ACCESS-CM2--2075",FALSE,TRUE,-6.785,0.16,-0.0124443607365989,FALSE,0.9,0,0.25,0,21
"2001-01-22 12:00:00",2001,1,22,-14.34,-5.78,0,"ssp126","ACCESS-CM2","2075",22,2001,"ssp126--ACCESS-CM2--2075",FALSE,FALSE,-10.06,0.2,-2.02195548858928,FALSE,0.9,0,0.25,0,22
"2001-01-23 12:00:00",2001,1,23,-12.73,0.49,0.11,"ssp126","ACCESS-CM2","2075",23,2001,"ssp126--ACCESS-CM2--2075",FALSE,FALSE,-6.12,0.2,-2.84156439087142,FALSE,0.9,0,0.25,0,23
"2001-01-24 12:00:00",2001,1,24,-18.26,-3.14,5.86,"ssp126","ACCESS-CM2","2075",24,2001,"ssp126--ACCESS-CM2--2075",TRUE,TRUE,-10.7,0.16,-4.098914088332,FALSE,0.9,0,0.25,0,24
"2001-01-25 12:00:00",2001,1,25,-8.44,4.5,7.63,"ssp126","ACCESS-CM2","2075",25,2001,"ssp126--ACCESS-CM2--2075",TRUE,TRUE,-1.97,0.16,-3.75828783419888,FALSE,0.9,0,0.25,0,25
"2001-01-26 12:00:00",2001,1,26,-7.03,5.63,2.02,"ssp126","ACCESS-CM2","2075",26,2001,"ssp126--ACCESS-CM2--2075",TRUE,TRUE,-0.7,0.16,-3.26896178072706,FALSE,0.9,0,0.25,0,26
"2001-01-27 12:00:00",2001,1,27,3.94,9.05,2.27,"ssp126","ACCESS-CM2","2075",27,2001,"ssp126--ACCESS-CM2--2075",TRUE,TRUE,6.495,0.16,-1.70672789581073,FALSE,0.9,0,0.25,0,27
"2001-01-28 12:00:00",2001,1,28,-1.33,8.88,0.65,"ssp126","ACCESS-CM2","2075",28,2001,"ssp126--ACCESS-CM2--2075",FALSE,TRUE,3.775,0.16,-0.829651432481011,FALSE,0.9,0,0.25,0,28
"2001-01-29 12:00:00",2001,1,29,1.76,8.65,1.83,"ssp126","ACCESS-CM2","2075",29,2001,"ssp126--ACCESS-CM2--2075",TRUE,TRUE,5.205,0.16,0.135892796715951,FALSE,0.9,0,0.25,0,29
"2001-01-30 12:00:00",2001,1,30,5.5,8.61,0,"ssp126","ACCESS-CM2","2075",30,2001,"ssp126--ACCESS-CM2--2075",FALSE,TRUE,7.055,0.16,1.2429499492414,FALSE,0.9,0,0.25,0,30
"2001-01-31 12:00:00",2001,1,31,6.51,10.64,2.86,"ssp126","ACCESS-CM2","2075",31,2001,"ssp126--ACCESS-CM2--2075",TRUE,TRUE,8.575,0.16,2.41607795736278,FALSE,0.9,0,0.25,0,31
"2001-02-01 12:00:00",2001,2,1,2.02,6.27,0,"ssp126","ACCESS-CM2","2075",32,2001,"ssp126--ACCESS-CM2--2075",FALSE,TRUE,4.145,0.16,2.69270548418473,FALSE,0.9,0,0.25,0,32
"2001-02-02 12:00:00",2001,2,2,4.48,7.35,4.22,"ssp126","ACCESS-CM2","2075",33,2001,"ssp126--ACCESS-CM2--2075",TRUE,TRUE,5.915,0.16,3.20827260671517,FALSE,0.9,0,0.25,0,33
"2001-02-03 12:00:00",2001,2,3,2.34,8.15,0,"ssp126","ACCESS-CM2","2075",34,2001,"ssp126--ACCESS-CM2--2075",FALSE,TRUE,5.245,0.16,3.53414898964075,FALSE,0.9,0,0.25,0,34
"2001-02-04 12:00:00",2001,2,4,1.25,9.94,3.48,"ssp126","ACCESS-CM2","2075",35,2001,"ssp126--ACCESS-CM2--2075",TRUE,TRUE,5.595,0.16,3.86388515129823,FALSE,0.9,0,0.25,0,35
"2001-02-05 12:00:00",2001,2,5,1.46,12.56,1.18,"ssp126","ACCESS-CM2","2075",36,2001,"ssp126--ACCESS-CM2--2075",TRUE,TRUE,7.01,0.16,4.36726352709051,FALSE,0.9,0,0.25,0,36
"2001-02-06 12:00:00",2001,2,6,0.51,9.81,0,"ssp126","ACCESS-CM2","2075",37,2001,"ssp126--ACCESS-CM2--2075",FALSE,TRUE,5.16,0.16,4.49410136275603,FALSE,0.9,0,0.25,0,37
"2001-02-07 12:00:00",2001,2,7,-4.27,15.32,0,"ssp126","ACCESS-CM2","2075",38,2001,"ssp126--ACCESS-CM2--2075",FALSE,FALSE,5.525,0.2,4.70028109020482,FALSE,0.9,0,0.25,0,38
"2001-02-08 12:00:00",2001,2,8,6.34,16.34,5.87,"ssp126","ACCESS-CM2","2075",39,2001,"ssp126--ACCESS-CM2--2075",TRUE,TRUE,11.34,0.16,5.76263611577205,FALSE,0.9,0,0.25,0,39
"2001-02-09 12:00:00",2001,2,9,5.01,15.78,14.97,"ssp126","ACCESS-CM2","2075",40,2001,"ssp126--ACCESS-CM2--2075",TRUE,TRUE,10.395,0.16,6.50381433724852,FALSE,0.9,0,0.25,0,40
"2001-02-10 12:00:00",2001,2,10,4.32,18.62,1.12,"ssp126","ACCESS-CM2","2075",41,2001,"ssp126--ACCESS-CM2--2075",TRUE,TRUE,11.47,0.16,7.29840404328876,FALSE,0.9,0,0.25,0,41
"2001-02-11 12:00:00",2001,2,11,7.24,15.81,0,"ssp126","ACCESS-CM2","2075",42,2001,"ssp126--ACCESS-CM2--2075",FALSE,TRUE,11.525,0.16,7.97465939636256,FALSE,0.9,0,0.25,0,42
"2001-02-12 12:00:00",2001,2,12,8.38,14.4,0,"ssp126","ACCESS-CM2","2075",43,2001,"ssp126--ACCESS-CM2--2075",FALSE,FALSE,11.39,0.2,8.65772751709005,FALSE,0.9,0,0.25,0,43
"2001-02-13 12:00:00",2001,2,13,6.69,11.5,2.03,"ssp126","ACCESS-CM2","2075",44,2001,"ssp126--ACCESS-CM2--2075",TRUE,TRUE,9.095,0.16,8.72769111435564,FALSE,0.9,0,0.25,0,44
"2001-02-14 12:00:00",2001,2,14,8.36,16.72,4.21,"ssp126","ACCESS-CM2","2075",45,2001,"ssp126--ACCESS-CM2--2075",TRUE,TRUE,12.54,0.16,9.33766053605874,FALSE,0.9,0,0.25,0,45
"2001-02-15 12:00:00",2001,2,15,4.07,15.13,0,"ssp126","ACCESS-CM2","2075",46,2001,"ssp126--ACCESS-CM2--2075",FALSE,TRUE,9.6,0.16,9.37963485028934,FALSE,0.9,0,0.25,0,46
"2001-02-16 12:00:00",2001,2,16,2.2,11.66,0.43,"ssp126","ACCESS-CM2","2075",47,2001,"ssp126--ACCESS-CM2--2075",FALSE,FALSE,6.93,0.2,8.88970788023147,FALSE,0.9,0,0.25,0,47
"2001-02-17 12:00:00",2001,2,17,5.93,15.73,0,"ssp126","ACCESS-CM2","2075",48,2001,"ssp126--ACCESS-CM2--2075",FALSE,FALSE,10.83,0.2,9.27776630418518,FALSE,0.9,0,0.25,0,48
"2001-02-18 12:00:00",2001,2,18,8.63,17.76,0,"ssp126","ACCESS-CM2","2075",49,2001,"ssp126--ACCESS-CM2--2075",FALSE,FALSE,13.195,0.2,10.0612130433481,FALSE,0.9,0,0.25,0,49
"2001-02-19 12:00:00",2001,2,19,9.77,16.6,1.69,"ssp126","ACCESS-CM2","2075",50,2001,"ssp126--ACCESS-CM2--2075",TRUE,TRUE,13.185,0.16,10.5610189564124,FALSE,0.9,0,0.25,0,50
"2001-02-20 12:00:00",2001,2,20,9.89,18.82,18.81,"ssp126","ACCESS-CM2","2075",51,2001,"ssp126--ACCESS-CM2--2075",TRUE,TRUE,14.355,0.16,11.1680559233864,FALSE,0.9,0,0.25,0,51
"2001-02-21 12:00:00",2001,2,21,6.04,17.53,5.02,"ssp126","ACCESS-CM2","2075",52,2001,"ssp126--ACCESS-CM2--2075",TRUE,TRUE,11.785,0.16,11.2667669756446,FALSE,0.9,0,0.25,0,52
"2001-02-22 12:00:00",2001,2,22,2.78,12.23,0,"ssp126","ACCESS-CM2","2075",53,2001,"ssp126--ACCESS-CM2--2075",FALSE,TRUE,7.505,0.16,10.6648842595415,FALSE,0.9,0,0.25,0,53
"2001-02-23 12:00:00",2001,2,23,5.99,14.93,0,"ssp126","ACCESS-CM2","2075",54,2001,"ssp126--ACCESS-CM2--2075",FALSE,FALSE,10.46,0.2,10.6239074076332,FALSE,0.9,0,0.25,0,54
"2001-02-24 12:00:00",2001,2,24,5.47,14.29,5.17,"ssp126","ACCESS-CM2","2075",55,2001,"ssp126--ACCESS-CM2--2075",TRUE,TRUE,9.88,0.16,10.5048822224119,FALSE,0.9,0,0.25,0,55
"2001-02-25 12:00:00",2001,2,25,4.23,17.47,4.15,"ssp126","ACCESS-CM2","2075",56,2001,"ssp126--ACCESS-CM2--2075",TRUE,TRUE,10.85,0.16,10.560101066826,FALSE,0.9,0,0.25,0,56
"2001-02-26 12:00:00",2001,2,26,6.35,13.77,4.82,"ssp126","ACCESS-CM2","2075",57,2001,"ssp126--ACCESS-CM2--2075",TRUE,TRUE,10.06,0.16,10.4800848961338,FALSE,0.9,0,0.25,0,57
"2001-02-27 12:00:00",2001,2,27,9.1,11.66,1.92,"ssp126","ACCESS-CM2","2075",58,2001,"ssp126--ACCESS-CM2--2075",TRUE,TRUE,10.38,0.16,10.4640713127524,FALSE,0.9,0,0.25,0,58
"2001-02-28 12:00:00",2001,2,28,2.09,11.02,0,"ssp126","ACCESS-CM2","2075",59,2001,"ssp126--ACCESS-CM2--2075",FALSE,TRUE,6.555,0.16,9.83861990271202,FALSE,0.9,0,0.25,0,59
"2001-03-01 12:00:00",2001,3,1,2.32,8.76,0,"ssp126","ACCESS-CM2","2075",60,2001,"ssp126--ACCESS-CM2--2075",FALSE,FALSE,5.54,0.2,8.97889592216962,FALSE,0.9,0,0.25,0,60
"2001-03-02 12:00:00",2001,3,2,3.78,10.07,5.02,"ssp126","ACCESS-CM2","2075",61,2001,"ssp126--ACCESS-CM2--2075",TRUE,TRUE,6.925,0.16,8.65027257462248,FALSE,0.9,0,0.25,0,61
"2001-03-03 12:00:00",2001,3,3,-2.56,10.17,0,"ssp126","ACCESS-CM2","2075",62,2001,"ssp126--ACCESS-CM2--2075",FALSE,TRUE,3.805,0.16,7.87502896268288,FALSE,0.9,0,0.25,0,62
"2001-03-04 12:00:00",2001,3,4,0.53,5.76,5.07,"ssp126","ACCESS-CM2","2075",63,2001,"ssp126--ACCESS-CM2--2075",TRUE,TRUE,3.145,0.16,7.11822432865362,FALSE,0.9,0,0.25,0,63
"2001-03-05 12:00:00",2001,3,5,-4.25,7.12,13.61,"ssp126","ACCESS-CM2","2075",64,2001,"ssp126--ACCESS-CM2--2075",TRUE,TRUE,1.435,0.16,6.20890843606904,FALSE,0.9,0,0.25,0,64
"2001-03-06 12:00:00",2001,3,6,-3.6,5.49,6.07,"ssp126","ACCESS-CM2","2075",65,2001,"ssp126--ACCESS-CM2--2075",TRUE,TRUE,0.945,0.16,5.36668308629799,FALSE,0.9,0,0.25,0,65
"2001-03-07 12:00:00",2001,3,7,2.74,5.63,0,"ssp126","ACCESS-CM2","2075",66,2001,"ssp126--ACCESS-CM2--2075",FALSE,TRUE,4.185,0.16,5.17761379249032,FALSE,0.9,0,0.25,0,66
"2001-03-08 12:00:00",2001,3,8,5.51,10.09,0,"ssp126","ACCESS-CM2","2075",67,2001,"ssp126--ACCESS-CM2--2075",FALSE,FALSE,7.8,0.2,5.70209103399225,FALSE,0.9,0,0.25,0,67
"2001-03-09 12:00:00",2001,3,9,0.6,8.8,0.24,"ssp126","ACCESS-CM2","2075",68,2001,"ssp126--ACCESS-CM2--2075",FALSE,FALSE,4.7,0.2,5.5016728271938,FALSE,0.9,0,0.25,0,68
"2001-03-10 12:00:00",2001,3,10,3.7,10.33,0,"ssp126","ACCESS-CM2","2075",69,2001,"ssp126--ACCESS-CM2--2075",FALSE,FALSE,7.015,0.2,5.80433826175504,FALSE,0.9,0,0.25,0,69
"2001-03-11 12:00:00",2001,3,11,0.68,9.22,0,"ssp126","ACCESS-CM2","2075",70,2001,"ssp126--ACCESS-CM2--2075",FALSE,FALSE,4.95,0.2,5.63347060940403,FALSE,1,0,0.25,0,70
"2001-03-12 12:00:00",2001,3,12,1.89,9.71,0,"ssp126","ACCESS-CM2","2075",71,2001,"ssp126--ACCESS-CM2--2075",FALSE,FALSE,5.8,0.2,5.66677648752323,FALSE,1.05,0,0.25,0,71
"2001-03-13 12:00:00",2001,3,13,1.31,12.79,10.2,"ssp126","ACCESS-CM2","2075",72,2001,"ssp126--ACCESS-CM2--2075",TRUE,TRUE,7.05,0.16,5.88809224951951,FALSE,1.05,0,0.25,0,72
"2001-03-14 12:00:00",2001,3,14,3.76,9.11,6.89,"ssp126","ACCESS-CM2","2075",73,2001,"ssp126--ACCESS-CM2--2075",TRUE,TRUE,6.435,0.16,5.97559748959639,FALSE,1.05,0,0.25,0,73
"2001-03-15 12:00:00",2001,3,15,3.12,13.2,1.29,"ssp126","ACCESS-CM2","2075",74,2001,"ssp126--ACCESS-CM2--2075",TRUE,TRUE,8.16,0.16,6.32510189126097,FALSE,1.05,0,0.25,0,74
"2001-03-16 12:00:00",2001,3,16,8,13.36,8.05,"ssp126","ACCESS-CM2","2075",75,2001,"ssp126--ACCESS-CM2--2075",TRUE,TRUE,10.68,0.16,7.02188558865921,FALSE,1.05,0,0.25,0,75
"2001-03-17 12:00:00",2001,3,17,5.88,10.46,12,"ssp126","ACCESS-CM2","2075",76,2001,"ssp126--ACCESS-CM2--2075",TRUE,TRUE,8.17,0.16,7.20558389447374,FALSE,1.05,0,0.25,0,76
"2001-03-18 12:00:00",2001,3,18,4.03,9.27,7.36,"ssp126","ACCESS-CM2","2075",77,2001,"ssp126--ACCESS-CM2--2075",TRUE,TRUE,6.65,0.16,7.11669047135794,FALSE,1.05,0,0.25,0,77
