"pixel","ssp","gcm","scen_year","drought_stress","insect_risk","disease_risk","photosynhthesis_day","risk_rain","yday_speargrowth","yday_harvest_star","accumulated_chill","frost_risk","diurnal_risk","rainharvest_risk","heatharvest_risk","Tsoil_mean","id"
"p194","historic","historic","2000",0.17,0,0,55,0,111,117,109.87,0,0,0,0.05,19.209619403105,1
"p194","historic","historic","2000",0.26,0.1,0,59,0,68,98,74.48,0,0,0,0,17.9629728973792,2
"p194","historic","historic","2000",0.32,0,0,68,0,95,101,107.22,0.1,0,0,0,17.4356600077673,3
"p194","historic","historic","2000",0.39,0,0,54,0,90,96,104.96,0,0,0.1,0,18.0732230752437,4
"p194","historic","historic","2000",0.17,0.11,0,65,0,90,101,97.39,0,0,0,0,18.0748982988754,5
"p194","historic","historic","2000",0.4,0,0,77,0.1,85,91,95,0,0,0.1,0,17.5061016220626,6
"p194","historic","historic","2000",0.26,0,0,48,0.1,77,102,80.53,0,0,0,0,18.4342074474949,7
"p194","historic","historic","2000",0.25,0.1,0,59,0,84,90,98.11,0,0,0.1,0,18.703873696395,8
"p194","historic","historic","2000",0.22,0.1,0,56,0,74,84,95.11,0,0,0,0,17.632728818402,9
"p194","historic","historic","2000",0.51,0,0,65,0,101,107,102.47,0,0,0,0,17.5528183512175,10
"p194","historic","historic","2000",0.41,0,0,56,0,83,89,84.25,0,0,0,0,17.8244075258899,11
"p194","historic","historic","2000",0.17,0,0,70,0.1,116,122,120.79,0,0,0.1,0,19.0363999519027,12
"p194","historic","historic","2000",0.34,0.15,0,51,0.1,125,131,110.13,0,0,0,0,18.6165423028442,13
"p194","historic","historic","2000",0.54,0,0,68,0.1,87,108,95.02,0.1,0,0,0.05,17.2162503853886,14
"p194","historic","historic","2000",0.26,0.12,0,70,0,103,109,107.4,0,0,0.1,0,17.4051358603936,15
"p194","historic","historic","2000",0.46,0.1,0,78,0,94,100,96.47,0,0,0.2,0,17.6530134403075,16
"p194","historic","historic","2000",0.17,0,0,69,0.1,87,116,89.26,0,0,0,0,19.3119045369165,17
"p194","historic","historic","2000",0.23,0.21,0,79,0,95,101,100.95,0,0,0.1,0,18.4996607311607,18
"p194","historic","historic","2000",0.19,0.2,0,71,0.1,94,101,104.78,0,0,0,0,18.9542889049481,19
"p194","historic","historic","2000",0.57,0,0,48,0,88,94,90.53,0,0,0.1,0,18.7980138155636,20
"p194","historic","historic","2000",0.18,0,0,78,0,104,110,99.54,0,0,0,0,18.9447052610919,21
"p194","historic","historic","2000",0.22,0,0,54,0.1,100,106,108.94,0,0,0.2,0,17.716573251374,22
"p194","historic","historic","2000",0.5,0.23,0,67,0,45,86,74.16,0.3,0,0,0,17.0549120013173,23
"p194","historic","historic","2000",0.17,0,0,69,0,64,83,82.2,0,0,0.2,0,17.496157147864,24
"p194","historic","historic","2000",0.32,0.1,0,64,0.2,82,88,73.39,0.1,0,0,0.05,17.6497520295321,25
