"pixel","ssp","gcm","scen_year","drought_stress","insect_risk","disease_risk","photosynhthesis_day","risk_rain","yday_speargrowth","yday_harvest_star","accumulated_chill","frost_risk","diurnal_risk","rainharvest_risk","heatharvest_risk","Tsoil_mean","id"
"p11","historic","historic","2000",0.58,0.1,0,68,0,53,93,73.62,0,0,0,0.05,18.2465596620434,1
"p11","historic","historic","2000",0.5,0,0,81,0,65,71,81.07,0.1,0,0,0,16.9629277892095,2
"p11","historic","historic","2000",0.42,0,0,73,0,95,101,112.25,0.1,0,0,0,17.9340062306995,3
"p11","historic","historic","2000",0.35,0,0,65,0,90,96,109.58,0,0,0,0,18.5450683229602,4
"p11","historic","historic","2000",0.59,0.12,0,69,0.1,54,92,74.92,0,0,0,0,18.2244231535645,5
"p11","historic","historic","2000",0.49,0.22,0,87,0,84,90,96.58,0,0,0.1,0,18.2225752422732,6
"p11","historic","historic","2000",0.61,0,0,67,0,77,99,83.4,0,0,0.1,0,19.173099251868,7
"p11","historic","historic","2000",0.32,0,0,65,0,49,82,75.63,0,0,0,0.1,18.5029254485533,8
"p11","historic","historic","2000",0.63,0.2,0,79,0,73,82,96.11,0,0,0,0,18.2490889118794,9
"p11","historic","historic","2000",0.4,0,0,73,0.1,100,106,107.11,0,0,0,0,18.337328722062,10
"p11","historic","historic","2000",0.57,0,0,62,0.1,81,87,86.67,0,0,0,0,18.3479989571256,11
"p11","historic","historic","2000",0.44,0,0,81,0,65,104,84.93,0.1,0,0,0,18.2766184377758,12
"p11","historic","historic","2000",0.41,0.19,0,55,0,68,92,74.24,0,0,0,0,16.3941916478191,13
"p11","historic","historic","2000",0.32,0,0,70,0,86,94,99.63,0.2,0,0,0,17.2916405032413,14
"p11","historic","historic","2000",0.53,0.14,0,85,0,84,94,97.31,0,0,0,0,17.4826831306416,15
"p11","historic","historic","2000",0.45,0,0,82,0,50,56,71.41,0.1,0,0.1,0.1,16.7195379275489,16
"p11","historic","historic","2000",0.34,0,0,80,0,87,112,92.37,0,0,0,0,19.0449930681812,17
"p11","historic","historic","2000",0.31,0.52,0,86,0,95,101,106.74,0,0,0,0,18.5463806229711,18
"p11","historic","historic","2000",0.57,0.29,0,83,0,59,96,83.89,0,0,0,0,19.427867445619,19
"p11","historic","historic","2000",0.45,0.1,0,62,0,86,92,95.29,0,0,0,0,19.1921725360926,20
"p11","historic","historic","2000",0.69,0.24,0,89,0.1,88,94,89.41,0,0,0,0,18.3871735671165,21
"p11","historic","historic","2000",0.41,0.1,0,72,0,96,102,108.11,0,0,0,0,18.4919909629069,22
"p11","historic","historic","2000",0.48,0.1,0,78,0,45,83,74.69,0.2,0,0,0,17.6382752701442,23
"p11","historic","historic","2000",0.33,0,0,86,0.1,46,65,73.28,0,0,0,0,17.3321326888348,24
"p11","historic","historic","2000",0.46,0.38,0,85,0,81,87,77.28,0,0,0,0.1,18.1337725651025,25
"p11","historic","historic","2000",0.38,0.12,0,79,0,56,62,84.25,0,0,0,0,17.5790311862703,26
"p11","historic","historic","2000",0.65,0.11,0,62,0,69,76,81.93,0,0,0,0,17.5306403041826,27
"p11","historic","historic","2000",0.24,0.1,0,79,0.1,99,105,107.09,0,0,0,0.05,18.9800465850716,28
"p11","historic","historic","2000",0.56,0.34,0,69,0,49,55,67.44,0.2,0,0,0,16.5662005044244,29
"p11","historic","historic","2000",0.22,0,0,72,0,47,53,71.87,0,0,0.1,0.1,16.2892806420759,30
"p11","historic","historic","2000",0.55,0,0,78,0,94,100,110.61,0,0,0.2,0,17.2863166111019,31
"p11","historic","historic","2000",0.28,0.32,0,75,0,70,99,79.73,0,0,0,0,19.701584167182,32
"p11","historic","historic","2000",0.53,0.16,0,76,0.1,85,111,93.73,0,0,0,0,18.8419029969892,33
"p11","historic","historic","2000",0.56,0.24,0,66,0,54,88,70.63,0,0,0,0.05,18.6114309838039,34
"p11","historic","historic","2000",0.16,0,0,69,0.2,58,105,78.28,0,0,0,0,18.8063979826098,35
"p11","historic","historic","2000",0.27,0.11,0,74,0,76,110,87.61,0,0,0,0,19.1778747276873,36
"p11","historic","historic","2000",0.51,0,0,80,0,83,125,96.71,0,0,0,0,19.7504368635082,37
"p11","historic","historic","2000",0.48,0.12,0,78,0,45,51,75.77,0,0,0,0,16.0989942215102,38
"p11","historic","historic","2000",0.43,0.22,0,68,0,60,91,83.44,0.1,0,0,0,17.1304237700956,39
"p11","historic","historic","2000",0.32,0.22,0,73,0,55,100,80.31,0,0,0.1,0,18.7990409602702,40
"p11","historic","historic","2000",0.37,0.2,0,99,0,78,100,100.73,0,0,0,0,19.2551036607544,41
"p11","historic","historic","2000",0.32,0.2,0,86,0,59,65,75.17,0,0,0,0,17.5490519871905,42
"p11","historic","historic","2000",0.28,0.21,0,78,0.1,98,104,111.22,0,0,0,0,18.2665665810449,43
"p11","historic","historic","2000",0.56,0.1,0,83,0,88,99,96.17,0,0,0,0,18.3101250454783,44
"p11","historic","historic","2000",0.37,0.15,0,98,0,78,92,90.1,0,0,0,0,17.8677255907094,45
"p11","historic","historic","2000",0.54,0.39,0,88,0,68,78,84.56,0,0,0.1,0,17.7260570598733,46
"p11","historic","historic","2000",0.44,0.26,0,73,0,104,110,111.83,0,0,0.1,0,20.213255395516,47
"p11","historic","historic","2000",0.3,0.21,0,80,0,62,90,78.58,0,0,0,0,18.0473629533632,48
"p11","historic","historic","2000",0.69,0.12,0,64,0,82,88,90.73,0.1,0,0,0,17.9943865753587,49
"p11","historic","historic","2000",0.42,0,0,48,0,119,125,117.25,0,0,0,0,20.043985701607,50
"p11","historic","historic","2000",0.37,0.12,0,71,0.1,75,81,93.44,0.1,0,0,0,17.3695728660361,51
"p11","historic","historic","2000",0.41,0.14,0,61,0.1,52,58,76.34,0,0,0,0,16.2450666456775,52
"p11","historic","historic","2000",0.36,0,0,86,0,60,78,84.59,0,0,0.2,0,16.9972685021534,53
"p11","historic","historic","2000",0.57,0.11,0,74,0,87,93,100.85,0,0,0.1,0.05,17.5525892507038,54
"p11","historic","historic","2000",0.43,0,0,66,0,100,106,103.55,0,0,0,0,19.2357412643229,55
"p11","historic","historic","2000",0.54,0.1,0,77,0.1,84,99,93.56,0,0,0,0,18.6678790071807,56
"p11","historic","historic","2000",0.4,0,0,82,0,83,94,100.71,0,0,0,0,18.4735255901516,57
"p11","historic","historic","2000",0.36,0,0,64,0,82,88,88.75,0,0,0,0,18.4315440017273,58
"p11","historic","historic","2000",0.52,0.11,0,83,0,69,75,90.3,0,0,0,0,17.2791306898626,59
"p11","historic","historic","2000",0.51,0.11,0,80,0,108,114,116.97,0,0,0,0,19.4888741891918,60
"p11","historic","historic","2000",0.4,0.2,0,59,0,98,104,97,0,0,0,0,18.1187273160378,61
"p11","historic","historic","2000",0.32,0.12,0,63,0,56,115,73.84,0,0,0.1,0,19.0233741449888,62
"p11","historic","historic","2000",0.44,0.1,0,56,0,84,90,95.39,0,0,0,0,18.43363278034,63
"p11","historic","historic","2000",0.12,0,0,73,0,89,95,103.13,0,0,0,0,19.4937752779475,64
"p11","historic","historic","2000",0.37,0,0,61,0,73,79,96.52,0,0,0,0,17.5975620195277,65
"p11","historic","historic","2000",0.3,0.2,0,82,0,78,84,87.15,0,0,0,0,18.4872394683792,66
"p11","historic","historic","2000",0.34,0.21,0,60,0,70,76,96.83,0.1,0,0,0,17.1549737493145,67
"p11","historic","historic","2000",0.47,0,0,79,0,79,85,92.56,0.2,0,0.1,0,17.3099206005505,68
"p11","historic","historic","2000",0.4,0.23,0,83,0,85,95,99.01,0,0,0,0.05,18.236412989433,69
"p11","historic","historic","2000",0.48,0.3,0,91,0,59,82,77.92,0,0,0,0,16.7376323930074,70
"p11","historic","historic","2000",0.53,0.1,0,81,0,53,59,67.68,0,0,0,0,15.9017289447827,71
"p11","historic","historic","2000",0.65,0.1,0,75,0,95,101,112.39,0,0,0,0,18.7359907724025,72
"p11","historic","historic","2000",0.63,0.35,0,65,0.1,89,95,88.16,0,0,0,0,19.5721865356723,73
"p11","historic","historic","2000",0.24,0,0.25,74,0.1,45,53,69.82,0.5,0,0,0,14.7047778465966,74
"p11","historic","historic","2000",0.51,0,0,54,0,89,95,109.35,0,0,0,0,18.3485707443413,75
"p11","historic","historic","2000",0.47,0,0,68,0,55,61,71,0.3,0,0,0,15.8356561431024,76
"p11","historic","historic","2000",0.19,0.1,0,72,0,69,82,83.56,0,0,0,0.05,17.5887168646644,77
"p11","historic","historic","2000",0.58,0.29,0,75,0,75,93,93.03,0,0,0,0,18.2343269242557,78
"p11","historic","historic","2000",0.62,0.11,0,76,0,50,57,78.15,0,0,0,0,17.0288567716011,79
"p11","historic","historic","2000",0.59,0.11,0,73,0,87,94,97.58,0,0,0.1,0,18.3581415065612,80
"p11","historic","historic","2000",0.64,0,0,78,0,74,80,92.61,0.1,0,0,0,16.0782129320113,81
"p11","historic","historic","2000",0.37,0.11,0,77,0,82,91,99.62,0,0,0.1,0,18.9921939096314,82
"p11","historic","historic","2000",0.44,0.13,0,75,0,99,105,106.35,0,0,0,0,17.6994040806742,83
"p11","historic","historic","2000",0.52,0.21,0,72,0,102,108,103.39,0,0,0,0,18.8806083025056,84
"p11","historic","historic","2000",0.39,0.21,0,70,0.1,104,110,108.21,0,0,0,0.05,19.781484142976,85
"p11","historic","historic","2000",0.27,0,0,69,0,83,89,93.8,0,0,0.1,0,19.1397262720332,86
"p11","historic","historic","2000",0.49,0.4,0,72,0,86,109,96.03,0,0,0,0,18.7159808713758,87
"p11","historic","historic","2000",0.39,0.11,0,55,0,86,92,97.37,0,0,0,0,18.9526644327996,88
"p11","historic","historic","2000",0.48,0.12,0,60,0,101,107,109.86,0,0,0,0,17.2495957745558,89
"p11","historic","historic","2000",0.41,0.28,0,85,0.3,99,105,100.59,0,0,0,0,19.3474772303091,90
"p11","historic","historic","2000",0.31,0.26,0,65,0.1,81,107,94.11,0,0,0,0,19.0096191029518,91
"p11","historic","historic","2000",0.35,0,0,74,0.1,79,93,96.95,0,0,0,0,18.4837250676632,92
"p11","historic","historic","2000",0.56,0,0,68,0,108,114,105.64,0,0,0,0,19.609092414353,93
"p11","historic","historic","2000",0.39,0.25,0,78,0,78,84,96.76,0,0,0,0,18.8430479808288,94
"p11","historic","historic","2000",0.52,0.35,0,87,0,84,113,99.28,0,0,0,0,18.8956325386813,95
"p11","historic","historic","2000",0.46,0.28,0,69,0,102,108,97.93,0,0,0,0,18.3649846003008,96
"p11","historic","historic","2000",0.27,0.12,0,72,0,63,102,80.65,0,0,0,0,18.6658078262634,97
"p11","historic","historic","2000",0.38,0.13,0.2,77,0,72,78,89.89,0,0,0,0,17.2110495292788,98
"p11","historic","historic","2000",0.35,0.25,0,82,0,77,84,94.48,0,0,0,0,17.7917144664584,99
"p11","historic","historic","2000",0.35,0.1,0,70,0.1,95,105,107.17,0,0,0,0,19.213208454052,100
"p11","historic","historic","2010",0.26,0,0,69,0,51,92,71.25,0,0,0,0.05,18.5035683167046,101
"p11","historic","historic","2010",0.43,0.11,0,82,0,66,72,77.06,0.1,0,0,0,16.969871293304,102
"p11","historic","historic","2010",0.58,0.11,0,81,0,95,101,112.32,0.1,0,0,0,18.3506011873985,103
"p11","historic","historic","2010",0.25,0,0,69,0,90,96,109.44,0,0,0,0,18.7607914029193,104
"p11","historic","historic","2010",0.27,0.2,0,75,0,88,94,101.63,0,0,0,0,18.4760708100773,105
"p11","historic","historic","2010",0.37,0.24,0,91,0,83,89,95.78,0,0,0.1,0,18.1874012497261,106
"p11","historic","historic","2010",0.45,0.1,0,74,0,77,98,87.35,0,0,0,0,18.9248598423567,107
"p11","historic","historic","2010",0.17,0.23,0,64,0,84,90,100.74,0,0,0,0.1,19.0810011866544,108
"p11","historic","historic","2010",0.46,0.13,0,85,0,73,79,96.81,0,0,0,0,18.3200244436854,109
"p11","historic","historic","2010",0.49,0,0,77,0,99,105,108.95,0,0,0,0,18.6634229215243,110
"p11","historic","historic","2010",0.6,0.21,0,64,0,81,87,86.03,0,0,0,0,18.6302886233409,111
"p11","historic","historic","2010",0.33,0.13,0,91,0,65,105,86.85,0,0,0,0,18.5072230047375,112
"p11","historic","historic","2010",0.52,0.18,0,57,0,90,121,89.8,0,0,0,0,18.7974197833411,113
"p11","historic","historic","2010",0.51,0,0,72,0,84,90,96.07,0.1,0,0,0.1,17.3365737569684,114
"p11","historic","historic","2010",0.3,0.23,0,84,0,84,91,97.97,0,0,0,0,17.6717956092148,115
"p11","historic","historic","2010",0.35,0,0,84,0,60,94,78.23,0,0,0,0.05,18.4601635751764,116
"p11","historic","historic","2010",0.4,0.1,0,81,0,83,89,91.09,0.1,0,0,0,17.4690257836116,117
"p11","historic","historic","2010",0.52,0.23,0.2,94,0,94,100,108.6,0,0,0,0,18.6028226273844,118
"p11","historic","historic","2010",0.51,0.38,0,86,0.1,93,99,107.12,0,0,0,0,19.5768086153394,119
"p11","historic","historic","2010",0.39,0,0,61,0,86,92,95.98,0,0,0,0,19.3427493858785,120
"p11","historic","historic","2010",0.49,0.41,0,90,0,88,94,90.84,0,0,0,0,18.7154640726035,121
"p11","historic","historic","2010",0.45,0,0,80,0,95,101,105.67,0,0,0,0,18.5857769882146,122
"p11","historic","historic","2010",0.6,0.24,0,82,0,45,84,75.39,0.3,0,0,0,17.9093328651868,123
"p11","historic","historic","2010",0.43,0.12,0,86,0.1,63,78,85.96,0,0,0,0,18.1468397798233,124
"p11","historic","historic","2010",0.49,0.43,0,87,0,81,87,77.85,0,0,0,0.1,18.3725182298806,125
"p11","historic","historic","2010",0.47,0.15,0,81,0,57,63,84.98,0,0,0,0,17.673670994321,126
"p11","historic","historic","2010",0.44,0.11,0,62,0,69,76,77.93,0,0,0,0,17.7045599442729,127
"p11","historic","historic","2010",0.59,0.21,0,84,0,80,96,93.76,0,0,0,0,18.8054068943758,128
