"pixel","ssp","gcm","scen_year","drought_stress","insect_risk","disease_risk","photosynhthesis_day","risk_rain","yday_speargrowth","yday_harvest_star","accumulated_chill","frost_risk","diurnal_risk","rainharvest_risk","heatharvest_risk","Tsoil_mean","id"
"p116","historic","historic","2000",0.21,0,0,74,0,75,99,94.37,0,0,0,0,18.8920480434774,1
"p116","historic","historic","2000",0.29,0,0,64,0,90,106,98.86,0,0,0,0.05,18.1721591668715,2
"p116","historic","historic","2000",0.59,0.1,0,78,0,64,77,80.53,0.2,0,0,0,16.3054853723542,3
"p116","historic","historic","2000",0.24,0.1,0,80,0,93,99,94.26,0,0,0,0,18.2908646994714,4
"p116","historic","historic","2000",0.29,0.13,0,67,0.1,60,102,78.27,0,0,0,0,18.5663348953096,5
"p116","historic","historic","2000",0.36,0.1,0,71,0,67,112,71.03,0,0,0.1,0,19.4865193577081,6
"p116","historic","historic","2000",0.37,0.11,0,76,0,95,101,112.72,0,0,0,0,19.1038743383603,7
"p116","historic","historic","2000",0.15,0,0,79,0,61,89,72.14,0,0,0,0,17.1592868727204,8
"p116","historic","historic","2000",0.37,0,0,60,0,61,67,86.56,0,0,0,0,16.8180210946158,9
"p116","historic","historic","2000",0.48,0.21,0,58,0,46,52,66.2,0,0,0,0,16.6842222075968,10
"p116","historic","historic","2000",0.46,0.2,0,72,0,109,115,122.63,0.1,0,0,0,18.2137203886346,11
"p116","historic","historic","2000",0.28,0.49,0,94,0,89,95,94.86,0,0,0,0,17.8047071526003,12
"p116","historic","historic","2000",0.51,0.22,0.2,61,0,78,98,87.75,0,0,0.1,0.05,16.8447563637692,13
"p116","historic","historic","2000",0.36,0.11,0.3,78,0,104,110,114.89,0,0,0,0,18.213211515015,14
"p116","historic","historic","2000",0.28,0,0,82,0,100,106,106.76,0,0,0,0,17.8773551329064,15
"p116","historic","historic","2000",0.32,0,0,75,0,85,101,89.8,0,0,0,0,17.773969731638,16
"p116","historic","historic","2000",0.28,0,0.2,76,0,84,122,98.51,0,0,0,0,18.4204932698756,17
"p116","historic","historic","2000",0.38,0,0.2,75,0,75,81,98.83,0,0,0,0,17.9868904277805,18
"p116","historic","historic","2000",0.49,0.12,0,83,0,67,90,84.37,0,0,0,0.05,18.3509127902096,19
"p116","historic","historic","2000",0.47,0,0,54,0,69,76,76.84,0.1,0,0,0,16.9324317886135,20
"p116","historic","historic","2000",0.48,0.22,0,52,0,94,100,107.31,0,0,0,0,18.2884939136289,21
"p116","historic","historic","2000",0.43,0.13,0,85,0,110,116,117.25,0,0,0,0,17.9783487349025,22
"p116","historic","historic","2000",0.44,0.22,0,77,0,89,113,94.63,0,0,0,0.05,19.9927806224304,23
"p116","historic","historic","2000",0.39,0.1,0,73,0.2,52,100,75.61,0,0,0.1,0,18.2184911924719,24
"p116","historic","historic","2000",0.43,0.13,0,75,0,62,77,76.04,0,0,0,0,17.6980041641435,25
"p116","historic","historic","2000",0.38,0.12,0,58,0,84,90,86.7,0,0,0,0.05,17.6230872504961,26
"p116","historic","historic","2000",0.32,0.26,0,91,0,48,54,77.66,0.2,0,0,0,16.4159611505823,27
"p116","historic","historic","2000",0.51,0.13,0,79,0,114,120,113.32,0,0,0,0,19.4006387613966,28
"p116","historic","historic","2000",0.21,0,0,70,0,99,105,110.8,0,0,0.1,0,18.6577354014426,29
"p116","historic","historic","2000",0.48,0.11,0,79,0,69,75,66.38,0,0,0,0,18.3109013672653,30
"p116","historic","historic","2000",0.34,0,0,60,0,77,83,87.78,0,0,0,0,18.0687185852132,31
"p116","historic","historic","2000",0.57,0,0,70,0,93,99,108.82,0,0,0,0.1,18.5322181509899,32
"p116","historic","historic","2000",0.34,0.12,0,68,0,45,51,62.39,0.3,0,0,0,15.288069510214,33
"p116","historic","historic","2000",0.31,0,0,75,0,100,106,108.96,0,0,0,0,18.1022371739334,34
"p116","historic","historic","2000",0.43,0,0,61,0,88,94,103.44,0,0,0,0,18.6615162445161,35
"p116","historic","historic","2000",0.35,0.11,0,74,0,85,91,98.3,0,0,0.1,0.1,18.038474564065,36
"p116","historic","historic","2000",0.59,0.25,0,74,0,85,115,105.24,0,0,0,0,18.2134399056103,37
"p116","historic","historic","2000",0.46,0.11,0,78,0,77,83,95.75,0,0,0,0,17.9374251225618,38
"p116","historic","historic","2000",0.1,0,0,60,0,62,68,76.83,0,0,0,0,17.9090789476868,39
"p116","historic","historic","2000",0.54,0,0,76,0,93,99,103.25,0,0,0,0.1,17.3222021772373,40
"p116","historic","historic","2000",0.31,0,0,58,0,46,52,81.17,0,0,0,0,16.4646910452985,41
"p116","historic","historic","2000",0.19,0,0,80,0,72,95,87,0,0,0,0,18.1634410603997,42
"p116","historic","historic","2000",0.31,0,0,81,0,60,99,78.77,0,0,0.1,0,19.5113765091528,43
"p116","historic","historic","2000",0.36,0,0.25,49,0.1,89,95,101.95,0,0,0.1,0,18.0688489504371,44
"p116","historic","historic","2000",0.31,0,0,100,0,62,68,77.19,0,0,0,0,17.8388411629621,45
"p116","historic","historic","2000",0.35,0.14,0,58,0,96,109,114.76,0,0,0,0,19.4601146811573,46
"p116","historic","historic","2000",0.35,0.23,0,75,0,127,133,133.57,0,0,0,0,19.6516519204825,47
"p116","historic","historic","2000",0.34,0,0,59,0,92,98,101.23,0,0,0,0,18.4989908456268,48
"p116","historic","historic","2000",0.42,0.11,0,65,0,99,121,104.37,0,0,0.1,0,19.3221799564345,49
"p116","historic","historic","2000",0.55,0.1,0,71,0,62,68,82.73,0,0,0,0,19.3917556740143,50
"p116","historic","historic","2000",0.44,0.24,0,71,0,51,62,70.18,0,0,0,0,17.5009457389,51
"p116","historic","historic","2000",0.61,0,0,84,0,67,86,90.28,0,0,0,0,18.9557595920298,52
"p116","historic","historic","2000",0.69,0.11,0,82,0,76,82,91.25,0,0,0,0,18.3540688507469,53
"p116","historic","historic","2000",0.45,0.14,0.25,62,0,70,76,92.36,0,0,0,0,18.7092657910069,54
"p116","historic","historic","2000",0.42,0.12,0,63,0,76,82,94.34,0,0,0,0,16.6192171448459,55
"p116","historic","historic","2000",0.41,0,0,51,0,84,91,99.27,0,0,0,0.05,17.5084764965262,56
"p116","historic","historic","2000",0.31,0.13,0,74,0,120,126,119.39,0,0,0,0,19.5200734579924,57
"p116","historic","historic","2000",0.39,0.21,0,88,0,65,96,76.19,0,0,0,0.05,17.0525269710012,58
"p116","historic","historic","2000",0.19,0,0,65,0,62,68,82.29,0,0,0,0,16.9944095616041,59
"p116","historic","historic","2000",0.16,0,0,61,0,73,79,85.73,0,0,0.1,0,18.0326334503764,60
"p116","historic","historic","2000",0.38,0,0,60,0,55,83,80.53,0,0,0,0.05,17.7556330898784,61
"p116","historic","historic","2000",0.45,0.11,0,76,0,112,119,116.75,0,0,0,0.1,19.6985839234371,62
"p116","historic","historic","2000",0.36,0.23,0,98,0,71,99,89.15,0,0,0,0,18.9875843765102,63
"p116","historic","historic","2000",0.5,0.18,0,78,0,106,112,112.45,0,0,0,0,19.483058434451,64
