"pixel","ssp","gcm","scen_year","drought_stress","insect_risk","disease_risk","photosynhthesis_day","risk_rain","yday_speargrowth","yday_harvest_star","accumulated_chill","frost_risk","diurnal_risk","rainharvest_risk","heatharvest_risk","Tsoil_mean","id"
"p273","historic","historic","2000",0.59,0,0,67,0,50,56,76.07,0.1,0,0.1,0.05,16.6958756915174,1
"p273","historic","historic","2000",0.48,0.14,0,85,0,52,63,71.8,0.1,0,0,0,17.1675841458037,2
"p273","historic","historic","2000",0.17,0,0,78,0.2,89,95,110.21,0,0,0,0,18.2084748576381,3
"p273","historic","historic","2000",0.38,0,0,69,0,89,95,110.19,0,0,0,0,18.8520244654581,4
"p273","historic","historic","2000",0.41,0,0,75,0,53,90,79.45,0,0,0,0,18.2852428850209,5
"p273","historic","historic","2000",0.4,0.23,0,91,0.2,82,88,100.79,0,0,0,0,18.3477275358636,6
"p273","historic","historic","2000",0.6,0.1,0,76,0,76,98,90.04,0,0,0,0,19.1116068202087,7
"p273","historic","historic","2000",0.29,0,0,69,0,47,55,78.7,0.1,0,0,0.1,17.329609485827,8
"p273","historic","historic","2000",0.44,0.17,0,85,0,68,74,97.22,0,0,0,0,18.3730682596819,9
"p273","historic","historic","2000",0.19,0,0,76,0,99,105,114.69,0,0,0,0,18.5665224464704,10
"p273","historic","historic","2000",0.36,0.1,0,65,0.1,79,85,89.66,0,0,0.1,0,18.7153342953767,11
"p273","historic","historic","2000",0.32,0.1,0,89,0,61,67,87.16,0,0,0,0,16.7169004170552,12
"p273","historic","historic","2000",0.64,0.14,0,66,0,65,71,75.72,0,0,0.1,0,16.4865449488316,13
"p273","historic","historic","2000",0.25,0,0,70,0.1,83,89,99.17,0,0,0,0.1,17.689887282659,14
"p273","historic","historic","2000",0.28,0.15,0,84,0,84,90,100.17,0,0,0,0,17.8352445418846,15
"p273","historic","historic","2000",0.35,0.2,0.25,90,0.1,49,55,73.27,0.1,0,0.1,0.05,17.0563802908943,16
"p273","historic","historic","2000",0.25,0.12,0,84,0,71,77,88.9,0,0,0.1,0,17.3456325247136,17
"p273","historic","historic","2000",0.2,0.22,0,100,0,82,94,102.7,0,0,0,0,18.5593600644974,18
"p273","historic","historic","2000",0.61,0.34,0,90,0,59,92,86.07,0,0,0,0,19.4593047542595,19
"p273","historic","historic","2000",0.57,0.21,0,60,0,85,91,99.68,0,0,0,0,19.5901593827538,20
"p273","historic","historic","2000",0.69,0.29,0,95,0,65,83,78.37,0,0,0.1,0.05,18.3912981946875,21
"p273","historic","historic","2000",0.33,0.21,0,74,0,72,85,94.32,0,0,0,0,18.0355101562125,22
"p273","historic","historic","2000",0.49,0.11,0,76,0,45,52,77.93,0.2,0,0,0,16.682826913238,23
"p273","historic","historic","2000",0.58,0,0,94,0,46,52,76.19,0,0,0,0,17.8383924647861,24
"p273","historic","historic","2000",0.58,0.41,0,86,0.1,56,84,66.18,0,0,0,0.15,18.380552644619,25
"p273","historic","historic","2000",0.33,0.1,0.4,87,0,56,62,85.49,0,0,0.1,0,17.8687244565163,26
"p273","historic","historic","2000",0.18,0,0,63,0,68,74,88.05,0,0,0.1,0,17.8070908195177,27
"p273","historic","historic","2000",0.36,0,0,83,0,70,78,90.1,0,0,0,0.05,18.2599683380886,28
"p273","historic","historic","2000",0.42,0.37,0,68,0,50,56,74.1,0.2,0,0,0,17.2826261865565,29
"p273","historic","historic","2000",0.38,0,0,77,0,46,52,73.57,0,0,0,0.2,16.8875877488511,30
"p273","historic","historic","2000",0.36,0.24,0,79,0.1,49,88,80.65,0,0,0,0,17.3307173234036,31
"p273","historic","historic","2000",0.38,0,0,80,0,61,67,81.46,0,0,0.2,0,17.9385609372935,32
"p273","historic","historic","2000",0.48,0.24,0,82,0.1,79,85,93.48,0,0,0,0,17.5416230220863,33
"p273","historic","historic","2000",0.33,0.2,0,70,0,54,68,73.35,0,0,0,0.05,18.2424751032628,34
"p273","historic","historic","2000",0.42,0.12,0,83,0.1,53,59,78.38,0.5,0,0,0,16.0291128336783,35
"p273","historic","historic","2000",0.24,0.12,0,81,0,64,74,84.18,0,0,0,0,17.4488278601977,36
"p273","historic","historic","2000",0.3,0.16,0.2,88,0,81,89,100.43,0,0,0,0,17.2249766547179,37
"p273","historic","historic","2000",0.17,0.17,0,80,0,46,52,79.17,0,0,0,0,16.7522646583181,38
