"pixel","ssp","gcm","scen_year","drought_stress","insect_risk","disease_risk","photosynhthesis_day","risk_rain","yday_speargrowth","yday_harvest_star","accumulated_chill","frost_risk","diurnal_risk","rainharvest_risk","heatharvest_risk","Tsoil_mean","id"
"p391","historic","historic","2000",0.37,0,0,38,0.1,113,119,102.07,0,0,0,0,18.1275639789726,1
"p391","historic","historic","2000",0.49,0.1,0,46,0,118,127,101.6,0,0,0,0,19.7917115172533,2
"p391","historic","historic","2000",0.44,0,0,43,0,99,105,99.44,0.1,0,0,0,16.6337902331189,3
"p391","historic","historic","2000",0.22,0,0,30,0.1,93,99,99.2,0,0,0,0,16.8106836017356,4
"p391","historic","historic","2000",0.16,0,0,37,0.2,93,108,91.96,0,0,0,0,17.0726167532067,5
"p391","historic","historic","2000",0.25,0,0,55,0.1,86,92,86.77,0,0,0,0,16.5424219098668,6
"p391","historic","historic","2000",0.29,0,0,30,0.2,79,121,73.33,0,0,0,0,19.0409519543396,7
"p391","historic","historic","2000",0.45,0,0,47,0,101,112,102.92,0,0,0,0,19.2866276056994,8
"p391","historic","historic","2000",0.27,0,0,51,0.1,82,104,93.49,0,0,0,0,17.8614227640369,9
"p391","historic","historic","2000",0.33,0,0,29,0.1,104,110,93.81,0,0,0,0,16.4318868013377,10
"p391","historic","historic","2000",0.17,0,0,37,0,89,95,83.41,0,0,0.1,0,17.0219569813355,11
"p391","historic","historic","2000",0.37,0,0,56,0,123,129,113.76,0,0,0,0,18.2246381924668,12
"p391","historic","historic","2000",0.23,0,0,37,0.1,128,134,107.18,0,0,0,0,16.7482015728014,13
"p391","historic","historic","2000",0.37,0,0,47,0,111,132,102.03,0,0,0,0,17.7870648257373,14
"p391","historic","historic","2000",0.13,0,0,47,0.1,104,128,99.41,0,0,0,0,18.7609605228935,15
"p391","historic","historic","2000",0.19,0,0,49,0.1,96,117,93.63,0,0,0,0,18.35837765191,16
"p391","historic","historic","2000",0.19,0,0,50,0,89,126,83.2,0,0,0.1,0,19.4082061327688,17
"p391","historic","historic","2000",0.06,0,0,68,0.1,96,102,96.76,0,0,0,0,17.098764746178,18
"p391","historic","historic","2000",0.13,0.35,0,57,0,95,104,98.2,0,0,0.1,0,18.0612707823569,19
"p391","historic","historic","2000",0.61,0,0,40,0,94,100,84.06,0,0,0.1,0,17.6440443745651,20
"p391","historic","historic","2000",0.5,0.11,0,60,0.1,105,111,98.64,0,0,0,0,18.1082484646999,21
"p391","historic","historic","2000",0.62,0,0,36,0,103,125,100.27,0,0,0.1,0,18.9477825201922,22
"p391","historic","historic","2000",0.38,0,0.2,45,0,123,129,124.61,0,0,0,0,19.3235902951917,23
"p391","historic","historic","2000",0.49,0,0,46,0.1,98,104,98.79,0,0,0.1,0,16.5891629605084,24
"p391","historic","historic","2000",0.42,0.24,0,55,0.2,82,88,66.52,0.6,0,0,0,16.7766695767177,25
"p391","historic","historic","2000",0.37,0,0,40,0.1,60,73,74.77,0,0,0.1,0,16.2553710084525,26
"p391","historic","historic","2000",0.21,0,0,40,0,90,112,79.7,0,0,0,0,18.1206791912786,27
"p391","historic","historic","2000",0.12,0,0,59,0,103,124,102.2,0,0,0.2,0,18.7225627147815,28
"p391","historic","historic","2000",0.18,0,0,42,0.1,61,98,68.48,0,0,0,0,16.7616043043114,29
"p391","historic","historic","2000",0.34,0,0,40,0.1,127,133,121.87,0,0,0,0,19.1236333564916,30
"p391","historic","historic","2000",0.33,0,0,53,0,128,134,120.78,0,0,0,0,16.8797678816662,31
"p391","historic","historic","2000",0.35,0,0,52,0,106,112,93.94,0,0,0.1,0,18.0622717239334,32
"p391","historic","historic","2000",0.17,0.12,0,48,0.2,114,120,102.22,0,0,0,0,17.0060442442557,33
"p391","historic","historic","2000",0.33,0,0,36,0.2,97,103,87.45,0,0,0,0,17.5261218957884,34
"p391","historic","historic","2000",0.3,0,0,38,0.1,115,121,103.21,0,0,0,0,18.9888075967239,35
"p391","historic","historic","2000",0.31,0.12,0,59,0.15,112,118,99.16,0,0,0,0,17.5702500700326,36
"p391","historic","historic","2000",0.28,0.1,0.3,57,0.2,127,133,112.78,0,0,0.1,0,19.1834131534016,37
"p391","historic","historic","2000",0.25,0,0.25,52,0,109,116,115.18,0,0,0,0,16.0068759735469,38
"p391","historic","historic","2000",0.21,0.11,0,37,0.1,129,135,115.17,0,0,0,0,19.6946519422214,39
"p391","historic","historic","2000",0.29,0,0,43,0.1,99,105,96.51,0,0,0,0,17.8330547976699,40
"p391","historic","historic","2000",0.14,0,0,59,0.1,104,110,107.2,0,0,0,0,17.9367789130764,41
"p391","historic","historic","2000",0.28,0,0,44,0.3,83,101,79.59,0,0,0,0,16.6591106832746,42
"p391","historic","historic","2000",0.18,0,0,50,0,131,137,122.36,0,0,0,0,20.3322754121347,43
"p391","historic","historic","2000",0.29,0,0,35,0.3,116,122,93.54,0,0,0,0,18.4502062366238,44
"p391","historic","historic","2000",0.05,0,0,55,0,98,104,92.76,0,0,0,0,16.6303555076916,45
"p391","historic","historic","2000",0.18,0.13,0,61,0.3,84,115,80.85,0,0,0.1,0,19.0230449898846,46
"p391","historic","historic","2000",0.33,0.34,0,49,0.1,108,114,93.92,0,0,0,0,18.2948256983929,47
"p391","historic","historic","2000",0.38,0.1,0.25,63,0.1,92,119,71.57,0,0,0,0,18.6982815133614,48
"p391","historic","historic","2000",0.21,0,0,37,0,89,119,76.67,0,0,0,0,19.0334061553387,49
"p391","historic","historic","2000",0.46,0,0,21,0,122,128,100.13,0,0,0,0,18.5504062090914,50
"p391","historic","historic","2000",0.35,0.11,0,43,0.1,78,106,85.61,0,0,0,0,17.7573791682629,51
"p391","historic","historic","2000",0.2,0,0,26,0.1,56,112,68.15,0,0,0,0,16.3888685416218,52
"p391","historic","historic","2000",0.47,0,0,38,0,83,89,91.4,0.1,0,0,0,15.314252380366,53
"p391","historic","historic","2000",0.17,0,0,32,0.3,90,96,91.51,0,0,0,0,16.6725047145947,54
"p391","historic","historic","2000",0.3,0,0,36,0,101,109,91.94,0,0,0,0,18.0446796133794,55
"p391","historic","historic","2000",0.51,0,0,46,0,102,108,90.11,0,0,0.3,0,16.938229834149,56
"p391","historic","historic","2000",0.26,0,0,42,0.2,109,115,110.59,0,0,0,0,17.3817677675941,57
