"pixel","ssp","gcm","scen_year","drought_stress","insect_risk","disease_risk","photosynhthesis_day","risk_rain","yday_speargrowth","yday_harvest_star","accumulated_chill","frost_risk","diurnal_risk","rainharvest_risk","heatharvest_risk","Tsoil_mean","id"
"p27","historic","historic","2000",0.28,0.16,0,63,0,51,57,71.31,0.2,0,0,0.05,16.4277340005873,1
"p27","historic","historic","2000",0.56,0.14,0,83,0,54,66,68.5,0.1,0,0,0,16.8883543428103,2
"p27","historic","historic","2000",0.52,0,0,77,0,90,98,110.28,0.1,0,0,0,18.0737747661314,3
"p27","historic","historic","2000",0.32,0,0,70,0,90,96,109.28,0,0,0,0,18.6584483182202,4
"p27","historic","historic","2000",0.48,0.11,0.3,70,0,89,95,102.19,0,0,0,0,18.2912720930683,5
"p27","historic","historic","2000",0.38,0.22,0,87,0.1,83,89,99.41,0,0,0,0,18.0897551082761,6
"p27","historic","historic","2000",0.47,0.21,0,69,0,77,99,85.45,0,0,0,0,18.7387222802822,7
"p27","historic","historic","2000",0.41,0.12,0,65,0,84,94,99.45,0,0,0,0.15,19.2228669817673,8
"p27","historic","historic","2000",0.39,0.23,0.2,79,0,73,82,97.53,0,0,0,0,18.4136821796616,9
"p27","historic","historic","2000",0.34,0.1,0,73,0,100,106,110.31,0,0,0,0,18.4034824883582,10
"p27","historic","historic","2000",0.38,0.1,0,65,0,81,87,84.42,0,0,0.1,0,18.541170729998,11
"p27","historic","historic","2000",0.17,0.1,0,87,0,62,68,85.34,0.1,0,0,0,16.0620102673681,12
"p27","historic","historic","2000",0.34,0.21,0,62,0,67,93,66.67,0,0,0.1,0,16.4126533856337,13
"p27","historic","historic","2000",0.47,0.1,0,70,0,85,94,98.43,0.1,0,0,0.05,17.2500411814787,14
"p27","historic","historic","2000",0.58,0.12,0,78,0,85,92,95.64,0,0,0,0,17.5899098307524,15
"p27","historic","historic","2000",0.62,0.2,0,87,0,54,60,75.2,0.1,0,0,0.1,16.6860074665501,16
"p27","historic","historic","2000",0.53,0.1,0,83,0,86,110,95.86,0,0,0,0,18.9338328942864,17
"p27","historic","historic","2000",0.43,0.46,0,90,0,93,99,106.67,0,0,0.1,0,18.8519034461281,18
"p27","historic","historic","2000",0.38,0.41,0,84,0,59,94,85.29,0,0,0,0,19.3303255625945,19
"p27","historic","historic","2000",0.33,0.12,0,55,0,86,92,96.24,0,0,0,0,19.1557322677608,20
"p27","historic","historic","2000",0.64,0.25,0,89,0,66,94,75.92,0,0,0,0,18.4924889546553,21
"p27","historic","historic","2000",0.49,0.1,0,75,0,95,101,108.72,0,0,0,0,18.4676268870883,22
"p27","historic","historic","2000",0.48,0.16,0,81,0,45,78,76.26,0.3,0,0,0,17.4479140934408,23
"p27","historic","historic","2000",0.49,0.21,0,88,0,63,78,84.28,0,0,0,0,17.8506336697402,24
"p27","historic","historic","2000",0.1,0.24,0,80,0,81,87,77.46,0,0,0,0.1,18.058149784503,25
"p27","historic","historic","2000",0.35,0.15,0,81,0,56,62,84.01,0,0,0,0,17.5586746303839,26
"p27","historic","historic","2000",0.56,0,0,64,0,74,90,83.34,0,0,0,0,18.1640472457741,27
"p27","historic","historic","2000",0.62,0.3,0,84,0,89,100,101.83,0,0,0,0.05,18.9949282767339,28
"p27","historic","historic","2000",0.31,0.35,0,69,0.1,50,56,68.85,0.3,0,0,0,16.5567914407539,29
"p27","historic","historic","2000",0.3,0,0,77,0,47,53,70.28,0,0,0,0.1,16.5372924044785,30
"p27","historic","historic","2000",0.36,0.12,0,78,0,94,100,109.02,0,0,0,0,17.4319663926008,31
"p27","historic","historic","2000",0.69,0,0,78,0,62,68,72.37,0,0,0,0,17.5256393439662,32
"p27","historic","historic","2000",0.23,0.32,0,79,0,81,87,89.7,0,0,0,0,16.94476559262,33
"p27","historic","historic","2000",0.37,0.11,0,66,0,55,90,70.99,0,0,0,0.05,18.9194791762788,34
"p27","historic","historic","2000",0.51,0.15,0,80,0.1,104,110,107.38,0,0,0.1,0,19.1687912684471,35
"p27","historic","historic","2000",0.21,0.39,0,79,0,75,109,87.13,0,0,0,0,18.9565325631403,36
"p27","historic","historic","2000",0.49,0.21,0,80,0.1,91,128,105.03,0,0,0,0,19.7663726106973,37
"p27","historic","historic","2000",0.55,0.14,0,84,0,46,52,76.63,0,0,0.1,0,15.9464250281909,38
"p27","historic","historic","2000",0.44,0.3,0,71,0,60,92,85.38,0.1,0,0,0.05,17.20820248001,39
"p27","historic","historic","2000",0.58,0,0,75,0,97,103,107.19,0,0,0,0,18.9404946735678,40
"p27","historic","historic","2000",0.45,0.2,0,95,0.1,77,98,99.23,0,0,0,0,19.099908341447,41
"p27","historic","historic","2000",0.37,0.16,0,86,0,61,67,76.49,0,0,0,0,17.6979253755832,42
"p27","historic","historic","2000",0.35,0.2,0,83,0,98,104,112.43,0,0,0.1,0,18.42298553222,43
"p27","historic","historic","2000",0.51,0.1,0,87,0,100,117,104.22,0,0,0,0,19.599680653582,44
"p27","historic","historic","2000",0.6,0.1,0,101,0,90,96,98.48,0,0,0.1,0,17.8385893788789,45
"p27","historic","historic","2000",0.5,0.25,0,85,0,68,78,83.7,0,0,0,0,17.9580570952296,46
"p27","historic","historic","2000",0.3,0.32,0,75,0,105,111,114.05,0,0,0,0,20.2708829572087,47
"p27","historic","historic","2000",0.41,0.32,0,79,0,86,92,95.64,0,0,0,0,18.2580441090205,48
"p27","historic","historic","2000",0.51,0.21,0,64,0,81,87,89.32,0,0,0,0,18.1396633885356,49
"p27","historic","historic","2000",0.54,0,0,53,0,118,124,117.06,0,0,0,0,20.155526283389,50
"p27","historic","historic","2000",0.38,0.32,0,78,0.1,74,80,90.86,0,0,0,0,17.6488073710858,51
"p27","historic","historic","2000",0.16,0.12,0,59,0,53,59,76.3,0,0,0,0,16.4056431065946,52
"p27","historic","historic","2000",0.55,0.1,0.3,96,0.1,61,79,85.9,0,0,0,0,17.1473056995067,53
"p27","historic","historic","2000",0.34,0.2,0,64,0,86,92,99.07,0,0,0,0.05,17.8878384314412,54
"p27","historic","historic","2000",0.34,0.1,0,61,0,100,106,103.34,0,0,0,0,19.423336658311,55
"p27","historic","historic","2000",0.05,0.21,0,77,0,83,97,92.66,0,0,0,0,18.8524521628923,56
"p27","historic","historic","2000",0.58,0,0,89,0,83,93,101.86,0,0,0,0,18.4182305544361,57
"p27","historic","historic","2000",0.45,0,0,67,0,82,88,88.76,0,0,0,0,18.6325751880687,58
"p27","historic","historic","2000",0.34,0.13,0,81,0,69,75,89.35,0,0,0,0,17.4957322006003,59
"p27","historic","historic","2000",0.59,0.21,0,78,0,95,109,106.33,0,0,0,0,19.5389641248715,60
"p27","historic","historic","2000",0.35,0.37,0,67,0,97,103,96.95,0,0,0,0,18.3668267733394,61
"p27","historic","historic","2000",0.6,0.27,0,65,0,54,64,74.79,0.2,0,0,0,16.0270231676745,62
"p27","historic","historic","2000",0.46,0,0,59,0,76,84,92.35,0,0,0,0,18.4786053318063,63
"p27","historic","historic","2000",0.46,0.25,0,77,0,89,95,103.74,0,0,0.1,0,19.1908642033433,64
"p27","historic","historic","2000",0.37,0,0,61,0,72,78,97.04,0,0,0.1,0,17.5193148629681,65
"p27","historic","historic","2000",0.37,0.2,0,87,0,78,84,87.35,0,0,0,0,18.8087686533057,66
"p27","historic","historic","2000",0.59,0.21,0,61,0,69,75,95.57,0,0,0,0,17.5020047112723,67
"p27","historic","historic","2000",0.41,0,0,79,0,79,85,93.14,0.1,0,0,0,17.5425131894452,68
"p27","historic","historic","2000",0.53,0.12,0,80,0.1,71,83,88.79,0,0,0,0,17.7917896591563,69
"p27","historic","historic","2000",0.62,0.33,0,94,0,57,63,75.89,0,0,0.1,0,16.260471063591,70
"p27","historic","historic","2000",0.44,0.12,0,79,0,52,58,69.38,0,0,0,0,16.2077051592791,71
"p27","historic","historic","2000",0.34,0.1,0,73,0,60,95,89.11,0,0,0,0,19.0506485399295,72
"p27","historic","historic","2000",0.26,0.21,0,61,0.1,89,95,89.49,0,0,0,0,19.5083517711523,73
"p27","historic","historic","2000",0.53,0,0,75,0,45,53,67.26,0.5,0,0,0,14.7907060911207,74
"p27","historic","historic","2000",0.53,0.2,0,62,0,91,97,112.36,0,0,0,0,18.350656396262,75
"p27","historic","historic","2000",0.58,0,0,68,0,55,61,72.11,0.4,0,0,0.05,16.0696589417714,76
"p27","historic","historic","2000",0.6,0.21,0,70,0,70,83,85.52,0,0,0,0.05,17.7270723634297,77
"p27","historic","historic","2000",0.6,0.12,0,77,0,74,89,92.6,0,0,0,0,18.536646717271,78
"p27","historic","historic","2000",0.6,0.12,0,78,0,50,57,79.96,0,0,0,0.1,17.339226862182,79
"p27","historic","historic","2000",0.35,0.12,0,69,0,87,95,97.08,0,0,0,0,18.6692100345959,80
"p27","historic","historic","2000",0.42,0,0,78,0.1,75,81,93.73,0.1,0,0,0,16.1951591636948,81
"p27","historic","historic","2000",0.38,0.21,0,75,0,82,91,98.11,0,0,0,0,18.9640725616114,82
"p27","historic","historic","2000",0.61,0.11,0,78,0,99,105,108.11,0,0,0,0,17.9690886492837,83
"p27","historic","historic","2000",0.33,0.26,0,74,0,99,105,104.7,0,0,0,0,19.0360354524388,84
"p27","historic","historic","2000",0.45,0.25,0,72,0,104,110,109.38,0,0,0,0,19.850977486367,85
"p27","historic","historic","2000",0.41,0.42,0,70,0,83,89,93.44,0,0,0,0,19.1918863975734,86
"p27","historic","historic","2000",0.53,0.26,0,72,0,86,102,98.13,0,0,0,0,18.4837617192728,87
"p27","historic","historic","2000",0.48,0.27,0,59,0,86,92,101.18,0,0,0,0,18.8325952673377,88
"p27","historic","historic","2000",0.16,0.21,0,60,0,106,112,114.06,0,0,0,0,17.6206990884976,89
"p27","historic","historic","2000",0.17,0.43,0,89,0,84,100,92.22,0,0,0,0,19.4992115938985,90
"p27","historic","historic","2000",0.47,0.28,0,66,0,106,112,113.86,0,0,0.1,0,19.0275694228294,91
"p27","historic","historic","2000",0.53,0.11,0,86,0,79,85,97.62,0,0,0,0,18.1356179354791,92
