"pixel","ssp","gcm","scen_year","drought_stress","insect_risk","disease_risk","photosynhthesis_day","risk_rain","yday_speargrowth","yday_harvest_star","accumulated_chill","frost_risk","diurnal_risk","rainharvest_risk","heatharvest_risk","Tsoil_mean","id"
"p540","historic","historic","2000",0.26,0.25,0,71,0,77,105,96.13,0,0,0.1,0,18.7306821485288,1
"p540","historic","historic","2000",0.42,0.22,0,61,0.1,91,108,100.16,0,0,0,0,18.0905329181364,2
"p540","historic","historic","2000",0.51,0,0,70,0,67,78,81.71,0.1,0,0,0,16.1443880852245,3
"p540","historic","historic","2000",0.19,0.22,0,76,0,93,108,98.35,0,0,0,0,19.1550927326011,4
"p540","historic","historic","2000",0.31,0.11,0,65,0.1,61,104,78.76,0,0,0,0,18.1313707238861,5
"p540","historic","historic","2000",0.43,0.11,0,68,0,67,113,68.97,0,0,0.1,0,19.3704194901012,6
"p540","historic","historic","2000",0.49,0.14,0,74,0,89,96,106.37,0,0,0,0,18.6746816305989,7
"p540","historic","historic","2000",0.21,0.13,0,69,0,61,113,70.85,0,0,0,0,19.443113619606,8
"p540","historic","historic","2000",0.45,0,0,56,0,62,68,86.81,0,0,0,0,16.6711190921838,9
"p540","historic","historic","2000",0.36,0,0,52,0,46,52,65.62,0,0,0,0,16.5154788585687,10
"p540","historic","historic","2000",0.51,0.13,0,68,0,112,129,124.94,0,0,0,0,19.1817744157967,11
"p540","historic","historic","2000",0.35,0.45,0,88,0,89,95,91.86,0,0,0,0,17.7258540609178,12
"p540","historic","historic","2000",0.58,0.26,0,59,0,78,98,88.63,0,0,0,0.05,16.5097604993077,13
"p540","historic","historic","2000",0.26,0,0.3,70,0.1,104,110,114.17,0,0,0,0,17.9297071154797,14
"p540","historic","historic","2000",0.28,0,0,79,0,100,106,107.15,0,0,0,0,17.7135764085521,15
"p540","historic","historic","2000",0.32,0,0,72,0.2,98,109,94.86,0,0,0,0,18.0703615266651,16
"p540","historic","historic","2000",0.42,0.1,0,75,0,84,104,98.12,0,0,0,0,16.9581015461398,17
"p540","historic","historic","2000",0.37,0,0,77,0,75,81,99.35,0,0,0,0,17.9631592902804,18
"p540","historic","historic","2000",0.48,0.11,0,78,0,67,89,84.51,0,0,0,0,18.4163027412552,19
"p540","historic","historic","2000",0.35,0,0,53,0.1,69,75,75.27,0.3,0,0,0,17.0038051892457,20
"p540","historic","historic","2000",0.36,0.12,0.2,53,0,94,100,106.31,0,0,0,0,18.0788599220662,21
"p540","historic","historic","2000",0.45,0.13,0,84,0,111,117,120.94,0,0,0,0,17.9453869701628,22
"p540","historic","historic","2000",0.6,0.34,0,75,0,89,95,92,0.2,0,0.2,0.05,17.7749404191789,23
"p540","historic","historic","2000",0.34,0.17,0,73,0.1,52,101,74.9,0,0,0.1,0,18.2824400266145,24
"p540","historic","historic","2000",0.53,0.11,0,72,0,63,80,78.07,0,0,0,0,17.5938525268567,25
"p540","historic","historic","2000",0.49,0.1,0,59,0,84,90,87.07,0,0,0,0,17.4755472521051,26
"p540","historic","historic","2000",0.27,0.17,0,83,0.2,48,54,79.02,0.3,0,0,0,16.2118011552951,27
"p540","historic","historic","2000",0.47,0.11,0,71,0,115,121,115.39,0,0,0,0,19.253800988192,28
"p540","historic","historic","2000",0.29,0,0,60,0,99,105,110.75,0,0,0.1,0,18.5735349446184,29
"p540","historic","historic","2000",0.41,0.22,0,73,0,69,75,66.87,0,0,0,0,17.9098894636796,30
"p540","historic","historic","2000",0.47,0,0,56,0.1,80,86,88.55,0,0,0,0,18.3342876605156,31
"p540","historic","historic","2000",0.42,0,0,67,0,94,100,107.07,0,0,0,0,19.3619872063967,32
"p540","historic","historic","2000",0.23,0,0,64,0.1,46,69,64.23,0.3,0,0,0,15.3746381190616,33
"p540","historic","historic","2000",0.49,0,0,76,0.2,100,106,110.73,0,0,0.1,0,18.1716530441913,34
"p540","historic","historic","2000",0.57,0,0,62,0,84,90,99.67,0,0,0,0,18.0674966377698,35
"p540","historic","historic","2000",0.23,0.31,0,67,0,85,91,96.4,0,0,0,0.05,17.596778683819,36
"p540","historic","historic","2000",0.44,0.11,0,74,0.1,84,113,99.76,0,0,0,0,18.2662870506654,37
"p540","historic","historic","2000",0.51,0,0,78,0,50,77,75.42,0,0,0,0,17.337386004555,38
"p540","historic","historic","2000",0.24,0,0,58,0,63,69,74.8,0,0,0,0,17.7087936614578,39
"p540","historic","historic","2000",0.52,0,0,71,0,92,98,102.39,0,0,0,0,17.1377452929654,40
"p540","historic","historic","2000",0.23,0,0,58,0.1,46,52,79.66,0,0,0,0,16.3332999418755,41
"p540","historic","historic","2000",0.12,0,0,73,0,93,99,102.57,0,0,0,0,18.187962465629,42
"p540","historic","historic","2000",0.3,0,0,78,0,74,103,87.9,0,0,0,0,19.1351104337266,43
"p540","historic","historic","2000",0.43,0,0,45,0.1,61,93,79.64,0,0,0.1,0,17.8268389554762,44
"p540","historic","historic","2000",0.41,0,0,101,0,61,67,75.43,0,0,0,0,18.0218245065612,45
"p540","historic","historic","2000",0.34,0.16,0,65,0.2,94,103,112.44,0,0,0,0,19.2408875123717,46
"p540","historic","historic","2000",0.27,0.12,0,72,0,128,134,135.12,0,0,0,0,20.0301303124599,47
"p540","historic","historic","2000",0.24,0.11,0,59,0,91,97,98.13,0,0,0,0,18.0988806487167,48
"p540","historic","historic","2000",0.46,0.13,0,57,0,92,100,98.56,0,0,0.1,0,17.6497644024059,49
"p540","historic","historic","2000",0.55,0,0,71,0,62,68,81.84,0,0,0,0,18.7704812408223,50
"p540","historic","historic","2000",0.49,0.41,0,68,0,51,62,70.12,0,0,0,0,17.3972510676986,51
"p540","historic","historic","2000",0.38,0,0,81,0,66,85,89.81,0,0,0,0,19.0049287176392,52
"p540","historic","historic","2000",0.55,0,0,78,0,73,79,89.82,0,0,0.1,0,18.075060414992,53
"p540","historic","historic","2000",0.64,0.22,0,60,0,69,75,91.36,0,0,0,0,18.56262128803,54
"p540","historic","historic","2000",0.43,0.1,0,60,0,75,81,95.24,0,0,0,0,16.3436462615904,55
"p540","historic","historic","2000",0.46,0.22,0,48,0,59,81,82.51,0,0,0,0.1,17.006194819503,56
"p540","historic","historic","2000",0.4,0,0,69,0,121,127,120.19,0,0,0,0,19.2128472464381,57
"p540","historic","historic","2000",0.37,0.12,0,80,0.1,65,78,74.72,0,0,0.1,0,15.9395127626762,58
"p540","historic","historic","2000",0.34,0.13,0,57,0,62,68,82.86,0,0,0.1,0,16.9501260004809,59
"p540","historic","historic","2000",0.28,0,0.2,60,0,74,80,86.97,0,0,0.1,0,17.8092058154372,60
"p540","historic","historic","2000",0.37,0.1,0,58,0,56,82,80.31,0,0,0,0.05,17.7002956463405,61
"p540","historic","historic","2000",0.43,0,0,73,0.1,112,119,116.13,0,0,0,0.05,19.4123115992977,62
"p540","historic","historic","2000",0.39,0.1,0,95,0,70,76,88.18,0,0,0,0,17.674414716527,63
"p540","historic","historic","2000",0.44,0.25,0,78,0,106,112,111.69,0,0,0.1,0,19.2462764393831,64
"p540","historic","historic","2000",0.16,0,0,81,0,96,102,96.92,0,0,0,0,18.4601399372289,65
"p540","historic","historic","2000",0.31,0,0,66,0,83,89,92.67,0,0,0,0,17.2797803180852,66
"p540","historic","historic","2000",0.55,0.2,0,65,0,82,90,89.53,0,0,0,0,17.4006888016213,67
"p540","historic","historic","2000",0.32,0.14,0,65,0,65,71,76.36,0.4,0,0.2,0,16.8708196037335,68
"p540","historic","historic","2000",0.38,0,0,75,0,87,103,95.05,0,0,0.1,0,17.899627034074,69
"p540","historic","historic","2000",0.38,0,0,58,0,46,104,70.9,0.1,0,0,0,19.0752075632336,70
"p540","historic","historic","2000",0.32,0,0,70,0.1,69,75,95.92,0,0,0,0,17.4727744938756,71
"p540","historic","historic","2000",0.4,0,0,56,0,87,117,97.28,0,0,0.2,0,19.7490896247676,72
"p540","historic","historic","2000",0.42,0.1,0.25,50,0,65,74,81.02,0,0,0,0,16.8323535846498,73
"p540","historic","historic","2000",0.38,0,0,58,0.1,97,115,104.53,0,0,0,0,18.971991914337,74
"p540","historic","historic","2000",0.42,0,0,72,0,86,99,97.11,0,0,0,0,18.1903364965347,75
"p540","historic","historic","2000",0.29,0.22,0,69,0,106,112,112.72,0,0,0,0,18.0642163819623,76
"p540","historic","historic","2000",0.39,0,0.2,58,0,78,84,93.94,0,0,0,0.15,17.1780470027919,77
"p540","historic","historic","2000",0.55,0,0,68,0.2,63,80,90.24,0,0,0.3,0,17.394389174243,78
"p540","historic","historic","2000",0.2,0,0,89,0,74,102,97.45,0,0,0,0,18.7898579634967,79
"p540","historic","historic","2000",0.38,0,0,61,0.2,47,100,76.29,0,0,0,0,18.3749445314925,80
"p540","historic","historic","2000",0.52,0,0,62,0,110,126,116.29,0,0,0,0,19.1196607489159,81
"p540","historic","historic","2000",0.42,0,0,56,0,66,72,85.79,0,0,0,0,17.5858889533204,82
"p540","historic","historic","2000",0.46,0,0,76,0,68,74,76.36,0.2,0,0.1,0,17.2363508138959,83
"p540","historic","historic","2000",0.53,0.12,0,89,0.1,91,105,105,0,0,0,0,19.3635879133302,84
"p540","historic","historic","2000",0.28,0,0,63,0,58,64,74.44,0,0,0,0,16.795827105817,85
"p540","historic","historic","2000",0.54,0,0,67,0,70,76,88.48,0,0,0,0,17.1592187371199,86
"p540","historic","historic","2000",0.48,0.11,0,79,0.1,70,76,89.38,0,0,0.1,0,16.9551486326298,87
"p540","historic","historic","2000",0.45,0,0,33,0,82,88,90.8,0,0,0,0,17.0816497168948,88
"p540","historic","historic","2000",0.41,0.38,0,77,0.1,77,105,83.12,0,0,0,0,18.6903569282886,89
"p540","historic","historic","2000",0.34,0.22,0,87,0,68,74,90.26,0,0,0.1,0,18.1784320337615,90
"p540","historic","historic","2000",0.36,0,0,62,0.1,74,84,95.61,0,0,0,0,17.3878332590257,91
"p540","historic","historic","2000",0.32,0.27,0,80,0,70,76,92.09,0,0,0,0,17.3255108660094,92
"p540","historic","historic","2000",0.44,0.13,0,72,0,75,126,96.48,0,0,0,0,19.9122424185026,93
"p540","historic","historic","2000",0.43,0.3,0,74,0,83,89,93.18,0,0,0,0,18.9823562289663,94
"p540","historic","historic","2000",0.49,0.21,0,74,0.25,63,89,82.75,0,0,0,0,16.9436328260798,95
"p540","historic","historic","2000",0.33,0.16,0,66,0,72,78,82.38,0,0,0,0,17.620965511844,96
"p540","historic","historic","2000",0.46,0.28,0,70,0,74,80,89.94,0,0,0,0.05,17.4131036992735,97
"p540","historic","historic","2000",0.51,0,0,78,0,79,87,89.18,0,0,0.1,0,16.4607990618862,98
"p540","historic","historic","2000",0.28,0.24,0,72,0,45,51,72.12,0.1,0,0,0,16.2169402958792,99
"p540","historic","historic","2000",0.35,0,0,56,0,92,109,107.71,0,0,0,0,19.2396226116009,100
