"pixel","ssp","gcm","scen_year","drought_stress","insect_risk","disease_risk","photosynhthesis_day","risk_rain","yday_speargrowth","yday_harvest_star","accumulated_chill","frost_risk","diurnal_risk","rainharvest_risk","heatharvest_risk","Tsoil_mean","id"
"p158","historic","historic","2000",0.35,0.33,0,68,0,104,114,111.5,0,0,0.1,0,18.9859628659267,1
"p158","historic","historic","2000",0.35,0.1,0,61,0,111,117,112.35,0,0,0.1,0,18.2990425691676,2
"p158","historic","historic","2000",0.31,0,0,70,0,68,83,78.9,0.1,0,0,0,16.345072192856,3
"p158","historic","historic","2000",0.44,0.1,0,70,0,96,109,92.99,0,0,0,0,19.0052168006642,4
"p158","historic","historic","2000",0.17,0,0,62,0,110,116,109.77,0,0,0,0,18.9849009368337,5
"p158","historic","historic","2000",0.49,0.11,0,68,0,67,113,69.18,0,0,0,0,19.3467553967332,6
"p158","historic","historic","2000",0.27,0.15,0,61,0.1,96,102,110.35,0,0,0,0,18.8952009497611,7
"p158","historic","historic","2000",0.35,0.1,0,72,0,114,120,102.82,0,0,0.1,0,19.2016004681445,8
"p158","historic","historic","2000",0.32,0,0,48,0.1,62,68,85.02,0,0,0,0,16.4186143267452,9
"p158","historic","historic","2000",0.39,0,0,49,0,47,53,64.16,0.1,0,0.1,0,16.1369764233582,10
"p158","historic","historic","2000",0.41,0,0,64,0,112,130,123.59,0,0,0,0,19.2198807963058,11
"p158","historic","historic","2000",0.23,0.14,0.2,84,0,90,96,87.62,0,0,0.1,0,17.8806094206733,12
"p158","historic","historic","2000",0.29,0.16,0,52,0.1,79,129,85.19,0,0,0,0.05,18.9076979811265,13
"p158","historic","historic","2000",0.61,0.15,0,74,0,104,110,108.85,0,0,0,0,18.0780522698924,14
"p158","historic","historic","2000",0.23,0,0,74,0.1,100,106,106.86,0,0,0.2,0,17.2656446408312,15
"p158","historic","historic","2000",0.44,0,0,72,0,105,111,98.52,0,0,0.2,0,17.6705922615954,16
"p158","historic","historic","2000",0.3,0.1,0,73,0,85,123,97.01,0,0,0.1,0,18.3100954592011,17
"p158","historic","historic","2000",0.29,0,0,77,0,75,81,96.13,0,0,0,0,18.3195420057403,18
"p158","historic","historic","2000",0.19,0,0,71,0,87,93,96.43,0,0,0.1,0,17.9774364597508,19
"p158","historic","historic","2000",0.54,0,0,55,0,70,94,70.6,0.1,0,0.1,0,17.9660484733732,20
"p158","historic","historic","2000",0.07,0.12,0,42,0.1,96,103,106.25,0,0,0,0,18.1288169274285,21
"p158","historic","historic","2000",0.17,0,0,74,0.2,112,118,118.43,0,0,0.2,0,17.720606166358,22
"p158","historic","historic","2000",0.62,0.39,0,71,0,89,113,92.73,0,0,0.1,0.05,19.9641979263213,23
"p158","historic","historic","2000",0.25,0,0,73,0,100,106,104.77,0,0,0,0,18.1836064559698,24
"p158","historic","historic","2000",0.4,0.13,0,68,0.2,76,84,85.26,0,0,0.1,0,17.6761191629982,25
"p158","historic","historic","2000",0.56,0.11,0,61,0,85,91,82.8,0,0,0,0,17.3810366331903,26
"p158","historic","historic","2000",0.3,0.26,0,84,0.1,65,96,87.03,0,0,0,0,17.8785086311777,27
"p158","historic","historic","2000",0.35,0,0.2,64,0.1,114,120,106.47,0,0,0,0,19.1550236162242,28
"p158","historic","historic","2000",0.22,0,0,56,0.1,100,106,105.16,0,0,0.1,0,18.6213944388537,29
"p158","historic","historic","2000",0.43,0.11,0,66,0.1,70,76,65.95,0,0,0,0,17.8826543350122,30
"p158","historic","historic","2000",0.37,0,0,58,0,79,85,79.51,0,0,0,0,18.4963848115327,31
"p158","historic","historic","2000",0.34,0,0,63,0,93,99,104.62,0,0,0,0,18.7481161849318,32
"p158","historic","historic","2000",0.36,0.12,0,66,0.1,46,69,55.72,0.4,0,0,0,15.1609590497314,33
"p158","historic","historic","2000",0.18,0,0,72,0,101,107,109.68,0,0,0.1,0,17.5049924384678,34
"p158","historic","historic","2000",0.38,0.11,0,51,0.1,89,95,101,0,0,0,0,18.2898051680916,35
"p158","historic","historic","2000",0.32,0.15,0,70,0,87,93,94.4,0,0,0.1,0,17.8527349345961,36
"p158","historic","historic","2000",0.4,0.21,0,76,0.2,84,113,101.22,0,0,0,0,18.0767672791215,37
"p158","historic","historic","2000",0.23,0,0.2,70,0,50,82,75.12,0,0,0.1,0,17.5866270745648,38
"p158","historic","historic","2000",0.27,0,0,53,0.1,63,69,75.57,0,0,0,0,17.4342042415728,39
"p158","historic","historic","2000",0.33,0,0,62,0,92,98,98.01,0,0,0,0,16.821038713375,40
"p158","historic","historic","2000",0.43,0.12,0,62,0,46,52,78.37,0,0,0,0,16.3640103351232,41
"p158","historic","historic","2000",0.42,0,0.2,71,0,94,100,100.29,0,0,0,0,18.1027373339164,42
"p158","historic","historic","2000",0.21,0.1,0,72,0.2,63,102,75.08,0,0,0,0,19.24320066366,43
"p158","historic","historic","2000",0.18,0,0,43,0.1,93,99,102.76,0,0,0,0,17.6368663027064,44
"p158","historic","historic","2000",0.48,0.1,0,100,0.1,62,68,67.77,0,0,0,0,17.8378612686581,45
"p158","historic","historic","2000",0.39,0,0,59,0,103,112,114.67,0,0,0,0,19.3534226324339,46
"p158","historic","historic","2000",0.44,0.13,0.2,68,0.1,129,135,134.11,0,0,0,0,19.880185467343,47
"p158","historic","historic","2000",0.39,0,0,63,0,94,100,93.79,0,0,0,0,18.3483069139737,48
"p158","historic","historic","2000",0.33,0,0,60,0.1,120,126,112.7,0,0,0.1,0,19.4389079602457,49
"p158","historic","historic","2000",0.55,0.1,0,72,0.1,62,68,79.01,0,0,0,0,18.6264088488882,50
"p158","historic","historic","2000",0.63,0.33,0,60,0,66,80,81.55,0,0,0,0,17.3375504560496,51
"p158","historic","historic","2000",0.53,0.11,0,85,0,88,94,105.08,0,0,0.1,0,19.0119247002059,52
"p158","historic","historic","2000",0.68,0,0,74,0,76,82,90.2,0,0,0,0,17.882705597909,53
"p158","historic","historic","2000",0.36,0.34,0,59,0,74,80,88.66,0,0,0.1,0,18.494574034268,54
"p158","historic","historic","2000",0.48,0,0,56,0,77,83,91,0,0,0,0,16.2187187251247,55
"p158","historic","historic","2000",0.24,0,0,44,0,101,107,111.97,0,0,0,0,17.3120851150062,56
"p158","historic","historic","2000",0.39,0,0,66,0,121,127,117.71,0,0,0,0,19.1000830273168,57
"p158","historic","historic","2000",0.38,0.2,0,81,0,96,102,93.04,0,0,0,0,16.5217316840052,58
"p158","historic","historic","2000",0.35,0.1,0,63,0,65,87,79.52,0,0,0,0,17.3440121740064,59
"p158","historic","historic","2000",0.14,0,0,63,0,78,84,79.97,0,0,0,0,17.9004368042256,60
"p158","historic","historic","2000",0.29,0.1,0,53,0.1,55,84,76.39,0,0,0,0.05,17.6834401178134,61
"p158","historic","historic","2000",0.45,0,0.25,71,0,112,118,111.09,0,0,0,0.1,19.2612773408974,62
"p158","historic","historic","2000",0.24,0.29,0,92,0,72,100,87.18,0,0,0,0,18.5141484570037,63
"p158","historic","historic","2000",0.25,0.17,0.2,71,0,107,113,110.18,0,0,0,0,19.0725461071146,64
"p158","historic","historic","2000",0.47,0,0,80,0.2,98,104,95.52,0,0,0,0,18.4239370436616,65
"p158","historic","historic","2000",0.29,0,0,60,0,83,89,90.78,0,0,0.1,0,17.417859752169,66
"p158","historic","historic","2000",0.18,0.1,0,59,0,108,114,109.82,0,0,0.3,0,18.5020627659161,67
"p158","historic","historic","2000",0.26,0.1,0,58,0,65,71,76.99,0.3,0,0.1,0,16.5139270882859,68
"p158","historic","historic","2000",0.34,0.21,0,64,0.2,88,103,90.79,0,0,0.1,0,18.2653915730259,69
"p158","historic","historic","2000",0.23,0,0,57,0,46,108,69.77,0,0,0,0,19.1663777517946,70
"p158","historic","historic","2000",0.39,0,0,68,0,71,87,93.16,0,0,0.1,0,18.2611876492851,71
"p158","historic","historic","2000",0.27,0,0.5,52,0.1,117,123,110.95,0,0,0,0,20.031017336973,72
"p158","historic","historic","2000",0.43,0,0,50,0.1,90,96,95.97,0,0,0.1,0,17.2299325049765,73
"p158","historic","historic","2000",0.4,0,0,55,0,96,118,101.94,0,0,0,0,18.7603306844403,74
"p158","historic","historic","2000",0.5,0.1,0,63,0,87,101,95.84,0,0,0,0.05,18.3633966634301,75
"p158","historic","historic","2000",0.37,0.28,0,74,0,107,113,106.11,0,0,0,0,17.9938022285599,76
"p158","historic","historic","2000",0.45,0.11,0,59,0,79,85,89.71,0,0,0,0.15,17.1509996326049,77
"p158","historic","historic","2000",0.44,0.14,0,68,0,100,106,115.92,0,0,0.2,0,18.8735887606771,78
"p158","historic","historic","2000",0.41,0.24,0,86,0.15,76,105,99.86,0,0,0,0,18.4096109313231,79
"p158","historic","historic","2000",0.54,0.1,0,60,0,102,109,102.95,0,0,0,0,18.9520233387788,80
