"pixel","ssp","gcm","scen_year","drought_stress","insect_risk","disease_risk","photosynhthesis_day","risk_rain","yday_speargrowth","yday_harvest_star","accumulated_chill","frost_risk","diurnal_risk","rainharvest_risk","heatharvest_risk","Tsoil_mean","id"
"p375","historic","historic","2000",0.14,0,0,62,0.1,89,95,101.59,0,0,0,0,18.1372249557277,1
"p375","historic","historic","2000",0.22,0.21,0,72,0.2,59,65,80.91,0,0,0,0,17.3829630896907,2
"p375","historic","historic","2000",0.65,0,0,80,0,89,95,106.9,0,0,0,0,18.650211372218,3
"p375","historic","historic","2000",0.3,0,0,64,0.1,73,79,94.12,0,0,0,0,17.2456746540559,4
"p375","historic","historic","2000",0.29,0,0,87,0.1,45,83,74.47,0,0,0.1,0,18.0329303476894,5
"p375","historic","historic","2000",0.3,0.12,0,75,0,76,85,102.65,0,0,0.1,0,16.9985289995491,6
"p375","historic","historic","2000",0.26,0.11,0,69,0.1,76,82,91.57,0,0,0,0,16.7769571124452,7
"p375","historic","historic","2000",0.24,0,0,57,0,75,82,97.6,0,0,0.1,0,17.8909221598932,8
"p375","historic","historic","2000",0.31,0.11,0,90,0.1,89,95,94.98,0,0,0,0,18.2512906523032,9
"p375","historic","historic","2000",0.57,0.22,0,91,0.1,86,92,99.75,0,0,0,0,18.1745733185164,10
"p375","historic","historic","2000",0.37,0.11,0,89,0,76,82,86.1,0,0,0.1,0,18.2074396475948,11
"p375","historic","historic","2000",0.21,0,0,50,0,67,74,86.36,0.2,0,0,0,17.7141040991959,12
"p375","historic","historic","2000",0.49,0.14,0,83,0.1,67,83,88.67,0,0,0.1,0,18.8344923027989,13
"p375","historic","historic","2000",0.41,0,0.2,69,0,71,77,86.1,0,0,0,0,18.6028551740199,14
"p375","historic","historic","2000",0.28,0,0,66,0,77,83,90.98,0,0,0,0,18.1893466707894,15
"p375","historic","historic","2000",0.32,0,0,74,0,63,69,84.76,0,0,0,0,16.9445679666726,16
"p375","historic","historic","2000",0.29,0,0.2,75,0.1,64,70,84.12,0,0,0,0,17.7986636227878,17
"p375","historic","historic","2000",0.31,0,0,72,0.1,103,109,103.14,0,0,0,0,17.8624278885491,18
"p375","historic","historic","2000",0.43,0,0,60,0.2,82,111,97.07,0,0,0,0,19.1078934328006,19
"p375","historic","historic","2000",0.44,0.2,0,83,0.2,57,82,81.33,0.3,0,0,0,17.3386268953622,20
"p375","historic","historic","2000",0.4,0.23,0,88,0,59,65,74.41,0,0,0.2,0,16.8074314575831,21
"p375","historic","historic","2000",0.34,0,0,59,0,76,82,83.53,0,0,0,0,18.8514514095511,22
"p375","historic","historic","2000",0.52,0,0,73,0,51,78,80.41,0.1,0,0,0,17.415650275024,23
"p375","historic","historic","2000",0.29,0,0,57,0.6,84,90,96.61,0,0,0.2,0,17.6740395578283,24
"p375","historic","historic","2000",0.27,0.17,0,76,0,68,94,89.77,0,0,0.2,0,17.9331301450717,25
"p375","historic","historic","2000",0.49,0.18,0,74,0.1,54,67,81.01,0,0,0.1,0,16.8759847962694,26
"p375","historic","historic","2000",0.51,0.11,0,58,0,84,98,86.24,0,0,0,0.05,18.2051113830022,27
"p375","historic","historic","2000",0.52,0,0,74,0,61,67,86.5,0,0,0.1,0,17.2087160378595,28
"p375","historic","historic","2000",0.1,0.11,0.2,75,0,51,74,75.36,0.2,0,0.1,0,16.7409239654054,29
"p375","historic","historic","2000",0.41,0.1,0,65,0.1,48,103,81.21,0,0,0.1,0,18.5045281905117,30
"p375","historic","historic","2000",0.41,0.12,0,73,0.1,46,64,77.85,0.1,0,0.1,0,15.8741586870272,31
"p375","historic","historic","2000",0.6,0,0,87,0,56,71,73.61,0,0,0.1,0,15.8567848106827,32
"p375","historic","historic","2000",0.22,0.1,0,69,0.1,80,86,98.61,0,0,0,0,18.4558939699798,33
"p375","historic","historic","2000",0.19,0,0,66,0.2,65,71,76.14,0,0,0,0,17.8532384995553,34
"p375","historic","historic","2000",0.39,0.11,0,79,0.2,71,77,88.12,0,0,0,0,16.7052834010343,35
"p375","historic","historic","2000",0.28,0.19,0,67,0,106,112,119.48,0,0,0.2,0,18.5180629240883,36
"p375","historic","historic","2000",0.55,0.13,0,54,0.2,78,94,87.02,0,0,0,0,19.3134339964187,37
"p375","historic","historic","2000",0.29,0.2,0,70,0,106,112,115.06,0,0,0,0,19.9020210972996,38
"p375","historic","historic","2000",0.18,0,0,81,0,108,114,112.04,0,0,0,0,19.3060373605684,39
"p375","historic","historic","2000",0.51,0.11,0,82,0,69,75,90.76,0,0,0,0,17.715677700886,40
"p375","historic","historic","2000",0.19,0,0,79,0.1,83,89,78.21,0,0,0,0,17.4840172207358,41
"p375","historic","historic","2000",0.2,0.2,0.2,66,0,56,81,72.01,0,0,0.1,0.1,17.4877141768987,42
"p375","historic","historic","2000",0.28,0.14,0,71,0,80,86,99.13,0,0,0.1,0,16.7760659222644,43
"p375","historic","historic","2000",0.29,0.14,0.4,85,0.4,72,78,86.97,0,0,0.1,0,17.6216355418898,44
"p375","historic","historic","2000",0.31,0,0,57,0.1,119,125,126.77,0,0,0,0,19.1396616138665,45
