"pixel","ssp","gcm","scen_year","drought_stress","insect_risk","disease_risk","photosynhthesis_day","risk_rain","yday_speargrowth","yday_harvest_star","accumulated_chill","frost_risk","diurnal_risk","rainharvest_risk","heatharvest_risk","Tsoil_mean","id"
"p39","historic","historic","2000",0.29,0,0,70,0,90,96,99.27,0,0,0,0,17.6314903254769,1
"p39","historic","historic","2000",0.37,0.27,0,69,0,58,64,79.37,0,0,0,0,17.1850227888936,2
"p39","historic","historic","2000",0.44,0.1,0,71,0,90,96,106.05,0.1,0,0,0,18.7592846996388,3
"p39","historic","historic","2000",0.35,0,0,66,0.2,74,80,93.16,0,0,0,0,16.9513001376317,4
"p39","historic","historic","2000",0.51,0.11,0,89,0,45,85,75.42,0,0,0,0,18.0015036412573,5
"p39","historic","historic","2000",0.35,0,0,76,0,76,86,101.02,0,0,0,0,16.9032810744208,6
"p39","historic","historic","2000",0.37,0,0,64,0,76,82,89.25,0,0,0,0,16.7461327918728,7
"p39","historic","historic","2000",0.25,0.2,0,62,0,76,85,96.36,0,0,0,0,17.9787021363271,8
"p39","historic","historic","2000",0.33,0.22,0,83,0,90,96,91.64,0,0,0,0,18.2367132996159,9
"p39","historic","historic","2000",0.47,0.1,0,92,0,91,97,101.61,0,0,0,0,17.9159847483683,10
"p39","historic","historic","2000",0.63,0,0,88,0,78,84,86.59,0,0,0,0,17.9744318899292,11
"p39","historic","historic","2000",0.22,0,0,44,0.2,68,81,88.3,0.1,0,0.1,0,17.3826324245524,12
"p39","historic","historic","2000",0.25,0.1,0,86,0,67,83,85.12,0,0,0,0,18.5479361050209,13
"p39","historic","historic","2000",0.33,0,0,71,0,72,78,85.97,0,0,0,0,18.2341201837793,14
"p39","historic","historic","2000",0.55,0,0,66,0,78,84,92.56,0,0,0.2,0,18.0956849848368,15
"p39","historic","historic","2000",0.69,0,0,73,0.1,59,65,81.96,0,0,0,0.05,16.6142661633447,16
"p39","historic","historic","2000",0.4,0,0,76,0,65,92,82.95,0,0,0,0,18.9161658440401,17
"p39","historic","historic","2000",0.34,0.19,0,77,0,102,108,98.09,0,0,0.1,0,18.3806381640249,18
"p39","historic","historic","2000",0.63,0,0,58,0,108,114,114.55,0,0,0,0,18.4559591831389,19
"p39","historic","historic","2000",0.29,0.11,0,83,0,59,86,80.1,0.4,0,0,0,17.4502319007281,20
"p39","historic","historic","2000",0.6,0.47,0,87,0,61,81,76.73,0,0,0,0,17.4042321869081,21
"p39","historic","historic","2000",0.22,0,0,59,0,81,87,87,0,0,0,0,18.7703113642043,22
"p39","historic","historic","2000",0.35,0,0,68,0,51,78,79.21,0.1,0,0,0,17.3243405253181,23
"p39","historic","historic","2000",0.48,0,0,64,0,86,92,95.04,0,0,0,0,17.2983214937825,24
"p39","historic","historic","2000",0.27,0.28,0.2,69,0,94,100,108.48,0,0,0,0,18.1808363205674,25
"p39","historic","historic","2000",0.17,0.14,0,70,0,55,98,79.78,0,0,0,0,18.7350074310345,26
"p39","historic","historic","2000",0.36,0.13,0,63,0,85,114,87.99,0,0,0,0,20.0443855311108,27
"p39","historic","historic","2000",0.43,0,0,79,0,61,67,85.99,0,0,0,0,17.0219969069964,28
"p39","historic","historic","2000",0.29,0.29,0,75,0,77,93,94.49,0,0,0,0,17.1757039418825,29
"p39","historic","historic","2000",0.54,0.1,0,64,0,100,106,114.16,0,0,0.1,0.05,18.4387204734961,30
"p39","historic","historic","2000",0.52,0.17,0,81,0,49,117,79.64,0,0,0,0,19.1881925967262,31
"p39","historic","historic","2000",0.46,0,0,85,0,56,70,71.65,0,0,0,0,15.5651686204995,32
"p39","historic","historic","2000",0.28,0,0,69,0,81,87,96.95,0,0,0.1,0,18.4195188994667,33
"p39","historic","historic","2000",0.71,0,0,69,0,65,73,73.67,0,0,0,0,17.8730228082273,34
"p39","historic","historic","2000",0.05,0.1,0,76,0.2,52,75,72.06,0,0,0,0,16.4425790328905,35
"p39","historic","historic","2000",0.51,0,0.2,65,0,66,106,88.6,0,0,0.2,0,18.243229621647,36
"p39","historic","historic","2000",0.48,0.11,0,63,0,93,99,98.69,0,0,0,0,19.3371359987808,37
"p39","historic","historic","2000",0.33,0.16,0,67,0,118,124,121.88,0,0,0,0,19.8637269967208,38
"p39","historic","historic","2000",0.47,0.31,0,76,0,108,114,110.7,0,0,0,0,19.1624784640279,39
