"pixel","ssp","gcm","scen_year","drought_stress","insect_risk","disease_risk","photosynhthesis_day","risk_rain","yday_speargrowth","yday_harvest_star","accumulated_chill","frost_risk","diurnal_risk","rainharvest_risk","heatharvest_risk","Tsoil_mean","id"
"p251","historic","historic","2000",0.49,0.12,0,74,0,71,77,95.1,0.1,0,0.1,0,17.5757370247573,1
"p251","historic","historic","2000",0.49,0.13,0,66,0,90,105,101.08,0,0,0,0,18.35876654889,2
"p251","historic","historic","2000",0.23,0.1,0,76,0.1,63,69,76.41,0.1,0,0,0,16.2878023142283,3
"p251","historic","historic","2000",0.22,0,0,81,0.1,92,98,101.1,0,0,0.1,0,18.4652257449527,4
"p251","historic","historic","2000",0.42,0.16,0.25,67,0,60,100,79.5,0,0,0,0,18.3028953868688,5
"p251","historic","historic","2000",0.29,0,0,76,0.1,65,109,70.24,0,0,0.1,0,19.5199577708923,6
"p251","historic","historic","2000",0.49,0.25,0,79,0,68,90,93.81,0,0,0.1,0,18.505089906407,7
"p251","historic","historic","2000",0.27,0,0,83,0,56,62,71.01,0.1,0,0,0,16.2811638044909,8
"p251","historic","historic","2000",0.34,0,0,62,0,60,66,87.38,0,0,0,0,16.998209950564,9
"p251","historic","historic","2000",0.24,0,0,61,0,46,52,69.4,0,0,0,0,16.944436269013,10
"p251","historic","historic","2000",0.39,0.1,0,73,0.1,105,111,122.16,0.1,0,0,0,18.0039347550007,11
"p251","historic","historic","2000",0.25,0.32,0,93,0.1,88,94,93.29,0,0,0,0,18.0453533898099,12
"p251","historic","historic","2000",0.44,0.11,0,65,0,78,96,86.29,0,0,0,0.1,16.6242860980066,13
"p251","historic","historic","2000",0.16,0.14,0,82,0.1,103,109,115.86,0,0,0,0,18.432422793792,14
"p251","historic","historic","2000",0.33,0,0,77,0.1,100,106,112.65,0,0,0,0,18.1209710379986,15
"p251","historic","historic","2000",0.34,0,0.25,82,0.1,79,85,91,0,0,0.1,0,17.1498352904669,16
"p251","historic","historic","2000",0.16,0.1,0,76,0,83,89,100.84,0,0,0,0.05,16.6423968455786,17
"p251","historic","historic","2000",0.13,0,0,81,0,74,80,99.41,0,0,0,0,18.4290364556697,18
"p251","historic","historic","2000",0.62,0.12,0,86,0,51,67,75.26,0,0,0,0.05,17.5384841892335,19
"p251","historic","historic","2000",0.62,0.1,0,63,0,67,73,78.48,0.1,0,0.2,0,17.2137865973581,20
"p251","historic","historic","2000",0.68,0.17,0,60,0,92,98,112.83,0,0,0.1,0,18.7265766949134,21
"p251","historic","historic","2000",0.46,0.23,0,87,0,111,117,121.26,0,0,0,0,18.1939539292511,22
"p251","historic","historic","2000",0.53,0.35,0,74,0.1,89,95,96.84,0,0,0,0.05,18.0434908254582,23
"p251","historic","historic","2000",0.43,0.2,0,82,0,52,97,75.9,0,0,0,0,18.5199340191316,24
"p251","historic","historic","2000",0.36,0.1,0,79,0.1,62,75,75.66,0,0,0.1,0,17.7306149113258,25
"p251","historic","historic","2000",0.23,0,0.2,66,0.1,79,85,85.42,0,0,0.1,0,17.631894592044,26
"p251","historic","historic","2000",0.18,0.18,0,90,0,48,54,78.35,0.2,0,0.2,0,16.5263512062719,27
"p251","historic","historic","2000",0.34,0,0,77,0.1,83,113,95.07,0,0,0,0,19.4343145333945,28
"p251","historic","historic","2000",0.45,0,0,70,0,81,101,100.15,0,0,0,0,19.062765081655,29
"p251","historic","historic","2000",0.35,0.26,0,83,0,69,75,68.47,0,0,0,0,18.4874151845314,30
"p251","historic","historic","2000",0.37,0,0,64,0,77,83,87.3,0,0,0,0,18.7942510780015,31
"p251","historic","historic","2000",0.23,0,0,66,0.1,94,100,109.96,0,0,0.1,0.1,19.2117857910474,32
"p251","historic","historic","2000",0.48,0.11,0,64,0.2,45,64,66.36,0.2,0,0,0,15.8095138728294,33
"p251","historic","historic","2000",0.31,0,0,77,0,100,106,113.02,0,0,0,0,18.3277469614035,34
"p251","historic","historic","2000",0.34,0.11,0,64,0.1,86,92,101.1,0,0,0,0,18.5001932869996,35
"p251","historic","historic","2000",0.23,0.32,0,79,0,83,89,99.09,0,0,0.1,0.1,18.2999098805125,36
"p251","historic","historic","2000",0.32,0.27,0.25,79,0,62,82,89.24,0,0,0,0,16.9217010656193,37
"p251","historic","historic","2000",0.23,0.14,0,78,0,50,78,77.11,0,0,0,0,18.3128218607217,38
"p251","historic","historic","2000",0.32,0,0,56,0.2,63,69,77.57,0,0,0,0,18.4585505566339,39
"p251","historic","historic","2000",0.24,0,0,72,0.1,92,98,101.32,0,0,0,0.15,17.6230637947747,40
"p251","historic","historic","2000",0.42,0.11,0,62,0.1,45,51,78.98,0,0,0.1,0,16.8364712150549,41
"p251","historic","historic","2000",0.31,0,0,78,0,68,90,90.32,0,0,0,0,18.2805279095826,42
"p251","historic","historic","2000",0.4,0.11,0,82,0,59,65,77.3,0,0,0,0,17.5300336219217,43
"p251","historic","historic","2000",0.05,0,0,52,0,88,94,105.88,0,0,0,0.05,18.3113866183204,44
"p251","historic","historic","2000",0.19,0,0,99,0,61,67,74.77,0,0,0.1,0.05,18.2145559201031,45
"p251","historic","historic","2000",0.38,0.28,0,65,0,55,93,84.97,0,0,0,0,18.7346894740542,46
"p251","historic","historic","2000",0.41,0,0.25,72,0,88,128,105.41,0,0,0,0,19.9636622287117,47
"p251","historic","historic","2000",0.26,0.11,0,65,0,92,98,101.02,0,0,0,0,18.2287540539837,48
"p251","historic","historic","2000",0.51,0.13,0,75,0,73,101,89.72,0,0,0,0,17.7511055513699,49
"p251","historic","historic","2000",0.36,0.15,0.3,71,0.1,62,68,84.4,0,0,0,0,19.1605635977442,50
"p251","historic","historic","2000",0.25,0,0,68,0.1,51,57,73.4,0,0,0,0,17.4498006433101,51
"p251","historic","historic","2000",0.48,0.25,0,89,0,66,81,90.02,0,0,0,0,19.0205797541315,52
"p251","historic","historic","2000",0.22,0,0,72,0.1,72,78,92.93,0,0,0,0,18.5981801175796,53
"p251","historic","historic","2000",0.35,0.24,0,77,0,69,75,91.78,0,0,0.1,0,18.7245414829587,54
"p251","historic","historic","2000",0.51,0.14,0,66,0,75,81,96.51,0,0,0.2,0,16.7222705958759,55
"p251","historic","historic","2000",0.27,0,0,50,0,59,79,84.02,0,0,0,0.05,17.1823334052274,56
"p251","historic","historic","2000",0.23,0.1,0,79,0.2,92,121,104.53,0,0,0,0,19.5025579452706,57
"p251","historic","historic","2000",0.26,0.27,0,89,0.1,63,69,73.28,0.1,0,0,0.05,16.1243531570666,58
"p251","historic","historic","2000",0.42,0.15,0,75,0,62,68,81.85,0,0,0,0,17.5183500873001,59
"p251","historic","historic","2000",0.09,0.1,0,71,0,74,80,89.15,0,0,0,0,18.3396119906697,60
"p251","historic","historic","2000",0.26,0,0.2,58,0,47,53,76.07,0,0,0.2,0,17.0926052664082,61
"p251","historic","historic","2000",0.38,0.11,0,80,0,102,112,109.65,0,0,0,0.1,19.1185360802454,62
"p251","historic","historic","2000",0.27,0.16,0,104,0.1,69,75,91.22,0,0,0,0,17.7018882107556,63
"p251","historic","historic","2000",0.14,0.14,0,82,0,99,109,106.65,0,0,0,0,19.3505113578839,64
"p251","historic","historic","2000",0.38,0.12,0,85,0,96,102,94.9,0,0,0,0,18.9756392633762,65
"p251","historic","historic","2000",0.3,0.22,0,71,0,82,88,97.62,0,0,0,0,17.6763467390725,66
"p251","historic","historic","2000",0.31,0.1,0,66,0,81,90,90.38,0,0,0.1,0,17.8321454220811,67
"p251","historic","historic","2000",0.19,0.1,0,66,0,64,70,79.27,0.2,0,0,0,17.0379506662987,68
"p251","historic","historic","2000",0.39,0.11,0,77,0,87,100,95.63,0,0,0,0,18.2869034700385,69
"p251","historic","historic","2000",0.32,0,0,67,0,46,76,72.11,0.1,0,0,0,16.9847330952784,70
"p251","historic","historic","2000",0.47,0,0,82,0.1,67,73,94.36,0,0,0.1,0,17.7462517391689,71
"p251","historic","historic","2000",0.41,0,0,69,0,85,98,95.28,0,0,0,0,18.2026815731747,72
"p251","historic","historic","2000",0.28,0,0,61,0,52,64,72.5,0,0,0.2,0,17.0908527752374,73
"p251","historic","historic","2000",0.43,0.1,0,59,0,92,98,104.63,0,0,0,0,17.8696580566343,74
"p251","historic","historic","2000",0.43,0,0,80,0,86,99,98.27,0,0,0,0.05,18.7223487239175,75
"p251","historic","historic","2000",0.25,0,0,74,0.1,63,103,84.09,0,0,0.1,0,17.9130968511793,76
"p251","historic","historic","2000",0.29,0,0,68,0,62,82,82.53,0,0,0,0.15,17.4079649086639,77
"p251","historic","historic","2000",0.3,0.12,0,78,0,61,78,90.79,0,0,0.1,0,17.7446431246213,78
"p251","historic","historic","2000",0.16,0.1,0,91,0,74,102,100.38,0,0,0.2,0,18.6919866449621,79
"p251","historic","historic","2000",0.32,0,0.25,63,0,45,51,75.52,1,0,0.1,0,14.4746571676521,80
"p251","historic","historic","2000",0.54,0,0,72,0,109,115,112.7,0,0,0,0,18.1308391711514,81
"p251","historic","historic","2000",0.33,0,0,72,0,66,72,88.25,0,0,0.1,0,17.9361867436278,82
"p251","historic","historic","2000",0.37,0,0,80,0,67,73,76.89,0.1,0,0.2,0,17.4548378102732,83
"p251","historic","historic","2000",0.51,0.29,0,97,0,54,60,79.61,0.1,0,0,0,16.8116789006658,84
"p251","historic","historic","2000",0.47,0.1,0,79,0.15,58,64,77.37,0,0,0.2,0,17.107865074465,85
"p251","historic","historic","2000",0.3,0,0,70,0,69,75,89.98,0,0,0,0,17.6617383958273,86
"p251","historic","historic","2000",0.26,0.12,0,85,0.1,69,75,90.42,0,0,0,0,17.6518795779538,87
"p251","historic","historic","2000",0.43,0,0,53,0,79,85,94.88,0,0,0,0,17.2842716264564,88
"p251","historic","historic","2000",0.3,0.36,0,84,0,63,80,76.02,0,0,0.1,0,17.5236195935154,89
"p251","historic","historic","2000",0.24,0.21,0,85,0.25,69,75,91.1,0.1,0,0.1,0,18.8691316874799,90
"p251","historic","historic","2000",0.22,0,0.2,68,0,65,71,90.1,0,0,0,0.05,17.2889105034635,91
"p251","historic","historic","2000",0.21,0.33,0,81,0,70,76,93.91,0,0,0,0,17.3795907309806,92
"p251","historic","historic","2000",0.35,0.15,0,78,0,67,74,90.68,0.1,0,0.1,0,16.3940573332009,93
"p251","historic","historic","2000",0.16,0.35,0,77,0,82,88,96.57,0,0,0,0,18.7357273434907,94
"p251","historic","historic","2000",0.44,0,0,79,0,63,90,84.07,0,0,0,0,17.3785850559485,95
"p251","historic","historic","2000",0.07,0.16,0,74,0,72,78,85.56,0,0,0,0,18.1161398939691,96
"p251","historic","historic","2000",0.35,0.3,0,74,0.1,74,80,93.28,0,0,0,0.05,17.8496941493111,97
"p251","historic","historic","2000",0.51,0,0.2,84,0,78,84,87.87,0,0,0,0.1,16.7561793170559,98
"p251","historic","historic","2000",0.45,0.16,0,80,0,45,51,74.34,0,0,0.1,0,16.6332453448934,99
"p251","historic","historic","2000",0.21,0,0,61,0,91,97,109.14,0,0,0,0,18.1986180925023,100
"p251","historic","historic","2010",0.49,0.15,0,73,0,72,78,95,0,0,0.1,0,17.8352413318765,101
"p251","historic","historic","2010",0.49,0.13,0,68,0.1,89,101,98.64,0,0,0,0,18.3065557514324,102
"p251","historic","historic","2010",0.23,0.1,0,75,0,64,77,78.2,0.1,0,0,0,16.786770622632,103
"p251","historic","historic","2010",0.16,0,0,85,0.1,92,98,100.6,0,0,0.1,0,18.7146256214154,104
"p251","historic","historic","2010",0.4,0.16,0.25,68,0.1,100,106,108.8,0,0,0,0.05,18.7306564067989,105
"p251","historic","historic","2010",0.32,0,0,81,0.2,66,109,70.46,0,0,0.1,0,19.7913099019038,106
