"pixel","ssp","gcm","scen_year","drought_stress","insect_risk","disease_risk","photosynhthesis_day","risk_rain","yday_speargrowth","yday_harvest_star","accumulated_chill","frost_risk","diurnal_risk","rainharvest_risk","heatharvest_risk","Tsoil_mean","id"
"p134","historic","historic","2000",0.4,0.11,0,73,0,89,95,103.14,0,0,0,0,18.253766082598,1
"p134","historic","historic","2000",0.4,0.13,0,77,0,58,64,82.46,0,0,0.1,0,17.5712251151308,2
"p134","historic","historic","2000",0.47,0.1,0,84,0,49,92,79.2,0,0,0,0,18.9623927123193,3
"p134","historic","historic","2000",0.35,0.12,0,70,0,72,78,93.67,0,0,0,0,17.5097397569388,4
"p134","historic","historic","2000",0.57,0.1,0.25,90,0,45,83,75.26,0,0,0,0,17.9303821394495,5
"p134","historic","historic","2000",0.19,0.1,0,80,0,74,82,101.76,0,0,0,0,17.2917553358689,6
"p134","historic","historic","2000",0.51,0.12,0,69,0,76,82,92.32,0,0,0,0,16.9961167456245,7
"p134","historic","historic","2000",0.47,0.3,0,64,0,74,80,95.39,0,0,0,0,18.1238583976298,8
"p134","historic","historic","2000",0.38,0.13,0,95,0,89,95,93.06,0,0,0,0,18.5336631192391,9
"p134","historic","historic","2000",0.29,0,0,92,0,86,92,101.65,0,0,0,0,18.3040517498407,10
"p134","historic","historic","2000",0.37,0.12,0,89,0,74,80,84.81,0,0,0,0,18.1937412512349,11
"p134","historic","historic","2000",0.32,0,0,55,0,65,72,87.67,0,0,0.1,0,17.8561169043496,12
"p134","historic","historic","2000",0.46,0.24,0.2,89,0,67,73,89.4,0,0,0,0,18.1010873963421,13
"p134","historic","historic","2000",0.42,0,0,74,0,70,76,85.95,0,0,0,0,18.4666923131094,14
"p134","historic","historic","2000",0.36,0,0,78,0,45,79,72.46,0,0,0,0.1,18.1619709259455,15
"p134","historic","historic","2000",0.41,0.12,0,80,0,59,65,83.89,0,0,0,0,17.0698177601159,16
"p134","historic","historic","2000",0.21,0,0.2,82,0.1,63,69,85.55,0,0,0,0,18.1646784803884,17
"p134","historic","historic","2000",0.34,0.18,0,81,0,102,108,101.38,0,0,0,0,18.2043215894914,18
"p134","historic","historic","2000",0.7,0.12,0,72,0,81,107,97.73,0,0,0,0,18.7163464382812,19
"p134","historic","historic","2000",0.69,0.44,0,92,0,57,80,81.43,0.2,0,0,0,17.3916771297327,20
"p134","historic","historic","2000",0.67,0.37,0,95,0,58,64,78.97,0,0,0,0,17.0204163437118,21
"p134","historic","historic","2000",0.41,0,0,64,0,57,77,69.71,0,0,0.1,0,18.676980241846,22
"p134","historic","historic","2000",0.39,0,0,73,0,50,77,80.39,0.1,0,0,0,17.7134280287612,23
"p134","historic","historic","2000",0.34,0,0,69,0,87,93,102.06,0,0,0,0,17.9780174195896,24
"p134","historic","historic","2000",0.44,0.37,0,74,0,68,96,92.39,0,0,0,0,18.1910849811488,25
"p134","historic","historic","2000",0.29,0.1,0,76,0,55,67,82.69,0,0,0,0,17.0495881266335,26
"p134","historic","historic","2000",0.39,0.13,0,63,0,85,98,89.05,0,0,0.1,0,18.5425101547072,27
"p134","historic","historic","2000",0.39,0.1,0,71,0,60,66,87.02,0,0,0,0,17.3829344295843,28
