"pixel","ssp","gcm","scen_year","drought_stress","insect_risk","disease_risk","photosynhthesis_day","risk_rain","yday_speargrowth","yday_harvest_star","accumulated_chill","frost_risk","diurnal_risk","rainharvest_risk","heatharvest_risk","Tsoil_mean","id"
"p346","historic","historic","2000",0.4,0.13,0,61,0,51,57,75.25,0.3,0,0,0.05,16.4625565628597,1
"p346","historic","historic","2000",0.3,0.11,0,73,0.1,53,66,71.33,0.1,0,0.1,0,16.805342488241,2
"p346","historic","historic","2000",0.46,0.11,0,71,0.1,95,101,111.35,0.1,0,0,0,17.942633917568,3
"p346","historic","historic","2000",0.23,0,0,58,0,90,96,109.95,0,0,0,0,18.5513729012117,4
"p346","historic","historic","2000",0.52,0.21,0,59,0.1,88,94,102.68,0,0,0,0,18.1027924425614,5
"p346","historic","historic","2000",0.18,0.1,0,82,0.1,83,89,98.51,0,0,0.2,0,18.029939450248,6
"p346","historic","historic","2000",0.42,0,0,55,0,76,82,86.98,0.1,0,0,0,17.7122462539546,7
"p346","historic","historic","2000",0.37,0,0,62,0,48,55,77.46,0.1,0,0,0.1,17.0043523671527,8
"p346","historic","historic","2000",0.33,0,0,68,0.1,73,82,98.22,0,0,0,0,18.3466779102647,9
"p346","historic","historic","2000",0.06,0.11,0.3,64,0,100,106,112.33,0,0,0,0,18.1524176139169,10
"p346","historic","historic","2000",0.33,0,0.2,54,0.2,80,86,88.4,0,0,0.1,0,18.564037066798,11
"p346","historic","historic","2000",0.31,0,0,79,0.2,62,68,85.98,0.1,0,0.1,0,16.2835489118098,12
"p346","historic","historic","2000",0.37,0.1,0,58,0,66,72,74.85,0,0,0.1,0,15.867391392786,13
"p346","historic","historic","2000",0.41,0.1,0,66,0.2,84,90,97.85,0.2,0,0.1,0.1,16.7077934091366,14
"p346","historic","historic","2000",0.35,0.21,0,81,0,84,91,99.59,0,0,0,0,17.2206358739415,15
"p346","historic","historic","2000",0.36,0.2,0,80,0,51,57,72,0.3,0,0,0,16.718018483073,16
"p346","historic","historic","2000",0.2,0.11,0.2,76,0.4,71,77,84.14,0,0,0.1,0,16.9358670102687,17
"p346","historic","historic","2000",0.28,0.2,0,83,0,92,98,107.92,0,0,0.1,0,18.385369059536,18
"p346","historic","historic","2000",0.64,0.28,0,80,0.3,59,94,85.73,0,0,0.1,0,19.3578655440884,19
"p346","historic","historic","2000",0.65,0.11,0,52,0.1,86,92,95.96,0,0,0.2,0,19.1686531235882,20
"p346","historic","historic","2000",0.6,0.43,0,87,0.1,65,89,78.97,0,0,0,0,18.456073577373,21
"p346","historic","historic","2000",0.34,0.21,0,61,0.3,86,95,100.53,0,0,0.1,0,18.0297858436187,22
"p346","historic","historic","2000",0.38,0,0,66,0,45,78,76.88,0.2,0,0,0,17.3445604073315,23
"p346","historic","historic","2000",0.25,0,0,78,0.1,46,63,75.5,0,0,0,0,17.4677851143045,24
"p346","historic","historic","2000",0.43,0.39,0,76,0,82,88,79.59,0,0,0.2,0.05,18.1040981144355,25
"p346","historic","historic","2000",0.19,0,0,69,0.1,56,62,83.98,0,0,0,0,17.7811431187218,26
"p346","historic","historic","2000",0.31,0.11,0.25,53,0.1,68,75,81.45,0,0,0.2,0,17.6850926160667,27
"p346","historic","historic","2000",0.4,0.11,0,73,0.2,80,89,97.57,0,0,0,0.05,18.2110039592788,28
"p346","historic","historic","2000",0.47,0.44,0,64,0,50,56,71,0.2,0,0,0,16.738923440723,29
"p346","historic","historic","2000",0.31,0,0,70,0,47,53,72.42,0,0,0.2,0.2,16.469581794209,30
"p346","historic","historic","2000",0.36,0,0,69,0,80,98,100.3,0,0,0,0,17.1831065964893,31
"p346","historic","historic","2000",0.28,0.1,0,74,0.1,61,67,74.78,0,0,0,0,17.5345709255985,32
"p346","historic","historic","2000",0.53,0,0,76,0.2,84,90,93.83,0,0,0.1,0,16.9515475215366,33
"p346","historic","historic","2000",0.48,0.13,0,67,0,54,86,73.16,0,0,0,0,18.2817893439905,34
"p346","historic","historic","2000",0.36,0,0,68,0.15,58,106,79.62,0,0,0,0,19.0683134995566,35
"p346","historic","historic","2000",0.48,0.3,0,80,0,75,81,88.39,0,0,0,0,17.333928781274,36
"p346","historic","historic","2000",0.46,0.32,0,77,0.1,83,125,99.56,0,0,0,0,19.8370632497266,37
"p346","historic","historic","2000",0.25,0.22,0,78,0,46,52,78.48,0,0,0,0,15.9475593926459,38
"p346","historic","historic","2000",0.27,0,0,65,0.1,91,116,108.22,0,0,0,0,19.3277151606228,39
"p346","historic","historic","2000",0.4,0.22,0,61,0,50,95,77.9,0,0,0,0,18.5363117125017,40
"p346","historic","historic","2000",0.45,0.34,0,101,0.1,75,81,98.12,0,0,0,0,17.6114875247534,41
"p346","historic","historic","2000",0.38,0,0,78,0,59,65,77.53,0,0,0,0,17.5140136279779,42
"p346","historic","historic","2000",0.28,0.11,0,79,0,97,103,111.13,0,0,0,0,18.1749243606595,43
"p346","historic","historic","2000",0.24,0.1,0,75,0,88,98,94.4,0,0,0,0,18.1835913471703,44
"p346","historic","historic","2000",0.3,0.33,0.2,89,0,90,96,98.19,0,0,0.1,0,17.8604831938936,45
"p346","historic","historic","2000",0.4,0.11,0,87,0.1,68,74,84.49,0,0,0,0,17.841344693607,46
"p346","historic","historic","2000",0.31,0.1,0,69,0,104,110,110.5,0,0,0,0,19.8604887188267,47
"p346","historic","historic","2000",0.32,0.36,0,76,0,62,90,80.44,0,0,0.1,0,17.9769854892122,48
"p346","historic","historic","2000",0.4,0.14,0,63,0,71,79,86.13,0,0,0.2,0,17.8229390776988,49
"p346","historic","historic","2000",0.24,0,0,37,0.1,119,125,120.32,0,0,0,0,20.0030897918709,50
"p346","historic","historic","2000",0.1,0.17,0,66,0,73,79,94.78,0,0,0,0,17.4758602647655,51
"p346","historic","historic","2000",0.38,0.26,0,56,0,53,59,78.91,0,0,0,0,16.3743492400716,52
"p346","historic","historic","2000",0.32,0.1,0,73,0.25,60,78,85.23,0,0,0,0,17.1515047001555,53
"p346","historic","historic","2000",0.32,0.12,0,66,0,78,89,95.72,0,0,0.2,0.1,17.7851445001586,54
"p346","historic","historic","2000",0.38,0,0,53,0,65,103,81.35,0,0,0.2,0,18.9397049527554,55
"p346","historic","historic","2000",0.27,0,0,72,0.6,83,99,93.21,0,0,0.2,0,18.5675583258012,56
"p346","historic","historic","2000",0.16,0,0,74,0.1,67,85,92.65,0,0,0.1,0,17.9453669384576,57
"p346","historic","historic","2000",0.14,0,0,56,0.2,82,88,90.78,0,0,0,0,18.3217624214911,58
"p346","historic","historic","2000",0.4,0.1,0,84,0,68,74,88.48,0,0,0.1,0,17.4144792609435,59
"p346","historic","historic","2000",0.19,0.18,0,76,0,80,98,97.79,0,0,0,0,18.6378288361744,60
"p346","historic","historic","2000",0.19,0.14,0,59,0,97,103,100.53,0,0,0.2,0,18.3428299402795,61
"p346","historic","historic","2000",0.26,0,0,54,0,54,67,72.71,0.1,0,0,0,16.0864645750531,62
"p346","historic","historic","2000",0.26,0.1,0,51,0,76,83,93.55,0,0,0.3,0,18.3165874289643,63
"p346","historic","historic","2000",0.29,0.1,0,72,0,90,96,105.11,0,0,0,0,19.1174332324661,64
"p346","historic","historic","2000",0.22,0,0,55,0,72,78,98.04,0,0,0.1,0,17.3672676164532,65
"p346","historic","historic","2000",0.21,0.1,0,82,0,78,84,88.86,0,0,0,0,18.5975961026193,66
"p346","historic","historic","2000",0.3,0.2,0,55,0.1,69,75,95.02,0,0,0.2,0,17.2773374043098,67
"p346","historic","historic","2000",0.29,0,0,73,0.1,79,85,94.07,0.2,0,0,0,17.3173318219728,68
"p346","historic","historic","2000",0.36,0.1,0,78,0,71,83,89.64,0,0,0.2,0,17.7943101905368,69
"p346","historic","historic","2000",0.33,0.22,0,90,0.1,57,63,78.27,0.1,0,0,0,16.0395312152606,70
"p346","historic","historic","2000",0.15,0,0,71,0.2,52,58,71.12,0,0,0.2,0,16.2366194622489,71
"p346","historic","historic","2000",0.25,0.1,0,65,0.1,93,99,113.26,0,0,0,0,19.2419541089702,72
"p346","historic","historic","2000",0.19,0.13,0,58,0,89,95,89.5,0,0,0,0,19.4181113468626,73
"p346","historic","historic","2000",0.46,0,0,66,0.2,50,56,72.05,0.4,0,0,0,14.9058853937345,74
"p346","historic","historic","2000",0.32,0,0,51,0.1,71,90,97.02,0,0,0,0,17.8279118601249,75
"p346","historic","historic","2000",0.17,0,0,56,0,55,61,72.59,0.1,0,0,0,16.2349197341306,76
"p346","historic","historic","2000",0.41,0,0,58,0.1,70,83,83.78,0,0,0.1,0,17.4254078828411,77
"p346","historic","historic","2000",0.23,0.11,0,68,0,70,76,92.19,0,0,0.1,0,17.6889411437218,78
"p346","historic","historic","2000",0.13,0,0,68,0.1,49,56,78.82,0,0,0.3,0,17.1639922839856,79
"p346","historic","historic","2000",0.23,0.11,0,67,0.1,92,98,103.32,0,0,0.1,0,18.5415658559405,80
"p346","historic","historic","2000",0.3,0,0,67,0,73,79,92.67,0,0,0.1,0,15.6300505741275,81
"p346","historic","historic","2000",0.51,0.16,0,74,0,81,89,98.44,0,0,0.1,0,18.9659330824814,82
"p346","historic","historic","2000",0.25,0,0,73,0,100,106,108.67,0,0,0.1,0,17.291618205401,83
"p346","historic","historic","2000",0.18,0.1,0.2,70,0.1,99,105,105.27,0,0,0.1,0,18.9314956197471,84
"p346","historic","historic","2000",0.34,0.1,0,63,0.35,104,110,111.03,0,0,0,0.05,19.5722109652644,85
"p346","historic","historic","2000",0.24,0.23,0.2,59,0.4,83,89,96.24,0,0,0,0,19.1276942037807,86
"p346","historic","historic","2000",0.36,0.12,0,66,0.1,105,111,112.17,0,0,0,0,18.4598315505854,87
"p346","historic","historic","2000",0.42,0,0,59,0,85,91,101.08,0,0,0,0,18.8688408739901,88
"p346","historic","historic","2000",0.33,0,0,50,0.1,101,107,111.06,0,0,0,0,17.0112214111469,89
"p346","historic","historic","2000",0.11,0.21,0,83,0.3,83,98,93.67,0,0,0.3,0,19.1055237590609,90
"p346","historic","historic","2000",0.24,0.23,0,60,0.1,81,107,96.11,0,0,0,0,18.7096445519077,91
"p346","historic","historic","2000",0.23,0,0,80,0,79,93,95.66,0,0,0.2,0,18.32473821232,92
"p346","historic","historic","2000",0.21,0,0,64,0,108,114,107.83,0,0,0,0,19.3974715509011,93
"p346","historic","historic","2000",0.19,0.32,0,77,0.1,76,82,96.4,0,0,0,0,18.5850683830175,94
"p346","historic","historic","2000",0.28,0,0,79,0,84,113,100.62,0,0,0.1,0,18.9959505011769,95
"p346","historic","historic","2000",0.13,0.11,0.3,59,0.2,102,108,106.72,0,0,0,0,18.3888136082952,96
"p346","historic","historic","2000",0.48,0.12,0,64,0,63,102,80.47,0,0,0.1,0,18.3222692155214,97
"p346","historic","historic","2000",0.36,0.24,0,80,0.1,71,77,93.02,0,0,0,0,17.2485195087202,98
"p346","historic","historic","2000",0.23,0.15,0,82,0.1,76,82,97.72,0,0,0.1,0,17.7169781955749,99
"p346","historic","historic","2000",0.32,0,0,66,0,92,98,104.5,0,0,0,0,18.8446221930561,100
"p346","historic","historic","2010",0.4,0.13,0,63,0,51,57,73.86,0.2,0,0,0.05,16.6815708598377,101
"p346","historic","historic","2010",0.3,0.11,0,76,0.2,65,71,80.14,0.1,0,0,0,16.9494677907772,102
"p346","historic","historic","2010",0.43,0.11,0,71,0.1,95,101,112.15,0.1,0,0,0,18.2497964592495,103
"p346","historic","historic","2010",0.34,0,0,60,0.1,90,96,109.91,0,0,0.1,0,18.7476556119741,104
"p346","historic","historic","2010",0.51,0.22,0,61,0.1,88,94,102.68,0,0,0,0,18.1581990361175,105
"p346","historic","historic","2010",0.18,0,0,87,0,83,89,98.07,0,0,0.2,0,18.1782085770339,106
"p346","historic","historic","2010",0.5,0,0,57,0.1,76,82,87.01,0.1,0,0.1,0,17.7665727166758,107
"p346","historic","historic","2010",0.36,0,0,62,0.1,83,89,101.61,0,0,0,0.15,18.9820475062326,108
"p346","historic","historic","2010",0.33,0,0,71,0,74,83,98.37,0,0,0,0,18.6457946304966,109
"p346","historic","historic","2010",0.11,0.11,0.3,67,0,99,105,111.37,0,0,0,0,18.422269024429,110
"p346","historic","historic","2010",0.36,0,0.4,56,0.2,80,86,86.42,0,0,0.1,0.05,18.8167288353967,111
"p346","historic","historic","2010",0.27,0,0,78,0.2,65,72,87.45,0.1,0,0,0,16.4839963071409,112
"p346","historic","historic","2010",0.41,0.1,0,54,0,67,73,73.92,0,0,0.1,0,16.1301694130764,113
"p346","historic","historic","2010",0.41,0.1,0.2,66,0.2,85,92,98.56,0.2,0,0.1,0.1,17.0886943807387,114
"p346","historic","historic","2010",0.35,0.21,0,80,0,84,90,99.94,0,0,0,0,17.5020174704713,115
"p346","historic","historic","2010",0.34,0.2,0,84,0,52,62,72.23,0.3,0,0,0,16.9099001341925,116
"p346","historic","historic","2010",0.2,0.11,0.2,77,0.3,72,78,83.96,0,0,0.1,0,17.1650402449644,117
"p346","historic","historic","2010",0.27,0.45,0,86,0.25,92,98,107.05,0,0,0.1,0,18.4181785655743,118
"p346","historic","historic","2010",0.61,0.29,0,83,0.5,92,98,109.42,0,0,0.1,0,19.4430723470205,119
"p346","historic","historic","2010",0.65,0.11,0,54,0.1,86,92,96.42,0,0,0.2,0,19.2230893949333,120
"p346","historic","historic","2010",0.6,0.32,0,89,0.1,66,90,77.11,0,0,0,0,18.7709659052484,121
"p346","historic","historic","2010",0.33,0.21,0,65,0.3,86,94,101.24,0,0,0.1,0,18.0620143155247,122
"p346","historic","historic","2010",0.39,0,0,71,0,46,82,77.7,0.1,0,0,0,17.6937662321993,123
"p346","historic","historic","2010",0.28,0.1,0,79,0.2,63,79,88.18,0,0,0,0,18.3097012004163,124
"p346","historic","historic","2010",0.43,0.27,0,78,0,82,88,78.57,0,0,0.1,0.1,18.2455024887379,125
"p346","historic","historic","2010",0.24,0,0,74,0.1,57,63,83.97,0,0,0,0,17.9809148575243,126
"p346","historic","historic","2010",0.31,0.11,0.25,53,0.2,69,76,83.28,0,0,0.2,0,17.7699529966016,127
"p346","historic","historic","2010",0.47,0.11,0,77,0.4,89,100,104.23,0,0,0,0.05,19.1246534912158,128
"p346","historic","historic","2010",0.47,0.55,0,64,0,50,56,73.08,0.2,0,0,0,16.8570148537065,129
"p346","historic","historic","2010",0.31,0,0,70,0,47,53,72.67,0,0,0.1,0.2,16.4035417342282,130
"p346","historic","historic","2010",0.33,0,0,72,0.1,80,97,100.16,0,0,0,0,17.3487492293253,131
"p346","historic","historic","2010",0.28,0.1,0.25,76,0.2,62,68,75.43,0,0,0.1,0,17.3874276692797,132
"p346","historic","historic","2010",0.53,0,0,79,0.3,84,90,92.73,0,0,0.1,0,17.0773592736421,133
"p346","historic","historic","2010",0.43,0.14,0,62,0,55,89,75.18,0,0,0,0.05,18.5268024759694,134
"p346","historic","historic","2010",0.38,0,0,67,0.1,103,109,110.43,0,0,0,0,19.4230607545409,135
"p346","historic","historic","2010",0.49,0.3,0,80,0.1,76,82,88.58,0,0,0,0,17.4561715486333,136
"p346","historic","historic","2010",0.42,0.22,0,78,0.1,83,123,99.07,0,0,0,0,19.6640112109891,137
"p346","historic","historic","2010",0.25,0.11,0,78,0,48,78,80.87,0,0,0,0,16.7210570179523,138
"p346","historic","historic","2010",0.27,0,0,67,0.2,91,116,108.26,0,0,0,0.05,19.3703539778671,139
"p346","historic","historic","2010",0.39,0.29,0,62,0.15,50,96,77.69,0,0,0,0,18.9016715850411,140
"p346","historic","historic","2010",0.36,0.34,0,101,0,75,81,97.02,0,0,0,0,17.8978415102212,141
"p346","historic","historic","2010",0.43,0,0,84,0.1,62,78,82.1,0,0,0,0,18.282597465517,142
"p346","historic","historic","2010",0.28,0.11,0,81,0.1,97,103,110.59,0,0,0,0,18.4577763751275,143
"p346","historic","historic","2010",0.29,0.24,0,77,0,88,97,93.9,0,0,0,0,18.4484201815422,144
"p346","historic","historic","2010",0.28,0.33,0.3,89,0.1,90,96,97.97,0,0,0.2,0,18.0527138400044,145
"p346","historic","historic","2010",0.46,0.11,0,84,0.2,68,74,84.43,0,0,0,0,17.9396105641931,146
"p346","historic","historic","2010",0.31,0.1,0,69,0.1,104,110,110.1,0,0,0,0,20.1353206714528,147
"p346","historic","historic","2010",0.37,0.34,0,77,0,87,93,99.24,0,0,0.2,0,18.2714106791687,148
"p346","historic","historic","2010",0.4,0.14,0,65,0,72,81,87.01,0,0,0.2,0,17.972361266462,149
"p346","historic","historic","2010",0.29,0,0,39,0.2,118,124,118.45,0,0,0,0,20.1523208945689,150
"p346","historic","historic","2010",0.1,0.17,0,68,0,73,79,94.93,0,0,0,0,17.7395782275946,151
"p346","historic","historic","2010",0.43,0.26,0,54,0,53,59,80.24,0,0,0,0,16.5264427997546,152
"p346","historic","historic","2010",0.24,0.1,0,75,0.1,61,79,85.48,0,0,0,0,17.1582572745258,153
"p346","historic","historic","2010",0.3,0.12,0,67,0,78,89,94.4,0,0,0.2,0.1,17.8608034217109,154
"p346","historic","historic","2010",0.43,0.1,0,53,0,100,106,105.84,0,0,0.2,0,19.0834117097322,155
"p346","historic","historic","2010",0.27,0,0,74,0.7,83,98,93.28,0,0,0.2,0,18.7898042298157,156
"p346","historic","historic","2010",0.2,0,0,73,0.1,82,88,102.4,0,0,0.1,0,18.1621189110814,157
"p346","historic","historic","2010",0.14,0,0,60,0.1,82,88,89.41,0,0,0,0,18.5741649420808,158
"p346","historic","historic","2010",0.4,0.1,0,85,0,68,74,86.6,0,0,0.1,0,17.5982063404654,159
"p346","historic","historic","2010",0.19,0.18,0,79,0.2,80,94,97.45,0,0,0,0,18.6585675252358,160
"p346","historic","historic","2010",0.19,0.14,0,59,0,97,103,99.3,0,0,0.2,0,18.4768553546584,161
"p346","historic","historic","2010",0.26,0,0,56,0,56,102,74.52,0,0,0,0,18.3361907925468,162
"p346","historic","historic","2010",0.26,0.1,0,54,0.1,77,84,95.67,0,0,0.3,0,18.6381714318723,163
"p346","historic","historic","2010",0.29,0,0,71,0,90,96,106.55,0,0,0,0,19.1492392111307,164
"p346","historic","historic","2010",0.26,0,0,56,0,73,79,98.84,0,0,0.1,0,17.5905414889527,165
"p346","historic","historic","2010",0.21,0.1,0,82,0,78,84,88.26,0,0,0,0,18.6429327117581,166
"p346","historic","historic","2010",0.3,0.2,0.2,55,0,69,75,95.02,0,0,0.2,0,17.4256524161542,167
"p346","historic","historic","2010",0.24,0,0.2,74,0.2,79,85,94.25,0.2,0,0,0,17.5704310807694,168
"p346","historic","historic","2010",0.31,0.1,0,80,0,71,83,89.24,0,0,0.2,0,17.9849143857102,169
"p346","historic","historic","2010",0.33,0.22,0,93,0,57,63,79.16,0.1,0,0,0,16.1102956981878,170
"p346","historic","historic","2010",0.25,0,0,74,0.2,52,58,70.01,0,0,0.2,0,16.2767236435351,171
"p346","historic","historic","2010",0.27,0.1,0,68,0,93,99,111.93,0,0,0,0,19.1936404742943,172
"p346","historic","historic","2010",0.19,0.23,0,61,0,89,95,88.38,0,0,0,0,19.4067301612749,173
"p346","historic","historic","2010",0.45,0,0,71,0.2,51,102,74.32,0,0,0,0,17.7374727000479,174
"p346","historic","historic","2010",0.32,0,0,50,0.1,72,91,98.36,0,0,0,0,18.1478206946546,175
"p346","historic","historic","2010",0.16,0,0,57,0,56,104,75.53,0,0,0,0,19.3610640767086,176
"p346","historic","historic","2010",0.41,0,0.2,58,0.1,70,83,82.82,0,0,0.1,0.1,17.7211734944046,177
"p346","historic","historic","2010",0.18,0.11,0,71,0,74,82,94.47,0,0,0.1,0,17.9491515819783,178
"p346","historic","historic","2010",0.13,0,0,68,0.2,50,59,80.47,0,0,0.3,0,17.3972183441916,179
"p346","historic","historic","2010",0.23,0.11,0,68,0.15,92,98,99.94,0,0,0.1,0,18.7185083304901,180
"p346","historic","historic","2010",0.3,0,0,68,0,74,80,91.05,0,0,0.1,0,15.8733066507591,181
"p346","historic","historic","2010",0.51,0.11,0,73,0,81,89,98.43,0,0,0.1,0,18.9972514893202,182
"p346","historic","historic","2010",0.21,0,0,77,0,99,105,108.63,0,0,0.1,0,17.5774097211041,183
"p346","historic","historic","2010",0.2,0,0.2,72,0.2,97,103,102.9,0,0,0.1,0,19.0629622541822,184
"p346","historic","historic","2010",0.34,0.2,0,62,0.45,104,110,109.87,0,0,0,0.1,19.8492126825193,185
"p346","historic","historic","2010",0.3,0.23,0.2,57,0.5,83,89,95.55,0,0,0,0,19.2294962522941,186
"p346","historic","historic","2010",0.44,0.12,0,66,0.1,101,107,107.93,0,0,0,0,18.5958757081287,187
"p346","historic","historic","2010",0.36,0.1,0,60,0,85,91,100.28,0,0,0,0,18.8800630708009,188
"p346","historic","historic","2010",0.31,0,0,50,0.2,101,107,110.36,0,0,0,0,17.3028770569007,189
"p346","historic","historic","2010",0.11,0.21,0.2,88,0.2,83,97,93.06,0,0,0.3,0,19.1831374531303,190
