"pixel","ssp","gcm","scen_year","drought_stress","insect_risk","disease_risk","photosynhthesis_day","risk_rain","yday_speargrowth","yday_harvest_star","accumulated_chill","frost_risk","diurnal_risk","rainharvest_risk","heatharvest_risk","Tsoil_mean","id"
"p78","historic","historic","2000",0.4,0.37,0,77,0,72,78,95.8,0.2,0,0,0,17.463345179483,1
"p78","historic","historic","2000",0.48,0.11,0.25,63,0,90,106,102.13,0,0,0,0,18.2615585029697,2
"p78","historic","historic","2000",0.47,0,0,78,0,64,77,80.77,0.1,0,0,0,16.498766928142,3
"p78","historic","historic","2000",0.34,0,0,80,0,93,99,101.38,0,0,0,0,18.4826275733881,4
"p78","historic","historic","2000",0.57,0.11,0,66,0,57,100,76.01,0,0,0,0,18.3620913899391,5
"p78","historic","historic","2000",0.16,0.11,0,69,0,67,112,73.45,0,0,0,0,19.7381297983965,6
"p78","historic","historic","2000",0.51,0,0,75,0,68,94,92.92,0,0,0,0,18.6886952251778,7
"p78","historic","historic","2000",0.42,0,0,79,0,61,88,73.22,0,0,0,0,17.4424802890949,8
"p78","historic","historic","2000",0.39,0,0,60,0,62,68,88.78,0,0,0,0,17.0636117392544,9
"p78","historic","historic","2000",0.18,0.1,0,54,0,46,52,65.57,0,0,0,0,16.8497242030943,10
"p78","historic","historic","2000",0.42,0,0,68,0,105,111,121.79,0.1,0,0,0,18.05555061239,11
"p78","historic","historic","2000",0.32,0.38,0,92,0,88,94,93.38,0,0,0,0,18.1484113220996,12
"p78","historic","historic","2000",0.46,0.11,0,62,0,77,97,87.63,0,0,0,0.05,16.6651830867114,13
"p78","historic","historic","2000",0.41,0.15,0,79,0,104,110,116.36,0,0,0,0,18.0939350536778,14
"p78","historic","historic","2000",0.36,0,0,83,0,99,105,110.98,0,0,0,0,17.6907900180564,15
"p78","historic","historic","2000",0.4,0,0,79,0,84,98,93.7,0,0,0,0,17.872220303789,16
"p78","historic","historic","2000",0.21,0,0.2,77,0,83,89,101.52,0,0,0,0,16.4951399244023,17
"p78","historic","historic","2000",0.34,0,0,81,0,74,80,100.14,0,0,0,0,18.3061902171324,18
"p78","historic","historic","2000",0.7,0.11,0,86,0,52,68,76.32,0,0,0,0.05,17.5142602783645,19
"p78","historic","historic","2000",0.71,0,0,60,0,68,74,77.61,0.1,0,0,0,17.3270764947379,20
"p78","historic","historic","2000",0.67,0.17,0,55,0,92,98,111.64,0,0,0,0,18.7153797518634,21
"p78","historic","historic","2000",0.38,0.13,0,83,0,110,116,121.46,0,0,0.1,0,18.0428708086225,22
"p78","historic","historic","2000",0.39,0.36,0,73,0,89,95,98.6,0.2,0,0,0.05,18.1029654722901,23
"p78","historic","historic","2000",0.37,0.11,0,80,0,52,102,78.31,0,0,0,0,18.7106486786586,24
"p78","historic","historic","2000",0.44,0.13,0,80,0,63,83,80.03,0,0,0,0,18.0638070055664,25
"p78","historic","historic","2000",0.24,0.12,0,62,0.1,84,90,85.61,0,0,0,0,17.7567117355741,26
"p78","historic","historic","2000",0.38,0.21,0,91,0,49,56,80.16,0.3,0,0.1,0,16.5847615577653,27
"p78","historic","historic","2000",0.47,0.1,0,73,0,83,116,94.59,0,0,0,0,19.1428105593915,28
"p78","historic","historic","2000",0.53,0,0,74,0,82,97,101.17,0,0,0,0,18.617034043956,29
