"pixel","ssp","gcm","scen_year","drought_stress","insect_risk","disease_risk","photosynhthesis_day","risk_rain","yday_speargrowth","yday_harvest_star","accumulated_chill","frost_risk","diurnal_risk","rainharvest_risk","heatharvest_risk","Tsoil_mean","id"
"p457","historic","historic","2000",0.4,0.13,0,62,0,47,53,72.41,0.2,0,0,0,16.6550147752768,1
"p457","historic","historic","2000",0.41,0.12,0,76,0.2,46,62,66.49,0.2,0,0,0,16.8166634960201,2
"p457","historic","historic","2000",0.47,0.11,0,76,0.1,95,101,113.09,0,0,0,0,18.0451030190562,3
"p457","historic","historic","2000",0.34,0,0,69,0,90,96,109.62,0,0,0,0,18.5850860937353,4
"p457","historic","historic","2000",0.58,0.11,0.25,69,0.1,53,90,78.42,0,0,0,0,18.0069127938468,5
"p457","historic","historic","2000",0.16,0,0,87,0,83,89,99.38,0,0,0,0,18.0698859440192,6
"p457","historic","historic","2000",0.46,0,0,60,0,75,81,89.29,0.3,0,0,0,17.8784749035242,7
"p457","historic","historic","2000",0.42,0,0,65,0,47,53,77.01,0.2,0,0,0.15,17.122794427721,8
"p457","historic","historic","2000",0.38,0.12,0,80,0,73,79,97.52,0,0,0,0,18.4220474667171,9
"p457","historic","historic","2000",0.18,0,0,69,0,99,105,112.69,0,0,0,0,18.1105583153346,10
"p457","historic","historic","2000",0.42,0.11,0,57,0.1,80,86,88.71,0,0,0,0,18.4516997254187,11
"p457","historic","historic","2000",0.28,0,0,83,0.1,61,67,85.63,0.1,0,0,0,16.3587980380453,12
"p457","historic","historic","2000",0.46,0.14,0.2,63,0,65,71,74.76,0,0,0.2,0,16.0734407721907,13
"p457","historic","historic","2000",0.41,0,0,68,0,85,91,98.78,0.1,0,0,0.1,16.9057838877605,14
"p457","historic","historic","2000",0.36,0.1,0,85,0,84,90,98.92,0,0,0,0,17.3427739877488,15
"p457","historic","historic","2000",0.4,0.2,0,82,0,49,55,71.96,0.1,0,0,0,16.8664577726951,16
"p457","historic","historic","2000",0.21,0.1,0,79,0.3,70,76,86.14,0.1,0,0.1,0,16.9669703406554,17
"p457","historic","historic","2000",0.29,0.45,0,90,0,81,92,100.97,0,0,0,0,18.5323416431305,18
"p457","historic","historic","2000",0.67,0.31,0,88,0.2,59,93,86.47,0,0,0,0,19.084245791485,19
