"pixel","ssp","gcm","scen_year","drought_stress","insect_risk","disease_risk","photosynhthesis_day","risk_rain","yday_speargrowth","yday_harvest_star","accumulated_chill","frost_risk","diurnal_risk","rainharvest_risk","heatharvest_risk","Tsoil_mean","id"
"p555","historic","historic","2000",0.26,0,0,44,0,92,108,92.5,0,0,0,0,17.2559914196709,1
"p555","historic","historic","2000",0.34,0,0,47,0.1,63,99,77.43,0,0,0.1,0,17.2588941569937,2
"p555","historic","historic","2000",0.1,0,0,49,0.1,90,96,100.07,0.1,0,0,0,18.3134250994444,3
"p555","historic","historic","2000",0.36,0,0,33,0.1,75,101,91.65,0,0,0,0,16.8386200878937,4
"p555","historic","historic","2000",0.27,0.1,0,60,0,88,94,97.55,0,0,0,0,16.8265941692192,5
"p555","historic","historic","2000",0.43,0,0,48,0,87,99,104.74,0,0,0,0,15.5936348510319,6
"p555","historic","historic","2000",0.21,0,0,40,0.4,82,118,80.77,0,0,0,0,16.6484359787895,7
"p555","historic","historic","2000",0.48,0.1,0.2,51,0,95,101,105.97,0,0,0,0,17.3976203517921,8
"p555","historic","historic","2000",0.57,0.1,0,69,0,94,117,82.53,0,0,0,0,18.7867880189558,9
"p555","historic","historic","2000",0.46,0,0,57,0.1,93,113,96.71,0,0,0,0,18.13288618216,10
"p555","historic","historic","2000",0.25,0.1,0,49,0.1,79,91,80.7,0,0,0,0,17.8304610477686,11
"p555","historic","historic","2000",0.38,0,0,35,0.1,79,108,90.85,0,0,0,0,18.3998337569479,12
"p555","historic","historic","2000",0.24,0,0,65,0.2,91,104,92.64,0,0,0,0,19.2710113519758,13
"p555","historic","historic","2000",0.48,0,0,34,0.1,75,81,81.62,0,0,0,0,17.2743888898917,14
"p555","historic","historic","2000",0.23,0,0,41,0,82,88,88.59,0,0,0,0,17.0873942673643,15
"p555","historic","historic","2000",0.11,0,0.2,42,0.2,92,126,102.81,0,0,0,0,19.3684845360169,16
"p555","historic","historic","2000",0.25,0,0,45,0.2,94,100,91.94,0,0,0,0,18.1211518783604,17
"p555","historic","historic","2000",0.27,0.17,0,53,0,104,117,79.31,0,0,0,0,17.0926031922281,18
"p555","historic","historic","2000",0.52,0.11,0,44,0,110,116,103.14,0,0,0.1,0,17.6605172174502,19
"p555","historic","historic","2000",0.31,0,0,59,0,115,121,111.87,0,0,0.1,0,19.1811042835788,20
"p555","historic","historic","2000",0.33,0,0,68,0,62,123,64.1,0,0,0,0,19.0652496145719,21
"p555","historic","historic","2000",0.4,0,0,35,0.2,82,88,79.74,0,0,0,0,18.3801666589049,22
"p555","historic","historic","2000",0.21,0,0,37,0.2,77,83,95.55,0.3,0,0,0,15.7132653546724,23
"p555","historic","historic","2000",0.51,0,0,41,0.1,117,124,105.99,0,0,0.1,0,19.0251157033858,24
"p555","historic","historic","2000",0.32,0.14,0,53,0.2,114,120,111.44,0,0,0,0,18.210891965961,25
"p555","historic","historic","2000",0.32,0.15,0,55,0.1,109,123,113.6,0,0,0.1,0,19.2840988315497,26
"p555","historic","historic","2000",0.49,0,0,38,0,86,119,75.76,0,0,0.1,0,19.3375460442517,27
"p555","historic","historic","2000",0.31,0,0,60,0,66,95,84.07,0,0,0,0,17.0057419253712,28
"p555","historic","historic","2000",0.5,0.1,0,60,0,119,125,113.57,0,0,0,0,17.9329732284447,29
"p555","historic","historic","2000",0.48,0,0,34,0.4,106,122,110.67,0,0,0,0,18.4158311413413,30
"p555","historic","historic","2000",0.36,0,0,54,0.1,122,128,120.42,0,0,0,0,18.3224702668813,31
"p555","historic","historic","2000",0.44,0,0,69,0,119,130,111.75,0,0,0,0,16.9594969881112,32
"p555","historic","historic","2000",0.39,0,0,51,0,82,102,92.86,0,0,0.1,0,18.8486777927424,33
"p555","historic","historic","2000",0.42,0,0,35,0,66,75,65.03,0,0,0.2,0,17.1529239208166,34
"p555","historic","historic","2000",0.37,0,0,49,0.1,76,105,81.88,0,0,0,0,16.1210528704825,35
"p555","historic","historic","2000",0.31,0.1,0,50,0,108,116,112.71,0,0,0,0,16.9364038908403,36
"p555","historic","historic","2000",0.25,0,0,41,0.1,96,102,89.26,0,0,0,0,18.910430266222,37
"p555","historic","historic","2000",0.42,0,0,47,0,119,125,106.33,0,0,0,0,19.073269997269,38
"p555","historic","historic","2000",0.43,0,0.2,63,0,127,133,111.13,0,0,0,0,19.8559544724367,39
"p555","historic","historic","2000",0.54,0,0,51,0,70,76,81.04,0.2,0,0,0,16.7155848343478,40
"p555","historic","historic","2000",0.36,0,0,59,0.1,90,96,72.95,0,0,0,0,16.5705882031795,41
"p555","historic","historic","2000",0.35,0,0,48,0,83,110,83.67,0,0,0,0,17.5548923068918,42
"p555","historic","historic","2000",0.25,0,0,46,0.5,82,93,90.34,0.4,0,0,0,15.0506598660586,43
"p555","historic","historic","2000",0.2,0.14,0,70,0,73,80,80.09,0.2,0,0,0,15.1984033026227,44
"p555","historic","historic","2000",0.14,0,0,42,0.1,121,127,115.16,0,0,0,0,17.0545412568177,45
"p555","historic","historic","2000",0.31,0,0,52,0,106,112,104.49,0,0,0.1,0,16.362885422099,46
"p555","historic","historic","2000",0.29,0,0,43,0,103,109,96.78,0,0,0,0,18.1315196717343,47
"p555","historic","historic","2000",0.28,0.13,0,57,0.3,55,61,72.1,0,0,0.1,0,15.6451405983918,48
"p555","historic","historic","2000",0.17,0,0,54,0,102,108,109.43,0,0,0,0,18.9341071867102,49
"p555","historic","historic","2000",0.26,0,0,34,0.1,109,117,96.49,0,0,0,0,17.6402620882856,50
"p555","historic","historic","2000",0.5,0,0,44,0.1,117,123,110.94,0,0,0,0,18.6362339115947,51
"p555","historic","historic","2000",0.25,0,0,38,0,127,133,111.21,0,0,0,0,18.3711644376364,52
"p555","historic","historic","2000",0.27,0,0,46,0.1,121,127,114.75,0,0,0,0,19.4488145323514,53
"p555","historic","historic","2000",0.31,0,0,49,0.1,124,130,112.42,0,0,0.1,0,18.287988252496,54
"p555","historic","historic","2000",0.51,0,0,45,0.1,66,100,76.35,0,0,0,0,18.7392688280501,55
"p555","historic","historic","2000",0.25,0.11,0,59,0.2,111,117,103.12,0,0,0,0,18.3180456282439,56
"p555","historic","historic","2000",0.08,0,0,56,0.2,73,79,81.24,0,0,0,0,16.4260390607172,57
"p555","historic","historic","2000",0.57,0,0,29,0.1,86,92,100.62,0,0,0,0,17.150027570139,58
"p555","historic","historic","2000",0.11,0.1,0,51,0.1,109,118,105.21,0,0,0,0,18.4662462484473,59
"p555","historic","historic","2000",0.54,0.1,0,60,0.2,104,122,103.77,0,0,0.1,0,18.535752316867,60
"p555","historic","historic","2000",0.5,0.12,0,57,0.1,94,100,79.2,0.1,0,0,0,16.5064658746448,61
"p555","historic","historic","2000",0.37,0,0,44,0,57,89,72.01,0,0,0.1,0,16.3203441763345,62
"p555","historic","historic","2000",0.45,0,0,33,0,88,115,89.41,0,0,0,0,17.9833652728013,63
"p555","historic","historic","2000",0.33,0.13,0,41,0,78,84,85.69,0,0,0,0,17.291723785513,64
"p555","historic","historic","2000",0.19,0,0,53,0.3,88,111,98.61,0,0,0,0,17.6947203565943,65
"p555","historic","historic","2000",0.21,0,0,41,0.1,117,123,116.96,0,0,0,0,19.9069261161571,66
"p555","historic","historic","2000",0.41,0,0,44,0.1,46,52,60.14,0,0,0,0,15.2526058586377,67
"p555","historic","historic","2000",0.43,0,0,56,0.35,92,98,96.41,0,0,0,0,17.0637954274329,68
"p555","historic","historic","2000",0.38,0,0,46,0.4,70,76,80.21,0,0,0,0,16.5539196616391,69
"p555","historic","historic","2000",0.58,0,0,77,0.1,93,99,97.92,0.1,0,0,0,17.5049340115074,70
"p555","historic","historic","2000",0.34,0,0,47,0,105,123,90,0,0,0,0,17.6785482328517,71
"p555","historic","historic","2000",0.39,0.11,0,64,0,76,106,89.68,0,0,0,0,17.4103956596153,72
"p555","historic","historic","2000",0.26,0,0,55,0.3,119,125,113.92,0,0,0.1,0,19.7504947123629,73
"p555","historic","historic","2000",0.39,0,0,59,0.2,65,85,78.48,0,0,0,0,17.8035048656598,74
"p555","historic","historic","2000",0.42,0,0,50,0,60,66,70.58,0,0,0,0,15.7076207902826,75
"p555","historic","historic","2000",0.31,0,0,41,0,83,92,90.57,0,0,0,0,17.0251419205714,76
"p555","historic","historic","2000",0.19,0,0,56,0.1,108,114,101,0,0,0,0,17.9170885714204,77
"p555","historic","historic","2000",0.67,0,0,59,0,116,122,102.54,0,0,0,0,18.8467917077461,78
"p555","historic","historic","2000",0.59,0,0,42,0.2,88,94,82.66,0,0,0,0,16.4390943989476,79
"p555","historic","historic","2000",0.29,0,0,53,0.45,64,70,65.47,0,0,0,0,16.2966591108149,80
"p555","historic","historic","2000",0.13,0.11,0,61,0,88,94,91.97,0,0,0,0,17.7949413941824,81
"p555","historic","historic","2000",0.5,0.1,0,66,0,111,117,102.3,0,0,0,0,17.9560298343996,82
"p555","historic","historic","2000",0.36,0,0,45,0.1,99,126,107.88,0,0,0,0,17.8820805050152,83
"p555","historic","historic","2000",0.49,0.1,0,42,0,85,100,89.2,0,0,0.1,0,15.8922979562153,84
"p555","historic","historic","2000",0.39,0.23,0,55,0,97,137,101.01,0,0,0,0,19.4564862471657,85
"p555","historic","historic","2000",0.36,0.11,0,49,0.1,90,100,88.56,0,0,0,0,17.280219890919,86
"p555","historic","historic","2000",0.49,0,0,41,0.1,109,120,106,0,0,0.1,0,18.9934794230482,87
"p555","historic","historic","2000",0.48,0.26,0,70,0,96,102,102.04,0,0,0,0,18.1111792153978,88
"p555","historic","historic","2000",0.34,0,0,32,0.2,98,116,108,0,0,0.1,0,17.7624515760746,89
"p555","historic","historic","2000",0.26,0,0,26,0.1,102,131,95.35,0,0,0,0,19.5314293167772,90
"p555","historic","historic","2000",0.31,0.1,0,51,0.2,103,109,98.53,0,0,0,0,16.9158620757385,91
"p555","historic","historic","2000",0.31,0,0,30,0.1,90,114,81.36,0,0,0,0,17.8862032501308,92
"p555","historic","historic","2000",0.19,0.13,0,39,0,90,96,90.34,0,0,0,0,17.6272484649313,93
"p555","historic","historic","2000",0.22,0,0,46,0,101,125,102.26,0,0,0,0,17.8663218756446,94
"p555","historic","historic","2000",0.07,0,0,27,0.3,75,81,86.02,0.2,0,0.3,0,16.7536223799865,95
"p555","historic","historic","2000",0.5,0.22,0,55,0.1,110,116,115.39,0,0,0,0,19.5027733735835,96
"p555","historic","historic","2000",0.08,0,0,41,0.2,60,113,77.28,0,0,0,0,18.1862244130972,97
"p555","historic","historic","2000",0.31,0,0,43,0,95,104,104.11,0,0,0,0,17.7223682320203,98
"p555","historic","historic","2000",0.39,0,0,40,0.1,92,98,79.23,0,0,0,0,17.9416457867786,99
"p555","historic","historic","2000",0.36,0.11,0,69,0,72,104,77.63,0.1,0,0,0,15.9744780375155,100
"p555","historic","historic","2010",0.26,0,0,43,0,92,98,91.75,0,0,0.1,0,16.962466155812,101
"p555","historic","historic","2010",0.36,0,0,51,0.1,96,102,101.06,0,0,0.1,0,17.5217381264531,102
"p555","historic","historic","2010",0.15,0,0,49,0.1,90,96,99.37,0.1,0,0,0,18.4210283444441,103
"p555","historic","historic","2010",0.46,0,0,35,0.1,76,102,90.84,0,0,0,0,17.0224733592195,104
"p555","historic","historic","2010",0.27,0.1,0,63,0,88,94,96.76,0,0,0,0,17.0451721982208,105
"p555","historic","historic","2010",0.45,0,0,48,0,87,97,105.74,0,0,0,0,15.7845300407237,106
"p555","historic","historic","2010",0.21,0,0,42,0.4,82,118,80.52,0,0,0,0,16.8660439408133,107
"p555","historic","historic","2010",0.48,0.1,0.2,51,0,95,101,104.91,0,0,0,0,17.528208230219,108
"p555","historic","historic","2010",0.58,0.1,0,71,0,93,114,79.57,0,0,0.1,0,18.9643893850523,109
"p555","historic","historic","2010",0.45,0,0,60,0.1,93,103,95.14,0,0,0,0,17.7203584909311,110
"p555","historic","historic","2010",0.25,0.11,0,53,0.1,80,93,82,0,0,0,0,18.2236264696059,111
"p555","historic","historic","2010",0.38,0,0,37,0.1,80,109,90.34,0,0,0,0,18.6735058417984,112
"p555","historic","historic","2010",0.24,0,0,64,0.2,91,103,92.14,0,0,0,0,19.38478426918,113
"p555","historic","historic","2010",0.49,0.1,0,39,0,76,82,82.73,0,0,0,0,17.5796165270562,114
"p555","historic","historic","2010",0.23,0,0,44,0,82,88,87.59,0,0,0,0,17.3575698786492,115
"p555","historic","historic","2010",0.11,0,0.2,44,0,92,104,102.73,0.1,0,0.1,0,17.5659925020701,116
"p555","historic","historic","2010",0.25,0,0,49,0.1,94,100,92.32,0,0,0,0,18.4272753380644,117
"p555","historic","historic","2010",0.32,0.17,0,54,0,103,109,79.04,0,0,0,0,16.8927779679786,118
"p555","historic","historic","2010",0.52,0.11,0,49,0,110,116,102.55,0,0,0.2,0,17.6774546986679,119
