"pixel","ssp","gcm","scen_year","drought_stress","insect_risk","disease_risk","photosynhthesis_day","risk_rain","yday_speargrowth","yday_harvest_star","accumulated_chill","frost_risk","diurnal_risk","rainharvest_risk","heatharvest_risk","Tsoil_mean","id"
"p140","historic","historic","2000",0.48,0,0,70,0,90,96,99.7,0,0,0.1,0,17.9511968231038,1
"p140","historic","historic","2000",0.46,0.28,0,71,0,59,65,80.58,0,0,0,0,17.2732992083912,2
"p140","historic","historic","2000",0.4,0.13,0,75,0.1,90,96,107.68,0,0,0,0,18.7910069520269,3
"p140","historic","historic","2000",0.27,0,0,70,0,73,79,94.33,0,0,0,0,17.2293744483461,4
"p140","historic","historic","2000",0.56,0.12,0,89,0,45,85,76.43,0,0,0,0,18.0009349577802,5
"p140","historic","historic","2000",0.25,0.25,0,78,0,75,84,101.4,0,0,0,0,16.8700953021513,6
"p140","historic","historic","2000",0.55,0,0,68,0,76,82,89.46,0,0,0,0,16.7390481253629,7
"p140","historic","historic","2000",0.27,0.33,0,58,0,75,81,94.81,0,0,0,0,17.9610726513659,8
"p140","historic","historic","2000",0.45,0.37,0,89,0,90,96,93.63,0,0,0,0,18.0413945626995,9
"p140","historic","historic","2000",0.27,0.2,0,90,0,86,92,99.27,0,0,0.1,0,18.1508396585207,10
"p140","historic","historic","2000",0.42,0,0,88,0,78,84,88.35,0,0,0.1,0,18.1284575538425,11
"p140","historic","historic","2000",0.37,0,0,49,0,67,74,88.29,0.2,0,0,0,17.56700715559,12
"p140","historic","historic","2000",0.47,0.15,0,86,0,67,84,89.31,0,0,0,0,18.6267907022954,13
"p140","historic","historic","2000",0.3,0.1,0,72,0.1,71,77,87.49,0,0,0,0,18.2712324764049,14
"p140","historic","historic","2000",0.31,0.1,0,70,0,45,82,71.01,0,0,0,0,17.8931170450218,15
"p140","historic","historic","2000",0.38,0.12,0,74,0.1,59,65,82.06,0.1,0,0,0.15,16.8374058286539,16
"p140","historic","historic","2000",0.11,0,0,80,0.1,64,70,86.2,0,0,0,0,17.6830568183232,17
"p140","historic","historic","2000",0.24,0.18,0,75,0,103,109,101.17,0,0,0.2,0,17.9202433391233,18
"p140","historic","historic","2000",0.81,0.11,0,73,0,82,111,97.73,0,0,0.1,0,18.5670367787927,19
"p140","historic","historic","2000",0.73,0.37,0,87,0,57,82,80.19,0.5,0,0,0,17.3571750294849,20
"p140","historic","historic","2000",0.73,0.32,0,92,0,60,66,79.14,0,0,0,0,16.729226098846,21
"p140","historic","historic","2000",0.42,0,0,59,0.1,57,83,70.79,0,0,0.1,0,18.469390456844,22
"p140","historic","historic","2000",0.37,0,0,69,0,51,78,80.1,0.1,0,0.1,0,17.3106855886743,23
"p140","historic","historic","2000",0.4,0,0,70,0,85,91,96.6,0,0,0,0,17.592516817127,24
"p140","historic","historic","2000",0.41,0.43,0,75,0,68,96,91.13,0,0,0,0,17.9774410609795,25
"p140","historic","historic","2000",0.28,0.1,0,77,0,54,66,78.74,0,0,0.1,0,16.6941510660761,26
"p140","historic","historic","2000",0.25,0.13,0,61,0,85,114,90.33,0,0,0.1,0.05,19.7557576759842,27
"p140","historic","historic","2000",0.45,0,0,72,0,61,67,87.88,0,0,0,0,17.1999752829859,28
"p140","historic","historic","2000",0.44,0.39,0,74,0,51,86,76.55,0,0,0,0,17.1354469825489,29
"p140","historic","historic","2000",0.44,0.11,0,69,0,47,102,79.02,0,0,0,0.05,18.268109654437,30
"p140","historic","historic","2000",0.35,0,0,81,0,47,110,77.45,0,0,0.1,0,18.6314074929556,31
"p140","historic","historic","2000",0.28,0,0,85,0,56,69,71.79,0,0,0.1,0,15.6646121800879,32
"p140","historic","historic","2000",0.47,0.1,0,75,0,81,87,97.29,0,0,0,0,18.3568825066318,33
"p140","historic","historic","2000",0.35,0,0,71,0,61,67,74.49,0,0,0,0,17.6481152378661,34
"p140","historic","historic","2000",0.25,0.25,0,80,0.1,73,79,88.48,0,0,0,0,16.6157947978815,35
"p140","historic","historic","2000",0.41,0.17,0,68,0,66,103,92.14,0,0,0,0,18.5027599988841,36
"p140","historic","historic","2000",0.44,0.12,0,61,0,78,95,86.86,0,0,0,0,19.6884855855791,37
"p140","historic","historic","2000",0.23,0.12,0,67,0,107,113,114.46,0,0,0,0,19.5761973217417,38
"p140","historic","historic","2000",0.27,0,0,76,0,108,114,108.67,0,0,0,0,19.1871400879554,39
"p140","historic","historic","2000",0.3,0,0,75,0,69,75,89.14,0.1,0,0,0,17.6009457141885,40
"p140","historic","historic","2000",0.52,0.12,0,87,0,84,90,77.92,0,0,0,0,17.324700157158,41
"p140","historic","historic","2000",0.33,0.16,0,66,0,56,80,70.91,0,0,0,0.05,17.371200948018,42
"p140","historic","historic","2000",0.38,0.15,0,73,0,81,87,97.05,0,0,0,0,16.751719927245,43
"p140","historic","historic","2000",0.15,0.11,0.2,89,0,71,77,88.75,0,0,0,0,17.1552574198707,44
"p140","historic","historic","2000",0.24,0,0,61,0,119,125,122.17,0,0,0.1,0,18.8557437516799,45
"p140","historic","historic","2000",0.45,0.14,0,79,0,86,98,96.77,0,0,0.1,0,17.5936156786623,46
"p140","historic","historic","2000",0.36,0,0,68,0,92,98,92.17,0,0,0,0,19.1184369664607,47
"p140","historic","historic","2000",0.41,0.24,0,83,0,52,58,76.14,0,0,0,0,16.9774765402935,48
"p140","historic","historic","2000",0.7,0.11,0,74,0,81,90,102.29,0,0,0,0,18.8764679264114,49
"p140","historic","historic","2000",0.34,0.12,0,67,0,51,110,75.64,0,0,0,0,18.677088154234,50
"p140","historic","historic","2000",0.3,0,0.2,61,0.1,106,117,113.3,0,0,0,0.05,19.1443534539218,51
"p140","historic","historic","2000",0.42,0,0,73,0,121,127,118.24,0,0,0,0,19.5434548469579,52
"p140","historic","historic","2000",0.35,0.15,0,75,0.1,110,116,117.72,0,0,0,0,19.3265111945532,53
"p140","historic","historic","2000",0.37,0.22,0,71,0,120,126,125.29,0,0,0,0,19.3423778228156,54
"p140","historic","historic","2000",0.5,0.11,0,81,0,65,96,82.7,0,0,0.3,0,19.1257219775148,55
"p140","historic","historic","2000",0.38,0.21,0,85,0,46,96,67.05,0,0,0,0,17.8993288390196,56
"p140","historic","historic","2000",0.23,0,0,80,0,71,77,87.42,0,0,0,0,17.8255208374747,57
"p140","historic","historic","2000",0.3,0,0,55,0,84,90,107.76,0,0,0,0.1,18.0731779762843,58
"p140","historic","historic","2000",0.37,0.31,0,76,0,50,101,74.16,0,0,0.1,0,18.6034144868505,59
"p140","historic","historic","2000",0.12,0.15,0.2,82,0,99,106,113.71,0,0,0,0,18.7304507673181,60
