"pixel","ssp","gcm","scen_year","drought_stress","insect_risk","disease_risk","photosynhthesis_day","risk_rain","yday_speargrowth","yday_harvest_star","accumulated_chill","frost_risk","diurnal_risk","rainharvest_risk","heatharvest_risk","Tsoil_mean","id"
"p33","historic","historic","2000",0.29,0,0,67,0.15,90,96,103.17,0,0,0,0,17.9994786969139,1
"p33","historic","historic","2000",0.33,0.16,0,78,0,58,64,80.61,0,0,0,0,17.3722842155667,2
"p33","historic","historic","2000",0.37,0.1,0,76,0,90,96,107.56,0.1,0,0,0,18.8356726389802,3
"p33","historic","historic","2000",0.36,0,0,71,0,66,76,89.66,0,0,0,0,17.2568243568784,4
"p33","historic","historic","2000",0.53,0.12,0,93,0,45,85,77.51,0,0,0,0,18.1968062190375,5
"p33","historic","historic","2000",0.49,0.11,0,78,0,75,84,101.71,0,0,0.1,0,17.1463225897511,6
"p33","historic","historic","2000",0.4,0,0,68,0,76,82,91.97,0,0,0.1,0,16.6098998332852,7
"p33","historic","historic","2000",0.46,0.1,0,57,0,75,82,95.1,0,0,0,0,18.001572815119,8
"p33","historic","historic","2000",0.42,0.38,0,90,0,90,96,94.54,0,0,0.1,0,18.3102581321751,9
"p33","historic","historic","2000",0.66,0.2,0,91,0,86,92,100.4,0,0,0,0,18.1651044901657,10
"p33","historic","historic","2000",0.32,0.11,0,86,0,77,83,90.15,0,0,0.1,0,18.122981118103,11
"p33","historic","historic","2000",0.23,0,0,52,0,67,74,87.28,0.1,0,0,0,17.4859352218572,12
"p33","historic","historic","2000",0.15,0.11,0,84,0,66,72,88.15,0.1,0,0,0,17.8838818623065,13
"p33","historic","historic","2000",0.39,0,0,73,0,71,77,86.89,0,0,0,0,18.2346893159709,14
"p33","historic","historic","2000",0.25,0,0,72,0.1,45,82,70.97,0,0,0,0,18.0178356124504,15
"p33","historic","historic","2000",0.33,0,0,74,0,62,68,87.12,0,0,0,0,16.9463044152432,16
"p33","historic","historic","2000",0.4,0,0,77,0,64,70,85.97,0,0,0,0,17.9261111992963,17
"p33","historic","historic","2000",0.58,0.19,0,84,0.1,102,108,98.82,0,0,0,0,17.9262065711793,18
"p33","historic","historic","2000",0.3,0.11,0,65,0,82,111,98.75,0,0,0,0,18.5546609619069,19
"p33","historic","historic","2000",0.51,0,0,85,0,57,82,80.6,0.3,0,0,0,17.4603850723738,20
"p33","historic","historic","2000",0.34,0.21,0,84,0,60,66,79.44,0,0,0.1,0,16.8420214250963,21
"p33","historic","historic","2000",0.49,0,0,65,0,57,78,70.49,0,0,0,0,18.5396267176969,22
"p33","historic","historic","2000",0.39,0,0,69,0,51,76,82.71,0.1,0,0,0,17.3957677541381,23
"p33","historic","historic","2000",0.39,0,0,64,0,84,90,99.19,0,0,0,0,17.6612490079122,24
"p33","historic","historic","2000",0.35,0.26,0,74,0,69,102,91.83,0,0,0.1,0,18.1053194444272,25
