"pixel","ssp","gcm","scen_year","drought_stress","insect_risk","disease_risk","photosynhthesis_day","risk_rain","yday_speargrowth","yday_harvest_star","accumulated_chill","frost_risk","diurnal_risk","rainharvest_risk","heatharvest_risk","Tsoil_mean","id"
"p40","historic","historic","2000",0.52,0.13,0,60,0,52,58,74.93,0.2,0,0,0.05,15.8815400378518,1
"p40","historic","historic","2000",0.27,0.1,0,75,0,64,70,75.86,0.1,0,0,0,16.8621895767818,2
"p40","historic","historic","2000",0.51,0.11,0,72,0,95,101,111.48,0.1,0,0.1,0,17.8298379569888,3
"p40","historic","historic","2000",0.33,0,0,60,0,90,96,110.37,0,0,0,0,18.3794704822632,4
"p40","historic","historic","2000",0.35,0.22,0,70,0,88,94,104.29,0,0,0,0,18.0079001753392,5
"p40","historic","historic","2000",0.18,0.1,0,79,0,83,89,96.83,0,0,0,0,18.0490416102635,6
"p40","historic","historic","2000",0.18,0,0,60,0.1,77,100,85.68,0,0,0,0,18.8578859312667,7
"p40","historic","historic","2000",0.25,0,0,60,0.1,84,94,102.85,0,0,0,0.15,18.9889936855813,8
"p40","historic","historic","2000",0.53,0.15,0,74,0,73,82,96.59,0,0,0,0,18.0039491757814,9
"p40","historic","historic","2000",0.6,0.11,0,62,0.1,100,106,110.58,0,0,0,0,17.9752754928502,10
"p40","historic","historic","2000",0.47,0,0,59,0,81,87,88.29,0,0,0,0,18.3247743824107,11
"p40","historic","historic","2000",0.4,0.1,0.25,85,0,62,68,85.89,0.1,0,0.1,0,15.9715049921169,12
"p40","historic","historic","2000",0.44,0.27,0,57,0,68,122,72.18,0,0,0,0,18.8053701043737,13
"p40","historic","historic","2000",0.4,0,0,64,0,85,94,100.43,0.2,0,0,0.1,17.0706326220321,14
"p40","historic","historic","2000",0.32,0.11,0,75,0,103,109,111.36,0,0,0.1,0,17.6777052089988,15
"p40","historic","historic","2000",0.26,0,0,78,0,52,61,75.99,0.2,0,0,0.05,16.5509281290479,16
"p40","historic","historic","2000",0.5,0.13,0,77,0,85,91,94.99,0.2,0,0,0,17.2333376107636,17
"p40","historic","historic","2000",0.26,0.33,0.2,90,0.2,95,101,106.68,0,0,0,0,18.4511744778807,18
"p40","historic","historic","2000",0.44,0.11,0,76,0.1,93,99,108.1,0,0,0,0,19.4349560258975,19
"p40","historic","historic","2000",0.5,0,0,48,0.1,86,92,95.17,0,0,0,0,18.9923418309079,20
