"pixel","ssp","gcm","scen_year","drought_stress","insect_risk","disease_risk","photosynhthesis_day","risk_rain","yday_speargrowth","yday_harvest_star","accumulated_chill","frost_risk","diurnal_risk","rainharvest_risk","heatharvest_risk","Tsoil_mean","id"
"p86","historic","historic","2000",0.41,0.1,0,64,0,52,58,74.34,0.2,0,0,0,16.3767629889364,1
"p86","historic","historic","2000",0.32,0.13,0,80,0,64,70,77.85,0.1,0,0,0,17.0267524003624,2
"p86","historic","historic","2000",0.53,0.1,0,74,0,95,101,112.28,0,0,0,0,17.9250314530944,3
"p86","historic","historic","2000",0.36,0,0,68,0,90,96,111,0,0,0,0,18.5865208128535,4
"p86","historic","historic","2000",0.47,0.12,0.2,67,0,88,94,101.74,0,0,0,0,18.0481439487374,5
"p86","historic","historic","2000",0.16,0,0,86,0,83,89,97.38,0,0,0,0,18.0228301603378,6
"p86","historic","historic","2000",0.45,0,0,57,0,77,98,86.55,0,0,0,0,18.8639197665778,7
"p86","historic","historic","2000",0.36,0,0,65,0,54,85,80.44,0,0,0,0.15,18.7090135657923,8
"p86","historic","historic","2000",0.38,0.27,0,77,0.1,73,81,96.73,0,0,0,0,18.1641067380284,9
"p86","historic","historic","2000",0.07,0,0,67,0,99,105,109.33,0,0,0,0,18.2540256640302,10
"p86","historic","historic","2000",0.5,0,0,57,0,81,87,89.04,0,0,0,0.05,18.5757338832769,11
"p86","historic","historic","2000",0.25,0.1,0,80,0,65,71,85.82,0,0,0,0,16.2909486953223,12
"p86","historic","historic","2000",0.4,0.11,0.25,60,0,90,124,91.7,0,0,0.1,0,18.7765690590655,13
"p86","historic","historic","2000",0.39,0,0,67,0.1,86,95,99.8,0.1,0,0,0.05,17.1793382571266,14
"p86","historic","historic","2000",0.5,0.15,0,81,0,94,105,105.38,0,0,0,0,17.8853135006683,15
"p86","historic","historic","2000",0.32,0.1,0,85,0,51,57,70.24,0,0,0,0.05,16.5818821783308,16
"p86","historic","historic","2000",0.32,0.12,0.2,77,0.1,73,79,83.05,0.2,0,0,0,17.125185716028,17
"p86","historic","historic","2000",0.25,0.29,0,85,0,94,100,106.51,0,0,0.1,0,18.6307629323134,18
"p86","historic","historic","2000",0.59,0.29,0,79,0,59,94,85.56,0,0,0,0,19.1825069950318,19
"p86","historic","historic","2000",0.58,0.21,0,55,0,86,92,96.73,0,0,0.1,0,19.3388237157416,20
"p86","historic","historic","2000",0.56,0.25,0,89,0,66,88,78.66,0,0,0,0,18.4005233906092,21
"p86","historic","historic","2000",0.36,0,0,70,0.1,87,95,102.99,0,0,0,0,18.1006460424231,22
"p86","historic","historic","2000",0.26,0,0,70,0.1,45,78,76.48,0.2,0,0,0,17.2541205568174,23
