"pixel","ssp","gcm","scen_year","drought_stress","insect_risk","disease_risk","photosynhthesis_day","risk_rain","yday_speargrowth","yday_harvest_star","accumulated_chill","frost_risk","diurnal_risk","rainharvest_risk","heatharvest_risk","Tsoil_mean","id"
"p314","historic","historic","2000",0.49,0,0,68,0,89,95,101.01,0,0,0,0,18.2396117368431,1
"p314","historic","historic","2000",0.36,0.21,0,78,0.2,58,64,81.09,0,0,0,0,17.4431176127538,2
"p314","historic","historic","2000",0.52,0.11,0,84,0,90,96,107.99,0,0,0,0,18.7505257625153,3
"p314","historic","historic","2000",0.28,0,0,66,0.1,66,76,89.01,0,0,0,0,17.3521610621761,4
"p314","historic","historic","2000",0.47,0,0,89,0.1,45,83,75.01,0,0,0,0,17.8698087387788,5
"p314","historic","historic","2000",0.1,0,0,76,0,74,81,101.17,0,0,0.1,0,17.1224405876069,6
"p314","historic","historic","2000",0.49,0,0,66,0.1,76,82,92.53,0,0,0,0,16.8945152634261,7
"p314","historic","historic","2000",0.37,0.11,0,62,0.1,74,80,95.6,0,0,0,0,17.8546013329096,8
"p314","historic","historic","2000",0.32,0.14,0,87,0.1,90,96,95.88,0,0,0,0,18.2746906649353,9
"p314","historic","historic","2000",0.07,0.22,0.2,87,0,86,92,98.27,0,0,0,0,18.1311372363484,10
"p314","historic","historic","2000",0.47,0,0,85,0.1,78,84,87.64,0,0,0,0,18.55996458216,11
"p314","historic","historic","2000",0.25,0,0,47,0.1,66,72,86.13,0.1,0,0,0,17.7834951788451,12
"p314","historic","historic","2000",0.35,0.14,0.2,84,0,67,73,89.6,0.2,0,0.1,0,18.0844649627074,13
"p314","historic","historic","2000",0.39,0,0,69,0.4,71,77,87.46,0,0,0.1,0,18.3674673982059,14
"p314","historic","historic","2000",0.4,0,0,73,0,45,82,71.99,0,0,0,0.05,18.3844838859546,15
"p314","historic","historic","2000",0.33,0.15,0,74,0,59,65,82.51,0,0,0,0.05,16.9746239465619,16
"p314","historic","historic","2000",0.32,0.1,0,78,0.1,63,69,83.62,0,0,0,0,18.0999991049117,17
"p314","historic","historic","2000",0.3,0.16,0,77,0,102,108,99.33,0,0,0,0,18.4306268107725,18
"p314","historic","historic","2000",0.6,0,0,68,0.15,105,111,115.76,0,0,0,0,18.7941621401653,19
"p314","historic","historic","2000",0.63,0.21,0,88,0.1,57,81,80.42,0.3,0,0.2,0,17.3767144296574,20
"p314","historic","historic","2000",0.61,0.39,0,90,0.1,60,66,81.06,0,0,0,0,17.1346600858215,21
"p314","historic","historic","2000",0.33,0,0,62,0.1,58,78,73.02,0,0,0,0,18.6242954379831,22
"p314","historic","historic","2000",0.28,0,0,65,0.1,51,77,81.46,0.1,0,0,0,17.5334011802217,23
"p314","historic","historic","2000",0.47,0,0,63,0.1,86,92,99.34,0,0,0,0,17.554982455702,24
"p314","historic","historic","2000",0.43,0.26,0,76,0,69,102,92.94,0,0,0.1,0,18.4098054075937,25
"p314","historic","historic","2000",0.15,0.19,0,73,0.1,55,67,80.12,0,0,0,0,17.1190078792963,26
"p314","historic","historic","2000",0.31,0.15,0,60,0.2,85,114,90.27,0,0,0.1,0,20.3021117308976,27
"p314","historic","historic","2000",0.32,0,0.4,69,0.35,60,66,85.93,0,0,0,0,17.2941880892639,28
"p314","historic","historic","2000",0.46,0.28,0,78,0,71,77,89.98,0,0,0,0,17.1966166459929,29
"p314","historic","historic","2000",0.34,0.1,0,64,0,48,102,81.88,0,0,0.1,0.05,18.3771056169503,30
"p314","historic","historic","2000",0.32,0.17,0,81,0,46,65,78.02,0.1,0,0,0,16.044859488611,31
"p314","historic","historic","2000",0.16,0,0,84,0.1,56,70,72.09,0,0,0.1,0,15.850577030049,32
"p314","historic","historic","2000",0.48,0.29,0,73,0.2,80,86,96.35,0,0,0,0,18.4928019039026,33
"p314","historic","historic","2000",0.55,0,0,68,0,60,66,72.43,0,0,0,0,18.0066435419205,34
"p314","historic","historic","2000",0.36,0.14,0,78,0,72,78,87.53,0,0,0,0,16.7090717151415,35
"p314","historic","historic","2000",0.56,0.1,0,73,0,65,74,89.96,0.2,0,0,0,16.5623109220911,36
"p314","historic","historic","2000",0.52,0.14,0,64,0.1,77,92,85.56,0,0,0,0,19.258766056253,37
"p314","historic","historic","2000",0.33,0.16,0,70,0,107,113,115.92,0,0,0,0,19.9554520251701,38
"p314","historic","historic","2000",0.31,0.31,0,73,0.1,108,114,111.92,0,0,0,0,19.3059293774916,39
"p314","historic","historic","2000",0.55,0.2,0,78,0,68,74,89.33,0,0,0,0,17.627447658628,40
"p314","historic","historic","2000",0.56,0.12,0,90,0,83,89,74.85,0,0,0,0,17.6308321930542,41
"p314","historic","historic","2000",0.33,0.11,0,66,0,49,55,67.23,0,0,0,0.05,16.4625393443038,42
"p314","historic","historic","2000",0.31,0.24,0,70,0,81,87,98.6,0,0,0,0,16.7877639022638,43
"p314","historic","historic","2000",0.29,0.15,0,93,0,71,77,88.02,0,0,0,0,17.4671982838215,44
"p314","historic","historic","2000",0.3,0,0,62,0,119,125,122.08,0,0,0.3,0,18.8611467280484,45
"p314","historic","historic","2000",0.4,0,0,77,0.1,88,94,97.82,0,0,0,0,17.9693128294524,46
"p314","historic","historic","2000",0.28,0,0,71,0,84,95,91.29,0,0,0,0,19.0342935124947,47
"p314","historic","historic","2000",0.35,0.25,0,82,0,51,57,77.46,0,0,0,0,17.1256207791557,48
"p314","historic","historic","2000",0.37,0.1,0,72,0.1,80,88,102.38,0,0,0.2,0,18.9009064198718,49
"p314","historic","historic","2000",0.24,0,0,68,0,50,107,75.94,0,0,0,0,18.9110834445126,50
"p314","historic","historic","2000",0.15,0.11,0,61,0,106,115,114.24,0,0,0,0,19.004197579504,51
"p314","historic","historic","2000",0.4,0,0.25,68,0,121,127,121.99,0,0,0,0,19.7623059032351,52
"p314","historic","historic","2000",0.33,0.15,0,75,0.1,110,116,116.76,0,0,0,0,19.6122880684309,53
"p314","historic","historic","2000",0.38,0.14,0,71,0,120,126,127.28,0,0,0.1,0,19.0487655955393,54
"p314","historic","historic","2000",0.34,0.11,0,77,0,60,66,81.12,0.4,0,0.2,0,17.1491757112299,55
"p314","historic","historic","2000",0.37,0.27,0,82,0.3,46,93,66.07,0,0,0.2,0,18.0641537983088,56
"p314","historic","historic","2000",0.11,0,0,76,0,68,74,84.88,0,0,0.1,0,18.0303722000863,57
"p314","historic","historic","2000",0.13,0,0,54,0.1,84,90,106.48,0,0,0,0.1,18.0773701497882,58
"p314","historic","historic","2000",0.37,0.31,0,74,0,51,96,74.64,0,0,0,0,18.2631222837917,59
