"pixel","ssp","gcm","scen_year","drought_stress","insect_risk","disease_risk","photosynhthesis_day","risk_rain","yday_speargrowth","yday_harvest_star","accumulated_chill","frost_risk","diurnal_risk","rainharvest_risk","heatharvest_risk","Tsoil_mean","id"
"p149","historic","historic","2000",0.51,0.4,0,74,0,72,79,95.34,0.4,0,0,0,17.5767411858327,1
"p149","historic","historic","2000",0.4,0.23,0,66,0,90,106,100.54,0,0,0,0,18.5075771582011,2
"p149","historic","historic","2000",0.34,0.1,0,78,0,65,76,81.15,0.1,0,0,0,16.4677053744456,3
"p149","historic","historic","2000",0.27,0.12,0,80,0.1,93,99,98.51,0,0,0,0,18.5637279539675,4
"p149","historic","historic","2000",0.49,0.1,0.25,67,0,62,104,78.53,0,0,0,0,18.6707516769929,5
"p149","historic","historic","2000",0.22,0.16,0,76,0.1,67,112,70.89,0,0,0,0,19.3854634925106,6
"p149","historic","historic","2000",0.47,0.16,0,77,0,68,91,91.68,0,0,0,0,18.4296810396961,7
"p149","historic","historic","2000",0.27,0.13,0,82,0,61,88,73.48,0,0,0,0,17.6115540037082,8
"p149","historic","historic","2000",0.43,0,0,56,0.1,61,67,86.48,0,0,0,0,17.0920895332218,9
"p149","historic","historic","2000",0.22,0.1,0,54,0,46,52,66.95,0,0,0,0,16.8128563971716,10
"p149","historic","historic","2000",0.47,0.13,0,72,0,105,111,120.38,0.1,0,0,0,18.1025124839318,11
"p149","historic","historic","2000",0.37,0.53,0,88,0,88,94,91.44,0,0,0,0,18.0089815741833,12
"p149","historic","historic","2000",0.51,0.21,0,67,0,79,99,87.03,0,0,0.1,0.05,16.8227567338917,13
"p149","historic","historic","2000",0.25,0.22,0,77,0.1,104,110,113.03,0,0,0,0,18.6662158128867,14
"p149","historic","historic","2000",0.32,0,0,82,0,100,106,108.49,0,0,0,0,18.0271821781122,15
"p149","historic","historic","2000",0.39,0.1,0,81,0,85,99,92.16,0,0,0.1,0,18.0787986819536,16
"p149","historic","historic","2000",0.11,0.1,0,79,0,84,119,101.24,0,0,0,0,18.3200952783014,17
