"pixel","ssp","gcm","scen_year","drought_stress","insect_risk","disease_risk","photosynhthesis_day","risk_rain","yday_speargrowth","yday_harvest_star","accumulated_chill","frost_risk","diurnal_risk","rainharvest_risk","heatharvest_risk","Tsoil_mean","id"
"p406","historic","historic","2000",0.51,0.11,0,59,0,50,56,72.68,0.2,0,0,0.05,16.635811734259,1
"p406","historic","historic","2000",0.38,0.14,0.25,73,0,53,66,70.65,0,0,0,0,16.8721259398022,2
"p406","historic","historic","2000",0.32,0,0,69,0.1,90,98,110.66,0.1,0,0.1,0,18.1626343838632,3
"p406","historic","historic","2000",0.16,0,0,64,0.1,89,95,109.51,0,0,0.1,0,18.719197960999,4
"p406","historic","historic","2000",0.37,0,0.25,70,0,88,94,101.92,0,0,0,0,18.2930421448246,5
"p406","historic","historic","2000",0.22,0.2,0,83,0.2,82,88,97.68,0,0,0,0,18.1084571271549,6
"p406","historic","historic","2000",0.42,0.1,0,64,0,76,82,87.74,0.1,0,0,0,17.4802800202785,7
"p406","historic","historic","2000",0.27,0.12,0,61,0,54,84,83.33,0,0,0.1,0.1,19.0384777911955,8
"p406","historic","historic","2000",0.37,0,0,77,0.1,68,74,93.85,0,0,0,0,18.1746612356305,9
"p406","historic","historic","2000",0.17,0,0,67,0.1,100,106,113.74,0,0,0.1,0,18.2075734918748,10
"p406","historic","historic","2000",0.45,0.25,0,63,0,81,87,89.49,0,0,0.1,0,18.6270476166025,11
"p406","historic","historic","2000",0.35,0.1,0,81,0.1,62,68,85.84,0.1,0,0,0,16.3125685174071,12
"p406","historic","historic","2000",0.46,0.19,0,58,0.1,81,93,87.39,0,0,0.1,0,16.529842091578,13
"p406","historic","historic","2000",0.08,0,0,64,0.1,86,95,100.34,0.1,0,0,0.05,17.4571640143573,14
"p406","historic","historic","2000",0.24,0.24,0.2,76,0.1,84,91,98.49,0,0,0,0,17.5697646535784,15
"p406","historic","historic","2000",0.35,0,0,79,0.1,51,57,71.08,0.1,0,0.1,0.05,16.8520047739597,16
"p406","historic","historic","2000",0.06,0,0,80,0,84,90,98.12,0.1,0,0,0,17.3217847890939,17
"p406","historic","historic","2000",0.14,0.24,0,92,0,94,100,109.09,0,0,0.2,0,18.6640168398593,18
"p406","historic","historic","2000",0.66,0.46,0,84,0,59,94,86.89,0,0,0.1,0,19.2502592174208,19
"p406","historic","historic","2000",0.68,0.12,0,58,0,85,91,98.26,0,0,0,0,19.2609051691646,20
"p406","historic","historic","2000",0.68,0.35,0,88,0,65,88,78.06,0,0,0,0,18.4219966775486,21
"p406","historic","historic","2000",0.36,0,0,66,0.1,86,96,103.04,0,0,0,0,18.1226835085897,22
"p406","historic","historic","2000",0.47,0.15,0,68,0.15,45,78,76.1,0.2,0,0.1,0,17.6432287932753,23
"p406","historic","historic","2000",0.39,0.11,0,86,0,63,77,86.98,0,0,0,0,18.2284552634307,24
"p406","historic","historic","2000",0.4,0.35,0,77,0.1,81,87,79.05,0,0,0.1,0.1,18.0453526883519,25
"p406","historic","historic","2000",0.23,0,0,75,0.1,56,62,86.43,0,0,0,0,17.629753107632,26
"p406","historic","historic","2000",0.22,0,0,61,0,68,74,83.03,0,0,0.3,0,17.5971593800818,27
"p406","historic","historic","2000",0.31,0.16,0,74,0.1,79,90,96.63,0,0,0,0.05,18.4872246423466,28
"p406","historic","historic","2000",0.33,0.11,0,64,0,50,56,73.36,0.2,0,0.1,0,16.6707519835599,29
"p406","historic","historic","2000",0.32,0.1,0,73,0.1,47,53,72.6,0,0,0,0.15,16.5082213711595,30
"p406","historic","historic","2000",0.28,0.22,0,71,0.1,93,99,112.13,0,0,0.1,0,17.2390326400553,31
"p406","historic","historic","2000",0.34,0.1,0,73,0.2,61,67,76.41,0,0,0.1,0,17.46682257434,32
"p406","historic","historic","2000",0.4,0.15,0,74,0.2,84,90,94.81,0,0,0,0,17.1057790106428,33
"p406","historic","historic","2000",0.31,0.2,0,64,0,54,89,73.83,0,0,0,0.05,18.6806964700162,34
"p406","historic","historic","2000",0.3,0,0,69,0.15,58,103,79.95,0,0,0,0,18.939956318599,35
"p406","historic","historic","2000",0.28,0.12,0,77,0,75,81,90.24,0,0,0,0,17.3120333442433,36
"p406","historic","historic","2000",0.32,0.2,0.25,78,0,82,91,98.52,0,0,0,0,16.8962739449768,37
"p406","historic","historic","2000",0.28,0.1,0,73,0,46,52,77.21,0,0,0,0,16.3050303627412,38
"p406","historic","historic","2000",0.34,0.13,0,66,0.4,60,91,86.16,0.1,0,0,0.1,17.2762384718326,39
"p406","historic","historic","2000",0.14,0,0,65,0,50,95,77.93,0,0,0,0,18.8358809231034,40
"p406","historic","historic","2000",0.38,0.21,0,96,0.1,77,98,100.85,0,0,0,0,18.9665003507342,41
"p406","historic","historic","2000",0.17,0,0,81,0,59,65,77.28,0,0,0,0,17.7388770883436,42
"p406","historic","historic","2000",0.37,0.15,0,79,0.2,92,98,107.45,0,0,0,0,18.2730235161582,43
