"pixel","ssp","gcm","scen_year","drought_stress","insect_risk","disease_risk","photosynhthesis_day","risk_rain","yday_speargrowth","yday_harvest_star","accumulated_chill","frost_risk","diurnal_risk","rainharvest_risk","heatharvest_risk","Tsoil_mean","id"
"p249","historic","historic","2000",0.38,0,0,68,0,89,95,103.31,0,0,0,0,17.941839971707,1
"p249","historic","historic","2000",0.47,0.24,0.2,76,0.1,58,64,81.09,0,0,0.1,0,17.4688761625743,2
"p249","historic","historic","2000",0.38,0,0,82,0.1,49,93,78.54,0.1,0,0,0,18.8179613956379,3
"p249","historic","historic","2000",0.43,0.11,0,67,0,66,72,88.83,0,0,0.1,0,17.4225948288282,4
"p249","historic","historic","2000",0.46,0.1,0.25,91,0.1,45,84,74.78,0,0,0,0,17.8930068878851,5
"p249","historic","historic","2000",0.18,0.14,0,81,0.1,74,81,100.4,0,0,0,0,17.200327597848,6
"p249","historic","historic","2000",0.45,0.11,0,66,0.1,76,82,90.86,0.1,0,0,0,17.0075694893042,7
"p249","historic","historic","2000",0.42,0.11,0,60,0,74,80,93.78,0,0,0.1,0,17.9683870683349,8
"p249","historic","historic","2000",0.46,0.21,0,91,0,89,95,93.06,0,0,0,0,18.4561605249035,9
"p249","historic","historic","2000",0.29,0.1,0,89,0,86,92,99.92,0,0,0,0,18.3578298368694,10
"p249","historic","historic","2000",0.34,0.12,0,87,0.2,74,80,83.89,0,0,0,0,18.1339688154276,11
"p249","historic","historic","2000",0.32,0,0,52,0.2,67,76,87.26,0.2,0,0,0,17.8213924071276,12
"p249","historic","historic","2000",0.42,0.14,0,86,0,65,71,86.57,0,0,0.1,0,17.9508386602044,13
"p249","historic","historic","2000",0.34,0,0,74,0,70,76,87.32,0,0,0,0,18.2207829578522,14
"p249","historic","historic","2000",0.32,0.1,0,71,0.1,77,83,93.32,0,0,0,0,18.0773672152162,15
"p249","historic","historic","2000",0.37,0,0,75,0,59,65,82.47,0,0,0,0,17.2155883557405,16
"p249","historic","historic","2000",0.21,0,0,79,0.1,63,69,82.59,0,0,0,0,17.9333547918639,17
"p249","historic","historic","2000",0.39,0.19,0,80,0.1,102,108,99.85,0,0,0,0,17.9143917508364,18
"p249","historic","historic","2000",0.7,0.15,0,75,0,81,110,97.62,0,0,0,0,18.801443726731,19
"p249","historic","historic","2000",0.7,0.37,0,93,0.1,57,81,80.63,0.5,0,0.1,0,17.2843241491229,20
"p249","historic","historic","2000",0.65,0.46,0,94,0.1,59,65,76.91,0,0,0,0,17.0397290031628,21
"p249","historic","historic","2000",0.44,0,0,62,0.1,57,79,68.94,0,0,0.1,0,18.6194488215743,22
