"pixel","ssp","gcm","scen_year","drought_stress","insect_risk","disease_risk","photosynhthesis_day","risk_rain","yday_speargrowth","yday_harvest_star","accumulated_chill","frost_risk","diurnal_risk","rainharvest_risk","heatharvest_risk","Tsoil_mean","id"
"p317","historic","historic","2000",0.12,0,0,61,0,53,59,76.75,0.1,0,0,0.05,16.4010084603926,1
"p317","historic","historic","2000",0.17,0.1,0,68,0.1,54,68,70.59,0.1,0,0,0,16.8380930762877,2
"p317","historic","historic","2000",0.18,0,0,69,0,89,96,106.67,0.1,0,0.1,0,17.9172512128164,3
"p317","historic","historic","2000",0.37,0,0,61,0,90,96,109.06,0,0,0,0,18.4467425396207,4
"p317","historic","historic","2000",0.12,0,0,69,0,89,95,101.75,0,0,0,0,18.2520681364367,5
"p317","historic","historic","2000",0.35,0.11,0,81,0,83,89,98.41,0,0,0,0,17.830731184643,6
"p317","historic","historic","2000",0.21,0,0,57,0.2,76,99,86.73,0,0,0.1,0,18.6177698435904,7
"p317","historic","historic","2000",0.25,0.1,0,65,0,83,89,101.47,0,0,0.1,0,19.0757835011242,8
"p317","historic","historic","2000",0.22,0.1,0,65,0.1,73,79,98.71,0,0,0,0,17.92304173414,9
"p317","historic","historic","2000",0.44,0.12,0,70,0,100,106,110.11,0,0,0,0,18.127790101573,10
"p317","historic","historic","2000",0.34,0,0,60,0,81,87,89.88,0,0,0,0,18.3293629624648,11
"p317","historic","historic","2000",0.16,0.1,0,80,0,65,72,86.89,0.1,0,0.1,0,16.2170664360388,12
"p317","historic","historic","2000",0.28,0.23,0,54,0.3,66,89,71.78,0.1,0,0,0,16.1612685970879,13
"p317","historic","historic","2000",0.52,0,0,68,0.1,85,94,100.63,0.1,0,0,0.05,17.0878571638951,14
"p317","historic","historic","2000",0.2,0.22,0,73,0.1,84,91,100.39,0,0,0.1,0,17.4738365732401,15
"p317","historic","historic","2000",0.4,0,0,85,0,59,65,75.81,0.2,0,0.2,0.05,16.6518559549061,16
"p317","historic","historic","2000",0.22,0,0,75,0.1,74,85,85.89,0.1,0,0,0,17.1295279230469,17
"p317","historic","historic","2000",0.23,0.27,0,86,0.1,82,95,99.3,0,0,0.1,0,18.6731313159305,18
"p317","historic","historic","2000",0.19,0.13,0,76,0.1,94,100,110.59,0,0,0.1,0,19.1621739803173,19
"p317","historic","historic","2000",0.51,0.21,0,54,0,86,92,95.53,0,0,0.1,0,19.2567715343689,20
