"","id","ssp1","ssp2","ssp3","ssp5"
"marketable_yield_ssp190","180",10.8378186914028,13.0162537690939,13.3726179709135,13.2333478826898
"marketable_yield_ssp191","181",11.5228135911137,13.7156919928494,14.5236425002814,13.9282022947724
"marketable_yield_ssp192","182",12.2276765154708,15.3044879597803,15.7239870948003,15.6590375494451
"marketable_yield_ssp193","183",11.7387739561407,14.9687243097435,15.58790189481,16.0979499129904
"marketable_yield_ssp194","184",12.2490408178355,15.5180511769566,15.8989679614426,16.1984796168507
"marketable_yield_ssp195","185",11.8951221944578,14.5574998121002,15.5972821269024,15.322175491223
"marketable_yield_ssp196","186",11.6085379495717,14.480724060885,14.9002453553117,15.1440435169024
"marketable_yield_ssp197","187",11.2168139961843,14.2363198897288,14.6177434865696,15.0279935707348
"marketable_yield_ssp198","188",10.3928930438334,13.3066754957788,14.3179502711331,14.1370579627645
"marketable_yield_ssp199","189",11.9208916829185,15.1064293353988,16.1096623733614,16.4291980948488
"marketable_yield_ssp1100","19",11.4493705938434,14.1761480191694,14.899485245837,14.900577013209
"marketable_yield_ssp1101","190",13.2071887988559,16.5334292773142,18.0579306883243,18.6059006598608
"marketable_yield_ssp1102","191",13.4786080940461,17.8069433065043,20.1703700599833,20.8932817533325
"marketable_yield_ssp1103","192",14.7042182671638,18.5231092034363,21.7055494840019,22.6402406263963
"marketable_yield_ssp1104","193",14.5953636226222,18.6356634222187,21.4929169002806,21.9939167153487
"marketable_yield_ssp1105","194",13.8093378778594,18.0985728850055,20.5561023824656,20.9238725163209
"marketable_yield_ssp1106","195",13.2867712555081,17.4412162652915,19.5905565983025,20.6841025611414
"marketable_yield_ssp1107","196",13.294121317604,17.5210681477722,19.6258675058876,20.6601247599593
"marketable_yield_ssp1108","197",14.5465228333486,18.7746234721952,21.4458477204676,22.1823345674973
"marketable_yield_ssp1109","198",14.5652721875909,18.7305070807872,21.654621243038,23.0257572840921
"marketable_yield_ssp1110","199",10.663548676659,12.8626258331819,11.5114953918499,11.7745392563961
"marketable_yield_ssp1111","2",10.3925426995971,12.9231118822015,13.5290657402239,13.4148513498999
"marketable_yield_ssp1112","20",11.6631724636885,15.0215749763775,15.391160376922,15.5555424810902
"marketable_yield_ssp1113","200",10.7416257049181,12.7802898083257,12.4070718116591,11.9551195656663
"marketable_yield_ssp1114","201",10.5101456940735,12.4864731084824,11.8874061285833,11.0684744498332
"marketable_yield_ssp1115","202",10.9461749861337,12.988962975025,12.8042281958935,12.0761240129306
"marketable_yield_ssp1116","203",10.5535349626928,13.028308355551,12.3220754057495,12.3224770310405
"marketable_yield_ssp1117","204",9.15829270598246,11.4071631194297,10.8417515139207,10.4481429655969
"marketable_yield_ssp1118","205",9.46563129255291,11.15816254539,10.7054325203764,10.4530546081331
"marketable_yield_ssp1119","206",9.50662167179321,11.4640383830066,11.1334790748052,10.6351985391324
"marketable_yield_ssp1120","207",8.75744281996868,11.0676906155582,10.7503220559644,10.4106528431137
"marketable_yield_ssp1121","208",7.80507740246234,8.92108341123003,5.92244559699353,5.72863526098726
"marketable_yield_ssp1122","209",11.045871652041,14.0760816864609,14.2989473264339,13.9899125486005
"marketable_yield_ssp1123","21",10.6516613417546,12.9202889338291,13.0252916674958,13.3622629174851
"marketable_yield_ssp1124","210",10.2219846906055,12.5521050031971,12.2179311742432,12.2666065685038
"marketable_yield_ssp1125","211",10.6356101243964,13.2483078279315,13.2012235663605,13.1556808655426
"marketable_yield_ssp1126","212",10.2263642239146,12.5569711798318,12.3401617727675,12.0980506124269
"marketable_yield_ssp1127","213",10.7024538279313,13.1878153968425,13.3163742822785,13.1815484762558
"marketable_yield_ssp1128","214",10.265202150421,12.6058511478095,12.624095527084,12.0825027183886
"marketable_yield_ssp1129","215",11.2025256660837,14.3535894801081,14.494886499569,14.4612674582403
"marketable_yield_ssp1130","216",10.4395292510494,13.5016381802287,13.6344929697385,13.3565911768155
"marketable_yield_ssp1131","217",11.704516331975,14.4034378271218,14.6816051116245,15.0232543521056
"marketable_yield_ssp1132","218",11.5440419281029,14.5986602779938,14.7564735672109,15.1877923485974
"marketable_yield_ssp1133","219",12.3229785990005,14.9373960476726,15.825632950947,15.6112168024549
"marketable_yield_ssp1134","22",10.1043570881837,12.2732464787453,12.982810025261,12.4830354483577
"marketable_yield_ssp1135","220",12.0520489485794,15.2782305830912,15.3013546695457,15.736919281294
"marketable_yield_ssp1136","221",11.3923462852082,14.2495126152117,15.4773622166814,15.6002210525295
"marketable_yield_ssp1137","222",12.2021812183095,15.1527165471878,16.210380757822,16.3690713354968
"marketable_yield_ssp1138","223",11.8088472501433,14.8656051694781,15.9786120945645,15.696071615279
"marketable_yield_ssp1139","224",10.9234762191411,14.1131530516976,15.2445978644642,15.2576825811637
"marketable_yield_ssp1140","225",12.075681311245,15.0039812360838,16.4134057106163,16.7391805874809
"marketable_yield_ssp1141","226",11.9671729943022,15.9197221838051,16.7302473873627,16.9313159217982
"marketable_yield_ssp1142","227",13.251108270199,17.3544626860535,19.428659044757,19.9695998394716
"marketable_yield_ssp1143","228",15.3704396082058,19.738214694839,22.423473144609,23.6458360450575
"marketable_yield_ssp1144","229",15.4744037088867,20.2562553247702,23.7747619025621,24.7811454076654
"marketable_yield_ssp1145","23",11.1570996301384,13.5191210133241,13.7484778637338,14.0127478051187
"marketable_yield_ssp1146","230",15.3817330990497,20.0774362099829,23.1964947351796,24.3198617669995
"marketable_yield_ssp1147","231",14.2318607490577,18.5913496713339,21.5315982972998,23.1934162919202
"marketable_yield_ssp1148","232",13.4476582109992,18.0088269676022,20.0917409948837,21.1367436509775
"marketable_yield_ssp1149","233",13.3747857381822,17.1679148708778,19.67174398574,20.4579118535224
"marketable_yield_ssp1150","234",12.9968313644737,17.2826885617959,19.6935927824584,20.517471065846
"marketable_yield_ssp1151","235",15.22905281908,19.5732540774198,22.3557782108669,23.8499204115029
"marketable_yield_ssp1152","236",9.99424194633662,11.9135888961124,11.3386304502536,11.485722359744
"marketable_yield_ssp1153","237",9.29101837150306,11.5162183107774,10.9553969674102,10.3377240247611
"marketable_yield_ssp1154","238",9.15637063676187,11.0902573428105,10.374008633799,10.3902932027386
"marketable_yield_ssp1155","239",10.4833645658565,12.4630145287529,12.2048622536039,11.8781725348615
"marketable_yield_ssp1156","24",9.34860204177264,11.7934417042061,12.0489327348922,11.8742573783114
"marketable_yield_ssp1157","240",8.98753882440515,10.912020727878,10.6275103836099,10.290974216723
"marketable_yield_ssp1158","241",9.31901789085214,11.1394458117912,11.0121796781779,10.8068657700074
"marketable_yield_ssp1159","242",9.13529316901405,11.1423837285929,10.8174356836294,10.5306828296087
"marketable_yield_ssp1160","243",9.88532138338791,12.0631273426326,11.7112305527654,10.8592370204342
"marketable_yield_ssp1161","244",10.0361831775368,12.0091628343592,12.1333525378703,11.7723909333629
"marketable_yield_ssp1162","245",10.1613836569503,12.2120068624992,12.1274773735421,11.9668335593357
"marketable_yield_ssp1163","246",10.9727952621142,13.2741579088126,13.1244950192078,12.8542413477081
"marketable_yield_ssp1164","247",9.99060316237651,12.1888444974384,12.8538310317327,12.7327933771095
"marketable_yield_ssp1165","248",11.0920611694558,13.4144604889775,13.5678026061506,12.9000070803901
"marketable_yield_ssp1166","249",11.0003020562752,13.587901175034,13.4368953947936,13.5203247517511
"marketable_yield_ssp1167","25",9.08384193242743,11.6156596664773,11.5381802595629,11.1239555890988
"marketable_yield_ssp1168","250",10.7886264627593,13.2920769218884,13.6171693073721,13.6836631701228
"marketable_yield_ssp1169","251",11.3846388708401,13.8327567080698,14.232891018727,13.8204028485061
