"pixel","ssp","gcm","year","summer_drought_stress_risk","summer_insect_risk","summer_disease_risk","pad","actual_chill","winter_mean_temp","spring_pollinator","spring_disease_risk","spring_frost_risk","fruit_frost_risk","fruit_drought_stress_risk","fruit_hail_risk","fruit_sunburn_risk","fruit_insect_risk","fruit_disease_risk","fruit_snail_risk","harvest_frost_risk","harvest_heat_risk","harvest_hail_risk","harvest_rain_risk","harvest_fly_risk","summer_mean_temp","spring_mean_temp","fruit_mean_temp","harvest_mean_temp","id"
"p388","historic","historic","2000",0.29,0,0,26,84.91,4.7762,0.0333,0,1,0,0.09,0,0,0,0,0,0,0,0,0,0.05,12.5719,4.0457,9.0527,12.7675,1
"p388","historic","historic","2000",0.27,0,0,26,92.12,5.3786,0.1667,0,0.4,0,0.06,0,0,0,0,0,0,0,0,0.15,0.15,12.5886,6.8201,11.0787,14.3227,2
"p388","historic","historic","2000",0.25,0,0,23,95.47,4.8745,0.1167,0,1,0,0.11,0,0,0,0,0,0,0,0,0,0.15,12.3418,4.1354,12.9087,13.6347,3
"p388","historic","historic","2000",0.19,0,0,9,94.23,4.6457,0.0833,0,0.7,0.2,0.07,0,0,0,0,0,0,0,0,0.15,0.05,10.9405,6.0502,9.4065,13.2624,4
"p388","historic","historic","2000",0.16,0,0,29,93.13,4.9379,0.1,0,0.95,0.05,0,0,0,0,0,0,0,0,0,0.3,0.1,12.8664,5.3546,12.127,12.1878,5
"p388","historic","historic","2000",0.17,0,0,14,101.47,5.0775,0.0833,0,1,0.15,0,0,0,0,0,0,0,0,0,0,0,11.6797,5.1718,7.0848,11.6845,6
"p388","historic","historic","2000",0.22,0,0,19,80.23,5.1515,0.0167,0,1,0.05,0.07,0,0,0,0,0,0,0,0,0,0,12.7618,4.5834,8.3245,9.8732,7
"p388","historic","historic","2000",0.19,0,0,25,99.75,5.1883,0.0833,0,0.9,0.05,0,0,0,0,0,0,0,0,0,0,0.6,11.281,5.5438,9.9897,16.7315,8
"p388","historic","historic","2000",0.16,0,0,26,79.9,4.7003,0.0833,0,1,0,0,0,0,0,0,0,0,0,0,0.15,0,13.3626,3.9547,12.5807,12.2051,9
"p388","historic","historic","2000",0.32,0,0,34,88.16,5.1389,0.1167,0,1,0.1,0,0,0,0,0,0.1,0,0,0,0,0.05,13.3159,3.8354,11.7505,12.17,10
"p388","historic","historic","2000",0.17,0,0,26,82.54,4.9999,0.05,0,0.6,0,0.1,0,0,0,0,0,0,0,0,0.3,0,13.9648,6.1512,12.056,12.8686,11
"p388","historic","historic","2000",0.25,0,0,7,91.33,4.9589,0.0667,0,0.95,0,0.08,0,0,0,0,0.1,0,0,0,0.15,0.15,10.4653,5.3418,10.3305,13.7665,12
"p388","historic","historic","2000",0.18,0,0,37,86.82,5.2903,0.2,0,0.6,0,0.05,0,0,0,0,0,0,0,0,0,0,13.3721,7.5566,13.1122,11.3169,13
"p388","historic","historic","2000",0.32,0,0,12,89.2,5.0663,0.1667,0,0.6,0.1,0.05,0,0,0,0,0,0,0,0,0.15,0.1,11.3939,6.7434,11.5798,13.7659,14
"p388","historic","historic","2000",0.08,0,0,22,87.43,4.9709,0.0833,0,1,0,0.15,0,0,0,0,0.1,0,0,0,0,0.15,11.7184,5.0281,13.4132,15.9483,15
"p388","historic","historic","2000",0.05,0,0,16,94.64,5.0065,0.0167,0,1,0,0,0,0,0,0,0.1,0,0,0,0,0.4,11.7897,4.5772,13.1835,14.8361,16
"p388","historic","historic","2000",0.18,0,0,22,87.17,5.0775,0.2333,0,0.45,0,0.11,0,0,0,0,0.25,0,0,0,0.15,0.2,11.7253,7.2015,13.0428,13.6347,17
"p388","historic","historic","2000",0.06,0,0,13,75.2,5.0697,0.0833,0,1,0.05,0.05,0,0,0,0,0,0,0,0,0,0.05,10.7043,2.6602,8.188,12.088,18
"p388","historic","historic","2000",0.13,0,0,17,88.72,4.8535,0.0167,0,1,0.05,0.11,0,0,0,0,0,0,0,0,0.45,0,11.534,3.2445,8.9267,12.1144,19
"p388","historic","historic","2000",0.45,0,0,39,92.16,5.4579,0.0333,0,1,0,0.06,0,0,0,0,0,0,0,0,0.3,0.25,14.1083,3.3255,11.3385,16.1003,20
