"pixel","ssp","gcm","year","summer_drought_stress_risk","summer_insect_risk","summer_disease_risk","pad","actual_chill","winter_mean_temp","spring_pollinator","spring_disease_risk","spring_frost_risk","fruit_frost_risk","fruit_drought_stress_risk","fruit_hail_risk","fruit_sunburn_risk","fruit_insect_risk","fruit_disease_risk","fruit_snail_risk","harvest_frost_risk","harvest_heat_risk","harvest_hail_risk","harvest_rain_risk","harvest_fly_risk","summer_mean_temp","spring_mean_temp","fruit_mean_temp","harvest_mean_temp","id"
"p455","historic","historic","2000",0.33,0.25,0,35,104.65,5.7085,0.1,0,0.65,0,0.15,0,0,0,0,0,0,0,0,0,0.15,14.161,7.1514,14.1225,16.8499,1
"p455","historic","historic","2000",0.33,0.15,0,43,101.04,5.3197,0.1333,0,0.35,0,0.05,0,0,0,0,0,0,0,0.05,0,0.15,14.6899,7.3396,14.4922,16.4942,2
"p455","historic","historic","2000",0.33,0.15,0,40,109.93,5.3467,0.15,0,0.65,0,0,0,0,0,0,0,0,0,0,0.15,0.05,14.1793,6.5383,13.8533,16.0977,3
"p455","historic","historic","2000",0.17,0,0,41,109.99,5.6866,0.1,0,0.7,0,0.11,0,0,0,0,0,0,0,0,0,0.05,14.163,7.3388,13.1602,14.9495,4
"p455","historic","historic","2000",0.4,0,0.15,36,105.65,5.5595,0.1,0,0.55,0,0.18,0,0,0,0,0,0,0,0.05,0,0.4,14.3612,6.997,12.994,16.4201,5
"p455","historic","historic","2000",0.19,0,0,55,102.76,5.8537,0.1167,0,0.35,0.05,0.09,0,0,0,0,0.1,0,0,0,0,0.6,15.9968,8.0023,12.8515,18.7106,6
"p455","historic","historic","2000",0.37,0,0,32,98.35,5.3034,0.25,0,0.4,0,0.05,0,0,0,0,0,0,0,0,0,0.1,13.2702,7.7968,14.7463,14.3179,7
"p455","historic","historic","2000",0.27,0,0,41,108.88,5.9405,0.2,0,0.45,0,0.15,0,0,0,0,0,0,0.2,0,0,0.5,14.633,8.3002,16.3028,19.0106,8
"p455","historic","historic","2000",0.19,0,0,47,110.78,5.1409,0.2,0,0,0.05,0.19,0,0,0,0,0,0,0,0,0,0.15,15.1038,9.4962,14.552,16.7559,9
"p455","historic","historic","2000",0.11,0,0,43,106.24,5.0787,0.1333,0,1,0.05,0.07,0,0,0,0,0,0,0,0,0,0,15.0295,5.9252,11.8827,12.8259,10
"p455","historic","historic","2000",0.32,0.15,0,26,95.08,5.3493,0.2167,0,0.45,0,0,0,0,0,0,0,0,0,0,0,0.35,13.5829,8.9059,11.4742,18.4235,11
"p455","historic","historic","2000",0.28,0,0,49,107.29,5.591,0.1833,0,0.7,0,0.09,0,0,0,0,0,0,0,0,0,0.25,15.0358,6.411,13.4243,16.625,12
"p455","historic","historic","2000",0.35,0,0,33,93.3,5.6093,0.2,0,0.7,0,0.14,0,0,0,0,0,0,0,0,0.15,0.05,13.229,6.3372,12.0012,13.2237,13
"p455","historic","historic","2000",0.16,0,0,38,102.77,5.5521,0.1167,0,0.8,0.05,0.14,0,0,0,0,0,0,0.1,0,0,0.25,13.6684,5.9553,10.7678,17.2038,14
"p455","historic","historic","2000",0.3,0.1,0,46,104.19,5.4642,0.1167,0,0.5,0,0.06,0,0,0,0,0,0,0,0,0,0.35,14.3151,7.0208,12.7915,15.1968,15
"p455","historic","historic","2000",0.32,0.1,0,51,100.61,5.6205,0.1167,0,0.4,0,0.17,0,0,0,0,0,0,0,0,0,0.3,16.1872,7.2526,14.0305,17.2702,16
"p455","historic","historic","2000",0,0,0,39,100.4,5.795,0.2167,0,0.75,0,0.08,0,0,0,0,0,0,0.1,0,0.15,0.25,13.5587,7.0863,14.1163,18.1204,17
"p455","historic","historic","2000",0.09,0.2,0,52,108.2,4.9468,0.2,0,0.1,0,0.05,0,0,0,0,0,0,0,0,0,0.15,16.6979,8.9472,12.1382,15.3138,18
"p455","historic","historic","2000",0.59,0.65,0,55,109.34,5.5334,0.1833,0,0.75,0,0,0,0,0,0,0,0,0,0,0,0.4,16.551,8.2325,12.1047,17.7339,19
"p455","historic","historic","2000",0.57,0.15,0,40,101.53,5.473,0.25,0,0.7,0,0,0,0,0,0,0.1,0,0,0,0,0.25,14.3537,9.0658,11.4338,15.8961,20
"p455","historic","historic","2000",0.55,0.15,0,52,98.1,5.8436,0.2167,0,0.1,0,0.05,0,0,0,0,0.15,0,0,0,0,0.15,15.4897,8.8524,14.2593,16.8922,21
"p455","historic","historic","2000",0.25,0.2,0,40,105.71,5.2507,0.1833,0,0.6,0.05,0,0,0,0,0,0,0,0,0,0.15,0.4,15.0653,6.8303,13.0272,18.6633,22
"p455","historic","historic","2000",0.29,0,0,33,111.03,5.8905,0.1333,0,0.5,0,0.11,0,0,0,0,0,0,0,0,0,0.25,14.6693,7.1506,13.61,18.5203,23
"p455","historic","historic","2000",0.27,0,0,52,109.66,5.2764,0.1,0,0.05,0,0.13,0,0,0,0,0,0,0,0,0,0.25,15.271,8.995,12.7327,15.222,24
