"pixel","ssp","gcm","year","summer_drought_stress_risk","summer_insect_risk","summer_disease_risk","pad","actual_chill","winter_mean_temp","spring_pollinator","spring_disease_risk","spring_frost_risk","fruit_frost_risk","fruit_drought_stress_risk","fruit_hail_risk","fruit_sunburn_risk","fruit_insect_risk","fruit_disease_risk","fruit_snail_risk","harvest_frost_risk","harvest_heat_risk","harvest_hail_risk","harvest_rain_risk","harvest_fly_risk","summer_mean_temp","spring_mean_temp","fruit_mean_temp","harvest_mean_temp","id"
"p15","historic","historic","2000",0.23,0.15,0,35,101.62,5.4407,0.0333,0,0.8,0,0.16,0,0,0,0,0,0,0.1,0,0,0.55,14.0838,6.4196,13.5725,16.3546,1
"p15","historic","historic","2000",0.24,0,0,44,97.18,5.2082,0.1,0,0.6,0,0.09,0,0,0,0,0,0,0,0,0,0.15,14.4637,7.1727,14.24,16.0471,2
"p15","historic","historic","2000",0.21,0,0,39,108.98,5.457,0.0833,0,0.65,0,0.16,0,0,0,0,0,0,0,0,0.15,0.45,13.8411,6.441,14.1165,15.75,3
"p15","historic","historic","2000",0.23,0,0,42,111.18,5.511,0.1,0,0.85,0,0,0,0,0,0,0,0,0,0,0,0.15,14.1674,6.8517,12.6538,14.5385,4
"p15","historic","historic","2000",0.31,0.1,0,34,103.3,5.488,0.1667,0,0.6,0,0.13,0,0,0,0,0,0,0,0,0,0.45,14.1754,6.8738,12.578,16.4003,5
"p15","historic","historic","2000",0.28,0.2,0,52,102.03,5.7932,0.1833,0,0.4,0.1,0.11,0,0,0,0,0,0,0,0,0,0.5,15.6434,7.8442,12.7955,18.7867,6
"p15","historic","historic","2000",0.3,0,0,30,97.2,5.3048,0.1167,0,0.65,0,0,0,0,0,0,0.1,0,0,0,0,0.1,12.9303,6.9691,14.6963,13.9135,7
"p15","historic","historic","2000",0.25,0,0,43,108.8,5.6406,0.2167,0,0.55,0,0,0,0,0,0,0.25,0,0.25,0.05,0,0.3,14.3494,7.8952,15.4297,18.7842,8
"p15","historic","historic","2000",0.31,0,0,45,111.23,5.0656,0.1,0,0,0,0.11,0,0,0,0,0,0,0,0,0,0.3,14.9075,8.747,14.2195,16.5112,9
"p15","historic","historic","2000",0.15,0.1,0,36,106.55,5.0432,0.1833,0,1,0.05,0.05,0,0,0,0,0,0,0,0,0,0,14.8344,5.5239,12.0882,12.8726,10
