"pixel","ssp","gcm","year","summer_drought_stress_risk","summer_insect_risk","summer_disease_risk","pad","actual_chill","winter_mean_temp","spring_pollinator","spring_disease_risk","spring_frost_risk","fruit_frost_risk","fruit_drought_stress_risk","fruit_hail_risk","fruit_sunburn_risk","fruit_insect_risk","fruit_disease_risk","fruit_snail_risk","harvest_frost_risk","harvest_heat_risk","harvest_hail_risk","harvest_rain_risk","harvest_fly_risk","summer_mean_temp","spring_mean_temp","fruit_mean_temp","harvest_mean_temp","id"
"p540","historic","historic","2000",0.26,0,0,35,104.64,5.4795,0.1167,0,0.5,0,0,0,0,0,0,0,0,0,0,0.15,0.6,13.3686,6.9441,13.8227,16.1372,1
"p540","historic","historic","2000",0.22,0.2,0,26,100.11,5.1202,0.1,0,0.95,0,0.07,0,0,0,0,0,0,0,0,0,0.1,13.5168,5.5536,12.9605,15.3485,2
"p540","historic","historic","2000",0.2,0,0,40,98.94,5.4954,0.1,0,0.75,0.1,0.13,0,0,0,0,0,0,0,0,0,0.6,13.6546,7.0883,10.855,16.1194,3
"p540","historic","historic","2000",0.11,0.1,0,41,96.86,5.2999,0.15,0,1,0,0.07,0,0,0,0,0,0,0,0,0,0.6,15.2331,5.1196,14.132,15.9226,4
"p540","historic","historic","2000",0.16,0,0,34,100.51,5.5454,0.15,0,0.5,0,0.07,0,0,0,0,0,0,0,0,0,0.15,13.1692,6.7501,10.9518,16.8509,5
"p540","historic","historic","2000",0.36,0.15,0,42,85.21,5.0645,0.0167,0,1,0,0.1,0,0,0,0,0.1,0,0.1,0,0.15,0.25,14.5219,5.8296,16.552,17.0689,6
"p540","historic","historic","2000",0.32,0,0,34,106.4,5.4048,0.1833,0,0.55,0,0.14,0,0,0,0,0,0,0,0,0,0.55,13.6048,7.2547,15.0862,18.1611,7
"p540","historic","historic","2000",0.15,0,0,40,92.21,5.5537,0.0667,0,0.95,0,0,0,0,0,0,0,0.1,0,0,0.15,0.25,14.8859,6.1036,12.8532,12.8194,8
"p540","historic","historic","2000",0.35,0,0,34,107.93,5.6325,0.2333,0,0.4,0.05,0.19,0,0,0,0,0.2,0,0,0,0,0.1,12.8293,7.9682,11.7085,16.8122,9
"p540","historic","historic","2000",0.14,0,0,21,98.48,5.2862,0.1333,0,0.3,0,0.15,0,0,0,0,0.1,0,0,0,0,0.15,12.8798,7.8012,12.0493,16.8933,10
"p540","historic","historic","2000",0.29,0.25,0,30,109.36,5.2356,0.1,0,0.8,0,0,0,0,0,0,0.1,0,0,0,0,0.3,12.4611,5.48,10.7712,16.1624,11
"p540","historic","historic","2000",0.35,1,0,59,91.86,5.1899,0.1167,0,1,0,0.07,0,0,0,0,0,0,0,0,0,0.15,16.3633,5.7753,12.7492,14.9183,12
"p540","historic","historic","2000",0.41,0,0,27,97.93,5.4736,0.1,0,1,0,0.08,0,0,0,0,0,0,0.05,0,0,0.2,12.9432,5.0078,10.744,17.7368,13
