"pixel","ssp","gcm","year","summer_drought_stress_risk","summer_insect_risk","summer_disease_risk","pad","actual_chill","winter_mean_temp","spring_pollinator","spring_disease_risk","spring_frost_risk","fruit_frost_risk","fruit_drought_stress_risk","fruit_hail_risk","fruit_sunburn_risk","fruit_insect_risk","fruit_disease_risk","fruit_snail_risk","harvest_frost_risk","harvest_heat_risk","harvest_hail_risk","harvest_rain_risk","harvest_fly_risk","summer_mean_temp","spring_mean_temp","fruit_mean_temp","harvest_mean_temp","id"
"p26","historic","historic","2000",0.46,0.25,0,36,101.53,4.7348,0.1167,0,0.65,0,0.08,0,0,0,0,0,0,0,0,0,0.2,14.3312,6.68,13.8787,16.506,1
"p26","historic","historic","2000",0.2,0,0,48,93.72,4.685,0.15,0,0.3,0,0.12,0,0,0,0,0,0,0,0,0,0.25,14.7466,7.2029,14.9023,16.5059,2
"p26","historic","historic","2000",0.27,0.1,0,39,108.69,4.9436,0.1167,0,0.55,0,0,0,0,0,0,0,0,0,0,0,0.25,14.0469,6.7138,14.2402,16.2027,3
"p26","historic","historic","2000",0.21,0,0,41,109.52,5.336,0.15,0,0.8,0,0.22,0,0,0,0,0,0,0,0,0,0.05,14.2454,7.2002,13.2798,14.8365,4
"p26","historic","historic","2000",0.35,0.1,0,38,100.53,5.0225,0.1833,0,0.6,0,0.05,0,0,0,0,0.3,0,0,0.05,0,0.35,14.3099,7.2072,12.6682,16.9001,5
"p26","historic","historic","2000",0.13,0.2,0,46,102.7,5.2134,0.1167,0,0.35,0.05,0.19,0,0,0,0,0,0,0,0,0,0.25,15.5863,7.7176,12.958,19.4414,6
"p26","historic","historic","2000",0.37,0,0,36,94.24,4.5398,0.1,0,0.6,0,0.05,0,0,0,0,0,0,0,0,0,0.05,13.3234,7.1363,15.1585,14.4209,7
"p26","historic","historic","2000",0.35,0.1,0,42,108.4,5.3403,0.0833,0,0.45,0,0.15,0,0,0,0,0,0,0.25,0,0.15,0.3,14.6246,7.9464,16.373,19.6729,8
"p26","historic","historic","2000",0.29,0,0,45,110.56,4.8634,0.1833,0,0,0,0.07,0,0,0,0,0.1,0,0,0,0,0.05,15.2098,9.1798,14.4893,17.2763,9
"p26","historic","historic","2000",0.2,0.3,0,41,101.13,4.5483,0.2,0,1,0,0.17,0,0,0,0,0,0,0,0,0,0,15.002,5.5042,12.5685,12.965,10
"p26","historic","historic","2000",0.33,0,0,24,91.21,4.7843,0.2167,0,0.6,0,0.06,0,0,0,0,0,0,0.05,0,0,0.35,13.6875,8.3688,11.5995,19.3794,11
"p26","historic","historic","2000",0.26,0,0,48,105.12,5.2914,0.1833,0,0.6,0,0.17,0,0,0,0,0.1,0,0,0,0,0.3,14.8006,6.5281,13.5328,16.9159,12
"p26","historic","historic","2000",0.41,0,0,28,91.1,4.9158,0.1167,0,0.65,0,0.11,0,0,0,0,0,0,0,0,0,0.1,13.2161,6.0537,11.8363,13.47,13
"p26","historic","historic","2000",0.37,0,0,39,101.98,4.9643,0.15,0,0.9,0,0.06,0,0,0,0,0,0,0.1,0,0,0.1,13.866,5.6732,11.5372,17.3924,14
"p26","historic","historic","2000",0.22,0.4,0,42,101.39,4.8728,0.1167,0,0.55,0,0.05,0,0,0,0,0,0,0,0,0,0.15,14.3135,6.4178,13.1275,15.4058,15
"p26","historic","historic","2000",0.26,0,0,50,102.59,5.2889,0.1667,0,0.35,0,0,0,0,0,0,0,0,0.05,0,0.15,0.65,16.0831,7.2746,13.828,17.8782,16
"p26","historic","historic","2000",0.32,0,0,44,96.49,4.8091,0.1167,0,0.6,0,0.11,0,0,0,0,0.15,0,0.15,0,0,0.6,14.0402,6.481,14.3158,18.7396,17
"p26","historic","historic","2000",0.42,0.55,0,52,106.2,4.2875,0.1,0,0.15,0,0.09,0,0,0,0,0.15,0,0,0,0.15,0.15,16.9452,8.4049,12.2562,15.3339,18
"p26","historic","historic","2000",0.21,0.2,0,49,108.23,4.9867,0.1333,0,0.8,0,0,0,0,0,0,0.15,0,0.05,0,0,0.2,15.8712,7.4325,12.478,18.0882,19
"p26","historic","historic","2000",0.25,0,0,38,99.68,5.1251,0.1333,0,0.65,0,0.06,0,0,0,0,0,0,0,0,0,0.25,13.7725,8.7206,11.5007,16.2958,20
"p26","historic","historic","2000",0.31,0.15,0,48,94.27,4.9851,0.0333,0,0.3,0,0.06,0,0,0,0,0,0,0,0,0.45,0.5,15.1455,7.9937,14.7577,17.0119,21
"p26","historic","historic","2000",0.18,0,0,42,101.83,4.7096,0.0833,0,0.5,0,0.12,0,0,0,0,0,0,0.15,0,0,0.15,14.9473,6.6534,13.6895,19.7448,22
"p26","historic","historic","2000",0.44,0,0,40,109.86,5.3709,0.15,0,0.35,0,0.21,0,0,0,0,0,0,0,0,0,0.35,14.7786,7.2004,14.1463,18.4877,23
"p26","historic","historic","2000",0.42,0,0,53,105.24,4.8878,0.15,0,0.1,0,0.11,0,0,0,0,0,0,0,0,0,0.05,15.2404,8.9736,12.6303,15.9882,24
"p26","historic","historic","2000",0.3,0.5,0,48,81.47,4.6414,0.1167,0,0.55,0,0.06,0,0,0.1,0,0.25,0,0.05,0,0,0.15,15.0103,7.2052,16.4473,18.0001,25
"p26","historic","historic","2000",0.18,0,0,52,109.22,5.2797,0.15,0,0.15,0,0.05,0,0,0,0,0.1,0,0,0,0.15,0.1,16.0965,9.067,14.4098,15.5792,26
"p26","historic","historic","2000",0.43,0.3,0,34,96.64,4.4895,0.1333,0,0.2,0,0.05,0,0,0,0,0.15,0,0.05,0,0,0.25,14.223,8.7222,12.6862,17.8885,27
"p26","historic","historic","2000",0.41,0,0,45,104.16,5.1526,0.15,0,0.3,0,0.24,0,0,0,0,0,0,0.1,0,0,0.4,14.8774,7.6812,15.7648,17.1991,28
"p26","historic","historic","2000",0.31,0.15,0,27,98.52,5.0683,0.1167,0,0.4,0,0.15,0,0,0,0,0,0,0,0,0,0.1,13.0466,7.4137,14.0045,13.8156,29
"p26","historic","historic","2000",0.41,0.1,0,43,106.91,5.0613,0.1333,0,0,0,0.11,0,0,0,0,0,0,0.05,0.05,0,0.25,14.6123,6.9283,13.517,18.5495,30
"p26","historic","historic","2000",0.59,0,0,44,107.14,5.2693,0.1,0,0.7,0,0,0,0,0,0,0,0,0,0,0,0.05,15.1894,5.6541,13.1818,12.9353,31
"p26","historic","historic","2000",0.41,0.1,0,45,94.77,4.8679,0.1667,0,0.15,0,0.15,0,0,0,0,0,0,0,0,0.15,0.1,15.2703,8.5917,12.3222,15.235,32
"p26","historic","historic","2000",0.34,0,0.1,45,98.51,4.8167,0.15,0,0.65,0,0,0,0,0,0,0,0,0,0,0,0.2,15.7352,6.8069,12.5022,13.3096,33
"p26","historic","historic","2000",0.5,0,0,33,97.59,4.862,0.2333,0,0.2,0,0.15,0,0,0,0,0,0,0.05,0,0,0.1,12.9772,8.6153,13.189,18.4247,34
