"pixel","ssp","gcm","year","summer_drought_stress_risk","summer_insect_risk","summer_disease_risk","pad","actual_chill","winter_mean_temp","spring_pollinator","spring_disease_risk","spring_frost_risk","fruit_frost_risk","fruit_drought_stress_risk","fruit_hail_risk","fruit_sunburn_risk","fruit_insect_risk","fruit_disease_risk","fruit_snail_risk","harvest_frost_risk","harvest_heat_risk","harvest_hail_risk","harvest_rain_risk","harvest_fly_risk","summer_mean_temp","spring_mean_temp","fruit_mean_temp","harvest_mean_temp","id"
"p196","historic","historic","2000",0.17,0.15,0,32,94.02,5.1941,0.0833,0,1,0,0.11,0,0,0,0,0,0,0,0,0,0.35,13.0478,5.5037,12.6543,16.5426,1
"p196","historic","historic","2000",0.14,0.15,0,36,88.17,4.9994,0.1333,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0.2,13.5249,6.1998,13.6153,15.7589,2
"p196","historic","historic","2000",0.37,0,0,35,102.11,5.306,0.15,0,0.9,0,0.05,0,0,0,0,0.15,0,0,0,0,0.05,13.3893,5.9252,13.309,15.3335,3
"p196","historic","historic","2000",0.26,0,0,30,104.41,5.3954,0.15,0,1,0,0,0,0,0,0,0,0,0,0,0,0,13.1492,6.3072,12.079,14.1482,4
"p196","historic","historic","2000",0.12,0.1,0,30,95.94,5.2034,0.1333,0,0.75,0.05,0.11,0,0,0,0,0,0,0,0.05,0,0.2,13.4005,6.1757,12.252,16.4132,5
"p196","historic","historic","2000",0.1,0,0,42,97.72,5.6169,0.1167,0,0.5,0.1,0,0,0,0,0,0,0,0,0,0,0.25,14.8015,6.5653,11.7265,18.7503,6
"p196","historic","historic","2000",0.27,0,0,28,87.8,4.8958,0.2333,0,0.8,0,0.13,0,0,0,0,0,0,0,0,0,0,12.2817,6.2864,14.6962,13.2868,7
"p196","historic","historic","2000",0.14,0,0,39,103.5,5.7965,0.2167,0,0.6,0,0.07,0,0,0,0,0.1,0,0.15,0,0,0.7,13.6501,7.4163,14.9075,18.4114,8
"p196","historic","historic","2000",0.23,0,0,32,105.06,5.0549,0.1333,0,0.1,0.05,0.17,0,0,0,0,0,0,0,0,0,0.25,13.9858,7.9699,14.1393,15.9915,9
"p196","historic","historic","2000",0.32,0.15,0,43,94.29,4.661,0.15,0,1,0.05,0.05,0,0,0,0,0,0,0,0,0,0,14.607,4.3268,11.1708,12.1953,10
"p196","historic","historic","2000",0.4,0,0,25,90.15,5.0585,0.2333,0,0.6,0,0.05,0,0,0,0,0,0,0,0,0,0.15,12.8804,7.5467,10.518,18.4145,11
"p196","historic","historic","2000",0.05,0,0.1,38,100.37,5.4224,0.15,0,0.85,0,0,0,0,0,0,0.1,0,0.05,0,0.15,0.15,13.8073,5.2682,12.3547,16.3818,12
"p196","historic","historic","2000",0.26,0,0,23,85.24,5.2229,0.1,0,1,0,0.06,0,0,0,0,0,0,0,0,0,0.05,12.072,5.0058,10.9868,12.7476,13
"p196","historic","historic","2000",0.4,0,0,36,99.47,5.0831,0.1667,0,1,0,0.22,0,0,0,0,0,0,0,0,0,0.3,13.1145,4.8884,10.9215,16.4023,14
"p196","historic","historic","2000",0.19,0.15,0.1,38,98.34,5.2967,0.05,0,0.85,0,0,0,0,0,0,0,0,0,0,0,0.25,12.9796,5.6966,12.2677,14.5795,15
"p196","historic","historic","2000",0.39,0,0,46,94.51,5.2652,0.1,0,0.5,0,0,0,0,0,0,0,0,0.05,0,0,0.45,15.4362,5.8198,12.653,17.112,16
"p196","historic","historic","2000",0.27,0,0,34,92.79,5.1573,0.15,0,0.95,0,0.12,0,0,0,0,0,0,0.1,0,0,0.25,12.7742,5.4861,13.5053,17.8934,17
"p196","historic","historic","2000",0.13,0,0,45,98.01,4.7599,0.1833,0,0.2,0.05,0.07,0,0,0,0,0,0,0,0,0,0.05,15.5567,8.1856,11.5095,13.9977,18
"p196","historic","historic","2000",0.19,0.2,0,43,103.11,5.0193,0.1667,0,0.95,0,0.08,0,0,0,0,0,0,0,0,0.15,0.25,15.0781,6.5603,11.5793,16.58,19
"p196","historic","historic","2000",0.37,0,0,37,91.92,5.1446,0.25,0,0.8,0,0.07,0,0,0,0,0,0,0,0,0,0.25,12.9903,7.5865,10.7958,15.2792,20
"p196","historic","historic","2000",0.25,0,0,44,91.39,4.8177,0.15,0,0.35,0,0.08,0.05,0,0,0,0.15,0,0,0,0,0.2,14.2505,6.9492,13.8457,16.2437,21
"p196","historic","historic","2000",0.12,0,0,31,96.71,4.879,0.0833,0,0.7,0.05,0.1,0,0,0,0,0,0,0.15,0,0,0.2,13.9167,5.3274,12.5763,18.7638,22
"p196","historic","historic","2000",0.33,0,0,32,109.46,5.7306,0.0833,0,0.9,0,0,0,0,0,0,0,0,0,0,0,0.55,14.1868,5.9382,11.9035,17.6952,23
"p196","historic","historic","2000",0.05,0,0,38,102.1,5.0972,0.0667,0,0.3,0,0.19,0,0,0,0,0,0,0,0,0,0.1,13.8618,7.8364,12.049,15.1685,24
"p196","historic","historic","2000",0.16,0.25,0,39,80.04,5.2532,0.15,0,0.65,0,0.23,0,0,0,0,0,0,0.1,0,0,0.25,13.8555,6.7812,16.2655,17.28,25
"p196","historic","historic","2000",0.35,0.1,0,42,104.31,5.4875,0.15,0,0.15,0,0.06,0,0,0,0,0.15,0,0,0,0,0.35,15.3437,8.2539,13.6178,15.0052,26
"p196","historic","historic","2000",0.45,0.2,0,30,83.15,4.4572,0.2,0,0.3,0,0.16,0,0,0,0,0,0,0,0,0,0.3,13.2309,8.065,12.4075,16.7214,27
"p196","historic","historic","2000",0.26,0.1,0,39,102.01,5.5066,0.1167,0,0.55,0,0.06,0,0,0,0,0,0,0,0,0,0.2,14.0101,6.8024,14.7278,16.5603,28
"p196","historic","historic","2000",0.1,0.1,0,24,92.14,4.8934,0.2667,0,0.5,0,0,0,0,0,0,0.15,0,0,0,0,0,11.7249,6.9137,12.7447,12.9619,29
"p196","historic","historic","2000",0.21,0,0,31,101.14,5.3605,0.1,0,0.15,0,0.11,0,0,0,0,0,0,0,0.05,0,0.2,13.4603,5.9878,13.0618,17.76,30
"p196","historic","historic","2000",0.24,0,0,33,103.56,5.3697,0.0833,0,0.8,0.05,0.06,0,0,0,0,0.1,0,0,0,0,0.1,13.6941,5.1204,12.4173,11.7976,31
"p196","historic","historic","2000",0.37,0,0,41,91.52,5.1783,0.2,0,0.4,0,0.07,0,0,0,0,0,0,0,0,0,0.3,14.306,8.013,11.4767,14.3888,32
"p196","historic","historic","2000",0.31,0.25,0,38,92.44,5.129,0.1833,0,1,0.05,0.15,0,0,0,0,0,0,0,0,0,0.1,14.9215,5.9276,12.0115,12.2201,33
"p196","historic","historic","2000",0.19,0,0,23,93.15,5.2853,0.1667,0,0.3,0,0.05,0,0,0,0,0.1,0,0.05,0,0,0.45,11.8419,7.3505,11.6458,17.2629,34
"p196","historic","historic","2000",0.2,0,0,34,93.8,5.0723,0.1667,0,1,0,0,0,0,0,0,0.1,0,0,0.05,0,0.25,13.8834,4.178,12.2688,16.0941,35
"p196","historic","historic","2000",0.2,0.15,0,35,92.76,5.0271,0.0667,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0.2,14.4253,6.3358,11.097,15.4295,36
"p196","historic","historic","2000",0.24,0,0,33,99.27,4.9341,0.0167,0,1,0,0.13,0,0,0.35,0,0.35,0,0,0,0,0,13.8839,3.5306,16.9135,12.2328,37
"p196","historic","historic","2000",0.17,0,0,43,108.16,5.0991,0.0833,0,0.3,0,0.14,0,0,0,0,0,0,0,0,0,0.15,13.7103,6.7743,9.081,16.4283,38
"p196","historic","historic","2000",0.14,0.15,0,32,99.8,4.8378,0.0333,0,1,0.05,0.24,0,0,0.1,0,0,0,0,0.05,0.15,0.45,13.7914,4.1366,15.6432,16.8953,39
"p196","historic","historic","2000",0.28,0,0,21,103.01,5.4768,0.1667,0,1,0.1,0.1,0,0,0,0,0,0,0,0,0,0.15,12.1953,5.9473,11.0018,17.143,40
"p196","historic","historic","2000",0.16,0.25,0,48,104.15,4.6503,0.1667,0,0.75,0,0.08,0,0,0,0,0,0,0,0,0,0.15,15.5874,6.6521,11.9918,16.549,41
"p196","historic","historic","2000",0.21,0,0,47,87.69,4.9781,0.1833,0,0.05,0,0.1,0,0,0,0,0,0,0,0,0,0.2,14.5461,8.5612,11.1343,13.2826,42
"p196","historic","historic","2000",0.22,0,0,36,100.2,5.0525,0.0667,0,1,0,0.05,0,0,0,0,0,0,0,0,0,0.3,13.8029,4.5877,12.9353,16.8536,43
"p196","historic","historic","2000",0.34,0,0,38,91.64,4.9288,0.0833,0,0.75,0,0,0,0,0,0,0,0,0.05,0,0,0.15,13.3631,5.833,12.0365,16.3405,44
"p196","historic","historic","2000",0.35,0,0,47,95.44,5.1576,0.1,0,0.8,0.05,0.08,0,0,0,0,0.15,0,0.05,0,0,0.25,15.2432,6.0555,12.6457,16.2251,45
"p196","historic","historic","2000",0.38,0.25,0,46,94.25,5.1343,0.1667,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0.65,15.3212,7.6382,13.6157,16.7985,46
"p196","historic","historic","2000",0.34,0.1,0,29,94.5,4.6995,0.15,0,1,0,0.14,0,0,0,0,0,0,0,0,0,0.25,13.1294,5.0993,14.205,15.6203,47
"p196","historic","historic","2000",0.16,0.8,0,38,90.88,5.2368,0.1333,0,0.65,0,0.12,0,0,0,0,0,0,0,0,0,0.2,13.8132,7.1731,12.5473,18.1453,48
"p196","historic","historic","2000",0.24,0,0,23,87.96,4.7782,0.0667,0,0.25,0,0.21,0,0,0,0,0,0,0,0,0,0.4,12.2397,7.0462,15.0058,16.5647,49
"p196","historic","historic","2000",0.41,0,0,15,91.2,4.6857,0,0,1,0,0.05,0,0,0,0,0,0,0,0.05,0,0.15,11.4143,3.4688,13.712,13.9958,50
"p196","historic","historic","2000",0.31,0.1,0.1,39,101.07,5.0996,0.0667,0,0.7,0,0.11,0,0,0,0,0,0,0,0.05,0,0.1,15.011,6.3933,13.2405,16.6082,51
"p196","historic","historic","2000",0.45,0,0,27,100.04,4.8423,0.05,0,0.5,0,0.05,0,0,0,0,0,0,0,0,0,0,13.1469,6.4629,10.616,12.8952,52
"p196","historic","historic","2000",0.54,0,0,48,106.09,4.9554,0.05,0,0.35,0,0,0,0,0,0,0,0,0,0,0,0.1,15.2136,6.7877,9.6527,15.8316,53
"p196","historic","historic","2000",0.33,0,0,20,97.7,4.9645,0.1167,0,0.2,0,0.11,0,0,0,0,0,0,0.15,0,0,0.45,12.6116,7.3183,11.538,18.427,54
"p196","historic","historic","2000",0.36,0,0,24,90.28,4.8085,0.2167,0,0.65,0,0.11,0,0,0,0,0,0,0,0,0,0.1,12.7923,6.9748,12.2633,16.6426,55
"p196","historic","historic","2000",0.11,0,0,38,91.46,4.8041,0.1333,0,0.85,0,0,0,0,0,0,0,0,0,0,0,0.1,14.1675,5.913,10.2612,15.5408,56
"p196","historic","historic","2000",0.35,0,0,47,101.47,5.0769,0.1833,0,0.65,0,0.06,0,0,0,0,0,0,0,0,0,0.45,14.8295,6.8607,10.8637,15.8896,57
"p196","historic","historic","2000",0.32,0,0,27,84.55,4.894,0.2167,0,0.6,0,0.06,0,0,0,0,0,0,0,0,0,0.05,12.5152,7.4703,10.7742,15.078,58
"p196","historic","historic","2000",0.27,0.15,0,39,101.96,5.1083,0.1333,0,0.5,0,0.17,0,0,0,0,0,0,0,0,0,0.1,14.6938,6.9371,14.0255,14.4502,59
"p196","historic","historic","2000",0.18,0,0,38,100.92,4.9748,0.05,0,0.65,0,0.18,0,0,0,0,0,0,0,0,0,0.25,13.3865,6.4868,13.405,15.3008,60
"p196","historic","historic","2000",0.31,0.4,0,30,85.54,4.5859,0.1167,0,1,0,0.07,0,0,0,0,0.1,0,0,0,0,0.05,13.4344,5.1483,11.4917,14.7343,61
"p196","historic","historic","2000",0.38,0,0,18,91.05,5.2202,0.15,0,1,0,0.05,0,0,0,0,0,0,0,0,0,0.15,11.8704,5.5152,11.2413,16.4748,62
"p196","historic","historic","2000",0.28,0,0,25,96.47,5.1794,0.1167,0,0.1,0,0,0.1,0,0,0,0,0,0,0,0,0,12.9041,7.478,14.7732,13.4955,63
"p196","historic","historic","2000",0.17,0,0,30,99.3,5.2915,0.2667,0,0.7,0,0.11,0,0,0,0,0,0,0,0,0.3,0.25,13.1595,7.9718,10.9047,15.64,64
"p196","historic","historic","2000",0.14,0,0,25,103.54,5.4611,0.2333,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0.3,11.2954,7.6438,11.947,15.4696,65
"p196","historic","historic","2000",0.22,0,0,42,92.78,5.305,0.2167,0,0.8,0,0.06,0,0,0,0,0,0,0,0,0,0.2,14.3766,8.0182,13.7945,15.9567,66
"p196","historic","historic","2000",0.3,0.1,0,29,106.85,5.3112,0.1167,0,0.1,0,0.14,0,0,0,0,0,0,0.05,0.05,0,0.15,13.979,7.3801,10.4933,15.9264,67
"p196","historic","historic","2000",0.25,0,0,36,98.64,5.1259,0.15,0,0.65,0,0,0,0,0,0,0,0,0,0,0,0.05,13.7555,6.1432,13.0368,14.4527,68
"p196","historic","historic","2000",0.3,0,0,35,98.08,5.6107,0.2667,0,0.35,0,0.13,0,0,0,0,0,0,0,0,0,0.5,13.2618,7.3819,13.4525,18.0075,69
"p196","historic","historic","2000",0.28,0,0,45,91.5,5.267,0.1167,0,1,0.05,0.1,0,0,0,0,0.15,0,0,0,0,0.4,14.854,5.0802,14.0143,15.1964,70
"p196","historic","historic","2000",0.51,0,0,39,90.78,4.694,0.0833,0,0.7,0,0.13,0,0,0,0,0,0,0,0,0.15,0.4,14.0147,6.0804,10.4022,13.9856,71
"p196","historic","historic","2000",0.17,0,0,35,106.95,5.2595,0.2333,0,0.75,0,0,0,0,0,0,0,0,0,0,0,0.15,13.3224,7.9611,10.9442,14.8339,72
