"pixel","ssp","gcm","year","summer_drought_stress_risk","summer_insect_risk","summer_disease_risk","pad","actual_chill","winter_mean_temp","spring_pollinator","spring_disease_risk","spring_frost_risk","fruit_frost_risk","fruit_drought_stress_risk","fruit_hail_risk","fruit_sunburn_risk","fruit_insect_risk","fruit_disease_risk","fruit_snail_risk","harvest_frost_risk","harvest_heat_risk","harvest_hail_risk","harvest_rain_risk","harvest_fly_risk","summer_mean_temp","spring_mean_temp","fruit_mean_temp","harvest_mean_temp","id"
"p305","historic","historic","2000",0.17,0,0,34,96.73,5.2574,0.0667,0,1,0,0.08,0,0,0,0,0,0,0.1,0,0,0.25,12.869,5.3567,12.564,16.3069,1
"p305","historic","historic","2000",0.11,0,0,32,90.06,5.0821,0.1,0,0.7,0,0.05,0,0,0,0,0,0,0,0,0,0.15,13.2377,6.0181,13.3645,15.6041,2
"p305","historic","historic","2000",0.3,0,0,32,103.5,5.4435,0.1667,0,0.95,0.05,0.05,0,0,0,0,0.15,0,0,0,0,0.35,13.0449,5.8812,13.143,14.7133,3
"p305","historic","historic","2000",0.18,0,0,30,105.53,5.4765,0.1333,0,1,0,0.08,0,0,0,0,0,0,0,0,0,0,12.933,5.8808,12.1528,14.1115,4
"p305","historic","historic","2000",0.12,0,0,28,96.24,5.2338,0.2167,0,0.8,0.1,0.13,0,0,0,0,0,0,0,0,0,0.15,13.2126,5.9038,11.944,16.3432,5
"p305","historic","historic","2000",0.19,0,0,40,97.68,5.6318,0.05,0,0.55,0.1,0.06,0,0,0,0,0,0,0,0.05,0,0.35,14.6791,6.5035,11.6342,18.4823,6
"p305","historic","historic","2000",0.21,0,0,24,88.31,4.9699,0.1167,0,0.85,0,0.18,0,0,0,0,0,0,0,0,0,0.05,12.0086,6.2097,14.5875,13.2674,7
"p305","historic","historic","2000",0.19,0,0,39,102.73,5.7779,0.2667,0,0.75,0,0.16,0,0,0,0,0.15,0,0.1,0.05,0,0.3,13.4012,7.3348,15.0067,18.1077,8
"p305","historic","historic","2000",0.13,0,0,32,105.44,5.0826,0.0333,0,0.15,0.05,0.15,0,0,0,0,0,0,0,0,0,0.1,13.6499,7.7492,13.7595,16.2834,9
"p305","historic","historic","2000",0.42,0,0,37,94.7,4.6858,0.1333,0,1,0.05,0,0,0,0,0,0,0,0,0,0,0,14.3931,4.4782,11.0063,12.0538,10
"p305","historic","historic","2000",0.4,0,0,22,89.43,5.2442,0.3,0,0.65,0,0.1,0,0,0,0,0,0,0,0,0,0.45,12.654,7.3303,10.481,18.0273,11
