"pixel","ssp","gcm","year","summer_drought_stress_risk","summer_insect_risk","summer_disease_risk","pad","actual_chill","winter_mean_temp","spring_pollinator","spring_disease_risk","spring_frost_risk","fruit_frost_risk","fruit_drought_stress_risk","fruit_hail_risk","fruit_sunburn_risk","fruit_insect_risk","fruit_disease_risk","fruit_snail_risk","harvest_frost_risk","harvest_heat_risk","harvest_hail_risk","harvest_rain_risk","harvest_fly_risk","summer_mean_temp","spring_mean_temp","fruit_mean_temp","harvest_mean_temp","id"
"p346","historic","historic","2000",0.33,0.25,0,35,103.18,5.3083,0.15,0,0.55,0,0.15,0,0,0,0,0.1,0,0.05,0,0,0.5,13.9451,6.8865,14.0232,16.7046,1
"p346","historic","historic","2000",0.22,0.15,0,41,98.88,5.0956,0.0667,0,0.4,0,0,0,0,0,0,0.15,0,0,0,0,0.15,14.4957,7.1209,14.531,16.3579,2
"p346","historic","historic","2000",0.33,0.15,0,35,108.31,5,0.05,0,0.25,0,0.05,0,0,0,0,0.1,0,0,0,0.15,0.2,13.8963,6.3925,13.7847,15.8445,3
"p346","historic","historic","2000",0.06,0,0,32,109.95,5.3387,0.1,0,0.75,0,0.11,0,0,0,0,0,0,0,0,0,0,13.8411,7.1422,13.0543,14.6961,4
"p346","historic","historic","2000",0.37,0.1,0,27,104.65,5.2141,0.0833,0,0.55,0.05,0.18,0,0,0,0,0,0,0,0.05,0,0.55,14.0409,6.8497,12.8608,16.4012,5
"p346","historic","historic","2000",0.09,0.1,0,50,102.41,5.522,0.1333,0,0.4,0.05,0.15,0,0,0,0,0.1,0,0,0,0.15,0.65,15.7762,7.7752,12.7862,18.8908,6
"p346","historic","historic","2000",0.37,0,0,30,95.43,4.9568,0.15,0,0.5,0,0.05,0,0,0,0,0.25,0,0,0,0,0,13.0848,7.517,14.8037,13.8512,7
"p346","historic","historic","2000",0.27,0,0,41,109,5.4587,0.1667,0,0.5,0,0.16,0,0,0,0,0,0,0.1,0.1,0.15,0.3,14.3847,8.1722,16.3503,19.4002,8
"p346","historic","historic","2000",0.19,0,0,40,110.57,4.9106,0.2,0,0.05,0,0.13,0,0,0,0,0,0,0,0,0,0.1,14.9215,9.2792,14.4572,16.6779,9
"p346","historic","historic","2000",0.06,0.15,0.15,40,104.54,4.7511,0.1333,0,1,0,0.05,0,0,0,0,0,0,0,0,0,0,14.7662,5.6572,11.942,12.6323,10
"p346","historic","historic","2000",0.28,0,0.1,22,94.37,5.0637,0.1333,0,0.5,0,0.05,0,0,0,0,0,0,0,0,0,0.5,13.3512,8.8224,11.3572,18.7311,11
"p346","historic","historic","2000",0.31,0,0,46,105.99,5.195,0.15,0,0.6,0,0.12,0,0,0,0,0,0,0,0,0,0.6,14.7171,6.2212,13.4528,16.5861,12
"p346","historic","historic","2000",0.34,0,0,27,92.97,5.2503,0.1,0,0.75,0,0.14,0,0,0,0,0,0,0,0,0.3,0,12.9391,6.0638,11.8673,12.8278,13
"p346","historic","historic","2000",0.21,0.1,0,37,103.57,5.1941,0.05,0,1,0.05,0.11,0,0,0,0,0,0,0.1,0,0,0.15,13.4975,5.765,10.5033,17.2206,14
"p346","historic","historic","2000",0.23,0.15,0,42,103.54,5.1534,0.0833,0,0.4,0,0.06,0,0,0,0,0.15,0,0,0,0,0.1,14.1076,6.8585,12.7887,14.9709,15
"p346","historic","historic","2000",0.28,0.1,0,50,99.58,5.2962,0.1667,0,0.35,0,0.2,0,0,0,0,0,0,0,0.05,0,0.35,16.0114,7.1757,13.876,17.3715,16
"p346","historic","historic","2000",0.05,0,0,38,98.5,5.3503,0.1833,0,0.7,0,0.08,0,0,0,0,0,0,0.05,0,0.15,0.15,13.3593,6.8669,14.1073,18.0988,17
"p346","historic","historic","2000",0.13,0,0,45,105.91,4.664,0.1,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0.3,16.4943,8.8243,11.9093,15.0973,18
"p346","historic","historic","2000",0.59,0.3,0,49,107.37,5.115,0.2,0,0.7,0,0,0,0,0,0,0,0,0.05,0,0,0.25,16.2308,8.0042,11.9393,17.6979,19
"p346","historic","historic","2000",0.55,0.15,0,38,98.7,5.1299,0.2333,0,0.75,0,0,0,0,0,0,0,0,0,0,0,0.15,14.0766,8.8186,11.4165,15.8436,20
"p346","historic","historic","2000",0.48,0.15,0,49,97.24,5.3499,0.1667,0,0.25,0,0.05,0.05,0,0,0,0.15,0,0,0,0,0.2,15.2534,8.5598,14.4625,16.8293,21
