"pixel","ssp","gcm","year","summer_drought_stress_risk","summer_insect_risk","summer_disease_risk","pad","actual_chill","winter_mean_temp","spring_pollinator","spring_disease_risk","spring_frost_risk","fruit_frost_risk","fruit_drought_stress_risk","fruit_hail_risk","fruit_sunburn_risk","fruit_insect_risk","fruit_disease_risk","fruit_snail_risk","harvest_frost_risk","harvest_heat_risk","harvest_hail_risk","harvest_rain_risk","harvest_fly_risk","summer_mean_temp","spring_mean_temp","fruit_mean_temp","harvest_mean_temp","id"
"p78","historic","historic","2000",0.33,0.1,0,41,108.58,5.3352,0.1833,0,0.5,0,0.15,0.05,0,0,0,0,0,0,0,0,0.3,13.9316,7.4511,14.7927,16.8675,1
"p78","historic","historic","2000",0.33,0.15,0.15,28,102.13,5.0584,0.1333,0,0.85,0,0,0,0,0,0,0,0,0,0,0,0.05,13.9743,5.8758,13.1142,15.3671,2
"p78","historic","historic","2000",0.33,0,0,47,99.55,4.9795,0.0833,0,0.6,0,0.05,0,0,0,0,0,0,0,0,0,0.15,14.3232,7.2268,10.6633,16.5529,3
"p78","historic","historic","2000",0.17,0,0,46,99.49,5.2106,0.1333,0,0.9,0,0.11,0,0,0,0,0,0,0,0,0,0.25,15.6247,5.6015,14.545,16.1747,4
"p78","historic","historic","2000",0.39,0,0,35,101.19,5.0875,0.1,0,0.35,0,0.18,0,0,0,0,0,0,0,0,0,0.3,13.7655,6.6643,11.8432,16.7774,5
"p78","historic","historic","2000",0.12,0.15,0,42,89.59,5.1481,0.0667,0,0.9,0,0.09,0.05,0,0,0,0.1,0,0.1,0.05,0,0.5,14.8559,6.6255,17.286,17.3111,6
"p78","historic","historic","2000",0.41,0,0,38,109.55,5.0648,0.3,0,0.35,0,0.07,0,0,0,0,0.25,0,0.05,0,0,0.3,13.9862,7.7725,15.156,19.012,7
"p78","historic","historic","2000",0.32,0,0,47,95.17,5.2683,0.1,0,0.65,0,0.15,0,0,0,0,0,0,0,0,0,0.25,15.5441,6.7519,13.8207,13.4982,8
"p78","historic","historic","2000",0.19,0,0,36,109.27,5.3787,0.2,0,0.15,0,0.19,0,0,0,0,0,0,0,0,0,0.4,13.1529,8.5572,12.032,16.4925,9
"p78","historic","historic","2000",0.11,0.1,0,25,100.31,5.0063,0.15,0,0.25,0,0.07,0,0,0,0,0,0,0,0,0,0.35,13.4732,8.4317,11.9458,16.6791,10
"p78","historic","historic","2000",0.31,0,0,32,110.73,5.1302,0.0833,0,0.7,0,0,0,0,0,0,0,0,0,0,0,0.6,12.8566,5.8865,11.4753,16.2702,11
"p78","historic","historic","2000",0.32,0.7,0,60,94.38,4.9601,0.15,0,0.9,0,0.14,0,0,0,0,0,0,0,0,0,0.35,16.6982,6.4621,13.2812,14.7653,12
"p78","historic","historic","2000",0.35,0,0,29,96.5,5.1407,0.0667,0,0.8,0,0.14,0,0,0,0,0,0,0.05,0,0,0.6,13.4816,5.237,10.9868,17.5246,13
"p78","historic","historic","2000",0.16,0,0,45,107.73,5.0891,0.05,0,1,0.05,0.14,0,0,0,0,0,0,0,0,0,0.2,14.9258,5.19,11.722,16.2164,14
"p78","historic","historic","2000",0.24,0,0,43,104.58,5.1907,0.0667,0,0.65,0,0.06,0,0,0,0,0,0,0,0,0,0.1,14.5797,6.5593,11.0103,13.9798,15
"p78","historic","historic","2000",0.32,0,0,45,98.11,5.1468,0.1167,0,0.5,0,0.2,0,0,0,0,0,0,0.15,0.05,0,0.15,14.8037,7.1448,10.8463,15.4621,16
"p78","historic","historic","2000",0.05,0,0,38,106.3,5.4259,0.1,0,0.85,0,0.15,0,0,0,0,0,0,0,0,0,0.15,14.3648,5.477,10.7795,16.3994,17
"p78","historic","historic","2000",0.09,0,0,57,110.2,5.5528,0.2667,0,0.1,0,0.05,0.05,0,0,0,0,0,0,0,0,0.35,15.4369,9.0746,14.8285,17.6279,18
"p78","historic","historic","2000",0.56,0,0,50,104.68,5.3969,0.1833,0,0.4,0,0,0,0,0,0,0.2,0,0.05,0.05,0,0.5,15.4698,8.3646,14.6145,16.6941,19
"p78","historic","historic","2000",0.58,0,0,30,94.14,4.9143,0.3167,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0.05,13.4876,9.0077,12.1997,13.6153,20
"p78","historic","historic","2000",0.55,0.45,0,32,109.63,5.6885,0.2167,0,0.55,0,0.05,0,0,0,0,0,0,0,0,0,0.15,14.0742,7.5048,12.5687,14.71,21
"p78","historic","historic","2000",0.24,0.25,0,47,107,5.1472,0.1333,0,0.95,0,0,0,0,0,0,0,0,0,0,0.15,0.2,15.6267,5.5815,9.923,13.865,22
"p78","historic","historic","2000",0.29,0.2,0,39,98.6,5.6693,0.0667,0,1,0,0.11,0,0,0,0,0,0,0.05,0,0,0.25,14.9047,5.9915,15.5575,18.6264,23
"p78","historic","historic","2000",0.27,0.15,0,46,105.61,5.4328,0.1333,0,0.4,0,0.13,0,0,0,0,0,0,0,0,0,0.2,15.3039,7.5743,12.1737,14.35,24
"p78","historic","historic","2000",0.26,0.25,0,46,100.16,5.0836,0.1833,0,0.35,0,0,0,0,0,0,0.2,0,0,0,0,0.7,14.6707,7.4738,14.9508,17.541,25
"p78","historic","historic","2000",0.14,0,0,23,89.61,5.6987,0.2333,0,0.3,0,0.09,0,0,0,0,0,0,0,0.05,0,0.15,12.8427,8.142,11.7925,15.5545,26
"p78","historic","historic","2000",0.24,0,0,55,111.55,5.1215,0.25,0,0.35,0,0,0,0,0,0,0,0,0,0,0.15,0.05,16.0918,8.4471,10.7413,13.5027,27
"p78","historic","historic","2000",0.34,0.1,0,48,100.2,5.1973,0.0833,0,0.8,0,0.15,0,0,0,0,0,0,0,0,0,0.1,14.6996,5.7379,14.8042,16.3436,28
"p78","historic","historic","2000",0.23,0,0,47,106.18,5.4156,0.1,0,0.5,0,0.06,0,0,0,0,0,0,0,0,0,0.55,13.9337,7.4772,13.2923,18.1038,29
"p78","historic","historic","2000",0.21,0,0,50,83.67,5.3104,0.1333,0,0.05,0.05,0.11,0,0,0,0,0,0,0,0,0,0.1,15.4257,10.0779,12.1293,15.8005,30
"p78","historic","historic","2000",0.26,0,0,42,97.6,5.0909,0.2,0,0.3,0,0.14,0,0,0,0,0,0,0,0,0,0.35,14.5907,9.1036,11.8432,18.4308,31
"p78","historic","historic","2000",0.17,0,0,28,108.06,4.9999,0.1333,0,0.55,0,0.07,0,0,0,0,0.25,0,0.1,0,0,0,13.7754,7.4548,16.1187,17.7344,32
"p78","historic","historic","2000",0.4,0,0,39,95.83,5.0904,0.15,0,0.4,0,0.05,0,0,0,0,0,0,0,0,0,0.25,14.5696,6.6717,9.699,15.9543,33
"p78","historic","historic","2000",0.25,0,0,43,108.47,5.1164,0.0833,0,1,0,0.1,0,0,0,0,0,0,0,0,0,0.1,14.8421,5.4745,11.8168,15.3641,34
"p78","historic","historic","2000",0.27,0,0,40,106.63,4.9547,0.2,0,0.5,0,0.07,0,0,0,0,0,0,0,0,0,0.2,14.3995,7.4305,15.8503,16.1318,35
"p78","historic","historic","2000",0.3,0,0,41,103.35,4.9387,0.1,0,0.55,0.05,0.09,0,0,0,0,0,0,0.1,0,0,0.5,14.202,7.2276,14.1382,20.7858,36
"p78","historic","historic","2000",0.4,0.3,0,38,109.33,5.3116,0.0667,0,0.7,0,0.05,0,0,0,0,0,0,0.05,0,0,0.05,15.1047,6.7609,10.4455,16.3107,37
"p78","historic","historic","2000",0.18,0.2,0,47,107.19,5.6075,0.1,0,0.05,0,0.28,0,0,0,0,0,0,0,0,0,0.1,15.4489,8.9465,12.6092,14.7321,38
"p78","historic","historic","2000",0.22,0,0,34,97.41,5.4185,0.15,0,0,0,0.16,0,0,0,0,0,0,0,0,0,0,14.3982,10.798,10.4413,15.0224,39
"p78","historic","historic","2000",0.15,0,0,42,102.28,4.8953,0.1167,0,1,0,0,0,0,0,0,0,0,0.2,0,0,0.1,15.2782,5.8942,10.3448,17.0229,40
"p78","historic","historic","2000",0.38,0,0,30,115.08,5.5298,0.1167,0,0.4,0,0.15,0.05,0,0,0,0,0,0,0,0,0.25,13.5873,7.6844,15.2238,14.9916,41
"p78","historic","historic","2000",0.3,0,0,51,105.68,5.2432,0.2167,0,0.35,0,0.05,0,0,0,0,0,0,0,0,0,0.15,14.4086,7.7827,12.594,15.8712,42
"p78","historic","historic","2000",0.38,0,0,47,103.53,4.8248,0.1,0,0.3,0,0.18,0,0,0,0,0.1,0,0,0,0,0.5,14.9689,8.3422,15.7875,16.0973,43
