"pixel","ssp","gcm","year","summer_drought_stress_risk","summer_insect_risk","summer_disease_risk","pad","actual_chill","winter_mean_temp","spring_pollinator","spring_disease_risk","spring_frost_risk","fruit_frost_risk","fruit_drought_stress_risk","fruit_hail_risk","fruit_sunburn_risk","fruit_insect_risk","fruit_disease_risk","fruit_snail_risk","harvest_frost_risk","harvest_heat_risk","harvest_hail_risk","harvest_rain_risk","harvest_fly_risk","summer_mean_temp","spring_mean_temp","fruit_mean_temp","harvest_mean_temp","id"
"p380","historic","historic","2000",0.19,0,0,28,95.5,4.9626,0.0833,0,1,0,0.1,0,0,0,0,0,0,0,0,0,0.05,13.1882,5.6109,10.7437,13.2159,1
"p380","historic","historic","2000",0.25,0.2,0,36,99.82,5.3124,0.2,0,0.35,0,0.06,0,0,0,0,0.1,0,0,0,0,0.2,14.1116,7.3053,11.7832,15.2111,2
"p380","historic","historic","2000",0.13,0,0,30,101.78,5.3487,0.05,0,1,0,0,0,0,0,0,0.2,0,0,0,0,0.35,13.2359,5.0574,13.025,14.4632,3
"p380","historic","historic","2000",0.17,0,0,12,101.6,5.1897,0.1333,0,0.2,0.05,0.17,0,0,0,0,0,0,0,0,0,0.25,11.6781,7.3287,10.2262,13.7621,4
"p380","historic","historic","2000",0.06,0,0,38,100.94,5.3982,0.1333,0,0.65,0.05,0,0,0,0,0,0.2,0,0,0,0,0.05,13.6624,6.7642,12.5687,13.6712,5
"p380","historic","historic","2000",0.12,0,0,20,108.58,5.4544,0.0833,0,0.75,0.1,0.05,0,0,0,0,0,0,0,0,0,0.05,12.5784,6.5338,8.2215,12.8885,6
"p380","historic","historic","2000",0.35,0,0,33,94.4,5.2722,0.0667,0,1,0,0.23,0,0,0,0,0,0,0,0,0.15,0,13.5582,5.5997,10.1098,11.3639,7
"p380","historic","historic","2000",0.28,0,0,23,102.52,5.1756,0.0833,0,0.6,0,0.12,0,0,0,0,0,0,0.05,0,0,0.4,12.1704,6.2739,10.938,17.9238,8
"p380","historic","historic","2000",0.23,0,0,37,89.52,4.807,0.05,0,1,0,0,0,0,0,0,0,0,0,0,0,0.1,14.6731,5.1948,12.8208,13.3962,9
"p380","historic","historic","2000",0.37,0.1,0,47,93.61,5.2876,0.1333,0,1,0.1,0,0,0,0,0,0.15,0,0,0,0,0.1,14.486,4.5894,11.8578,13.1483,10
"p380","historic","historic","2000",0.17,0,0,39,89.97,5.2923,0.1,0,0.4,0,0,0,0,0,0,0,0,0,0,0.15,0.1,14.8109,7.3052,12.6087,13.6726,11
"p380","historic","historic","2000",0.06,0,0,6,97.25,5.2017,0.0667,0,0.75,0,0.07,0,0,0,0,0,0,0,0,0,0.15,11.2027,6.2937,11.3652,15.2856,12
"p380","historic","historic","2000",0.27,0.3,0,43,94.47,5.4666,0.2833,0,0.35,0,0.12,0,0,0,0,0.1,0,0,0,0,0.1,14.5576,8.3943,14.6307,12.3347,13
"p380","historic","historic","2000",0.26,0,0,20,92.64,5.2354,0.1167,0,0.4,0,0.15,0,0,0,0,0,0,0,0,0,0.15,12.1611,7.7523,12.937,14.3617,14
"p380","historic","historic","2000",0.32,0,0,31,94.58,5.2649,0.1833,0,0.6,0,0.07,0,0,0,0,0,0,0,0.05,0,0.4,12.8024,6.6296,13.2897,16.56,15
"p380","historic","historic","2000",0.06,0,0,21,102.56,5.2591,0,0,0.85,0,0.06,0,0,0,0,0,0,0,0,0,0.35,12.6411,5.6073,14.2097,15.7333,16
"p380","historic","historic","2000",0.33,0,0,35,95.38,5.0382,0.15,0,0.35,0,0.22,0,0,0,0,0,0,0,0,0,0.1,12.8124,7.6273,14.513,14.8265,17
"p380","historic","historic","2000",0.18,0,0,28,80.3,5.0014,0.0667,0,1,0,0.06,0,0,0,0,0,0,0,0,0,0.05,11.9129,4.0168,9.616,12.795,18
"p380","historic","historic","2000",0.11,0,0,22,99.01,5.4472,0.0833,0,1,0.05,0.16,0,0,0,0,0,0,0,0,0,0.1,12.4067,5.1859,9.8073,13.3139,19
"p380","historic","historic","2000",0.3,0,0.15,42,101.61,5.7754,0.0833,0,1,0,0.11,0,0,0,0,0,0,0,0,0,0.1,14.6015,4.6945,12.2865,16.9347,20
"p380","historic","historic","2000",0.23,0.1,0,33,98.67,5.3661,0.15,0,0.5,0,0.22,0,0,0,0,0,0,0,0,0,0.25,14.029,6.2645,12.7138,16.0169,21
"p380","historic","historic","2000",0.23,0,0,20,90.43,5.2629,0.1667,0,0.2,0,0.05,0,0,0,0,0.15,0,0,0,0,0.25,11.9192,7.9133,13.9788,16.0868,22
"p380","historic","historic","2000",0,0,0,22,101.77,4.9362,0.2,0,0.65,0.05,0.13,0,0,0,0,0,0,0,0,0.15,0,12.4497,7.2312,9.3607,11.6518,23
"p380","historic","historic","2000",0.28,0,0,13,91.6,4.784,0.1,0,0.85,0,0.13,0,0,0,0,0,0,0,0,0,0.15,12.172,5.7676,12.7125,16.1608,24
"p380","historic","historic","2000",0.33,0.2,0,34,98.93,5.5231,0.2167,0,0.8,0.05,0.09,0,0,0,0,0,0,0,0,0,0,13.3298,6.0571,10.123,12.8306,25
"p380","historic","historic","2000",0.19,0.3,0,41,97.52,4.7934,0.1,0,0.9,0,0.11,0,0,0,0,0,0,0,0,0,0.05,14.7567,5.2081,13.0248,14.6438,26
"p380","historic","historic","2000",0.32,0,0,29,82.9,5.0419,0.05,0,1,0,0.08,0,0,0,0,0.15,0,0,0,0,0.2,11.5751,4.5553,13.2218,16.7829,27
"p380","historic","historic","2000",0.15,0,0,32,104.45,4.9802,0.0833,0,0.55,0.1,0.06,0,0,0,0,0,0,0,0,0,0.05,12.5283,7.4534,10.5117,14.7703,28
"p380","historic","historic","2000",0.33,0,0,26,100.81,5.2677,0.1167,0,0.7,0,0,0,0,0,0,0,0,0,0,0,0.15,13.6533,5.9814,11.5417,12.5284,29
"p380","historic","historic","2000",0.19,0,0,16,103.62,5.3457,0.05,0,1,0,0,0,0,0,0,0.1,0,0,0,0.15,0.05,11.9893,2.6745,12.0623,14.8833,30
