"pixel","ssp","gcm","year","summer_drought_stress_risk","summer_insect_risk","summer_disease_risk","pad","actual_chill","winter_mean_temp","spring_pollinator","spring_disease_risk","spring_frost_risk","fruit_frost_risk","fruit_drought_stress_risk","fruit_hail_risk","fruit_sunburn_risk","fruit_insect_risk","fruit_disease_risk","fruit_snail_risk","harvest_frost_risk","harvest_heat_risk","harvest_hail_risk","harvest_rain_risk","harvest_fly_risk","summer_mean_temp","spring_mean_temp","fruit_mean_temp","harvest_mean_temp","id"
"p221","historic","historic","2000",0.19,0.15,0,43,98.46,5.3003,0.1,0,0.85,0,0,0,0,0,0,0,0,0,0,0,0.1,14.9422,6.7631,11.1047,14.6591,1
"p221","historic","historic","2000",0.12,0.15,0,42,101.22,5.3477,0.2667,0,0.05,0,0.06,0,0,0,0,0,0,0,0,0,0.2,14.8615,8.3852,12.943,17.0805,2
"p221","historic","historic","2000",0.21,0,0,35,104.41,5.3378,0.15,0,0.7,0,0.05,0,0,0,0,0.1,0,0,0,0,0.25,14.2313,6.7566,14.7963,14.888,3
"p221","historic","historic","2000",0.06,0,0,32,104.94,5.141,0.3167,0,0.25,0,0,0,0,0,0,0.15,0,0,0,0,0.25,12.8059,8.5533,11.1953,14.7376,4
"p221","historic","historic","2000",0.27,0,0,51,105.15,5.7303,0.1667,0,0.4,0,0.09,0,0,0,0,0,0,0,0,0,0.2,14.9069,7.6593,13.9892,14.4809,5
"p221","historic","historic","2000",0.24,0,0.1,40,111.61,4.9744,0.1,0,0.7,0.05,0.05,0,0,0,0,0,0,0,0,0,0.15,13.8822,7.0186,9.3135,14.1886,6
"p221","historic","historic","2000",0.41,0.2,0,43,98.03,5.5572,0.0167,0,0.85,0,0,0,0,0,0,0.1,0,0,0,0,0.05,15.092,6.8312,10.5823,12.5709,7
"p221","historic","historic","2000",0.12,0,0,31,101.61,5.3754,0.15,0,0.4,0,0.08,0,0,0,0,0.25,0,0.1,0,0,0.25,13.296,7.5391,11.437,18.5455,8
"p221","historic","historic","2000",0.3,0,0,49,91.76,4.9121,0.15,0,1,0,0.12,0,0,0,0,0.1,0,0,0,0,0.15,15.6991,6.23,14.4243,14.9537,9
"p221","historic","historic","2000",0.07,0,0,52,99.09,5.5328,0.2167,0,1,0,0,0,0,0,0,0,0,0,0,0,0.15,14.8,5.9757,13.6297,14.8308,10
"p221","historic","historic","2000",0.19,0,0.1,53,94.9,5.2246,0.0667,0,0.25,0,0,0,0,0,0,0.15,0,0,0,0,0.2,16.1344,8.1696,13.974,14.728,11
"p221","historic","historic","2000",0.31,0,0,18,104.03,5.2872,0.1,0,0.75,0,0.11,0,0,0,0,0,0,0,0,0,0.2,12.5322,7.4173,12.555,16.1268,12
"p221","historic","historic","2000",0.3,0,0,57,104.16,5.7305,0.25,0,0.35,0,0.2,0,0,0,0,0,0,0,0,0,0.05,15.6698,9.5152,15.5827,14.1287,13
"p221","historic","historic","2000",0.07,0,0,41,101.21,5.5129,0.2,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0.25,13.5003,9.0323,13.3522,15.2326,14
"p221","historic","historic","2000",0.18,0.15,0,45,97.81,5.3385,0.2167,0,0.25,0,0.15,0,0,0,0,0.1,0,0.05,0,0,0.55,13.9672,7.7783,14.8995,17.6098,15
"p221","historic","historic","2000",0.09,0,0,32,103.42,5.1247,0.1,0,0.6,0,0.05,0,0,0,0,0.15,0,0.05,0,0,0.1,13.7608,6.9435,14.7858,16.6694,16
"p221","historic","historic","2000",0.35,0,0,47,101.96,5.4088,0.1333,0,0.25,0,0.13,0,0,0,0,0,0,0,0,0,0.1,13.9718,8.7901,15.4747,14.9124,17
"p221","historic","historic","2000",0.33,0,0,42,86.64,4.96,0.0833,0,1,0,0.06,0,0,0,0,0,0,0,0,0,0,13.3259,4.6427,10.4905,13.9615,18
"p221","historic","historic","2000",0.32,0,0,32,101.68,5.0891,0.1667,0,0.9,0,0.12,0,0,0,0,0,0,0,0,0,0.05,13.5615,6.4609,10.8803,14.6945,19
"p221","historic","historic","2000",0.3,0,0,54,100.98,5.3901,0.0667,0,1,0,0.07,0,0,0,0,0,0,0,0,0,0.3,15.8397,5.2225,13.4777,18.3421,20
"p221","historic","historic","2000",0.24,0.1,0,47,99.72,5.0385,0.1,0,0.35,0,0.06,0,0,0,0,0,0,0,0,0,0.3,15.1892,6.6034,13.0305,17.005,21
"p221","historic","historic","2000",0.22,0,0,34,94.53,5.2403,0.3333,0,0.25,0,0.17,0,0,0,0,0,0,0,0,0,0.25,13.0688,8.9908,16.2522,17.2955,22
"p221","historic","historic","2000",0.45,0,0,41,104.93,4.7742,0.2167,0,0.5,0.05,0.05,0,0,0,0,0,0,0,0,0,0.1,14.4107,8.1474,10.0107,12.3986,23
"p221","historic","historic","2000",0.23,0,0,34,100.36,4.8701,0.1167,0,0.8,0,0,0,0,0,0,0.15,0,0,0.05,0,0.05,13.576,6.2728,13.3647,16.8042,24
"p221","historic","historic","2000",0.47,0.45,0,40,104.5,5.6543,0.15,0,0.7,0,0.15,0,0,0,0,0,0,0,0,0,0,14.7796,7.0574,11.318,14.3321,25
"p221","historic","historic","2000",0.36,0.15,0,50,104.2,4.9945,0.15,0,0.45,0,0.15,0,0,0,0,0,0,0,0,0,0.1,16.2668,6.4318,14.4618,15.7914,26
"p221","historic","historic","2000",0.11,0,0,33,92.36,5.277,0.0833,0,1,0,0.09,0,0,0,0,0,0,0.05,0,0,0.3,12.3316,5.7661,14.9615,17.5368,27
"p221","historic","historic","2000",0.32,0,0,42,106.67,5.314,0.1833,0,0.2,0.05,0,0,0,0,0,0,0,0,0,0,0.25,14.0319,8.5399,10.9488,15.1052,28
"p221","historic","historic","2000",0.19,0,0,32,103.42,5.4689,0.15,0,0.65,0,0.14,0,0,0,0,0,0,0,0,0,0.15,14.4523,6.8221,12.4325,13.6263,29
"p221","historic","historic","2000",0.28,0,0,32,106.73,5.2206,0.05,0,1,0,0.13,0,0,0,0,0,0,0,0,0,0.1,13.4653,3.6513,13.5718,15.6617,30
"p221","historic","historic","2000",0.34,0,0,40,106.78,5.4781,0.15,0,0.95,0,0.08,0,0,0,0,0,0,0,0,0,0,14.1307,5.2496,14.35,13.3153,31
"p221","historic","historic","2000",0.37,0,0,52,96.31,5.4162,0.1167,0,0.35,0,0.11,0,0,0,0,0,0,0,0,0,0.1,15.0557,7.0436,9.2693,14.5297,32
"p221","historic","historic","2000",0.11,0,0,34,103.52,5.3979,0.2,0,0.7,0,0,0,0,0,0,0,0,0,0,0,0.15,14.0949,7.5809,15.9742,15.4415,33
"p221","historic","historic","2000",0.49,0,0,38,85.66,5.2028,0.1833,0,0.3,0,0.09,0,0,0,0,0.1,0,0,0,0,0.1,13.7437,9.3195,13.2512,16.7556,34
"p221","historic","historic","2000",0.47,0,0,44,99.98,5.7001,0.1667,0,0.5,0.05,0.08,0,0,0,0,0,0,0,0,0,0.1,14.5535,7.3518,9.948,15.9198,35
"p221","historic","historic","2000",0.1,0.1,0,47,107.03,5.4783,0.1,0,0.65,0,0.18,0,0,0,0,0,0,0,0,0,0,14.3693,6.483,12.5415,11.0267,36
"p221","historic","historic","2000",0.31,0.35,0,39,94.25,5.0549,0.15,0,0.65,0,0.05,0,0,0,0,0.2,0,0,0,0,0.1,13.9119,7.5659,15.4313,14.9118,37
"p221","historic","historic","2000",0.41,0,0,35,101.25,4.7607,0.1,0,1,0,0.08,0,0,0,0,0,0,0,0,0,0.3,13.4918,4.7546,13.3198,16.5377,38
"p221","historic","historic","2000",0.4,0.1,0,37,94.73,5.1032,0.0167,0,1,0,0.06,0,0,0,0,0,0,0,0,0,0.1,14.3265,2.8372,15.755,17.6541,39
"p221","historic","historic","2000",0.29,0,0,38,104.86,5.7323,0.2,0,0.35,0,0.08,0,0,0,0,0.3,0,0,0,0,0.1,13.1182,8.4688,15.3865,15.3123,40
"p221","historic","historic","2000",0.06,0,0,47,78.42,4.8517,0.1,0,0.8,0,0.07,0,0,0,0,0,0,0,0,0,0.25,15.0147,6.7329,10.6788,16.7053,41
"p221","historic","historic","2000",0.1,0,0,25,94.88,5.2284,0.1167,0,0.85,0,0.1,0,0,0,0,0,0,0.15,0,0,0.15,13.5048,6.574,13.0153,16.0252,42
"p221","historic","historic","2000",0.39,0.25,0,35,103.92,4.9277,0.15,0,0.75,0,0,0,0,0,0,0,0,0,0,0,0,13.9551,6.1125,10.4025,14.9468,43
"p221","historic","historic","2000",0.35,0,0,54,98.76,5.3626,0.1667,0,0.45,0.05,0.06,0,0,0,0,0,0,0,0,0.15,0.1,15.7674,7.6596,11.8065,13.5361,44
"p221","historic","historic","2000",0.39,0,0,28,103.39,5.2849,0.1333,0,1,0,0.1,0,0,0,0,0,0,0,0,0,0.1,12.5624,4.0708,13.4513,13.1738,45
"p221","historic","historic","2000",0.43,0.25,0,40,97.21,5.2935,0.1667,0,0.3,0,0.13,0,0,0,0,0,0,0,0,0,0.3,14.0407,7.4039,10.466,14.6297,46
"p221","historic","historic","2000",0.28,0,0,39,97.4,5.4421,0.2,0,0.55,0,0.06,0,0,0,0,0,0,0,0,0,0.05,14.1186,9.0492,12.4677,14.4421,47
"p221","historic","historic","2000",0.26,0,0,37,105.91,5.5268,0.1833,0,0.05,0,0,0,0,0,0,0,0,0.05,0,0,0.3,14.0647,7.709,11.4143,16.3092,48
"p221","historic","historic","2000",0.11,0.1,0,29,107.13,5.3848,0.2333,0,0.2,0,0.09,0,0,0,0,0,0,0,0,0,0.05,14.0104,8.4445,13.2603,14.3913,49
"p221","historic","historic","2000",0.34,0.2,0,37,97.74,5.3096,0.0667,0,1,0,0.14,0,0,0,0,0,0,0.05,0,0,0.35,14.4822,2.4929,11.829,17.392,50
"p221","historic","historic","2000",0.16,0,0,30,101.36,5.017,0.05,0,1,0,0.2,0,0,0,0,0,0,0,0,0,0.3,13.3997,4.8119,14.9155,15.6242,51
"p221","historic","historic","2000",0.29,0,0,35,92.66,4.975,0.05,0,1,0,0.25,0,0,0,0,0,0,0,0,0,0,13.0862,4.7305,13.4253,13.37,52
"p221","historic","historic","2000",0.31,0,0,49,99.59,4.6044,0.05,0,1,0,0.12,0,0,0,0,0.2,0,0,0,0,0.1,14.9221,4.325,15.0452,15.3851,53
"p221","historic","historic","2000",0.33,0.2,0,27,103.63,5.0982,0.0333,0,1,0,0.12,0,0,0,0,0,0,0,0,0,0.15,13.2114,4.0107,11.9572,16.2335,54
"p221","historic","historic","2000",0.35,0.2,0,32,99.42,5.1591,0.1167,0,0.9,0,0,0,0,0,0,0,0,0,0,0,0.15,14.4185,7.8269,13.7677,15.3161,55
"p221","historic","historic","2000",0.19,0,0,53,95.88,5.1634,0.1167,0,0.55,0,0.14,0,0,0,0,0,0,0.1,0,0,0.15,15.0414,7.0391,12.611,16.5206,56
"p221","historic","historic","2000",0.47,0,0,43,98.05,5.0664,0.2167,0,0.15,0,0,0,0,0,0,0,0,0,0,0,0.05,14.4925,9.7687,10.2875,16.1456,57
"p221","historic","historic","2000",0.23,0,0,22,112.15,5.4683,0.1167,0,0.7,0,0.05,0.05,0,0,0,0,0,0,0,0,0.25,12.1397,7.2376,16.8542,15.7079,58
"p221","historic","historic","2000",0.26,0,0,44,100.32,5.2019,0.1,0,0.45,0,0.07,0,0,0,0,0,0,0,0,0,0.1,14.8186,6.6089,12.471,15.9365,59
"p221","historic","historic","2000",0.17,0,0,47,107.64,5.1095,0.15,0,1,0,0.06,0,0,0,0,0.1,0,0,0,0,0.2,14.0754,5.1288,12.4188,17.2438,60
"p221","historic","historic","2000",0.23,0.1,0,45,91.09,5.764,0.2,0,0.8,0.05,0.09,0,0,0,0,0,0,0,0,0,0.15,14.9231,7.0522,12.012,14.8353,61
"p221","historic","historic","2000",0.22,0,0,29,102.11,5.753,0.3,0,0.15,0,0,0,0,0,0,0.1,0,0,0,0,0,12.8938,9.1685,12.3748,12.4153,62
"p221","historic","historic","2000",0.36,0,0,14,97.7,5.2865,0.0667,0,0.9,0,0.05,0,0,0,0,0.15,0,0,0,0,0.3,10.8688,6.1022,13.5812,16.2067,63
"p221","historic","historic","2000",0.18,0,0,21,100.97,5.5014,0.1833,0,0.05,0,0.06,0,0,0,0,0,0,0,0,0,0.3,11.7036,8.8917,12.0615,15.4859,64
"p221","historic","historic","2000",0.1,0,0,37,109.86,4.9059,0.15,0,0.2,0,0.15,0,0,0,0,0.1,0,0,0,0,0.45,13.7187,7.2065,12.2973,19.1488,65
"p221","historic","historic","2000",0.23,0,0,38,104.9,5.4754,0.05,0,0.65,0,0,0,0,0,0,0.1,0,0,0,0,0.15,13.734,6.0078,15.587,17.4553,66
"p221","historic","historic","2000",0.24,0.1,0,34,101.16,5.0123,0.1167,0,0.5,0,0.05,0,0,0,0,0,0,0,0,0,0.05,13.4291,6.9677,11.8115,16.4724,67
"p221","historic","historic","2000",0.17,0,0,42,99.9,5.3143,0.0833,0,0.9,0,0.14,0,0,0,0,0,0,0,0,0,0.25,15.2682,6.1129,10.1367,16.5541,68
"p221","historic","historic","2000",0.41,0.1,0,37,100.67,5.5017,0.15,0,0.35,0,0.05,0,0,0,0,0,0,0,0,0,0.35,14.1566,8.6353,12.7028,17.971,69
"p221","historic","historic","2000",0.2,0.1,0,49,100.93,5.1626,0.2167,0,0.75,0,0.21,0,0,0,0,0.1,0,0,0,0,0.1,15.2814,7.403,13.2477,14.9165,70
"p221","historic","historic","2000",0.28,0,0,30,86.71,4.9168,0.1833,0,1,0,0.06,0,0,0,0,0,0,0,0,0,0.3,13.5126,5.0756,11.6738,14.4809,71
"p221","historic","historic","2000",0.29,0,0,36,109.75,5.192,0.15,0,0.4,0,0.1,0,0,0,0,0,0,0.05,0,0,0.15,13.8289,7.7785,11.4623,17.0138,72
"p221","historic","historic","2000",0.14,0,0,49,104.33,5.4517,0.1333,0,1,0,0,0,0,0,0,0,0,0.05,0,0,0.25,15.2436,5.3585,14.8568,18.8812,73
"p221","historic","historic","2000",0.3,0.4,0,45,102.45,5.2583,0.3167,0,0.35,0,0.18,0,0,0,0,0,0,0,0,0,0.1,15.6118,8.974,13.3842,17.3855,74
"p221","historic","historic","2000",0.28,0,0,33,102.69,5.3307,0.1667,0,0.25,0,0,0,0,0,0,0.25,0,0,0,0,0.1,14.183,7.9879,13.0213,13.5247,75
"p221","historic","historic","2000",0.05,0,0,19,102.69,5.697,0.2167,0,0.35,0,0.18,0,0,0,0,0,0,0,0,0,0.2,13.1596,7.9001,14.0445,14.6621,76
"p221","historic","historic","2000",0.33,0.15,0,48,98.67,5.4769,0.25,0,0.65,0,0.14,0,0,0,0,0,0,0,0,0,0.1,15.2908,7.3463,13.9218,14.8047,77
"p221","historic","historic","2000",0.54,0.2,0,39,97.06,5.2481,0.0833,0,0.45,0,0.13,0,0,0,0,0,0,0,0,0.15,0.2,14.5923,6.599,13.4153,15.7474,78
"p221","historic","historic","2000",0.2,0,0,22,88.28,4.656,0.1167,0,0.55,0,0.16,0,0,0,0,0,0,0,0,0,0.3,12.2622,6.9466,13.4382,17.3503,79
"p221","historic","historic","2000",0.3,0,0,39,87.69,5.293,0.1667,0,0.1,0,0.06,0,0,0,0,0.1,0,0.05,0,0,0.2,14.6634,9.3221,12.3568,15.4495,80
"p221","historic","historic","2000",0.38,0.1,0,54,106.13,5.5559,0.3333,0,0.25,0,0.15,0,0,0,0,0,0,0,0,0,0.15,15.344,10.5367,13.3287,14.4306,81
"p221","historic","historic","2000",0.2,0.1,0,46,92.94,4.996,0.0667,0,1,0,0.14,0,0,0,0,0,0,0,0,0,0.2,15.4395,4.6349,11.7802,16.9323,82
"p221","historic","historic","2000",0.28,0,0,32,107.45,5.5948,0.15,0,0.9,0.05,0.15,0,0,0,0,0,0,0.1,0,0,0.15,13.8024,6.1812,12.665,16.1715,83
