"pixel","ssp","gcm","year","summer_drought_stress_risk","summer_insect_risk","summer_disease_risk","pad","actual_chill","winter_mean_temp","spring_pollinator","spring_disease_risk","spring_frost_risk","fruit_frost_risk","fruit_drought_stress_risk","fruit_hail_risk","fruit_sunburn_risk","fruit_insect_risk","fruit_disease_risk","fruit_snail_risk","harvest_frost_risk","harvest_heat_risk","harvest_hail_risk","harvest_rain_risk","harvest_fly_risk","summer_mean_temp","spring_mean_temp","fruit_mean_temp","harvest_mean_temp","id"
"p275","historic","historic","2000",0.43,0,0,35,106.03,5.4303,0.15,0,0.55,0,0.08,0,0,0,0,0.1,0,0.05,0,0.15,0.4,14.587,7.4529,14.0807,16.7884,1
"p275","historic","historic","2000",0.4,0.3,0,47,101.2,5.2566,0.1333,0,0.3,0,0.1,0,0,0,0,0,0,0,0,0,0.1,15.0931,7.9656,15.1948,16.7867,2
"p275","historic","historic","2000",0.06,0,0,41,111.56,5.1683,0.1333,0,0.4,0,0.18,0,0,0,0,0,0,0,0,0,0.3,14.2062,7.2224,14.7843,16.2274,3
"p275","historic","historic","2000",0.22,0,0,42,111.57,5.671,0.1833,0,0.5,0,0.1,0,0,0,0,0,0,0,0,0,0.1,14.5026,7.8595,13.245,15.4597,4
"p275","historic","historic","2000",0.27,0.1,0,41,105.27,5.4151,0.1667,0,0.45,0,0,0,0,0,0,0,0,0,0,0,0.25,14.725,7.5858,12.9088,17.385,5
"p275","historic","historic","2000",0.33,0.1,0,56,103.85,5.6874,0.1667,0,0.3,0,0.05,0,0,0,0,0,0,0,0.05,0,0.7,16.2366,8.4471,12.7715,19.5179,6
"p275","historic","historic","2000",0.4,0,0,37,99.28,5.0362,0.1667,0,0.4,0,0.1,0,0,0,0,0.15,0,0,0,0,0.1,13.7441,7.7797,15.331,14.3547,7
"p275","historic","historic","2000",0,0,0,43,109.58,5.913,0.2167,0,0.3,0,0.12,0,0,0,0,0.2,0,0.25,0.05,0,0.25,14.8326,8.7577,15.793,19.3683,8
"p275","historic","historic","2000",0.24,0,0,49,112.48,5.2118,0.1667,0,0,0,0.07,0,0,0,0,0,0,0,0,0,0.75,15.4498,9.5456,14.7657,16.7121,9
"p275","historic","historic","2000",0.19,0.15,0,46,108.55,4.9758,0.15,0,0.95,0,0.11,0,0,0,0,0,0,0,0,0,0,15.448,6.0101,12.5565,13.062,10
