"pixel","ssp","gcm","year","summer_drought_stress_risk","summer_insect_risk","summer_disease_risk","pad","actual_chill","winter_mean_temp","spring_pollinator","spring_disease_risk","spring_frost_risk","fruit_frost_risk","fruit_drought_stress_risk","fruit_hail_risk","fruit_sunburn_risk","fruit_insect_risk","fruit_disease_risk","fruit_snail_risk","harvest_frost_risk","harvest_heat_risk","harvest_hail_risk","harvest_rain_risk","harvest_fly_risk","summer_mean_temp","spring_mean_temp","fruit_mean_temp","harvest_mean_temp","id"
"p74","historic","historic","2000",0.33,0,0,52,105.67,5.2807,0.2,0,0.15,0,0.15,0,0,0,0,0,0,0,0,0,0.2,15.1281,8.5453,12.4747,15.325,1
"p74","historic","historic","2000",0.27,0,0.15,38,103.85,5.0356,0.1,0,0.45,0,0,0,0,0,0,0,0,0,0,0,0.05,14.6955,7.3477,11.1545,15.5653,2
"p74","historic","historic","2000",0.34,0.1,0,51,102.91,4.9019,0.15,0,0.4,0,0.05,0,0,0,0,0,0,0,0,0.15,0.1,15.4079,8.1515,11.8678,16.0898,3
"p74","historic","historic","2000",0.17,0.1,0,43,93.7,4.712,0.0667,0,0.35,0,0.11,0,0,0,0,0,0,0,0,0,0.25,14.9427,7.5577,13.1432,16.4621,4
"p74","historic","historic","2000",0.43,0.3,0,34,104.4,5.0523,0.0833,0,0,0,0.18,0,0,0,0,0,0,0,0,0,0.15,15.0818,7.6428,13.9715,15.0279,5
"p74","historic","historic","2000",0.13,0,0,34,104.77,4.7433,0.1667,0,0.65,0,0.15,0,0,0,0,0,0,0,0,0,0.25,13.4459,6.8952,13.4755,12.9021,6
"p74","historic","historic","2000",0.47,0.2,0,50,108.42,5.5188,0.2167,0,0.6,0,0.05,0.05,0,0,0,0,0,0.1,0,0,0.3,15.8238,7.4732,11.2127,17.3995,7
"p74","historic","historic","2000",0.32,0,0,55,96.09,4.8966,0.0667,0,0.45,0,0.12,0,0,0,0,0,0,0,0,0,0,14.8327,6.8771,10.0468,13.0188,8
"p74","historic","historic","2000",0.24,0.15,0,40,99.28,5.135,0.1167,0,1,0,0.13,0,0,0,0,0.1,0,0,0,0,0.35,14.0242,5.9125,11.8227,15.2203,9
"p74","historic","historic","2000",0.11,0,0,35,100.87,5.4161,0.2333,0,0.15,0,0,0,0,0,0,0,0,0.1,0.1,0,0.35,13.966,9.2004,13.8427,19.1579,10
"p74","historic","historic","2000",0.31,0,0,59,103.94,5.2889,0.05,0,0.4,0,0.06,0,0,0,0,0.15,0,0,0,0,0,15.5142,6.2542,14.535,12.4626,11
"p74","historic","historic","2000",0.32,0,0,42,106.28,5.0601,0.1833,0,0.4,0,0.13,0,0,0,0,0,0,0,0,0,0.05,14.3914,8.5842,12.6583,14.7953,12
"p74","historic","historic","2000",0.39,0.55,0,52,111.97,5.356,0.1167,0,0.5,0,0.14,0,0,0,0,0,0,0.1,0,0.15,0.55,16.501,9.3016,14.619,19.0674,13
"p74","historic","historic","2000",0.21,0,0,45,105.87,5.0219,0.1667,0,0.1,0,0.1,0,0,0,0,0,0,0.05,0,0,0.1,15.2068,9.0018,15.149,15.5765,14
"p74","historic","historic","2000",0.24,0,0,50,104.92,5.0734,0.1,0,0.25,0,0.06,0,0,0,0,0,0,0,0,0,0.25,15.263,8.172,12.7472,16.3021,15
"p74","historic","historic","2000",0.34,0,0,29,101.54,4.8117,0.2,0,0.35,0,0.21,0,0,0,0,0,0,0,0,0,0.1,12.9095,7.6512,12.3223,13.9432,16
"p74","historic","historic","2000",0.05,0,0,46,106.69,5.44,0.1,0,0.5,0,0.15,0,0,0,0,0,0,0,0,0,0.05,15.0246,8.5342,12.2085,13.505,17
"p74","historic","historic","2000",0.15,0,0,23,107.67,5.8525,0.1667,0,0.75,0,0,0,0,0,0,0,0,0,0,0,0.25,12.4541,6.4502,13.766,16.5698,18
"p74","historic","historic","2000",0.66,0.1,0,38,92.37,5.2969,0.2,0,0.4,0,0.05,0,0,0,0,0.3,0,0,0,0,0.05,13.8923,7.3176,13.1477,14.0209,19
"p74","historic","historic","2000",0.59,0.15,0,54,108.75,5.1672,0.2167,0,0.8,0,0,0,0,0,0,0.1,0,0,0,0,0.1,15.7101,6.1427,14.0397,15.23,20
"p74","historic","historic","2000",0.55,0.1,0,35,107.86,5.4485,0.1833,0,0.45,0,0.05,0,0,0,0,0,0,0,0,0,0.15,14.3761,6.9759,11.2627,14.9668,21
"p74","historic","historic","2000",0.31,0.2,0,42,106.19,5.2092,0.1167,0,0.25,0,0,0,0,0,0,0,0,0,0,0.15,0.05,14.311,8.0444,12.3785,12.8826,22
"p74","historic","historic","2000",0.29,0,0,40,99.75,4.9806,0.0833,0,0.5,0,0.06,0,0,0,0,0,0,0,0,0,0,14.3748,7.7844,12.3298,13.435,23
"p74","historic","historic","2000",0.21,0,0,35,98.59,5.2338,0.1167,0,0.9,0,0.17,0,0,0,0,0.1,0,0,0,0,0.3,13.9132,5.6047,13.5867,15.8473,24
"p74","historic","historic","2000",0.26,0,0,44,102.42,5.252,0.1333,0,0.75,0,0,0,0,0,0,0,0,0,0,0,0.4,14.5992,6.9792,9.8432,13.9175,25
"p74","historic","historic","2000",0.14,0,0,40,98.86,5.1475,0.1167,0,0.95,0,0.09,0,0,0,0,0,0,0.2,0,0,0.1,12.9263,6.1941,11.6008,16.5465,26
"p74","historic","historic","2000",0.24,0,0,48,106.39,5.4232,0.1167,0,0.65,0.05,0,0,0,0,0,0,0,0,0,0.3,0.05,15.1222,5.8951,13.4537,13.7621,27
"p74","historic","historic","2000",0.34,0,0,43,105.79,4.8517,0.0833,0,0.4,0,0.15,0,0,0,0,0,0,0,0,0,0.1,14.2326,6.9218,11.3192,14.4512,28
"p74","historic","historic","2000",0.3,0,0,64,103.88,5.4365,0.0333,0,0.55,0,0,0,0,0,0,0,0,0.1,0,0,0.4,16.2411,7.2143,12.1918,18.2049,29
"p74","historic","historic","2000",0.19,0,0,45,103.58,5.2102,0.2333,0,0.6,0,0.05,0,0,0,0,0,0,0,0,0,0.2,14.5793,8.1408,12.2575,13.7324,30
