"pixel","ssp","gcm","year","summer_drought_stress_risk","summer_insect_risk","summer_disease_risk","pad","actual_chill","winter_mean_temp","spring_pollinator","spring_disease_risk","spring_frost_risk","fruit_frost_risk","fruit_drought_stress_risk","fruit_hail_risk","fruit_sunburn_risk","fruit_insect_risk","fruit_disease_risk","fruit_snail_risk","harvest_frost_risk","harvest_heat_risk","harvest_hail_risk","harvest_rain_risk","harvest_fly_risk","summer_mean_temp","spring_mean_temp","fruit_mean_temp","harvest_mean_temp","id"
"p76","historic","historic","2000",0.33,0.25,0,37,103.25,5.3183,0.1833,0,0.7,0,0.15,0,0,0,0,0,0,0.15,0,0,0.35,14.1942,6.9406,14.0702,16.7447,1
"p76","historic","historic","2000",0.22,0,0,45,100.01,5.1357,0.1167,0,0.45,0,0.05,0,0,0,0,0,0,0,0,0,0.2,14.6738,7.286,14.6443,16.2968,2
"p76","historic","historic","2000",0.34,0,0,40,109.6,5.0521,0.1,0,0.55,0,0.05,0,0,0,0,0.1,0,0,0.05,0,0.45,14.1301,6.6256,14.0012,15.8956,3
"p76","historic","historic","2000",0.17,0,0,38,110.89,5.4537,0.15,0,0.8,0,0.11,0,0,0,0,0,0,0,0,0,0,14.1538,7.2424,13.1007,14.8148,4
"p76","historic","historic","2000",0.45,0,0,31,104.89,5.3089,0.1,0,0.5,0,0.17,0,0,0,0,0,0,0,0.1,0,0.55,14.366,7.0332,12.7817,16.5372,5
"p76","historic","historic","2000",0.13,0.2,0,53,104.53,5.6774,0.2,0,0.3,0,0.15,0,0,0,0,0,0,0,0,0,0.4,15.8893,7.9379,13.117,19.0552,6
"p76","historic","historic","2000",0.47,0,0,33,96.66,5.0955,0.2,0,0.5,0,0.1,0,0,0,0,0.1,0,0,0,0,0.05,13.2981,7.6237,15.1417,13.8135,7
"p76","historic","historic","2000",0.27,0,0,41,108,5.6062,0.25,0,0.35,0,0.12,0,0,0,0,0,0,0.25,0,0,0.3,14.5367,8.2953,16.1803,19.3382,8
"p76","historic","historic","2000",0.26,0,0,42,111.19,4.9619,0.2,0,0.05,0,0.13,0,0,0,0,0,0,0,0,0,0.2,15.0981,9.2042,14.4743,16.7847,9
"p76","historic","historic","2000",0.11,0.1,0,43,105.91,4.8622,0.1667,0,1,0.05,0.05,0,0,0,0,0.2,0,0,0,0,0.05,14.9688,5.9054,12.091,12.8414,10
"p76","historic","historic","2000",0.32,0,0,28,94.26,5.2017,0.2,0,0.55,0,0.06,0,0,0,0,0,0,0.1,0,0,0.55,13.6287,8.8657,11.3098,18.9406,11
"p76","historic","historic","2000",0.32,0,0,46,106.39,5.2899,0.1667,0,0.7,0,0.18,0,0,0,0,0,0,0.1,0,0,0.55,14.9979,6.3581,13.4008,16.6914,12
"p76","historic","historic","2000",0.32,0,0.1,28,93.84,5.3624,0.1667,0,0.75,0,0.14,0,0,0,0,0,0,0,0,0.15,0.05,13.1792,6.1449,11.8075,13.0856,13
"p76","historic","historic","2000",0.21,0.1,0,40,102.47,5.3174,0.0667,0,0.95,0,0.08,0,0,0,0,0,0,0.15,0,0,0.3,13.7417,6.0205,10.729,17.3371,14
"p76","historic","historic","2000",0.24,0.2,0,44,104.22,5.1958,0.1167,0,0.55,0,0.06,0,0,0,0,0,0,0,0,0,0.25,14.3116,6.8284,12.8367,15.0415,15
"p76","historic","historic","2000",0.37,0,0,53,98.69,5.4094,0.1,0,0.35,0,0.22,0,0,0,0,0,0,0.05,0,0,0.2,16.1492,7.2727,13.7972,17.6295,16
"p76","historic","historic","2000",0.05,0,0,42,99.45,5.4332,0.1667,0,0.7,0,0.15,0,0,0,0,0,0,0.2,0,0,0.25,13.6147,6.9355,14.1152,18.3193,17
"p76","historic","historic","2000",0.17,0.2,0,49,107.26,4.6768,0.1333,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0.2,16.6654,8.9531,12.1012,15.1626,18
"p76","historic","historic","2000",0.65,0.5,0,52,109.31,5.2038,0.1833,0,0.75,0,0.05,0,0,0,0,0,0,0,0,0,0.45,16.3214,7.9934,12.348,17.535,19
"p76","historic","historic","2000",0.56,0.15,0,40,101.46,5.3164,0.1833,0,0.7,0,0,0,0,0,0,0,0,0,0,0,0.25,14.1957,8.9113,11.549,15.8189,20
"p76","historic","historic","2000",0.54,0.1,0,49,97.69,5.4656,0.1667,0,0.2,0,0.05,0,0,0,0,0.15,0,0,0,0,0.25,15.3891,8.5314,14.5682,16.7975,21
"p76","historic","historic","2000",0.34,0.1,0,38,105.15,5.0179,0.0667,0,0.55,0.05,0,0,0,0,0,0,0,0.15,0,0.15,0.4,15.0309,6.8071,13.3627,18.9011,22
"p76","historic","historic","2000",0.29,0,0,40,109.56,5.5889,0.05,0,0.35,0,0.06,0,0,0,0,0,0,0,0,0,0.3,14.6598,7.0564,13.5833,18.4526,23
"p76","historic","historic","2000",0.21,0,0,54,108.3,5.0462,0.1667,0,0.05,0,0.11,0,0,0,0,0,0,0,0,0,0.3,15.193,8.8483,12.7112,15.2144,24
