"pixel","ssp","gcm","year","summer_drought_stress_risk","summer_insect_risk","summer_disease_risk","pad","actual_chill","winter_mean_temp","spring_pollinator","spring_disease_risk","spring_frost_risk","fruit_frost_risk","fruit_drought_stress_risk","fruit_hail_risk","fruit_sunburn_risk","fruit_insect_risk","fruit_disease_risk","fruit_snail_risk","harvest_frost_risk","harvest_heat_risk","harvest_hail_risk","harvest_rain_risk","harvest_fly_risk","summer_mean_temp","spring_mean_temp","fruit_mean_temp","harvest_mean_temp","id"
"p30","historic","historic","2000",0.35,0.25,0,38,105.06,4.9953,0.1167,0,0.5,0,0.15,0,0,0,0,0,0,0,0,0,0.15,14.0496,7.0278,14.862,16.7162,1
"p30","historic","historic","2000",0.39,0.15,0,28,98.57,4.6537,0.05,0,0.9,0,0.1,0,0,0,0,0.2,0,0,0,0,0.1,13.9925,5.4048,13.0898,15.4435,2
"p30","historic","historic","2000",0.34,0.2,0,42,96.35,4.9385,0.1,0,0.45,0,0,0,0,0,0,0,0,0,0,0,0.45,14.2481,7.186,10.946,16.4452,3
"p30","historic","historic","2000",0.19,0.1,0,42,95.49,5.1833,0.1667,0,1,0,0.1,0,0,0,0,0,0,0,0,0.15,0.1,15.6927,5.3668,14.2803,16.2761,4
"p30","historic","historic","2000",0.22,0,0,30,98.37,5.0434,0.15,0,0.5,0,0.07,0,0,0,0,0,0,0,0,0,0.4,13.538,6.8088,11.494,17.2051,5
"p30","historic","historic","2000",0.27,0,0,41,87.15,5.18,0.1167,0,0.95,0,0.06,0,0,0,0,0.1,0,0.05,0.05,0.15,0.2,14.7383,6.705,16.9398,17.5553,6
"p30","historic","historic","2000",0.38,0,0,39,107.99,4.7758,0.15,0,0.45,0,0,0,0,0.15,0,0,0,0,0,0,0.2,14.1084,7.2714,15.512,19.2473,7
"p30","historic","historic","2000",0.22,0,0,50,89.23,4.9792,0.0333,0,0.8,0,0.16,0,0,0,0,0,0,0,0.05,0,0.15,15.5026,6.1531,14.0703,13.8276,8
"p30","historic","historic","2000",0.34,0,0,36,110.29,5.4798,0.1667,0,0.3,0,0.11,0,0,0,0,0,0,0,0,0,0.15,13.2387,8.5217,12.1625,16.6878,9
"p30","historic","historic","2000",0.28,0,0,29,100.09,4.8539,0.0833,0,0.25,0,0.08,0,0,0,0,0,0,0,0,0,0.15,13.5223,7.8419,11.7048,17.2267,10
"p30","historic","historic","2000",0.39,0,0,31,109.47,4.9899,0.0667,0,0.9,0,0.11,0,0,0,0,0,0,0,0,0,0.15,12.8425,5.625,11.3647,16.7506,11
"p30","historic","historic","2000",0.2,0.65,0,59,92.45,4.9737,0.1833,0,0.85,0,0,0,0,0,0,0,0,0,0,0,0.05,16.672,6.2084,13.1207,15.3903,12
"p30","historic","historic","2000",0.34,0,0,30,95.75,4.9801,0.0333,0,1,0,0.18,0,0,0,0,0,0,0.1,0,0,0.05,13.3151,4.8838,11.2922,18.2051,13
"p30","historic","historic","2000",0.23,0,0,44,104.64,4.8285,0.0667,0,1,0.05,0,0,0,0,0,0,0,0,0,0.15,0.25,14.8964,4.9434,12.0952,15.9052,14
"p30","historic","historic","2000",0.15,0,0,40,101.79,4.8699,0.1167,0,0.75,0,0.13,0,0,0,0,0,0,0,0,0.15,0.05,14.4522,6.1013,11.1787,14.038,15
"p30","historic","historic","2000",0.24,0,0,45,94.36,5.1146,0.2167,0,0.65,0,0,0,0,0,0,0,0,0.05,0.05,0,0.45,14.6056,7.0787,10.5268,15.7092,16
"p30","historic","historic","2000",0.05,0,0,38,103.29,4.9127,0.0833,0,0.9,0,0.1,0,0,0,0,0,0,0,0,0,0.15,14.3942,4.9192,10.8687,16.5853,17
"p30","historic","historic","2000",0.42,0,0,58,111.33,5.4012,0.25,0,0.15,0,0,0,0,0,0,0,0,0.05,0,0,0.35,15.7263,8.8795,14.8658,17.373,18
"p30","historic","historic","2000",0.38,0,0,46,100.46,5.0091,0.0833,0,0.3,0,0.08,0,0,0,0,0.1,0,0,0,0,0.25,15.212,7.7678,14.7175,16.9806,19
"p30","historic","historic","2000",0.34,0,0.1,29,90.94,4.636,0.2,0,0.55,0,0.1,0,0,0,0,0.15,0,0,0,0,0.05,13.0162,8.3832,12.353,13.6482,20
"p30","historic","historic","2000",0.37,0.25,0,30,107.11,5.082,0.1333,0,0.55,0,0.1,0,0,0,0,0,0,0,0,0,0.2,13.9264,6.8037,13.0843,14.5934,21
"p30","historic","historic","2000",0.27,0,0.1,45,105.57,5.0099,0.0833,0,0.9,0,0,0,0,0,0,0,0,0,0,0,0.1,15.4412,5.6021,10.1387,13.9283,22
"p30","historic","historic","2000",0.27,0.5,0,39,95.15,5.4032,0.1167,0,1,0,0,0,0,0,0,0,0,0.05,0,0,0.1,14.966,5.4623,15.103,18.7335,23
"p30","historic","historic","2000",0.34,0.45,0,44,104.41,5.4662,0.1,0,0.6,0,0.13,0,0,0,0,0,0,0,0,0,0.15,15.4852,7.5047,11.9648,14.7808,24
"p30","historic","historic","2000",0.11,0,0,45,94.41,4.9601,0.2167,0,0.3,0,0.08,0,0,0,0,0,0,0,0,0,0.35,14.613,7.4395,15.4603,17.8412,25
"p30","historic","historic","2000",0.4,0,0,28,88.86,5.3787,0.2333,0,0.3,0,0.06,0,0,0,0,0,0,0,0,0,0.15,13.0293,7.6132,11.71,15.633,26
"p30","historic","historic","2000",0.21,0,0,51,108.55,5.0944,0.15,0,0.45,0,0.15,0,0,0,0,0,0,0,0,0.15,0.15,15.8942,7.8942,10.84,14.2695,27
"p30","historic","historic","2000",0.4,0.15,0.1,47,98.06,5.2389,0.15,0,0.7,0,0.07,0,0,0,0,0.15,0,0,0,0,0.5,14.798,5.6317,14.7207,15.8415,28
"p30","historic","historic","2000",0.21,0,0,42,105.95,4.806,0.1167,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0.05,13.7672,6.983,13.5238,18.2479,29
"p30","historic","historic","2000",0.44,0.15,0,47,82.31,5.4126,0.3,0,0.05,0.05,0.1,0,0,0,0,0,0,0,0,0,0.15,15.4098,10.2054,12.2615,16.1944,30
"p30","historic","historic","2000",0.33,0,0,46,92.46,4.8842,0.1167,0,0.4,0,0.06,0,0,0,0,0,0,0,0,0,0.25,14.4031,8.7232,11.9498,18.6606,31
"p30","historic","historic","2000",0.23,0,0,30,106.69,4.9054,0.1167,0,0.5,0,0.24,0,0,0,0,0,0,0.1,0,0,0,13.7701,6.9718,17.1252,17.7189,32
"p30","historic","historic","2000",0.27,0,0,37,93.15,4.906,0.1333,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0.25,14.4991,6.4371,9.7542,16.5054,33
"p30","historic","historic","2000",0.21,0,0,41,105.37,5.1181,0.1167,0,1,0,0.05,0,0,0,0,0,0,0,0,0,0.1,14.7834,5.3603,11.837,15.4365,34
"p30","historic","historic","2000",0.31,0,0,43,103.54,4.937,0.0833,0,0.4,0,0.08,0,0,0,0,0.15,0,0,0.05,0,0.15,14.4053,7.036,16.0102,16.1171,35
"p30","historic","historic","2000",0.23,0,0,43,102.03,4.8174,0.0833,0,0.6,0.05,0.06,0,0,0,0,0,0,0.15,0.05,0,0.2,14.1979,6.7782,13.7173,20.9636,36
"p30","historic","historic","2000",0.3,0.25,0,41,108.68,5.2672,0.1167,0,0.55,0,0.13,0,0,0,0,0,0,0.05,0,0,0.1,15.0761,6.5218,10.5432,16.4285,37
"p30","historic","historic","2000",0.45,0.2,0,49,103.14,5.6131,0.2333,0,0.05,0,0.13,0,0,0,0,0.1,0,0,0,0,0,15.4548,8.9,12.0607,15.1795,38
"p30","historic","historic","2000",0.56,0,0,37,94.72,5.4631,0.1667,0,0,0,0.05,0,0,0,0,0,0,0,0,0,0.1,14.7335,10.7929,10.3437,14.5418,39
"p30","historic","historic","2000",0.21,0,0,42,99.64,4.9138,0.1333,0,0.95,0,0.07,0,0,0,0,0,0,0.05,0,0,0.2,15.1405,5.7384,10.4453,16.6348,40
"p30","historic","historic","2000",0.22,0,0,28,112.17,5.1713,0.1167,0,0.4,0,0.06,0,0,0,0,0.1,0,0,0,0.15,0.2,13.5702,7.3448,14.9943,14.8587,41
