"pixel","ssp","gcm","year","summer_drought_stress_risk","summer_insect_risk","summer_disease_risk","pad","actual_chill","winter_mean_temp","spring_pollinator","spring_disease_risk","spring_frost_risk","fruit_frost_risk","fruit_drought_stress_risk","fruit_hail_risk","fruit_sunburn_risk","fruit_insect_risk","fruit_disease_risk","fruit_snail_risk","harvest_frost_risk","harvest_heat_risk","harvest_hail_risk","harvest_rain_risk","harvest_fly_risk","summer_mean_temp","spring_mean_temp","fruit_mean_temp","harvest_mean_temp","id"
"p146","historic","historic","2000",0.1,0,0,46,102.32,5.1385,0.05,0,0.8,0,0.14,0,0,0,0,0,0,0,0,0,0.05,14.9175,6.8883,11.4978,14.8763,1
"p146","historic","historic","2000",0.19,0.15,0,47,105.05,5.2744,0.25,0,0.05,0,0.24,0,0,0,0,0,0,0,0,0,0.15,15.1974,8.6686,13.5797,16.9956,2
"p146","historic","historic","2000",0.36,0,0,41,107.51,5.1052,0.1667,0,0.85,0,0.08,0,0,0,0,0.3,0,0,0,0,0.3,14.7787,7.0093,14.4155,15.5545,3
"p146","historic","historic","2000",0.21,0,0,38,105.04,5.0403,0.2167,0,0.15,0,0.06,0,0,0,0,0,0,0,0,0,0.25,13.2694,8.7302,11.568,15.2891,4
"p146","historic","historic","2000",0.21,0,0.1,57,107.44,5.4994,0.1,0,0.4,0,0,0,0,0,0,0.1,0,0,0,0,0.1,15.1153,7.5309,14.4732,14.8743,5
"p146","historic","historic","2000",0.24,0,0,45,111.54,5.0389,0.1333,0,0.5,0.05,0.12,0,0,0,0,0,0,0,0,0,0.1,13.9592,7.5861,9.6733,14.5103,6
"p146","historic","historic","2000",0.32,0.15,0,43,98.65,5.5319,0.1,0,0.7,0,0,0,0,0,0,0,0,0,0,0,0,15.2546,6.9278,10.7375,13.3114,7
"p146","historic","historic","2000",0.34,0.25,0,35,105.72,5.0225,0.0833,0,0.3,0,0.09,0,0,0,0,0,0,0,0.05,0,0.3,13.9572,7.5588,12.1298,18.8473,8
"p146","historic","historic","2000",0.36,0,0,50,96.23,4.9428,0.1667,0,0.95,0,0.09,0,0,0,0,0,0,0,0,0,0.05,15.8679,6.4605,14.559,15.3766,9
"p146","historic","historic","2000",0.13,0,0.15,53,102.14,5.3635,0.2,0,0.9,0,0.19,0,0,0,0,0,0,0,0,0,0.1,15.2648,6.331,14.25,14.9306,10
"p146","historic","historic","2000",0.24,0,0,57,98.06,4.9923,0.1167,0,0.25,0,0,0,0,0,0,0.1,0,0,0,0,0,16.4065,8.3562,14.1463,15.2718,11
"p146","historic","historic","2000",0.28,0,0,16,103.24,5.2078,0.1833,0,0.55,0,0.16,0,0,0,0,0.1,0,0,0,0,0.15,12.8452,7.9244,12.5577,16.5377,12
"p146","historic","historic","2000",0.32,0.3,0,54,105.6,5.5937,0.4,0,0.25,0,0.11,0,0,0,0,0,0,0,0,0.15,0,15.9449,9.9353,15.782,13.8137,13
"p146","historic","historic","2000",0.1,0,0,45,102.69,5.3846,0.2667,0,0.3,0,0.05,0,0,0,0,0,0,0,0,0,0.05,13.7575,9.139,13.8325,16.0217,14
"p146","historic","historic","2000",0.17,0.25,0,42,101.75,5.1133,0.15,0,0.3,0,0.18,0,0,0,0,0.1,0,0,0.1,0.15,0.6,14.4336,8.1433,14.9992,17.6321,15
"p146","historic","historic","2000",0.22,0,0,38,102.97,4.9964,0.15,0,0.45,0,0.11,0,0,0,0,0,0,0,0,0,0.15,14.1077,7.2039,15.2418,16.8679,16
"p146","historic","historic","2000",0.25,0,0,44,101.98,5.1263,0.2,0,0.25,0,0,0,0,0,0,0.2,0,0,0,0,0.15,14.2573,9.1373,14.584,15.7954,17
"p146","historic","historic","2000",0.47,0,0,42,86.43,4.7584,0.0167,0,1,0,0.07,0,0,0,0,0.1,0,0,0,0,0.05,13.5822,5.1393,11.0888,14.1209,18
"p146","historic","historic","2000",0.17,0.15,0,40,102.4,5.1571,0.1167,0,0.85,0,0.07,0,0,0,0,0,0,0,0,0,0.1,13.8945,6.4371,11.1903,14.4794,19
"p146","historic","historic","2000",0.22,0,0,56,102.57,5.2623,0.1,0,1,0,0.2,0,0,0,0,0,0,0,0.05,0,0.7,16.0377,5.8908,13.876,17.8062,20
"p146","historic","historic","2000",0.16,0.15,0,44,99.2,4.8879,0.0667,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0.2,15.2104,7.0316,13.4083,17.3793,21
"p146","historic","historic","2000",0.16,0,0,36,92.7,5.2844,0.35,0,0.15,0,0.05,0,0,0,0,0.1,0,0,0,0,0.1,13.2681,9.3143,16.1982,17.4036,22
"p146","historic","historic","2000",0.49,0.1,0,40,105.79,4.6489,0.1333,0,0.45,0.05,0,0,0,0,0,0,0,0,0,0,0.05,14.4177,8.2255,10.1252,13.1927,23
"p146","historic","historic","2000",0.16,0,0,31,99.13,4.8509,0.05,0,0.7,0,0.1,0,0,0,0,0,0,0,0,0,0.4,13.7026,6.5553,13.8437,17.0524,24
"p146","historic","historic","2000",0.36,0.35,0,37,108.57,5.4836,0.2667,0,0.6,0.05,0.13,0,0,0,0,0,0,0,0,0.15,0,14.9134,7.3778,11.6305,14.0762,25
"p146","historic","historic","2000",0.33,0,0,50,106.75,4.833,0.0833,0,0.5,0,0.22,0,0,0,0,0.1,0,0,0,0,0.1,16.458,6.6666,14.6953,15.8479,26
"p146","historic","historic","2000",0.05,0,0,35,93.15,5.2115,0.05,0,0.85,0,0.05,0,0,0,0,0,0,0.05,0,0,0.25,12.6543,6.1628,15.3162,17.2936,27
"p146","historic","historic","2000",0.27,0,0,42,107.82,5.1309,0.0833,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0.15,14.1427,8.5142,11.2937,15.5686,28
"p146","historic","historic","2000",0.21,0.1,0,36,105.77,5.2236,0.1,0,0.6,0,0.11,0,0,0,0,0,0,0,0,0,0.15,14.8632,6.9148,12.8825,14.3043,29
"p146","historic","historic","2000",0.25,0,0,34,106.9,5.0154,0.15,0,1,0,0.07,0,0,0,0,0,0,0,0,0,0.15,13.5217,4.2318,13.6095,15.7029,30
"p146","historic","historic","2000",0.43,0,0,43,106.88,5.2783,0.2,0,0.7,0,0.15,0,0,0,0,0,0,0,0,0,0.1,14.5777,5.7124,14.8147,13.3392,31
"p146","historic","historic","2000",0.29,0,0,56,98.43,5.4679,0.0833,0,0.15,0,0.08,0,0,0,0,0,0,0,0,0,0.25,15.2463,7.2468,9.3663,14.743,32
"p146","historic","historic","2000",0.21,0,0,43,103.56,5.3444,0.1667,0,0.75,0,0.06,0,0,0,0,0,0,0,0,0,0.2,14.3114,7.6509,16.4987,15.7763,33
"p146","historic","historic","2000",0.47,0,0,42,91.8,5.0929,0.1167,0,0.3,0,0,0,0,0,0,0,0,0,0,0.15,0.25,14.0652,9.0997,14.1968,16.8392,34
"p146","historic","historic","2000",0.38,0,0,46,100.75,5.452,0.1333,0,0.55,0,0.11,0,0,0,0,0,0,0,0,0,0.15,14.7736,7.2892,10.8007,15.8595,35
"p146","historic","historic","2000",0.28,0.4,0,44,109.21,5.1223,0.0833,0,0.45,0,0.06,0,0,0,0,0,0,0,0,0,0,14.875,7.0671,11.9127,11.7015,36
"p146","historic","historic","2000",0.26,0.1,0,40,92.72,4.9361,0.2,0,0.7,0,0.07,0,0,0,0,0,0,0,0,0,0.15,14.0868,8.0923,15.6665,15.2282,37
"p146","historic","historic","2000",0.46,0,0,36,102.66,4.5833,0.0667,0,0.8,0,0.06,0,0,0,0,0,0,0,0,0,0.3,13.8174,5.2418,13.5388,17.0073,38
"p146","historic","historic","2000",0.34,0.1,0,43,97.46,4.9145,0.0833,0,1,0,0.22,0,0,0.1,0,0,0,0,0,0,0.15,14.503,3.3331,16.537,17.5708,39
"p146","historic","historic","2000",0.34,0,0,45,105.82,5.4771,0.1833,0,0.3,0,0.07,0,0,0,0,0,0,0,0,0.15,0.1,13.4183,8.4862,15.6743,15.6414,40
"p146","historic","historic","2000",0.21,0,0,54,81.36,4.7913,0.1333,0,0.45,0,0.13,0,0,0,0,0,0,0,0,0,0.5,15.3809,7.3267,11.2572,16.1547,41
"p146","historic","historic","2000",0.22,0,0,27,95.65,5.0643,0.15,0,0.85,0,0,0,0,0,0,0,0,0.05,0,0,0.3,14.067,6.8298,13.7687,15.9373,42
"p146","historic","historic","2000",0.32,0.4,0,36,105.63,5.0503,0.0833,0,0.6,0,0.18,0,0,0,0,0,0,0,0,0,0.15,14.2417,6.4622,10.7862,14.8826,43
"p146","historic","historic","2000",0.41,0,0,53,102.59,5.2355,0.1167,0,0.3,0,0.14,0,0,0,0,0.2,0,0,0,0.15,0,15.9425,7.7423,12.2533,13.7802,44
"p146","historic","historic","2000",0.24,0,0,32,103.24,5.3919,0.1333,0,1,0,0.08,0,0,0,0,0,0,0,0,0,0.25,12.717,4.502,13.4308,13.355,45
"p146","historic","historic","2000",0.56,0.4,0,45,99.36,5.2314,0.1,0,0.25,0,0.1,0,0,0,0,0,0,0,0,0,0.1,14.4878,7.5508,10.683,14.7418,46
"p146","historic","historic","2000",0.25,0,0,44,100.07,5.4381,0.2,0,0.4,0,0.05,0,0,0,0,0,0,0,0,0,0.1,14.4027,9.1683,12.8765,14.8264,47
"p146","historic","historic","2000",0.26,0.15,0,43,108.42,5.3796,0.1667,0,0.05,0,0.15,0,0,0,0,0,0,0.05,0,0,0.1,14.481,7.8524,12.0825,16.7658,48
"p146","historic","historic","2000",0.1,0,0,32,109.75,5.336,0.1,0,0.35,0,0.12,0,0,0,0,0.15,0,0,0,0,0.05,14.2966,8.2944,13.6963,14.9243,49
"p146","historic","historic","2000",0.46,0.1,0,43,97.03,5.0402,0.05,0,1,0,0.09,0,0,0,0,0,0,0.05,0,0,0.1,14.9738,2.7313,12.2132,18.0861,50
"p146","historic","historic","2000",0.19,0,0,30,101.98,4.9969,0.15,0,0.9,0,0.17,0.05,0,0,0,0.15,0,0,0.05,0,0.2,13.5635,5.282,14.877,15.8023,51
"p146","historic","historic","2000",0.11,0,0,33,92.88,4.8482,0.05,0,1,0,0.17,0,0,0,0,0,0,0,0,0.15,0.05,13.4175,5.0071,13.5423,13.2973,52
"p146","historic","historic","2000",0.31,0,0,49,101.51,4.4427,0.1,0,1,0,0.11,0,0,0,0,0,0,0,0,0,0.05,15.0019,4.4255,15.0237,16.3544,53
"p146","historic","historic","2000",0.42,0.2,0,31,104.45,4.9733,0.0333,0,1,0,0.05,0,0,0,0,0.1,0,0,0,0.15,0.45,13.5923,4.3319,12.091,16.1477,54
"p146","historic","historic","2000",0.27,0,0,36,100.52,5.026,0.0667,0,0.75,0,0.05,0,0,0,0,0,0,0.05,0,0,0.05,14.7061,8.236,14.1192,15.8614,55
"p146","historic","historic","2000",0.23,0,0,54,97.59,5.0585,0.1333,0,0.4,0,0.13,0,0,0,0,0,0,0,0.15,0,0.65,15.1187,7.3529,12.8597,16.323,56
"p146","historic","historic","2000",0.36,0,0,42,100.07,5.1015,0.2,0,0.05,0,0.21,0,0,0,0,0,0,0,0,0,0.35,14.4753,10.1492,10.66,15.975,57
"p146","historic","historic","2000",0.21,0,0,26,111.72,5.4691,0.1,0,0.55,0,0.11,0,0,0.1,0,0.1,0,0,0,0,0.2,12.5995,7.3048,17.5742,16.1127,58
"p146","historic","historic","2000",0.34,0.15,0,43,101.25,5.1401,0.1,0,0.5,0,0.11,0,0,0,0,0,0,0,0,0,0.15,15.1902,6.4282,12.955,16.1867,59
"p146","historic","historic","2000",0.36,0,0,50,106.9,4.9342,0.0667,0,1,0,0.16,0,0,0,0,0,0,0,0,0,0.15,14.5668,5.3452,13.2208,17.542,60
"p146","historic","historic","2000",0.27,0.1,0,40,91.33,5.6662,0.1167,0,0.45,0.05,0.09,0,0,0,0,0,0,0,0,0,0.2,15.2048,7.3934,12.4218,14.891,61
"p146","historic","historic","2000",0.3,0,0,30,101,5.6519,0.2167,0,0.05,0,0.16,0,0,0,0,0,0,0,0,0.15,0,13.4396,9.1276,13.3643,12.4768,62
"p146","historic","historic","2000",0.42,0,0,13,98.24,5.1995,0.0667,0,0.75,0,0.06,0,0,0,0,0,0,0,0,0,0.1,11.0883,5.8578,14.4623,16.6794,63
"p146","historic","historic","2000",0.17,0,0,23,103,5.3124,0.1,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0.1,11.9694,8.8353,12.2882,16.2364,64
"p146","historic","historic","2000",0.23,0,0.3,43,108.94,4.7761,0.1833,0,0.15,0,0,0,0,0,0,0,0,0.1,0,0,0.3,14.1524,7.8141,12.266,19.6722,65
