"pixel","ssp","gcm","year","summer_drought_stress_risk","summer_insect_risk","summer_disease_risk","pad","actual_chill","winter_mean_temp","spring_pollinator","spring_disease_risk","spring_frost_risk","fruit_frost_risk","fruit_drought_stress_risk","fruit_hail_risk","fruit_sunburn_risk","fruit_insect_risk","fruit_disease_risk","fruit_snail_risk","harvest_frost_risk","harvest_heat_risk","harvest_hail_risk","harvest_rain_risk","harvest_fly_risk","summer_mean_temp","spring_mean_temp","fruit_mean_temp","harvest_mean_temp","id"
"p477","historic","historic","2000",0.27,0,0,24,88.01,5.3504,0.0667,0,1,0,0.05,0,0,0,0,0,0,0,0,0,0.1,11.6248,4.6809,11.4515,15.0538,1
"p477","historic","historic","2000",0.33,0,0,22,83.66,5.4679,0.0833,0,0.9,0,0.06,0,0,0,0,0,0,0,0,0,0.05,12.5041,5.0013,12.5448,14.7005,2
"p477","historic","historic","2000",0.18,0,0,20,98.78,5.7105,0.0667,0,1,0.05,0,0,0,0,0,0,0,0,0,0,0.05,11.5818,4.9874,11.9122,13.9259,3
"p477","historic","historic","2000",0.29,0,0,21,101.21,5.7161,0.0333,0,1,0,0.1,0,0,0,0,0,0,0,0,0.15,0.05,11.9242,4.6926,11.4988,13.1762,4
"p477","historic","historic","2000",0.22,0,0,18,91.15,5.2883,0.1,0,1,0.1,0,0,0,0,0,0,0,0,0,0,0.1,11.9266,4.8643,10.6543,15.6344,5
"p477","historic","historic","2000",0.28,0.1,0,37,92.16,5.7753,0.0833,0,0.9,0.2,0.13,0,0,0,0,0,0,0,0,0,0.2,13.7421,5.7718,11.1073,17.735,6
"p477","historic","historic","2000",0.16,0,0,12,79.29,4.9633,0.1167,0,0.9,0,0,0,0,0,0,0.25,0,0,0,0,0,10.8887,5.3194,13.106,12.5555,7
"p477","historic","historic","2000",0.33,0,0,33,95.61,5.7383,0.1667,0,0.95,0,0,0,0,0,0,0,0,0.05,0,0,0.5,12.3816,6.0279,14.0547,16.8977,8
"p477","historic","historic","2000",0.27,0,0,29,98.31,5.2029,0.1167,0,0.35,0.1,0.15,0,0,0,0,0,0,0,0,0,0.4,13.0704,6.841,12.8633,15.2346,9
"p477","historic","historic","2000",0.19,0,0,22,86.58,4.9089,0.0667,0,1,0.05,0.06,0,0,0,0,0,0,0,0,0,0,12.9348,2.8097,10.431,11.148,10
"p477","historic","historic","2000",0.19,0,0,21,82.11,4.8828,0.2667,0,0.75,0,0,0,0,0,0,0,0,0,0,0.15,0.25,11.377,6.7699,9.4602,17.5965,11
"p477","historic","historic","2000",0.27,0,0,27,90.72,5.313,0.0833,0,1,0,0.07,0,0,0,0,0.1,0,0,0,0,0.5,12.8306,3.903,11.4373,15.0602,12
"p477","historic","historic","2000",0.33,0,0,15,80.31,5.2996,0.0167,0,1,0.05,0.05,0,0,0,0,0,0,0,0,0.15,0,10.8044,3.7716,9.8577,11.3991,13
"p477","historic","historic","2000",0.32,0,0,24,91.31,5.4628,0.1,0,1,0.1,0,0,0,0,0,0,0,0,0,0,0.05,11.6478,3.5937,8.7548,14.8194,14
"p477","historic","historic","2000",0.23,0.1,0,29,91.25,5.202,0.1,0,1,0.05,0.05,0,0,0,0,0,0,0,0,0,0,12.0518,4.6493,11.1032,13.5127,15
"p477","historic","historic","2000",0.34,0,0,33,91.84,5.3808,0.0833,0,1,0,0,0,0,0,0,0,0,0,0,0.15,0.7,14.1051,4.9409,11.9927,15.5939,16
"p477","historic","historic","2000",0.17,0,0,25,88.94,5.4868,0.0833,0,1,0,0,0,0,0,0,0.1,0,0,0,0,0.6,11.5948,4.2494,11.7477,16.7388,17
"p477","historic","historic","2000",0.48,0,0,38,89.04,4.5223,0.1,0,0.8,0.05,0.13,0,0,0,0,0,0,0,0,0,0.1,15.0708,6.385,10.646,13.4998,18
"p477","historic","historic","2000",0.45,0.3,0,34,97.55,5.3212,0.1833,0,1,0,0.09,0,0,0,0,0,0,0,0,0,0.3,13.8549,6.0669,11.2665,16.2547,19
