"pixel","ssp","gcm","year","summer_drought_stress_risk","summer_insect_risk","summer_disease_risk","pad","actual_chill","winter_mean_temp","spring_pollinator","spring_disease_risk","spring_frost_risk","fruit_frost_risk","fruit_drought_stress_risk","fruit_hail_risk","fruit_sunburn_risk","fruit_insect_risk","fruit_disease_risk","fruit_snail_risk","harvest_frost_risk","harvest_heat_risk","harvest_hail_risk","harvest_rain_risk","harvest_fly_risk","summer_mean_temp","spring_mean_temp","fruit_mean_temp","harvest_mean_temp","id"
"p85","historic","historic","2000",0.21,0.1,0,35,100.31,5.1795,0.0833,0,0.65,0,0.05,0,0,0,0,0.1,0,0,0,0.15,0.3,14.1861,6.8475,13.6905,16.5149,1
"p85","historic","historic","2000",0.28,0.2,0,45,94.77,5.0126,0.1667,0,0.45,0,0,0,0,0,0,0.15,0,0,0,0,0.15,14.6536,7.369,14.6933,16.5495,2
"p85","historic","historic","2000",0.33,0.15,0,40,108.04,5.1946,0.1167,0,0.7,0,0.07,0,0,0,0,0,0,0,0,0,0.05,14.0303,6.6295,14.1725,16.3105,3
"p85","historic","historic","2000",0.11,0,0,40,110.43,5.345,0.0833,0,0.7,0,0,0,0,0,0,0,0,0,0,0,0.05,14.1166,7.0428,13.1835,15.0862,4
"p85","historic","historic","2000",0.18,0,0,36,104.45,5.3676,0.2167,0,0.55,0.05,0.17,0,0,0,0,0.1,0,0,0,0,0.4,14.2726,7.2542,12.5747,16.5651,5
"p85","historic","historic","2000",0.33,0.35,0,53,100.89,5.5099,0.0667,0,0.35,0,0.1,0,0,0,0,0,0,0,0.05,0.15,0.45,15.914,7.7924,12.6323,19.4833,6
"p85","historic","historic","2000",0.38,0,0,34,96.11,4.9369,0.15,0,0.65,0,0.05,0,0,0,0,0.1,0,0,0,0,0.05,13.2016,7.3423,15.2798,14.2206,7
"p85","historic","historic","2000",0.15,0.25,0,44,107.83,5.6689,0.1667,0,0.45,0,0.05,0,0,0,0,0,0,0.2,0.1,0,0.55,14.5759,7.8462,15.9848,18.8703,8
"p85","historic","historic","2000",0.34,0.2,0,49,110.83,4.9311,0.1667,0,0.05,0,0.1,0,0,0,0,0,0,0,0,0.15,0.05,15.209,8.9987,14.851,17.1682,9
"p85","historic","historic","2000",0.27,0.25,0,43,104.24,4.7473,0.15,0,1,0.05,0.19,0,0,0,0,0.2,0,0,0,0,0,15.0098,5.5516,12.0722,13.1615,10
"p85","historic","historic","2000",0.27,0,0,27,94.47,5.0219,0.25,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0.3,13.6602,8.6508,11.3027,19.1073,11
"p85","historic","historic","2000",0.28,0,0,48,107.23,5.2543,0.0667,0,0.7,0,0.06,0,0,0,0,0,0,0.1,0,0,0.1,15.0158,6.0927,13.183,17.1539,12
"p85","historic","historic","2000",0.28,0,0,27,91.92,5.3877,0.1,0,0.75,0,0.11,0,0,0,0,0,0,0,0,0,0,13.0662,6.2482,11.7373,13.3744,13
"p85","historic","historic","2000",0.2,0,0.15,35,103.48,5.3682,0.1,0,0.95,0,0.22,0,0,0,0,0,0,0.1,0,0,0.45,13.6892,6.1359,11.1447,16.792,14
"p85","historic","historic","2000",0.29,0.3,0,42,101.32,5.0024,0.1167,0,0.5,0,0.11,0,0,0,0,0,0,0,0,0,0.05,14.2932,6.7352,13.1852,15.6071,15
"p85","historic","historic","2000",0.2,0,0,49,100.01,5.1969,0.0667,0,0.45,0,0.12,0,0,0,0,0,0,0,0.1,0.15,0.35,16.0103,6.9887,13.955,17.7964,16
"p85","historic","historic","2000",0.26,0.1,0,41,98.73,5.1626,0.1667,0,0.8,0,0,0,0,0,0,0,0,0.2,0,0,0.3,13.772,6.7099,14.2633,18.5751,17
"p85","historic","historic","2000",0.32,0.4,0,56,107.43,4.6642,0.0667,0,0.05,0,0.11,0,0,0,0,0,0,0,0,0.15,0.1,16.727,8.3401,12.307,15.3402,18
"p85","historic","historic","2000",0.36,0.4,0,45,105.94,4.8319,0.2,0,0.85,0,0.2,0,0,0,0,0,0,0.05,0,0,0.6,15.9252,7.7921,12.9177,17.8386,19
"p85","historic","historic","2000",0.28,0,0,38,99.97,5.1842,0.1,0,0.75,0,0,0,0,0,0,0.1,0,0,0,0,0.35,13.7253,8.3229,11.3738,15.9594,20
"p85","historic","historic","2000",0.23,0,0,51,94.23,5.0819,0.1,0,0.3,0,0,0,0,0,0,0.1,0,0.05,0,0,0.3,15.0826,8.1393,14.4175,16.8559,21
"p85","historic","historic","2000",0.39,0.1,0,43,103.87,4.7952,0.1833,0,0.6,0,0.13,0,0,0,0,0.1,0,0.15,0,0,0.2,15.0977,6.9326,13.802,19.6632,22
"p85","historic","historic","2000",0.42,0,0,38,108.43,5.3606,0.1333,0,0.65,0,0.07,0,0,0,0,0,0,0,0,0,0.4,14.8342,7.033,13.6765,18.5097,23
"p85","historic","historic","2000",0.34,0,0,52,105.1,5.1974,0.1,0,0.1,0,0.05,0,0,0,0,0,0,0,0,0,0.3,15.2235,8.9553,12.2933,15.5477,24
"p85","historic","historic","2000",0.41,0.4,0,49,82.07,5.3313,0.2,0,0.6,0,0.11,0,0,0.1,0,0.3,0,0.05,0,0,0,14.9636,7.7838,16.4678,18.1618,25
"p85","historic","historic","2000",0.25,0.15,0,47,109.87,5.4103,0.1833,0,0.15,0,0,0,0,0,0,0.2,0,0.05,0,0,0.2,16.0337,9.1072,14.5947,15.8933,26
"p85","historic","historic","2000",0.18,0.35,0,28,97.06,4.6774,0.2833,0,0.15,0,0.05,0,0,0,0,0.1,0,0,0,0,0.3,13.9726,9.0122,12.6983,17.8986,27
"p85","historic","historic","2000",0.37,0,0,41,103.53,5.4825,0.1333,0,0.3,0,0.1,0,0,0,0,0.2,0,0.05,0.05,0,0.45,14.7331,7.6484,15.2035,17.2671,28
"p85","historic","historic","2000",0.24,0.1,0,28,100.74,5.0924,0.1667,0,0.4,0,0.07,0,0,0,0,0.15,0,0,0,0,0,12.7759,7.5522,13.6693,13.7316,29
"p85","historic","historic","2000",0.35,0.1,0,40,104.05,5.2515,0.15,0,0.1,0,0.06,0,0,0,0,0,0,0.15,0,0.15,0.15,14.5953,7.1816,13.5195,18.3732,30
"p85","historic","historic","2000",0.35,0,0,38,107.31,5.4887,0.05,0,0.7,0,0.13,0,0,0,0,0,0,0,0,0,0.05,14.6391,5.4336,13.744,12.8592,31
"p85","historic","historic","2000",0.27,0,0,44,97.6,5.0082,0.15,0,0.15,0,0.17,0,0,0,0,0,0,0,0,0,0.2,15.0982,8.6183,12.6202,15.56,32
"p85","historic","historic","2000",0.17,0.3,0,41,99.61,5.2028,0.1,0,0.7,0.05,0.06,0,0,0,0,0,0,0,0,0,0.2,15.5657,6.711,12.485,13.1926,33
"p85","historic","historic","2000",0.32,0,0,28,96.36,5.0256,0.2167,0,0.25,0,0.16,0,0,0,0,0,0,0.1,0.05,0.15,0.2,12.844,8.744,13.1887,17.9959,34
"p85","historic","historic","2000",0.46,0,0,47,102.16,4.9932,0.2,0,1,0,0.05,0,0,0,0,0,0,0,0.05,0,0.3,14.7575,5.2522,13.245,16.5476,35
"p85","historic","historic","2000",0.19,0.2,0,42,98.65,4.993,0.1167,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0.05,15.3182,7.2994,12.105,16.2186,36
"p85","historic","historic","2000",0.45,0.1,0,44,103.96,4.8121,0.0333,0,0.9,0,0.05,0,0,0.15,0,0.45,0,0,0,0,0,15.1789,4.533,17.4967,13.3918,37
"p85","historic","historic","2000",0.36,0,0,51,110.78,5.1138,0.0833,0,0.2,0,0.1,0,0,0,0,0,0,0.05,0.1,0,0.25,14.9955,7.8985,9.6947,16.8691,38
"p85","historic","historic","2000",0.11,0.15,0,42,104.28,4.9909,0.1,0,0.8,0,0.08,0,0,0,0,0.1,0,0.05,0,0,0.2,14.7763,5.4482,15.9538,17.3421,39
"p85","historic","historic","2000",0.43,0,0,37,106.67,5.3897,0.2,0,1,0,0.14,0,0,0,0,0,0,0,0,0,0.25,13.2067,7.0278,11.8857,17.4942,40
"p85","historic","historic","2000",0.26,0,0,60,109.04,4.8265,0.15,0,0.5,0,0.21,0,0,0,0,0.1,0,0,0,0,0.5,16.2499,7.4738,12.6205,16.8165,41
"p85","historic","historic","2000",0.06,0,0,50,97.5,5.0568,0.1167,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15,14.9735,9.4296,11.4757,14.1235,42
"p85","historic","historic","2000",0.28,0,0,44,107.63,4.9884,0.1167,0,0.85,0,0.11,0,0,0,0,0,0,0,0,0.15,0.25,14.5325,5.8046,13.737,17.8058,43
"p85","historic","historic","2000",0.26,0,0,51,93.72,4.8962,0.1333,0,0.65,0,0.11,0,0,0,0,0.1,0,0.05,0.05,0,0.5,14.2891,7.3582,13.3148,16.6352,44
"p85","historic","historic","2000",0.25,0,0,55,99.09,5.2582,0.0667,0,0.5,0,0.2,0,0,0,0,0,0,0.1,0,0,0.1,16.2555,6.7743,13.3522,17.3346,45
"p85","historic","historic","2000",0.22,0.2,0,46,100.87,5.082,0.1333,0,0.2,0,0.22,0,0,0,0,0,0,0,0,0,0.4,15.8981,8.4078,14.7018,18.1162,46
"p85","historic","historic","2000",0.28,0.1,0,37,103.75,4.8256,0.2,0,1,0,0.06,0,0,0,0,0,0,0,0,0,0.05,13.8121,6.4471,14.533,15.9898,47
"p85","historic","historic","2000",0.18,0.6,0,41,100.85,5.3998,0.1667,0,0.35,0,0.16,0,0,0,0,0.1,0,0,0,0,0.7,14.6163,8.1611,13.1552,18.1365,48
"p85","historic","historic","2000",0.3,0,0,30,95.85,4.9935,0.2167,0,0.25,0,0.17,0,0,0,0,0.2,0,0,0,0,0.25,13.1795,8.5073,15.6843,17.0516,49
"p85","historic","historic","2000",0.37,0,0,22,96.59,4.7549,0.0167,0,0.95,0,0,0,0,0,0,0.2,0,0,0,0,0.4,12.3318,4.7578,14.0182,14.1106,50
"p85","historic","historic","2000",0.44,0.25,0,54,103.38,4.9116,0.2,0,0.5,0,0.11,0,0,0,0,0,0,0,0.05,0,0.15,16.3712,7.9416,13.6908,17.0626,51
"p85","historic","historic","2000",0.37,0,0,29,105.58,4.7083,0.0833,0,0.3,0,0.13,0,0,0,0,0,0,0,0,0,0,14.0059,7.3867,11.7855,13.8524,52
"p85","historic","historic","2000",0.37,0,0,56,105.47,4.8296,0.1,0,0.25,0,0.1,0,0,0,0.1,0.2,0,0,0,0.15,0.45,15.8025,7.8247,10.8943,16.0466,53
"p85","historic","historic","2000",0.48,0,0,31,104.74,4.9561,0.0833,0,0.1,0,0.13,0.05,0,0,0,0,0,0.2,0,0,0.05,13.8714,8.0898,12.2965,19.7897,54
"p85","historic","historic","2000",0.38,0,0,29,98.87,4.9695,0.1167,0,0.3,0,0,0,0,0,0,0.1,0,0,0,0,0.2,13.5777,7.94,12.6788,17.052,55
"p85","historic","historic","2000",0.42,0.1,0,53,97.16,4.635,0.1333,0,0.65,0,0.05,0,0,0,0,0,0,0,0,0,0.2,15.2491,7.6968,11.2942,16.3873,56
"p85","historic","historic","2000",0.19,0,0,55,107.41,5.1925,0.2333,0,0.35,0,0.05,0,0,0,0,0,0,0,0,0,0.05,15.4698,8.4341,11.381,17.1862,57
"p85","historic","historic","2000",0.3,0,0,36,94.68,5.0399,0.2333,0,0.35,0,0.09,0,0,0,0,0,0,0,0,0,0.2,13.1219,8.4859,11.8293,15.4936,58
"p85","historic","historic","2000",0.14,0.1,0,42,105.1,5.2926,0.2167,0,0.3,0,0,0,0,0,0,0.1,0,0,0,0.15,0.2,15.5948,8.1978,14.5818,14.6771,59
"p85","historic","historic","2000",0.12,0,0.1,41,105.24,5.3011,0.05,0,0.45,0,0.06,0,0,0,0,0.1,0,0,0,0.15,0.35,14.2433,7.522,13.5168,15.5752,60
"p85","historic","historic","2000",0.42,0.35,0,39,94.39,4.7301,0.15,0,0.9,0,0.1,0,0,0,0,0,0,0,0,0,0.4,14.4231,6.0923,12.4557,15.5934,61
"p85","historic","historic","2000",0.26,0,0,25,101.02,5.3479,0.1167,0,0.8,0,0.06,0,0,0,0,0,0,0,0,0,0.2,12.573,6.1893,12.2523,17.412,62
"p85","historic","historic","2000",0.25,0,0,29,101.52,5.0648,0.2333,0,0.1,0,0,0.1,0,0,0,0.1,0,0,0,0,0.1,13.7708,8.8449,15.7942,13.8703,63
"p85","historic","historic","2000",0.39,0,0,41,105.08,5.1851,0.2333,0,0.6,0,0.13,0,0,0,0,0,0,0,0,0,0.4,14.3573,9.0566,11.7415,16.3061,64
"p85","historic","historic","2000",0.21,0,0,36,108.78,5.3332,0.1167,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,12.5647,8.4385,12.5652,16.3249,65
"p85","historic","historic","2000",0.35,0.2,0,50,96.5,5.1478,0.1167,0,0.4,0,0.16,0,0,0,0,0,0,0,0,0,0.35,15.2291,8.9107,14.5093,16.7485,66
"p85","historic","historic","2000",0.39,0.3,0,33,111.97,5.4173,0.2,0,0.1,0,0.05,0,0,0,0,0,0,0.05,0,0,0.05,14.8696,9.0115,10.6562,16.2412,67
"p85","historic","historic","2000",0.24,0,0,42,101.02,5.0381,0.1833,0,0.35,0,0,0,0,0,0.1,0.2,0,0.05,0,0,0.1,14.5566,7.4728,13.9107,14.7656,68
"p85","historic","historic","2000",0.24,0,0,47,105.91,5.6225,0.25,0,0.35,0,0,0,0,0,0,0,0,0,0,0.15,0.3,14.3944,7.9467,14.2338,18.7296,69
"p85","historic","historic","2000",0.27,0.1,0,53,101.59,5.1859,0.0333,0,0.8,0.05,0.16,0,0,0.15,0,0,0,0,0,0,0.1,15.8819,5.9318,14.8345,16.2891,70
