"pixel","ssp","gcm","year","summer_drought_stress_risk","summer_insect_risk","summer_disease_risk","pad","actual_chill","winter_mean_temp","spring_pollinator","spring_disease_risk","spring_frost_risk","fruit_frost_risk","fruit_drought_stress_risk","fruit_hail_risk","fruit_sunburn_risk","fruit_insect_risk","fruit_disease_risk","fruit_snail_risk","harvest_frost_risk","harvest_heat_risk","harvest_hail_risk","harvest_rain_risk","harvest_fly_risk","summer_mean_temp","spring_mean_temp","fruit_mean_temp","harvest_mean_temp","id"
"p129","historic","historic","2000",0.33,0,0,40,109.67,5.234,0.15,0,0.4,0,0.1,0,0,0,0,0,0,0,0,0,0.35,14.284,7.9712,14.8312,17.0566,1
"p129","historic","historic","2000",0.44,0.25,0,30,105.6,4.8444,0.0833,0,0.55,0,0.14,0,0,0,0,0,0,0,0,0,0,14.5384,6.5778,13.5748,15.5871,2
"p129","historic","historic","2000",0.11,0,0,46,104.11,4.9101,0.1,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0.2,14.5478,7.9726,11.1038,17.0524,3
"p129","historic","historic","2000",0.16,0,0,48,103.26,5.0769,0.1833,0,0.8,0,0.06,0,0,0,0,0,0,0,0,0,0.2,15.9729,6.1907,14.719,16.3891,4
"p129","historic","historic","2000",0.34,0,0,41,103.47,4.8638,0.15,0,0.35,0,0.05,0,0,0,0,0.15,0,0,0,0,0.4,14.2309,7.3718,11.6863,17.1506,5
"p129","historic","historic","2000",0.37,0.15,0,48,92.27,4.9859,0.0667,0,0.7,0,0,0,0,0,0,0.5,0,0.1,0,0,0.35,15.1851,7.2112,17.0232,17.7391,6
"p129","historic","historic","2000",0.29,0,0,40,109.49,5.0756,0.2,0,0.35,0,0.11,0,0,0,0,0.15,0,0,0,0,0.45,14.4257,8.0052,15.7235,18.9605,7
"p129","historic","historic","2000",0.12,0,0,56,99.94,5.1835,0.1,0,0.45,0,0,0,0,0,0,0,0,0,0,0,0,15.7255,7.4263,13.5628,13.8845,8
"p129","historic","historic","2000",0.3,0,0,33,112.18,5.3477,0.2333,0,0.15,0,0.06,0,0,0,0,0.1,0,0,0,0,0.7,13.7319,9.0518,12.2458,16.6794,9
"p129","historic","historic","2000",0.19,0,0,31,105.61,4.9123,0.1333,0,0.1,0,0.15,0,0,0,0,0,0,0,0,0.15,0.6,13.9212,8.672,12.5027,16.8168,10
"p129","historic","historic","2000",0.33,0.25,0,35,113.88,4.8573,0.1333,0,0.5,0,0.08,0,0,0,0,0,0,0,0,0,0.55,13.5361,6.3938,11.554,16.7847,11
"p129","historic","historic","2000",0.26,0.9,0,62,96.85,4.9905,0.0667,0,0.65,0,0.05,0,0,0,0,0,0,0,0,0,0.2,16.9368,6.9686,13.315,15.1324,12
"p129","historic","historic","2000",0.35,0,0,32,98.78,4.9282,0.0667,0,0.6,0,0.15,0,0,0,0,0,0,0.05,0,0,0.2,13.8008,5.7623,11.2122,17.9015,13
"p129","historic","historic","2000",0.13,0,0,47,109.59,4.8395,0.0833,0,1,0,0.12,0,0,0,0,0,0,0,0,0,0.3,15.2025,5.7267,12.3427,16.3002,14
"p129","historic","historic","2000",0.2,0,0,47,105.09,4.9443,0.1,0,0.45,0,0,0,0,0,0,0,0,0,0,0,0.35,15.0403,6.8349,11.5285,14.4005,15
"p129","historic","historic","2000",0.28,0.1,0,48,100.11,5.1881,0.05,0,0.4,0,0.11,0,0,0,0,0,0,0.15,0,0.15,0.15,15.1339,7.7892,10.8927,16.195,16
"p129","historic","historic","2000",0.11,0,0,40,108.24,5.1579,0.05,0,0.65,0,0.13,0,0,0,0,0,0,0,0.05,0,0.4,14.7509,5.8148,11.1398,17.1004,17
"p129","historic","historic","2000",0.14,0,0,62,112.6,5.2044,0.15,0,0.1,0,0.06,0,0,0,0,0.15,0,0.05,0,0,0.25,15.8342,9.3926,15.2967,17.752,18
"p129","historic","historic","2000",0.48,0,0,50,107.82,5.2189,0.1167,0,0.1,0,0.13,0.05,0,0,0,0.1,0,0,0,0,0.25,15.773,8.5792,15.1332,17.2289,19
"p129","historic","historic","2000",0.4,0,0,35,97.41,4.9061,0.2167,0,0.25,0,0.08,0,0,0,0,0,0,0,0,0,0,13.7647,9.4238,12.7813,14.0927,20
"p129","historic","historic","2000",0.46,0.4,0,33,112.84,5.4538,0.1,0,0.35,0,0.05,0,0,0,0,0,0,0,0,0.15,0,14.5352,7.7733,13.2057,15.1537,21
"p129","historic","historic","2000",0.28,0,0,49,107.06,4.9239,0.0833,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0.3,15.8158,6.1732,10.4735,14.5818,22
"p129","historic","historic","2000",0.32,0,0,37,99.52,5.3346,0.1333,0,1,0,0.14,0,0,0,0,0.1,0,0.05,0.05,0.15,0.6,15.298,6.5386,15.6235,18.5459,23
"p129","historic","historic","2000",0.43,0.65,0,48,107.47,5.4772,0.0833,0,0.25,0,0.14,0,0,0,0,0,0,0,0,0,0.35,15.8146,8.3233,12.2707,14.8353,24
"p129","historic","historic","2000",0.36,0.1,0,56,99.49,4.9855,0.1,0,0.25,0,0.05,0,0,0,0,0.15,0,0.05,0,0.15,0.2,15.1138,8.0189,15.7397,18.2181,25
"p129","historic","historic","2000",0.23,0,0,29,94.64,5.5362,0.15,0,0.2,0,0.19,0,0,0,0,0,0,0,0,0,0.55,13.4034,8.3728,12.4532,15.797,26
"p129","historic","historic","2000",0.12,0.25,0,53,110.7,5.1197,0.1333,0,0.2,0,0.08,0,0,0,0,0,0,0,0,0,0.05,16.2414,8.9334,10.79,14.2489,27
"p129","historic","historic","2000",0.27,0,0,46,103.66,5.0987,0.1333,0,0.6,0,0.12,0,0,0,0,0.15,0,0,0,0,0.05,15.1072,6.4886,15.335,16.8491,28
"p129","historic","historic","2000",0.37,0,0,49,108.58,5.0662,0.1167,0,0.5,0,0.1,0,0,0,0,0,0,0,0,0,0.5,14.3187,7.7839,13.7912,18.2325,29
"p129","historic","historic","2000",0.35,0.3,0,49,86.7,5.0534,0.1167,0,0.05,0,0.15,0,0,0,0,0,0,0,0,0,0.45,15.7577,10.2756,12.7075,15.9458,30
"p129","historic","historic","2000",0.25,0,0,49,100.34,4.9642,0.1333,0,0.2,0,0.05,0,0,0,0,0,0,0,0,0,0.25,14.9976,9.5889,12.168,18.2232,31
"p129","historic","historic","2000",0.26,0,0,29,110.2,4.7695,0.1667,0,0.4,0,0.13,0,0,0,0,0,0,0.15,0,0.15,0.2,14.1816,7.7607,17.4528,17.5661,32
"p129","historic","historic","2000",0.33,0.2,0,40,101.21,4.8462,0.0833,0,0.3,0,0.13,0,0,0,0,0,0,0,0,0,0.15,14.9742,7.0754,10.2088,16.4297,33
"p129","historic","historic","2000",0.19,0,0,42,110.44,4.9739,0.1333,0,0.95,0,0.18,0,0,0,0,0,0,0,0,0,0.9,14.9798,6.0612,12.7113,15.1391,34
"p129","historic","historic","2000",0.19,0,0,41,105.85,4.9885,0.1333,0,0.35,0,0.14,0,0,0.1,0,0,0,0,0,0,0.2,14.7914,7.9369,16.2273,16.2744,35
"p129","historic","historic","2000",0.18,0,0,46,105.02,4.9595,0.1167,0,0.25,0,0.11,0,0,0,0,0.1,0,0.15,0,0,0.4,14.4943,7.7952,14.1908,20.9629,36
"p129","historic","historic","2000",0.06,0,0.15,42,110.93,5.2611,0.05,0,0.4,0,0.15,0,0,0,0,0,0,0.05,0,0,0.15,15.3247,7.2552,11.1298,16.5788,37
"p129","historic","historic","2000",0.15,0,0,49,106.92,5.5185,0.2167,0,0,0,0.16,0,0,0,0,0,0,0,0,0,0.2,15.6273,9.5143,12.8055,14.8695,38
"p129","historic","historic","2000",0.22,0,0,38,98.61,5.2386,0.1667,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0.25,14.9043,11.2277,11.107,15.1274,39
"p129","historic","historic","2000",0.14,0,0,46,105.74,4.9056,0.0833,0,0.85,0,0.22,0,0,0,0,0,0,0,0.05,0,0.15,15.6396,6.613,10.9878,16.9523,40
"p129","historic","historic","2000",0.28,0,0,31,114.77,5.3222,0.1667,0,0.15,0,0.12,0,0,0,0,0,0,0,0,0,0.3,13.9813,7.9507,15.5662,15.326,41
"p129","historic","historic","2000",0.25,0,0,52,107.38,5.1992,0.1833,0,0.3,0,0.05,0,0,0,0,0,0,0,0,0,0.5,14.9313,8.4238,12.9543,15.988,42
"p129","historic","historic","2000",0.22,0.15,0,46,103.16,4.8999,0.1,0,0.1,0,0.17,0,0,0,0,0,0,0,0.1,0,0.25,15.2151,8.9793,15.7982,16.9359,43
"p129","historic","historic","2000",0.1,0,0.1,36,109.75,4.7235,0.0667,0,0.45,0,0.07,0,0,0,0,0,0,0,0,0,0.45,13.5588,6.8562,13.8123,18.07,44
"p129","historic","historic","2000",0.07,0,0,64,102.02,4.8815,0.1167,0,0,0,0.08,0,0,0,0,0,0,0.05,0,0,0.25,16.1882,10.9049,13.0093,19.1275,45
"p129","historic","historic","2000",0.34,0,0,41,111.88,5.0154,0.1333,0,0.2,0,0.07,0,0,0,0,0,0,0,0.05,0,0.2,14.7942,7.925,15.4182,16.6123,46
"p129","historic","historic","2000",0.24,0.15,0,37,108.65,4.6107,0.05,0,0.3,0,0.11,0,0,0,0,0,0,0,0,0,0.25,14.8916,6.4508,13.732,17.3255,47
"p129","historic","historic","2000",0.22,0,0,45,103.97,4.7369,0.1167,0,0.45,0,0.05,0,0,0,0,0,0,0,0,0,0.1,14.8693,6.9886,14.1238,15.7232,48
"p129","historic","historic","2000",0.47,0.25,0,42,104.95,4.9003,0.0667,0,0.25,0,0,0,0,0,0,0,0,0.1,0.05,0,0.2,14.8941,6.8308,12.6108,17.7653,49
"p129","historic","historic","2000",0.23,0.1,0,39,104.37,5.0523,0.15,0,0,0,0.05,0,0,0,0,0.1,0,0,0,0,0,14.4367,11.7263,13.582,13.9517,50
"p129","historic","historic","2000",0.25,0.35,0.1,43,104.17,5.3124,0.2167,0,0.05,0,0.06,0,0,0,0,0,0,0,0,0,0.2,16.0131,9.8285,11.7368,15.9668,51
"p129","historic","historic","2000",0.41,0.1,0,53,109.47,5.3119,0.1667,0,0.1,0,0.06,0,0,0,0,0,0,0,0,0,0.35,15.8885,10.1246,12.9272,18.5333,52
"p129","historic","historic","2000",0.22,0,0,45,104.54,5.6529,0.25,0,0.05,0,0.12,0,0,0,0,0,0,0,0,0,0.15,14.0778,10.3376,11.2402,16.195,53
"p129","historic","historic","2000",0.17,0.3,0,48,107.86,5.1381,0.3167,0,0.05,0,0.06,0,0,0,0,0,0,0,0,0,0.25,15.9641,10.8802,14.5418,15.5729,54
