"pixel","ssp","gcm","year","summer_drought_stress_risk","summer_insect_risk","summer_disease_risk","pad","actual_chill","winter_mean_temp","spring_pollinator","spring_disease_risk","spring_frost_risk","fruit_frost_risk","fruit_drought_stress_risk","fruit_hail_risk","fruit_sunburn_risk","fruit_insect_risk","fruit_disease_risk","fruit_snail_risk","harvest_frost_risk","harvest_heat_risk","harvest_hail_risk","harvest_rain_risk","harvest_fly_risk","summer_mean_temp","spring_mean_temp","fruit_mean_temp","harvest_mean_temp","id"
"p428","historic","historic","2000",0.34,0,0,54,103.48,5.3646,0.2167,0,0.5,0,0.13,0,0,0,0,0,0,0,0,0,0.25,15.5477,7.6879,12.154,15.25,1
"p428","historic","historic","2000",0.23,0.2,0,51,108.08,5.6301,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.35,15.5498,9.5438,13.2552,16.5588,2
"p428","historic","historic","2000",0.35,0,0,50,108.85,5.3139,0.1167,0,0.6,0,0.06,0,0,0,0,0,0,0,0,0,0.05,15.0447,7.3431,15.2562,16.0538,3
"p428","historic","historic","2000",0.3,0,0,47,105.54,5.356,0.3,0,0.05,0,0.1,0,0,0,0,0,0,0,0,0,0.3,13.7523,9.3568,12.0908,15.6676,4
"p428","historic","historic","2000",0.31,0,0,58,108.59,5.5186,0.1333,0,0.25,0,0.09,0,0,0,0,0,0,0,0,0,0.2,15.6903,8.4848,14.8045,15.164,5
"p428","historic","historic","2000",0.13,0,0,45,112.36,5.3107,0.2,0,0.55,0,0.12,0,0,0,0,0,0,0,0,0,0.1,14.3295,8.483,10.033,14.6292,6
"p428","historic","historic","2000",0.29,0.2,0,46,102.3,5.6413,0.15,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0.15,15.5855,7.6869,11.2657,13.3541,7
"p428","historic","historic","2000",0.38,0.25,0,35,104.95,5.2993,0.1,0,0.3,0,0.07,0,0,0,0,0,0,0.05,0,0,0.2,14.2873,8.4344,12.5445,19.0894,8
"p428","historic","historic","2000",0.18,0,0,54,94.29,5.0883,0.0833,0,0.75,0,0.16,0,0,0,0,0,0,0,0,0,0.25,16.0845,6.4262,14.654,15.3904,9
"p428","historic","historic","2000",0.21,0.15,0,61,103.32,5.3197,0.2167,0,0.7,0,0,0,0,0,0,0,0,0,0,0,0.05,15.9374,6.9169,14.106,15.3656,10
"p428","historic","historic","2000",0.35,0,0,63,101.52,5.1733,0.15,0,0.25,0,0.15,0,0,0,0,0.1,0,0,0,0,0.1,16.7245,9.1184,14.9628,15.2741,11
