"pixel","ssp","gcm","year","summer_drought_stress_risk","summer_insect_risk","summer_disease_risk","pad","actual_chill","winter_mean_temp","spring_pollinator","spring_disease_risk","spring_frost_risk","fruit_frost_risk","fruit_drought_stress_risk","fruit_hail_risk","fruit_sunburn_risk","fruit_insect_risk","fruit_disease_risk","fruit_snail_risk","harvest_frost_risk","harvest_heat_risk","harvest_hail_risk","harvest_rain_risk","harvest_fly_risk","summer_mean_temp","spring_mean_temp","fruit_mean_temp","harvest_mean_temp","id"
"p398","historic","historic","2000",0.29,0.1,0,42,110.11,5.2146,0.1167,0,0.4,0,0.14,0,0,0,0,0.1,0,0,0,0.15,0.35,14.3043,7.6358,14.7287,17.1504,1
"p398","historic","historic","2000",0.2,0,0,30,103.01,5.351,0.1333,0,0.65,0,0.2,0,0,0,0,0,0,0,0,0,0.1,14.2479,7.0438,13.9045,15.4041,2
"p398","historic","historic","2000",0.41,0,0,50,104.28,5.2919,0.0667,0,0.25,0,0.05,0,0,0,0,0,0,0,0,0,0.15,14.7926,7.8587,11.2823,16.8294,3
"p398","historic","historic","2000",0.31,0.1,0,50,103.38,5.3665,0.1833,0,0.75,0,0.07,0.05,0,0,0,0,0,0,0,0,0.25,16.0629,6.1546,14.8437,16.6545,4
"p398","historic","historic","2000",0.41,0,0,41,104.09,5.3432,0.15,0,0.25,0,0.2,0,0,0,0,0,0,0,0.05,0,0.5,14.2259,7.3762,12.1687,17.381,5
"p398","historic","historic","2000",0.23,0.15,0,49,91.43,5.0936,0.1,0,0.7,0,0.19,0.05,0,0,0,0.15,0,0.1,0,0,0.1,15.1964,7.2668,17.23,17.9441,6
"p398","historic","historic","2000",0.37,0,0,42,111.51,5.1011,0.2,0,0.3,0,0.15,0,0,0.15,0,0,0,0.05,0,0,0.5,14.5529,7.8812,15.8895,19.0873,7
"p398","historic","historic","2000",0.45,0.45,0,56,98.85,5.1411,0.1333,0,0.6,0,0.13,0,0,0,0,0,0,0,0,0,0.05,16.167,6.9837,13.9135,14.345,8
"p398","historic","historic","2000",0.28,0,0,36,110.95,5.8364,0.2167,0,0.1,0,0.22,0.05,0,0,0,0,0,0,0,0,0.55,13.5904,9.1627,12.75,16.5656,9
"p398","historic","historic","2000",0.25,0,0,31,101.54,5.1972,0.2167,0,0.15,0,0.05,0,0,0,0,0,0,0,0,0,0.2,13.9657,9.0963,12.6905,17.5277,10
"p398","historic","historic","2000",0.21,0,0,33,114.79,5.0901,0.0667,0,0.6,0,0.14,0,0,0,0,0.1,0,0,0,0,0.1,13.1954,6.233,12.0537,17.5673,11
