"pixel","ssp","gcm","year","summer_drought_stress_risk","summer_insect_risk","summer_disease_risk","pad","actual_chill","winter_mean_temp","spring_pollinator","spring_disease_risk","spring_frost_risk","fruit_frost_risk","fruit_drought_stress_risk","fruit_hail_risk","fruit_sunburn_risk","fruit_insect_risk","fruit_disease_risk","fruit_snail_risk","harvest_frost_risk","harvest_heat_risk","harvest_hail_risk","harvest_rain_risk","harvest_fly_risk","summer_mean_temp","spring_mean_temp","fruit_mean_temp","harvest_mean_temp","id"
"p41","historic","historic","2000",0.3,0.1,0,52,102.71,5.1572,0.1667,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0.45,14.9597,8.1529,11.6428,14.93,1
"p41","historic","historic","2000",0.17,0.2,0,35,101.51,4.8808,0.15,0,0.65,0,0,0,0,0,0,0,0,0,0.05,0,0.35,14.4613,6.8696,10.753,15.0653,2
"p41","historic","historic","2000",0.24,0.2,0,45,96.37,4.9291,0.1667,0,0.5,0,0.21,0,0,0,0,0,0,0,0.05,0,0.25,15.1019,7.9227,12.0753,15.8483,3
"p41","historic","historic","2000",0.53,0.1,0,44,90.02,4.6075,0.0667,0,0.4,0,0.1,0,0,0,0,0,0,0,0,0,0.25,14.9193,7.0856,12.7475,16.6691,4
"p41","historic","historic","2000",0.32,0,0,34,102.01,5.0252,0.2,0,0.15,0,0,0,0,0,0,0,0,0,0,0,0.15,14.6637,7.2024,13.363,14.9574,5
"p41","historic","historic","2000",0.3,0,0,25,100.25,4.4626,0.15,0,0.9,0,0.12,0,0,0,0,0,0,0,0,0,0.05,13.0076,6.2985,13.3493,12.8042,6
"p41","historic","historic","2000",0.15,0,0,51,104.5,5.3546,0.15,0,0.6,0,0.05,0,0,0,0,0.15,0,0.1,0,0,0.4,15.4563,6.9831,10.899,17.1471,7
"p41","historic","historic","2000",0.24,0,0,44,89.25,4.6685,0.1,0,0.65,0,0.14,0,0,0,0,0,0,0,0,0,0,14.4485,6.2513,9.8575,13.0823,8
"p41","historic","historic","2000",0.27,0.2,0,37,96.12,5.036,0.0667,0,1,0,0.14,0,0,0,0,0,0,0,0,0,0.15,13.7221,5.321,11.73,15.1171,9
"p41","historic","historic","2000",0.34,0,0,37,101.93,5.4797,0.2167,0,0.25,0,0.13,0,0,0,0,0,0,0.05,0.05,0.15,0.5,13.8792,8.7557,13.7827,19.0385,10
"p41","historic","historic","2000",0.51,0,0,55,101.47,5.1879,0.0833,0,0.55,0,0.05,0,0,0,0,0.15,0,0,0,0,0,15.3879,5.8288,13.7935,12.5286,11
"p41","historic","historic","2000",0.24,0,0,41,101.46,4.8936,0.2167,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0.2,14.012,8.149,12.0087,14.662,12
"p41","historic","historic","2000",0.53,0.4,0,54,110.49,5.1264,0.15,0,0.7,0,0.06,0,0,0,0,0.1,0,0.05,0,0,0.3,16.341,8.6033,13.8965,19.1851,13
"p41","historic","historic","2000",0.24,0,0,46,101.69,4.9403,0.1,0,0.2,0,0.09,0,0,0,0,0,0,0.05,0,0,0.15,15.1087,8.6029,14.9663,15.0559,14
"p41","historic","historic","2000",0.27,0,0,40,101.74,5.1426,0.15,0,0.3,0,0.16,0,0,0,0,0,0,0,0,0,0.2,14.6091,7.8632,12.9328,16.3386,15
"p41","historic","historic","2000",0.17,0,0,29,94.96,4.7946,0.0667,0,0.75,0,0.15,0,0,0,0,0,0,0,0,0,0.15,12.7121,6.9842,11.8848,13.975,16
"p41","historic","historic","2000",0.39,0,0,44,105.25,4.9281,0.05,0,0.65,0,0,0,0,0,0,0,0,0,0,0,0.1,14.8751,7.5928,11.6253,13.3938,17
"p41","historic","historic","2000",0.29,0,0,22,104.24,5.5225,0.1667,0,1,0,0.07,0,0,0,0,0,0,0.05,0,0.15,0.3,12.0816,6.0875,13.7155,16.3756,18
"p41","historic","historic","2000",0.11,0.1,0,28,90.33,5.3116,0.2,0,0.45,0,0.06,0,0,0,0,0,0,0,0,0,0.05,13.17,6.8257,13.055,13.8859,19
"p41","historic","historic","2000",0.34,0,0,46,106.05,5.2547,0.2,0,0.85,0,0.05,0,0,0,0,0,0,0,0,0,0.25,15.114,5.8467,14.0857,15.3882,20
