"pixel","ssp","gcm","year","summer_drought_stress_risk","summer_insect_risk","summer_disease_risk","pad","actual_chill","winter_mean_temp","spring_pollinator","spring_disease_risk","spring_frost_risk","fruit_frost_risk","fruit_drought_stress_risk","fruit_hail_risk","fruit_sunburn_risk","fruit_insect_risk","fruit_disease_risk","fruit_snail_risk","harvest_frost_risk","harvest_heat_risk","harvest_hail_risk","harvest_rain_risk","harvest_fly_risk","summer_mean_temp","spring_mean_temp","fruit_mean_temp","harvest_mean_temp","id"
"p518","historic","historic","2000",0.11,0,0,35,104.71,5.5386,0.0833,0,0.75,0,0.14,0,0,0,0,0,0,0,0,0,0.2,14.0686,6.5718,13.773,17.0047,1
"p518","historic","historic","2000",0.19,0.3,0,47,99.51,5.563,0.2333,0,0.45,0,0.18,0,0,0,0,0,0,0,0,0,0.2,14.6788,7.7463,15.4558,17.0583,2
"p518","historic","historic","2000",0.37,0,0,31,108.15,5.5456,0.2333,0,0.55,0,0.08,0,0,0,0,0,0,0,0,0,0.3,14.1588,7.1203,13.6943,16.2062,3
"p518","historic","historic","2000",0.21,0,0,40,110.72,5.8075,0.1667,0,0.65,0,0.06,0,0,0,0,0.1,0,0,0,0,0,14.1675,7.5336,13.018,15.5282,4
"p518","historic","historic","2000",0.21,0,0.1,38,106.15,5.7209,0.1833,0,0.5,0.05,0,0,0,0,0,0,0,0,0,0,0.2,14.239,7.1019,12.7647,17.3335,5
"p518","historic","historic","2000",0.24,0.1,0,53,100.32,5.7717,0.1667,0,0.35,0,0.12,0,0,0,0,0,0,0,0,0,0.1,15.8971,8.0922,12.9212,19.7279,6
"p518","historic","historic","2000",0.32,0,0,34,95.8,5.3721,0.1333,0,0.55,0,0,0,0,0,0,0.1,0,0,0,0,0.05,13.3286,7.4628,14.9108,14.6548,7
"p518","historic","historic","2000",0.34,0,0,42,106.51,5.7242,0.1333,0,0.45,0,0.1,0,0,0,0,0,0,0.25,0,0,0.3,14.8251,7.8093,15.9028,19.3806,8
"p518","historic","historic","2000",0.36,0,0,48,110.78,5.4448,0.2667,0,0.05,0,0.09,0,0,0,0,0,0,0,0,0,0.15,15.2886,9.6363,14.8425,17.5481,9
"p518","historic","historic","2000",0.18,0,0,45,106.74,5.1173,0.15,0,1,0.05,0.19,0,0,0,0,0,0,0,0,0,0.05,15.1134,5.8305,12.8305,13.4026,10
"p518","historic","historic","2000",0.28,0,0,24,95.36,5.1752,0.1667,0,0.5,0,0.05,0,0,0,0,0,0,0.1,0,0,0.1,13.5903,8.6757,11.201,19.4559,11
"p518","historic","historic","2000",0.22,0,0,46,105.28,5.5816,0.2833,0,0.7,0,0.15,0,0,0,0,0.25,0,0.05,0.05,0,0.1,15.0025,6.5292,13.1067,17.3418,12
"p518","historic","historic","2000",0.32,0,0,28,95.75,5.7142,0.1667,0,0.7,0,0.12,0,0,0,0,0,0,0,0,0,0,13.1418,6.4881,12.1783,13.0965,13
"p518","historic","historic","2000",0.1,0,0,40,105.71,5.6802,0.1,0,0.85,0,0.05,0,0,0,0,0,0,0.05,0,0,0.2,13.8015,6.0638,10.8653,17.1709,14
"p518","historic","historic","2000",0.17,0,0,41,102.64,5.3608,0.1333,0,0.5,0,0.18,0,0,0,0,0,0,0,0,0.15,0.45,14.3418,7.1472,13.3222,15.1083,15
"p518","historic","historic","2000",0.26,0,0,51,99.45,5.5499,0.1833,0,0.45,0,0.11,0,0,0,0,0,0,0.1,0,0,0.45,16.3639,7.374,13.7927,17.8188,16
"p518","historic","historic","2000",0.2,0,0,40,99.9,5.3545,0.1333,0,0.85,0,0,0,0,0,0,0,0,0.15,0,0,0.2,13.8335,6.9243,13.1997,18.8978,17
"p518","historic","historic","2000",0.42,0.2,0,59,104.04,4.6344,0.1167,0,0.05,0,0.07,0,0,0,0,0.1,0,0,0,0,0.05,17.2152,8.8522,12.6687,15.5998,18
"p518","historic","historic","2000",0.25,0,0,46,107.8,5.5005,0.2,0,0.65,0,0.07,0,0,0,0,0.1,0,0.05,0,0,0.5,15.8113,8.0808,12.7348,17.6465,19
"p518","historic","historic","2000",0.22,0,0,37,100.7,5.2026,0.2333,0,0.65,0,0.17,0,0,0,0,0,0,0,0,0,0.35,13.9555,8.6194,12.1083,16.0727,20
"p518","historic","historic","2000",0.16,0,0,45,97.41,5.3149,0.1667,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0.45,14.8362,8.4074,14.7437,17.5341,21
"p518","historic","historic","2000",0.16,0.1,0,40,107.36,5.4491,0.25,0,0.6,0.05,0.06,0,0,0,0,0,0,0.15,0.05,0,0.5,14.9049,7.4819,13.654,19.5218,22
"p518","historic","historic","2000",0.49,0.1,0,42,107.84,5.5442,0.1667,0,0.55,0,0,0,0,0,0,0.1,0,0,0,0,0.1,15.0877,7.0364,13.1288,18.8209,23
"p518","historic","historic","2000",0.16,0,0,53,107.01,5.3497,0.1167,0,0.15,0,0.1,0,0,0,0,0,0,0,0,0,0.15,15.2571,9.0492,12.6285,15.7626,24
"p518","historic","historic","2000",0.36,0.4,0,44,86.49,5.6597,0.25,0,0.65,0,0.13,0,0,0.1,0,0,0,0.1,0,0,0.35,15.0025,8.0463,16.3203,17.7409,25
"p518","historic","historic","2000",0.33,0,0,56,109.32,5.6773,0.2,0,0.15,0,0.2,0,0,0,0,0,0,0,0,0,0.25,16.4455,9.2852,14.9918,15.5897,26
"p518","historic","historic","2000",0.05,0,0,30,97.78,5.1585,0.2667,0,0.1,0,0.05,0,0,0,0,0,0,0.05,0,0,0.4,13.8384,9.352,12.897,17.7082,27
"p518","historic","historic","2000",0.26,0,0,44,105.65,5.7759,0.1167,0,0.4,0,0,0,0,0,0,0.1,0,0.1,0,0,0.15,14.8342,7.7342,14.8628,17.5776,28
"p518","historic","historic","2000",0.25,0,0,26,99.35,5.5171,0.15,0,0.35,0,0.12,0,0,0,0,0,0,0,0,0,0.2,12.7648,7.707,13.7692,14.4416,29
"p518","historic","historic","2000",0.23,0.25,0,42,107,5.507,0.1167,0,0.05,0,0.07,0,0,0,0,0,0,0.05,0,0,0.25,14.584,7.0931,13.7765,18.2594,30
"p518","historic","historic","2000",0.43,0,0,49,107.49,5.6529,0.0833,0,0.7,0,0.15,0,0,0,0,0,0,0,0,0,0.2,15.1235,5.9613,13.8692,13.0885,31
"p518","historic","historic","2000",0.24,0.35,0,45,95.94,5.4481,0.25,0,0.15,0,0.08,0,0,0,0,0,0,0,0,0,0.1,15.3024,9.2445,12.4138,15.6591,32
"p518","historic","historic","2000",0.22,0.35,0,47,99.42,5.5374,0.1667,0,0.6,0.05,0.06,0,0,0,0,0,0,0,0,0,0.15,15.8491,7.1507,12.6093,13.476,33
"p518","historic","historic","2000",0.47,0,0,35,96.54,5.5505,0.2667,0,0.25,0,0,0,0,0,0,0,0,0.1,0,0,0.4,13.0042,8.8965,13.254,18.1953,34
