"","id","ssp1","ssp2","ssp3","ssp5"
"marketable_yield_ssp1237","312",-1.10182189694653,-11.0137807637137,-32.4202045978278,-48.6210892985682
"marketable_yield_ssp1238","313",6.95866942342619,-1.28712939348175,-20.9121798742899,-36.1788621626694
"marketable_yield_ssp1239","314",10.0933194972276,4.50757947723078,-16.9435294888297,-31.1168041248888
"marketable_yield_ssp1240","315",11.3522856865996,3.49024819234101,-13.681401861892,-25.8839943365331
"marketable_yield_ssp1241","316",14.2231635790853,7.52241498562341,-9.4502468744388,-19.3687516100065
"marketable_yield_ssp1242","317",15.8651075886484,10.4070854320041,-3.54192707802021,-16.0805950298721
"marketable_yield_ssp1243","318",16.5284775659301,13.6591047936981,-0.668152882134958,-12.2303804827264
"marketable_yield_ssp1244","319",16.6804852407837,11.8453367221409,-2.676136069543,-12.9005472070711
"marketable_yield_ssp1245","32",16.1185835896456,10.1636795095482,-8.4806095118838,-21.4067585598733
"marketable_yield_ssp1246","320",24.9832016432466,27.0254344993924,12.1101148324723,2.60487622609943
"marketable_yield_ssp1247","321",28.1854428631753,30.9987288747429,20.0711450016627,9.96395675854258
"marketable_yield_ssp1248","322",25.8096529876974,30.2109966213299,17.3928892713455,8.25013824508532
"marketable_yield_ssp1249","323",33.6682175358038,40.6082845949503,30.0187936601285,22.2898698209623
"marketable_yield_ssp1250","324",37.3200112013501,45.6102399420049,37.3408137813742,31.3990214305699
"marketable_yield_ssp1251","325",35.4151785419924,45.0770516365058,36.0562929899024,30.7674367105581
"marketable_yield_ssp1252","326",36.6824596006597,47.6711874379249,40.2050497118364,37.1365232689023
"marketable_yield_ssp1253","327",38.3269647091628,49.7894302531408,43.1290887276,39.4334812073672
"marketable_yield_ssp1254","328",35.1822143252347,47.7902020396836,43.3242412500308,42.5974350373872
"marketable_yield_ssp1255","329",35.404275165014,51.1542381780404,46.0679615304012,43.7239026746026
"marketable_yield_ssp1256","33",18.6933661369081,11.6860541682398,-7.52329682230418,-21.6810101746126
"marketable_yield_ssp1257","330",36.607726736633,48.6645675110672,47.8274075555858,46.2394383543976
"marketable_yield_ssp1258","331",40.6079544052538,55.1329116215087,51.0461657485495,49.1809328426873
"marketable_yield_ssp1259","332",42.6373108133537,55.134271753678,52.6937547176948,49.4735662799197
"marketable_yield_ssp1260","333",45.5942886847117,56.3881777180173,51.0136606799487,45.2673604292453
"marketable_yield_ssp1261","334",47.6623277809348,57.4937907005033,48.034088279558,40.5908874640754
"marketable_yield_ssp1262","335",44.1432091197816,53.4777070858347,43.8465510205639,35.21619505317
"marketable_yield_ssp1263","336",49.736364168209,60.3025959475934,50.7022306903016,42.5916657223009
"marketable_yield_ssp1264","337",-9.22844423742141,-26.3715277304481,-48.4486706399989,-67.4761404492953
"marketable_yield_ssp1265","338",-9.72095739374073,-25.7618450009761,-47.1670479124789,-66.0484112877363
"marketable_yield_ssp1266","339",-15.5164773273131,-31.6397435697362,-52.7223953872322,-70.5363797194998
"marketable_yield_ssp1267","34",15.7424540202952,9.87835826308173,-10.9611525682734,-24.6926506537687
"marketable_yield_ssp1268","340",-3.90931815954175,-17.7562913795954,-38.3466778078429,-54.818126847099
"marketable_yield_ssp1269","341",-3.21647482510675,-18.0239163230187,-39.1133643848197,-54.6376079630452
"marketable_yield_ssp1270","342",-5.86881584154098,-20.6858530036685,-42.906892207469,-59.6674995805546
"marketable_yield_ssp1271","343",-2.87770605461144,-16.0852664272807,-36.9171618037158,-51.736595331808
"marketable_yield_ssp1272","344",-0.837786120197617,-12.3547461981733,-30.664629953845,-45.3083995865016
"marketable_yield_ssp1273","345",10.7705104718436,1.50886836920687,-16.1677023239954,-28.937093576941
"marketable_yield_ssp1274","346",10.6867566548527,4.48418089150058,-8.80145170769772,-23.7205713924887
"marketable_yield_ssp1275","347",20.1177998125165,17.8188526732391,6.2278939641252,-5.90413516508523
"marketable_yield_ssp1276","348",25.4056921924207,25.295119196422,12.6172981542333,1.41156046902312
"marketable_yield_ssp1277","349",25.8996714560196,27.7726155373014,14.806541139214,4.13286513905566
"marketable_yield_ssp1278","35",17.7714416390139,12.3256679139619,-7.50387389472126,-20.9317342570836
"marketable_yield_ssp1279","350",34.3874937330431,39.5148750066882,28.6909496693195,18.9751032354611
"marketable_yield_ssp1280","351",34.2260176124265,38.235090389887,29.0223690476272,20.635658627578
"marketable_yield_ssp1281","352",35.7577464244846,43.3784126200089,35.7058018868953,28.3595592542834
"marketable_yield_ssp1282","353",32.8332086466848,40.6710667200907,34.0627130680966,28.5173835308337
"marketable_yield_ssp1283","354",33.6891934969961,43.0203773765095,37.4421721144365,33.3562552971983
"marketable_yield_ssp1284","355",39.5798274088994,51.4672018945832,45.3182085801991,41.4989550499932
"marketable_yield_ssp1285","356",39.3721307831091,51.0945064955169,45.9343657107605,43.58013832112
"marketable_yield_ssp1286","357",40.0218155279518,52.6577427056931,47.3280348354729,44.3834338517984
"marketable_yield_ssp1287","358",37.4121736987673,49.9375729252356,46.51459044112,45.241463689121
