"","y.actual_yield_today","y.marketable_yield_today","y.id_today","y.actual_yield_ssp1","y.marketable_yield_ssp1","y.id_ssp1","y.actual_yield_ssp2","y.marketable_yield_ssp2","y.id_ssp2","y.actual_yield_ssp3","y.marketable_yield_ssp3","y.id_ssp3","y.actual_yield_ssp5","y.marketable_yield_ssp5","y.id_ssp5","x.photosynthetic_active_days_needed","x.chill_need","x.expected_yield","x.T_opt_fruit","x.summer_drought_stress_dmg","x.summer_insect_dmg","x.summer_disease_dmg","x.spring_disease_dmg","x.spring_frost_dmg","x.fruit_frost_dmg","x.fruit_drought_stress_dmg","x.fruit_hail_dmg","x.fruit_sunburn_dmg","x.fruit_insect_dmg","x.fruit_disease_dmg","x.fruit_snail_dmg","x.harvest_frost_dmg","x.harvest_heat_dmg","x.harvest_hail_dmg","x.harvest_rain_dmg","x.harvest_fly_dmg","x.summer_drought_stress_risk_today","x.summer_insect_risk_today","x.summer_disease_risk_today","x.summer_mean_temp_today","x.pad_today","x.actual_chill_today","x.winter_mean_temp_today","x.spring_pollinator_today","x.spring_disease_risk_today","x.spring_frost_risk_today","x.spring_mean_temp_today","x.fruit_frost_risk_today","x.fruit_drought_stress_risk_today","x.fruit_hail_risk_today","x.fruit_sunburn_risk_today","x.fruit_mean_temp_today","x.fruit_insect_risk_today","x.fruit_disease_risk_today","x.fruit_snail_risk_today","x.T_opt_fruit_today","x.harvest_frost_risk_today","x.harvest_heat_risk_today","x.harvest_hail_risk_today","x.harvest_rain_risk_today","x.harvest_fly_risk_today","x.harvest_mean_temp_today","x.summer_drought_stress_risk_ssp1","x.summer_insect_risk_ssp1","x.summer_disease_risk_ssp1","x.summer_mean_temp_ssp1","x.pad_ssp1","x.actual_chill_ssp1","x.winter_mean_temp_ssp1","x.spring_pollinator_ssp1","x.spring_disease_risk_ssp1","x.spring_frost_risk_ssp1","x.spring_mean_temp_ssp1","x.fruit_frost_risk_ssp1","x.fruit_drought_stress_risk_ssp1","x.fruit_hail_risk_ssp1","x.fruit_sunburn_risk_ssp1","x.fruit_mean_temp_ssp1","x.fruit_insect_risk_ssp1","x.fruit_disease_risk_ssp1","x.fruit_snail_risk_ssp1","x.T_opt_fruit_ssp1","x.harvest_frost_risk_ssp1","x.harvest_heat_risk_ssp1","x.harvest_hail_risk_ssp1","x.harvest_rain_risk_ssp1","x.harvest_fly_risk_ssp1","x.harvest_mean_temp_ssp1","x.summer_drought_stress_risk_ssp2","x.summer_insect_risk_ssp2","x.summer_disease_risk_ssp2","x.summer_mean_temp_ssp2","x.pad_ssp2","x.actual_chill_ssp2","x.winter_mean_temp_ssp2","x.spring_pollinator_ssp2","x.spring_disease_risk_ssp2","x.spring_frost_risk_ssp2","x.spring_mean_temp_ssp2","x.fruit_frost_risk_ssp2","x.fruit_drought_stress_risk_ssp2","x.fruit_hail_risk_ssp2","x.fruit_sunburn_risk_ssp2","x.fruit_mean_temp_ssp2","x.fruit_insect_risk_ssp2","x.fruit_disease_risk_ssp2","x.fruit_snail_risk_ssp2","x.T_opt_fruit_ssp2","x.harvest_frost_risk_ssp2","x.harvest_heat_risk_ssp2","x.harvest_hail_risk_ssp2","x.harvest_rain_risk_ssp2","x.harvest_fly_risk_ssp2","x.harvest_mean_temp_ssp2","x.summer_drought_stress_risk_ssp3","x.summer_insect_risk_ssp3","x.summer_disease_risk_ssp3","x.summer_mean_temp_ssp3","x.pad_ssp3","x.actual_chill_ssp3","x.winter_mean_temp_ssp3","x.spring_pollinator_ssp3","x.spring_disease_risk_ssp3","x.spring_frost_risk_ssp3","x.spring_mean_temp_ssp3","x.fruit_frost_risk_ssp3","x.fruit_drought_stress_risk_ssp3","x.fruit_hail_risk_ssp3","x.fruit_sunburn_risk_ssp3","x.fruit_mean_temp_ssp3","x.fruit_insect_risk_ssp3","x.fruit_disease_risk_ssp3","x.fruit_snail_risk_ssp3","x.T_opt_fruit_ssp3","x.harvest_frost_risk_ssp3","x.harvest_heat_risk_ssp3","x.harvest_hail_risk_ssp3","x.harvest_rain_risk_ssp3","x.harvest_fly_risk_ssp3","x.harvest_mean_temp_ssp3","x.summer_drought_stress_risk_ssp5","x.summer_insect_risk_ssp5","x.summer_disease_risk_ssp5","x.summer_mean_temp_ssp5","x.pad_ssp5","x.actual_chill_ssp5","x.winter_mean_temp_ssp5","x.spring_pollinator_ssp5","x.spring_disease_risk_ssp5","x.spring_frost_risk_ssp5","x.spring_mean_temp_ssp5","x.fruit_frost_risk_ssp5","x.fruit_drought_stress_risk_ssp5","x.fruit_hail_risk_ssp5","x.fruit_sunburn_risk_ssp5","x.fruit_mean_temp_ssp5","x.fruit_insect_risk_ssp5","x.fruit_disease_risk_ssp5","x.fruit_snail_risk_ssp5","x.T_opt_fruit_ssp5","x.harvest_frost_risk_ssp5","x.harvest_heat_risk_ssp5","x.harvest_hail_risk_ssp5","x.harvest_rain_risk_ssp5","x.harvest_fly_risk_ssp5","x.harvest_mean_temp_ssp5"
"356",15.8657152669809,7.84515628643999,79,15.3175309326468,15.3175309326468,799,15.8531205176932,3.65470373567109,3011,12.5551792773828,12.5551792773828,4447,15.0323244418582,8.74777548007525,5138,25.9134576023634,53.2658217600514,30898.7842116227,13.0006753201467,0.0579871550140245,0.0567856263392836,0.143891118055937,0.235515771465093,0.53027990819717,0.262237616051117,0.303309655210792,0.341071509870144,0.442674879100257,0.403284260878847,0.203629290056229,0.194364565450136,0.495950506566125,0.308309168171136,0.431129853819951,0.286811816230834,0.515360839859787,0.23,0.2,0,15.8840659340659,54,102.51,7.34807947019867,0.333333333333333,0,0.2,9.91766666666667,0,0,0,0,12.575,0,0,0,13.0006753201467,0,0.4,0.15,0.15,0.55,15.8840659340659,0.33,0,0,15.7064285714286,48,103.11,6.95794701986755,0.383333333333333,0,0.2,11.6485833333333,0.1,0.1,0,0,11.5438333333333,0,0,0,13.0006753201467,0,0.3,0,0.15,0.4,15.7064285714286,0.12,0.55,0,15.7417582417582,42,95.41,6.83609271523179,0.333333333333333,0,0.35,11.1003333333333,0,0,0,0,12.5551666666667,0,0,0,13.0006753201467,0,0.35,0.1,0,0.25,15.7417582417582,0.16,0.2,0,16.503956043956,55,110.29,6.33258278145695,0.266666666666667,0,0.6,9.04666666666667,0,0,0.15,0,16.2168333333333,0,0,0,13.0006753201467,0,0.2,0.15,0,0.2,16.503956043956,0.24,0.8,0,19.3863736263736,67,98.3,6.33894039735099,0.216666666666667,0,0.1,11.2776666666667,0,0,0,0,12.4725,0,0,0,13.0006753201467,0,0.5,0,0.15,0.35,19.3863736263736
"357",22.3965300585469,21.7058863329534,80,21.6715837033825,12.4528230532409,1551,14.9232310816696,14.9232310816696,1726,19.9475911394691,10.4337315412701,3475,21.1168625470076,21.1168625470076,5376,24.2337148773713,44.7549536378353,31366.2529295814,13.6086854586513,0.169220543206781,0.203877326779968,0.0455032769207489,0.239079118592585,0.103240257799045,0.35718146669675,0.354090231144565,0.179602771942548,0.176966949886463,0.348011513838651,0.123711856613453,0.327424335124372,0.354983911010792,0.245907014604612,0.506299507602553,0.2573911843151,0.457280529639628,0.24,0,0,15.1663186813187,47,102.58,7.81735099337748,0.316666666666667,0,1,7.84308333333333,0.05,0,0.05,0,15.579,0,0,0.1,13.6086854586513,0,0.1,0.1,0.15,0.4,15.1663186813187,0.22,0.2,0,17.1698901098901,61,104.21,7.09350993377483,0.25,0,0.3,9.01241666666667,0,0.13,0.05,0,14.9185,0,0,0,13.6086854586513,0,0.25,0.05,0.15,0.45,17.1698901098901,0.23,0.7,0,19.3613736263736,77,100.04,5.94668874172185,0.433333333333333,0,0.15,12.5756666666667,0,0.13,0,0,17.5603333333333,0,0,0,13.6086854586513,0,0.1,0.1,0,0.55,19.3613736263736,0.16,0.1,0,15.0837912087912,40,96.54,7.68841059602649,0.483333333333333,0,0.25,11.1164166666667,0,0,0.15,0,17.7286666666667,0,0,0.1,13.6086854586513,0,0,0.05,0.15,0.45,15.0837912087912,0.21,0.1,0,15.5091208791209,51,107.35,7.28397350993378,0.483333333333333,0,0.5,9.75533333333333,0,0.06,0.05,0,17.837,0,0,0,13.6086854586513,0,0.3,0.05,0,0.25,15.5091208791209
"358",20.5341552132098,20.5341552132098,95,32.4966498411576,32.4966498411576,1009,9.76438549984866,0.976438549984866,3120,27.4333967246213,4.7381423109066,4244,1.61722286870094,0.91054161811846,6095,21.4903439445238,50.7112018402923,31593.0677822811,13.434513005767,0.232586712508332,0.510899410326662,0.10214248196189,0.428571085992455,0.410547131066892,0.278162114975837,0.404564708417103,0.308132871155477,0.312219939775367,0.465951755250516,0.51517766535636,0.291791027808218,0.390016359902116,0.392844652306189,0.471570580121244,0.208987863706373,0.483595485632283,0.1,0.3,0,17.3525824175824,64,107.31,7.30708609271523,0.366666666666667,0,1,5.86566666666667,0,0.06,0,0,14.8611666666667,0,0,0,13.434513005767,0,0.05,0,0,0.4,17.3525824175824,0.12,0.15,0,15.688021978022,46,106.33,6.96271523178808,0.35,0,0.05,11.3763333333333,0.15,0.07,0,0,15.2886666666667,0,0,0,13.434513005767,0,0.3,0.05,0,0.7,15.688021978022,0.29,0.1,0,15.5489010989011,46,101.28,7.85887417218543,0.35,0,0.65,10.7288333333333,0,0.06,0,0,13.4156666666667,0,0,0,13.434513005767,0,0.25,0.15,0.15,0.3,15.5489010989011,0.35,0.35,0,18.2213186813187,68,105.92,6.89437086092715,0.3,0,0.5,10.2028333333333,0,0,0.05,0,15.7255,0,0,0,13.434513005767,0,0.5,0.05,0,0.25,18.2213186813187,0.36,1,0,20.7246703296703,80,100.32,6.9235761589404,0.3,0,1,7.89975,0,0.09,0.05,0,16.7001666666667,0,0,0,13.434513005767,0,0.05,0.05,0,0.45,20.7246703296703
"359",15.1905891547717,8.280148769013,95,24.7022710268881,24.7022710268881,259,15.4263204362127,15.0017050068106,2604,19.7879197355517,3.80249989780009,3743,9.98900927295026,5.57247139893576,5370,24.9733657539092,53.3713551649866,30412.8917231076,13.3551955004039,0.19119282450131,0.0381520397538931,0.155011364853756,0.37450902434928,0.544905739409686,0.341969837571255,0.338636670055492,0.0393070310435205,0.178477360199757,0.253751025443749,0.176938354722504,0.262780220883639,0.587806546703999,0.416251220670403,0.370246371724775,0.203112590489886,0.468301762016777,0.1,0.3,0,17.3525824175824,64,107.31,7.30708609271523,0.366666666666667,0,1,5.86566666666667,0,0.06,0,0,14.8611666666667,0,0,0,13.3551955004039,0,0.05,0,0,0.4,17.3525824175824,0.1,0.1,0,17.474010989011,56,102.5,5.84086092715232,0.25,0,0.1,10.5060833333333,0,0,0,0,15.9141666666667,0,0,0,13.3551955004039,0,0,0.1,0,0.4,17.474010989011,0.2,0,0,16.0558241758242,53,103.47,7.77913907284768,0.4,0,0.85,9.16541666666667,0,0.08,0.05,0,14.0388333333333,0,0,0,13.3551955004039,0,0,0,0,0.25,16.0558241758242,0.19,0.8,0,17.9500549450549,66,109.01,6.57635761589404,0.216666666666667,0,0.5,9.03316666666667,0,0,0.05,0,15.947,0,0,0,13.3551955004039,0,0.2,0.1,0.15,0.4,17.9500549450549,0.12,0.35,0,18.2365934065934,65,101.1,7.15966887417218,0.333333333333333,0,0.55,9.89125,0.05,0.08,0.1,0,17.5396666666667,0,0,0,13.3551955004039,0,0.1,0.15,0.45,0.7,18.2365934065934
"360",25.9701816216291,25.9701816216291,43,23.9951721292649,23.6470461463334,930,14.8236070724318,7.80893081323397,2156,9.21661448572784,7.81706662362243,3304,14.464042116024,7.56594731465926,5426,25.6103201570198,58.1288227113931,30765.559380535,13.8143518685093,0.271911004701477,0.361174682283968,0.466535316589431,0.196903545813584,0.244761092686373,0.253625022832369,0.0488396222099475,0.163370002536888,0.370458566193057,0.252752485132649,0.483076715093208,0.42272379127645,0.375153731116279,0.302393583696749,0.460677589881184,0.135070801537297,0.422666158954965,0.17,0,0,15.3262637362637,50,109.43,7.18185430463576,0.333333333333333,0,1,6.91383333333333,0.05,0.07,0.05,0,14.311,0,0,0,13.8143518685093,0,0.25,0.2,0.15,0.4,15.3262637362637,0.05,0,0,15.730989010989,56,103.71,7.62894039735099,0.283333333333333,0,0.15,9.709,0.1,0.05,0.1,0,15.1896666666667,0,0,0,13.8143518685093,0,0.65,0.05,0.15,0.35,15.730989010989,0.24,0.15,0,17.9022527472527,73,103.68,6.48622516556291,0.316666666666667,0,0.55,9.59291666666667,0,0.14,0,0,12.8978333333333,0,0,0,13.8143518685093,0,0.05,0.05,0.15,0.7,17.9022527472527,0.27,0.7,0,18.9785714285714,71,92.96,5.72450331125828,0.35,0,0.35,11.3428333333333,0,0.06,0,0,17.1268333333333,0,0,0,13.8143518685093,0,0.1,0,0,0.3,18.9785714285714,0.2,0.6,0,19.3465934065934,78,90.24,7.64887417218543,0.433333333333333,0,0.15,13.3205,0,0.13,0.1,0,18.3395,0,0,0,13.8143518685093,0,0.2,0.15,0,0.25,19.3465934065934
"361",11.2296191448554,11.2233176676222,1,13.9165681833464,12.4995003411372,443,25.7293186542752,14.9144529485879,2954,35.7139690232786,22.0874233741221,4555,9.6272172526044,5.65787014968589,5074,21.0961952999578,50.483189733256,30736.004090134,13.8007540121858,0.412684098488751,0.274399724463701,0.497224656120182,0.240229057647323,0.284899962794739,0.174937843575842,0.475529220452309,0.305593709747935,0.283652539736612,0.37716432702025,0.37478319140334,0.283192181785247,0.374304948029582,0.466829508686525,0.424912816380428,0.149683349900421,0.41564644073293,0.21,0.1,0,14.9636813186813,40,104.3,7.46801324503311,0.266666666666667,0,0.95,7.55025,0,0.05,0,0,14.0083333333333,0,0,0,13.8007540121858,0,0.4,0.1,0.3,0.45,14.9636813186813,0.07,0.1,0,16.0650549450549,53,112.04,6.90933774834437,0.183333333333333,0,0.7,8.11725,0,0,0.05,0,15.9585,0,0,0,13.8007540121858,0,0.15,0.05,0.15,0.4,16.0650549450549,0.05,0,0,15.4364285714286,39,103.77,6.92503311258278,0.266666666666667,0,0.1,11.03325,0,0.05,0.1,0,14.9006666666667,0,0,0,13.8007540121858,0,0.65,0.25,0.15,0.4,15.4364285714286,0.29,0,0.1,15.9987362637363,48,101.46,7.06807947019868,0.416666666666667,0,0.25,10.5465833333333,0,0.15,0.05,0,15.313,0,0,0,13.8007540121858,0,0.25,0,0,0.4,15.9987362637363,0.22,0.75,0,18.8973076923077,69,101.95,7.42298013245033,0.25,0,0.7,8.17825,0.05,0.07,0,0,12.3518333333333,0,0,0,13.8007540121858,0,0,0.1,0,0.65,18.8973076923077
"362",18.0104813797188,18.0104813797188,83,22.8562500904645,22.8562500904645,132,21.7443748751237,13.4932925037931,2122,19.1180681679884,1.91180681679884,4349,16.2974514731061,16.2008468004889,5405,22.7737518665558,47.3026143413795,31386.5177382085,13.8265311870839,0.186086589893273,0.237007638311001,0.228998028396853,0.3346362215993,0.217232858590104,0.446802040493722,0.0653057234803314,0.419246085749806,0.177076607344522,0.37756527321298,0.241396031553489,0.385017192974066,0.397964946390383,0.436198839068012,0.449361116716028,0.252225183390908,0.460690351639769,0.36,0,0,15.5850549450549,55,106.8,7.34622516556291,0.25,0,0.85,7.32741666666667,0.25,0.16,0,0,11.569,0,0,0,13.8265311870839,0,0,0,0.15,0.2,15.5850549450549,0.22,0.4,0,18.0832967032967,59,103.26,7.24456953642384,0.333333333333333,0,0.2,11.35075,0,0.11,0,0,14.7123333333333,0,0,0,13.8265311870839,0,0.1,0.05,0.3,0.7,18.0832967032967,0.18,0.55,0,17.7193956043956,70,107.4,6.65496688741722,0.266666666666667,0,0.55,8.87141666666667,0.05,0.16,0.05,0,14.958,0,0,0,13.8265311870839,0,0.55,0.1,0,0.2,17.7193956043956,0.06,0,0,15.395,49,101.78,7.51331125827815,0.4,0,0.1,12.101,0,0.18,0.05,0,19.1325,0.1,0,0,13.8265311870839,0,0.4,0.1,0,0.55,15.395,0.18,0.35,0,17.5226373626374,63,101.07,7.52993377483444,0.45,0,0.25,11.2810833333333,0,0.14,0.05,0,16.3268333333333,0,0,0,13.8265311870839,0,0.5,0,0.15,0.25,17.5226373626374
"363",27.2123911173006,14.593535069085,16,12.1243921901109,1.55138214901116,311,21.7535257062659,21.7535257062659,2657,9.02694985291293,5.63317681399237,4209,1.34359099416198,1.34359099416198,5831,22.8494713916622,44.111002852889,30214.144485062,13.3763944539371,0.234935944880723,0.527045155222174,0.425558930350135,0.106109542133085,0.251099815576136,0.201228701021238,0.212754566155433,0.476301610641068,0.522593161335306,0.265366768521852,0.529391941289256,0.282719384029863,0.408604937439874,0.427858827782267,0.407129238074064,0.221142660297203,0.432426774368541,0.31,0.25,0,17.1273626373626,62,100.35,7.82258278145695,0.35,0,0.7,8.23458333333333,0,0.14,0,0,14.1831666666667,0,0,0,13.3763944539371,0,0.3,0,0,0.25,17.1273626373626,0.12,0.55,0,16.9736813186813,57,89.75,7.59721854304636,0.35,0,0.25,12.2378333333333,0,0,0.1,0,14.2693333333333,0,0,0,13.3763944539371,0,0.95,0.15,0,0.15,16.9736813186813,0.26,0.1,0,17.3746703296703,66,106.82,7.32278145695364,0.4,0,0.4,10.51925,0.05,0.06,0,0,12.5383333333333,0,0,0,13.3763944539371,0,0.1,0.15,0,0.4,17.3746703296703,0.12,0.7,0,18.8595054945055,67,103.12,6.81,0.333333333333333,0,0,12.0786666666667,0.1,0.07,0,0,17.204,0.15,0,0,13.3763944539371,0,0.35,0,0,0.45,18.8595054945055,0.34,0.95,0,20.0162637362637,71,91.67,7.34907284768212,0.183333333333333,0,0.4,9.98825,0,0.07,0.05,0,17.76,0,0,0,13.3763944539371,0,0.3,0.05,0.15,0.35,20.0162637362637
"364",25.2246291000912,25.2246291000912,56,26.1339487621674,26.1339487621674,410,18.0901696305176,16.462054363771,2723,21.2381072128149,6.4596672447772,3668,26.2859341804302,2.62859341804303,6107,25.2895065243958,43.9834940628711,31545.6846925439,13.127513769724,0.344782742273185,0.336487685476095,0.130840895806913,0.290166492237905,0.288438174465656,0.167896925334549,0.251605845823993,0.274278169325628,0.3237774559231,0.202699643542004,0.342820510504692,0.281871444673281,0.406515563485839,0.336755064028495,0.414493559926651,0.127679343897012,0.419523042804656,0.18,0,0,16.0235164835165,62,103.67,6.71860927152318,0.3,0,0.85,8.37641666666667,0.15,0.06,0,0,11.9305,0,0,0,13.127513769724,0,0.05,0.05,0.15,0.4,16.0235164835165,0.39,0,0,16.6224175824176,53,110.51,6.54205298013245,0.216666666666667,0,0.7,8.03875,0,0.14,0,0,14.2876666666667,0,0,0,13.127513769724,0,0,0,0.3,0.65,16.6224175824176,0.24,0.1,0,16.7179120879121,56,100.18,8.03695364238411,0.3,0,0.5,9.93308333333333,0,0,0,0,14.7978333333333,0,0,0,13.127513769724,0,0.3,0,0,0.25,16.7179120879121,0.22,0.65,0,18.6792857142857,59,101.33,6.76423841059603,0.333333333333333,0,0.3,10.80525,0,0.1,0.05,0,17.345,0.1,0,0,13.127513769724,0,0.5,0,0.15,0.2,18.6792857142857,0.12,0.25,0,16.1223626373626,60,103.61,7.01403973509934,0.333333333333333,0,0.4,10.2945,0,0.1,0.05,0,17.299,0,0,0.15,13.127513769724,0,0,0.05,0.3,0.4,16.1223626373626
"365",8.11562530987759,8.11562530987759,50,25.8679620682669,6.62739791213228,412,25.8870213178934,6.79660920797872,2658,14.8695219976063,14.8695219976063,4151,10.8638973244489,7.75733133738382,5860,28.3057947292941,45.3122697865334,32267.3292357951,13.4012495387683,0.107866136424232,0.237013524192852,0.418524446340588,0.166523319805312,0.298603677517674,0.263465649422086,0.357743559262878,0.24574420367761,0.301208218939652,0.165779163776993,0.352607669100739,0.18870535136641,0.383112286109585,0.310668853284159,0.311000569541678,0.163084362668483,0.436810493643317,0.1,0,0,13.2591758241758,30,103.18,6.35635761589404,0.166666666666667,0,0.95,5.63725,0,0.05,0,0,14.7716666666667,0,0,0,13.4012495387683,0,0.15,0.1,0.15,0.4,13.2591758241758,0.14,0,0,16.4011538461538,61,108.24,7.41907284768212,0.333333333333333,0,0.5,8.60641666666667,0,0.09,0.1,0,15.233,0,0,0,13.4012495387683,0,0.35,0.15,0.3,0.45,16.4011538461538,0.14,0,0,15.0726373626374,50,103.68,7.34582781456954,0.4,0,0.2,10.6848333333333,0.2,0,0,0,12.5248333333333,0,0,0,13.4012495387683,0,0.25,0.05,0,0.3,15.0726373626374,0.28,0.35,0,18.985,66,98.56,7.01013245033113,0.266666666666667,0,0.1,10.74275,0,0.13,0.05,0,14.9193333333333,0,0,0,13.4012495387683,0,0.3,0.05,0.15,0.45,18.985,0.27,0.8,0,19.7402197802198,78,85.41,7.17635761589404,0.266666666666667,0,0.2,11.9365,0,0.1,0.1,0,18.0456666666667,0,0,0.1,13.4012495387683,0,0.85,0,0,0.15,19.7402197802198
"366",15.8405312297831,9.02718250380737,43,13.4380568740625,7.80900270529022,1466,14.0952144479917,13.3296467989677,1607,16.0300089713609,16.0188605951185,3653,10.831321842629,7.15380261209753,5817,22.9396212311033,67.1716800826669,31181.3014210214,13.2225122221093,0.0715715770121047,0.246329913977207,0.355561943221957,0.187148149614709,0.53687489498498,0.366365941346994,0.0639688307500768,0.321835122813618,0.151489786833482,0.340196757262169,0.184389926081658,0.12801572890059,0.424838589593312,0.359977569633214,0.381857061326183,0.0952093764053619,0.454360520414502,0.17,0,0,15.3262637362637,50,109.43,7.18185430463576,0.333333333333333,0,1,6.91383333333333,0.05,0.07,0.05,0,14.311,0,0,0,13.2225122221093,0,0.25,0.2,0.15,0.4,15.3262637362637,0.12,0.15,0,16.3395054945055,51,97.7,7.05225165562914,0.3,0,0.4,11.1655833333333,0,0.12,0.05,0,14.896,0,0,0,13.2225122221093,0,0,0.05,0.15,0.5,16.3395054945055,0.12,0.2,0,17.1082967032967,66,103.36,6.98966887417219,0.3,0,0.3,10.84825,0,0.1,0,0,18.1603333333333,0,0,0.15,13.2225122221093,0,0,0.05,0.3,0.5,17.1082967032967,0.1,0.55,0,19.8162087912088,73,94.96,6.37099337748344,0.233333333333333,0,0.1,11.19975,0,0,0.05,0,13.9645,0,0,0,13.2225122221093,0,0.3,0.05,0.15,0.4,19.8162087912088,0.25,0.85,0,19.0101648351648,64,90.32,7.22556291390728,0.433333333333333,0,0.4,11.0565,0,0.24,0,0,18.6205,0,0,0,13.2225122221093,0,1,0.05,0,0.1,19.0101648351648
"367",31.4958523144828,10.5144464892007,60,11.8426480778312,7.43644340370697,1171,12.3927749562053,8.38406269013977,1783,19.1902091929556,6.76698621133649,4165,16.5093624659029,5.46394540979395,5449,21.1150573923307,56.032033763197,30438.3572006743,13.3794259295854,0.364565566776454,0.233943300035198,0.0721974968258178,0.187561447679923,0.398145451623923,0.415862662892854,0.330830677611411,0.445460143263251,0.388076898829482,0.275552252066711,0.271344189190335,0.237816216696997,0.378848062362981,0.200386849313404,0.345457912103434,0.144558655910621,0.473171060605561,0.16,0,0,15.3299450549451,48,102.63,7.37622516556291,0.3,0,0.6,8.54275,0,0.11,0,0,14.1121666666667,0,0,0,13.3794259295854,0,0.1,0.2,0,0.75,15.3299450549451,0.17,0,0,15.8075274725275,51,101.8,6.29490066225166,0.266666666666667,0,0.45,9.17358333333333,0.1,0.11,0,0,12.4346666666667,0,0,0,13.3794259295854,0,0.05,0.05,0.15,0.35,15.8075274725275,0.26,0.6,0,17.9376373626374,64,106.77,5.73423841059603,0.2,0,0.2,9.94625,0,0.06,0.05,0,13.7746666666667,0,0,0.1,13.3794259295854,0,0.05,0.05,0,0.2,17.9376373626374,0.16,0.25,0,15.5308241758242,48,101.52,7.8035761589404,0.366666666666667,0,0.05,11.3634166666667,0,0,0,0,14.2428333333333,0,0,0,13.3794259295854,0,0.3,0.05,0.3,0.45,15.5308241758242,0.06,0,0,16.4442307692308,57,100.15,7.40940397350993,0.416666666666667,0,0.05,12.72375,0,0.13,0,0,19.2111666666667,0.1,0,0,13.3794259295854,0,0.5,0.1,0,0.5,16.4442307692308
"368",12.4504582236948,12.4504582236948,10,33.1656572482805,33.1656572482805,1032,7.92045415276148,5.43535322539366,2001,13.1379131725123,13.1379131725123,4436,10.2656085779044,6.32047572060833,5386,30.7116080812634,57.1107706268215,30543.5354103615,13.1792536107691,0.422259806280538,0.528701794798817,0.279341507780969,0.30345967418438,0.314415811950577,0.351537930646548,0.412331876304716,0.402241424690189,0.235311171915733,0.387083611618407,0.392192261745065,0.221950979437855,0.373030606472362,0.311198879082058,0.314446681459691,0.11900386788818,0.416304911180082,0.22,0,0,15.9330769230769,52,109.06,6.71192052980132,0.166666666666667,0,1,6.63458333333333,0.1,0.06,0,0,12.6823333333333,0,0,0,13.1792536107691,0,0.05,0,0.15,0.35,15.9330769230769,0.37,0,0,15.6453296703297,45,103.1,7.0053642384106,0.333333333333333,0,0.2,10.9949166666667,0,0.16,0,0,13.3176666666667,0,0,0.1,13.1792536107691,0,0.15,0.1,0,0.3,15.6453296703297,0.33,0.45,0,16.7664835164835,57,104.48,7.49105960264901,0.25,0,0.7,8.22758333333333,0,0,0,0,14.7298333333333,0,0,0,13.1792536107691,0,0.4,0,0.15,0.15,16.7664835164835,0.11,0.2,0,17.8144505494505,52,103.5,6.9458940397351,0.35,0,0.2,10.2759166666667,0,0,0.05,0,14.2851666666667,0,0,0,13.1792536107691,0,0.2,0,0.15,0.25,17.8144505494505,0.21,0.2,0,16.9264285714286,57,99.26,7.0923178807947,0.25,0,0.2,13.3198333333333,0,0.05,0.1,0,16.1998333333333,0,0,0,13.1792536107691,0,0.15,0.1,0,0.65,16.9264285714286
"369",33.2390362743049,33.2390362743049,42,30.6598774958708,18.9096746391338,1332,19.2483327118266,11.1971857396809,2348,20.1160920840517,20.1160920840517,4428,9.0039205441977,8.78207825285575,4648,23.3265905940845,46.156184708198,29953.6939720536,13.6498843042951,0.218184499863455,0.2199294641053,0.279894831971755,0.438812738860502,0.179669947784962,0.245334592420257,0.319933279072038,0.188094864490145,0.232714578910473,0.282921905311073,0.37063076854823,0.374334850237122,0.33544454403713,0.358501176249512,0.396939485022285,0.155143784331039,0.41260831349502,0.24,0,0,16.2732967032967,56,100.81,7.40437086092715,0.416666666666667,0,0.25,10.56225,0.05,0.11,0,0,12.2983333333333,0,0,0,13.6498843042951,0,0.05,0,0.15,0.1,16.2732967032967,0.34,0,0,16.1151648351648,47,102.96,7.12271523178808,0.333333333333333,0,0.2,11.3506666666667,0,0.16,0,0,14.9703333333333,0,0,0.1,13.6498843042951,0,0.05,0.1,0,0.3,16.1151648351648,0.11,0.55,0,16.2570879120879,46,103.48,7.52695364238411,0.333333333333333,0,0.15,11.3074166666667,0,0,0.05,0,14.6173333333333,0,0,0,13.6498843042951,0,0.25,0.1,0,0.3,16.2570879120879,0.41,0.55,0,17.5558791208791,64,101.07,7.44198675496689,0.383333333333333,0,0.25,10.3935833333333,0,0.07,0.1,0,17.1073333333333,0,0,0,13.6498843042951,0,0.45,0,0,0.3,17.5558791208791,0.09,1,0,19.8896153846154,60,100.4,7.74582781456954,0.333333333333333,0,0.1,12.1223333333333,0,0,0.05,0,16.9253333333333,0.15,0,0,13.6498843042951,0,0.75,0.2,0,0.15,19.8896153846154
